"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"nos",6,0.0307,0,10000,1,137,0.002265437,6.28e-07,0.000227685,1.77e-08,44616.09349,6565007.857,3031,0,10000,0,10000,1,0.725029,0,10000,9964.285307,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,136,0.002293781,8.64e-07,0.00021787,2.25e-08,45604.22952,6066042.255,3032,0,10000,0,10000,1,0.76462,0,10000,10449.96959,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,148,0.002498646,7.77e-07,0.000254339,1.97e-08,44527.95126,4766774.839,3020,0,10000,0,10000,1,0.766567,0,10000,9944.075921,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,152,0.002331277,6.18e-07,0.000228608,1.46e-08,44941.76826,5185902.65,3016,0,10000,0,10000,1,0.765811,0,10000,10163.59829,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,162,0.002314369,5.31e-07,0.000224132,1.37e-08,45283.33045,5009497.277,3006,0,10000,0,10000,1,0.742292,0,10000,10213.85459,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,160,0.002285965,5.74e-07,0.000232839,1.68e-08,44839.17443,6143685.57,3008,0,10000,0,10000,1,0.765899,0,10000,10170.52839,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,151,0.00226121,7.25e-07,0.000225357,1.51e-08,45039.24062,6709985.339,3017,0,10000,0,10000,1,0.760271,0,10000,10228.10657,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,164,0.002249908,5.65e-07,0.000237075,2e-08,44774.67,6086343.396,3004,0,10000,0,10000,1,0.770611,0,10000,10027.52915,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,147,0.002510886,5.8e-07,0.000261172,1.94e-08,44545.04541,5748833.555,3021,0,10000,0,10000,1,0.789056,0,10000,9963.241182,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,157,0.002376232,5.9e-07,0.000227755,1.38e-08,45125.87396,5550070.504,3011,0,10000,0,10000,1,0.731731,0,10000,10234.72441,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,142,0.002292728,6.01e-07,0.000234097,1.95e-08,44861.27201,7352969.559,3026,0,10000,0,10000,1,0.781997,0,10000,10145.16751,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,146,0.002329442,5.51e-07,0.000233139,1.47e-08,44865.277,6449040.767,3022,0,10000,0,10000,1,0.781719,0,10000,10148.9316,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,149,0.002338646,8.41e-07,0.000223203,1.62e-08,45493.73035,4134625.753,3019,0,10000,0,10000,1,0.723841,0,10000,10387.51381,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,155,0.002421677,7.04e-07,0.00023988,1.76e-08,45301.89997,3831606.541,3013,0,10000,0,10000,1,0.754786,0,10000,10263.96752,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,153,0.002389092,7.34e-07,0.000247397,2.66e-08,44563.04151,6199882.108,3015,0,10000,0,10000,1,0.740939,0,10000,9985.764687,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,134,0.002465556,7.63e-07,0.000260906,2.25e-08,44361.13036,6739627.851,3034,0,10000,0,10000,1,0.76917,0,10000,9849.105897,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,144,0.002522129,1.4e-06,0.000254008,3.18e-08,45376.66126,8437400.834,3024,0,10000,0,10000,1,0.758792,0,10000,10459.93376,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,151,0.002381764,7.01e-07,0.000245821,2.5e-08,44916.86591,4499458.613,3017,0,10000,0,10000,1,0.758673,0,10000,10189.86922,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,150,0.002426988,6.91e-07,0.000254939,2.51e-08,44684.21898,5499122.149,3018,0,10000,0,10000,1,0.773188,0,10000,10040.3563,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,159,0.002377837,8.36e-07,0.000253955,2.4e-08,44809.65624,6443025.515,3009,0,10000,0,10000,1,0.757934,0,10000,10116.87099,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,132,0.002484197,9.15e-07,0.000247879,2.11e-08,44853.14578,6229353.904,3036,0,10000,0,10000,1,0.741212,0,10000,10065.35775,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,138,0.00214824,4.4e-07,0.000197138,9.26e-09,45252.93622,4462067.602,3030,0,10000,0,10000,1,0.777995,0,10000,10160.1953,1,0,0,"Long term chasing"
"nos",6,0.0307,0,10000,1,161,0.002453254,5.98e-07,0.000253694,1.75e-08,44922.92774,5463215.436,3007,0,10000,0,10000,1,0.736753,0,10000,10285.44884,1,0,0,"Long term chasing"
