"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"nosF2",6,0.0307,1,103,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,118,1,61,0.438287214,0.085537302,0.137011653,0.010503237,5165.685714,39769969.02,39,0,10000,0,10000,0,10000,0,10000,2901.782051,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,282,1,55,0.098394555,0.009483312,0.034209198,0.001365097,14013.07656,107205967.9,213,0,10000,0,10000,0,10000,0,10000,3011.310484,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,455,1,61,0.13592786,0.023126169,0.054921877,0.004458322,12358.77454,95926124.91,381,0,10000,0,10000,0,10000,0,10000,1997.4,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,2329,1,60,0.058714071,0.003718333,0.019247842,0.000930784,17384.82429,61722519.09,2252,0,10000,0,10000,0,10000,0,10000,2446.248472,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,90,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,97,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,2791,1,60,0.069815578,0.003259836,0.025458414,0.001075499,15379.84746,72493039.53,2718,0,10000,0,10000,0,10000,0,10000,2110.009807,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,124,1,61,0.127126693,0.001879439,0.045488494,0.000502636,6033.292683,20392185.43,45,0,10000,0,10000,0,10000,0,10000,2590.202381,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,328,1,57,0.092705651,0.019121808,0.030064027,0.002348019,19420.66798,193975899.4,257,0,10000,0,10000,0,10000,0,10000,4318.43686,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,102,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,93,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,667,1,59,0.070444959,0.003206677,0.026069948,0.000538926,16657.69192,156526815.3,598,0,10000,0,10000,0,10000,0,10000,3090.112698,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,772,1,59,0.06287298,0.002614738,0.022447545,0.000323804,13527.13181,50876947.65,702,0,10000,0,10000,0,10000,0,10000,1758.839018,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,93,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,98,1,55,0.247110671,0.027967387,0.070357494,0.00661711,9612.642857,76918730.94,32,0,10000,0,10000,0,10000,0,10000,5163.061538,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,509,1,58,0.061427653,0.002048146,0.018939022,0.000232304,16623.57044,89240508.4,437,0,10000,0,10000,0,10000,0,10000,2617.561441,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,968,1,68,0.081282328,0.012943398,0.028991984,0.002795639,16496.89078,104185792.1,883,0,10000,0,10000,0,10000,0,10000,2683.182609,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,88,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,91,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,0,10000,1,64,0.06211206,0.002661517,0.02065987,0.000603084,16269.88853,60446799.49,3104,0,10000,0,10000,1,0.899704,0,10000,2238.03488,1,0,0,"Long term chasing"
"nosF2",6,0.0307,1,669,1,59,0.08006148,0.005799179,0.023987904,0.000250325,14000.52517,47756581.05,600,0,10000,0,10000,0,10000,0,10000,2141.920761,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,102,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,793,1,61,0.05980159,0.001873914,0.019268333,0.000394022,16864.19693,73456057.26,720,0,10000,0,10000,0,10000,0,10000,2577.718459,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,575,1,67,0.069969275,0.003828696,0.026970489,0.001270259,16346.59426,84927155.17,492,0,10000,0,10000,0,10000,0,10000,2530.933837,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,97,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,130,1,57,0.131853713,0.004438913,0.036686737,0.000615433,9669.553571,28583439.82,60,0,10000,0,10000,0,10000,0,10000,3458.478723,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,0,10000,1,67,0.061935738,0.002134456,0.020148377,0.000416626,16532.26703,68378752.08,3101,0,10000,0,10000,1,0.88703,0,10000,2346.756644,1,0,0,"Long term chasing"
"nosF2",6,0.0307,1,1312,1,55,0.061189352,0.001732236,0.02200612,0.000462389,14864.13054,67974522.71,1245,0,10000,0,10000,0,10000,0,10000,2037.93662,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,1880,1,58,0.074768165,0.00779152,0.027054474,0.002004618,16607.46563,82206087.97,1808,0,10000,0,10000,0,10000,0,10000,2426.568872,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,97,1,64,0.281171,0.04073598,0.057945718,0.001307759,5016.235294,12526239.36,21,0,10000,0,10000,0,10000,0,10000,3030.444444,0,0,0,"Suppression with tiny chase"
"nosF2",6,0.0307,1,191,1,61,0.115020227,0.006843162,0.032625312,0.000738122,13649.00893,78891998.24,116,0,10000,0,10000,0,10000,0,10000,3012.559211,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,595,1,55,0.074227644,0.005173637,0.025837783,0.000541523,15233.61228,91132435.12,525,0,10000,0,10000,0,10000,0,10000,2531.959002,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,112,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,1336,1,63,0.057015819,0.003077607,0.017752273,0.000467015,17281.75359,64260036.88,1258,0,10000,0,10000,0,10000,0,10000,2225.819026,0,0,0,"Suppression after chasing"
