original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
1,81,0.69,0.905462,0.71,0.850591,0.87,0.100538,0.89,0.0859658,0.6919908512693408,0.870738392281193,0.1787475410118522
2,1,0.19,0.937308,0.21,0.87048,0.37,0.103982,0.39,0.0976268,0.20116537978093016,0.3825314702920443,0.18136609051111416
2,2,0.19,0.950809,0.21,0.898825,0.37,0.13155,0.39,0.0941828,0.2095479378270237,0.3868864672761138,0.17733852944909012
2,3,0.21,0.924082,0.23,0.83501,0.37,0.136492,0.39,0.0941176,0.2154073109394647,0.38722360670593564,0.17181629576647095
2,4,0.21,0.919127,0.23,0.864956,0.39,0.128164,0.41,0.0814013,0.217061711986118,0.4020454978005975,0.1849837858144795
2,5,0.21,0.945376,0.23,0.876963,0.39,0.125069,0.41,0.0975871,0.2232653150716969,0.4082440078742736,0.18497869280257673
2,6,0.23,0.917372,0.25,0.83485,0.39,0.14903,0.41,0.0956807,0.23421027120040716,0.4083807472637879,0.17417047606338076
2,7,0.23,0.924308,0.25,0.872355,0.41,0.122924,0.43,0.0920703,0.23935768868015322,0.4248598061172566,0.18550211743710338
2,8,0.23,0.95438,0.25,0.892979,0.41,0.126121,0.43,0.092881,0.24771306656243383,0.4257166064981949,0.1780035399357611
2,9,0.25,0.92074,0.27,0.831309,0.41,0.146524,0.43,0.0977778,0.2546382127002941,0.42908825713594084,0.17445004443564677
2,10,0.25,0.935345,0.27,0.870504,0.43,0.117515,0.45,0.0881732,0.2609020527135609,0.4419385995405871,0.18103654682702625
2,11,0.25,0.950789,0.27,0.897297,0.43,0.133078,0.45,0.099187,0.2689893815897704,0.4495202266088342,0.18053084501906375
2,12,0.27,0.918848,0.29,0.835425,0.45,0.110569,0.47,0.0725171,0.2745186579240737,0.4555550445575648,0.1810363866334911
2,13,0.27,0.927307,0.29,0.88247,0.45,0.128824,0.47,0.0888889,0.28218056515823986,0.46443542147133726,0.1822548563130974
2,14,0.27,0.95133,0.29,0.884419,0.45,0.133681,0.47,0.099729,0.285342768752522,0.4698403628652215,0.1844975941126995
2,15,0.29,0.918354,0.31,0.83109,0.47,0.115578,0.49,0.0912974,0.29420654565456544,0.4828316433696037,0.18862509771503827
2,16,0.29,0.915955,0.31,0.864741,0.47,0.116732,0.49,0.093188,0.2962307181630023,0.4842133876996262,0.1879826695366239
2,17,0.31,0.902505,0.33,0.810992,0.47,0.139876,0.49,0.0965848,0.3105474632019494,0.48842221975828803,0.1778747565563386
2,18,0.31,0.915155,0.33,0.84887,0.49,0.118097,0.51,0.0707871,0.31457267858489857,0.4976504072086392,0.1830777286237406
2,19,0.31,0.930033,0.33,0.867084,0.49,0.122616,0.51,0.0950027,0.3195420101987323,0.5063805122893678,0.18683850209063546
2,20,0.31,0.923839,0.33,0.89417,0.49,0.158015,0.51,0.0916399,0.3260699720246722,0.5074809529477168,0.18141098092304458
2,21,0.31,0.953325,0.33,0.890073,0.51,0.118653,0.53,0.0810953,0.32686112692088787,0.5199329831166445,0.19307185619575662
2,22,0.33,0.920708,0.35,0.853242,0.51,0.127799,0.53,0.0814455,0.3361387958379035,0.5219943477838782,0.1858555519459747
2,23,0.33,0.93038,0.35,0.873494,0.53,0.109501,0.55,0.0674274,0.3406810111450972,0.5345163713112261,0.1938353601661289
2,24,0.33,0.95474,0.35,0.897158,0.53,0.120386,0.55,0.0783165,0.34901288597131047,0.5396915817872806,0.19067869581597013
2,25,0.35,0.911153,0.37,0.832653,0.53,0.120651,0.55,0.0990888,0.35284152866242036,0.5491548172264425,0.1963132885640222
2,26,0.35,0.936336,0.37,0.865878,0.53,0.126949,0.55,0.0999457,0.36031422975389593,0.5499597826932264,0.1896455529393305
2,27,0.37,0.900718,0.39,0.796436,0.53,0.138996,0.55,0.0985836,0.3701377035346464,0.5492990270313073,0.17916132349666086
2,28,0.37,0.908748,0.39,0.83871,0.55,0.104031,0.57,0.08338,0.37249807247494215,0.5539039271705971,0.18140585469565496
2,29,0.37,0.93455,0.39,0.856169,0.55,0.124599,0.57,0.0813139,0.3788159120194945,0.561366035887638,0.1825501238681435
2,30,0.37,0.94623,0.39,0.889809,0.55,0.15143,0.57,0.0897783,0.38638751528686127,0.5666840492638484,0.18029653397698714
2,31,0.39,0.909268,0.41,0.827836,0.57,0.106019,0.59,0.0851282,0.39227625503487573,0.5757623451471461,0.18348609011227035
2,32,0.39,0.925309,0.41,0.856295,0.57,0.114155,0.59,0.0817805,0.39733445387892313,0.5787445365951597,0.18141008271623654
2,33,0.39,0.932302,0.41,0.890526,0.57,0.132002,0.59,0.086169,0.405464381463041,0.5839646106517138,0.1785002291886728
2,34,0.41,0.911602,0.43,0.8114,0.59,0.113168,0.61,0.0744909,0.412315722241073,0.5968091971735212,0.18449347493244822
2,35,0.39,0.961851,0.41,0.89916,0.59,0.108493,0.61,0.0897155,0.40973201895008854,0.5990459326321395,0.18931391368205092
2,36,0.41,0.927649,0.43,0.887242,0.59,0.110372,0.61,0.0959596,0.4236852525552503,0.6043931614443118,0.18070790888906146
2,37,0.41,0.942345,0.43,0.894703,0.59,0.133451,0.61,0.0997347,0.4277763318080685,0.6098426280463751,0.1820662962383066
2,38,0.43,0.919366,0.45,0.855776,0.59,0.155432,0.61,0.0989668,0.436090894794779,0.6096340400813244,0.17354314528654535
2,39,0.43,0.933073,0.45,0.868545,0.61,0.115982,0.63,0.0906183,0.4402507438631292,0.6226022622882308,0.1823515184251016
2,40,0.43,0.944162,0.45,0.876694,0.61,0.142536,0.63,0.0936654,0.4430912432560621,0.627407602935098,0.18431635967903592
