original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
1,68,0.35,0.900056,0.37,0.873168,0.51,0.155569,0.53,0.099768,0.3500416542695626,0.5299168473683268,0.1798751930987642
1,69,0.35,0.915558,0.37,0.874851,0.53,0.104709,0.55,0.0482124,0.35764389417053577,0.5316670029700903,0.17402310879955452
1,70,0.35,0.922767,0.37,0.885084,0.53,0.110658,0.55,0.0650794,0.36208343284770317,0.5346767561969872,0.172593323349284
1,71,0.35,0.925884,0.37,0.877342,0.53,0.115428,0.55,0.0731844,0.3606645791273536,0.5373043017167097,0.17663972258935612
1,72,0.35,0.923204,0.37,0.890073,0.51,0.201983,0.53,0.0968677,0.3640074250701759,0.5294040258649312,0.16539660079475527
1,73,0.37,0.910448,0.39,0.84198,0.53,0.121484,0.55,0.0792926,0.37305193667114567,0.5401840659470888,0.16713212927594312
1,74,0.37,0.911684,0.39,0.854434,0.53,0.133069,0.55,0.0728402,0.3740817467248908,0.5409811253088224,0.16689937858393156
1,75,0.37,0.917479,0.39,0.868705,0.53,0.135086,0.55,0.0917979,0.37716734325665313,0.5462104596875355,0.16904311643088232
1,76,0.37,0.926883,0.39,0.871978,0.53,0.143202,0.55,0.0861403,0.37979255076951096,0.5451422057176706,0.16534965494815962
1,77,0.37,0.908621,0.39,0.862609,0.55,0.106593,0.57,0.0530878,0.37374728331739543,0.5524644333634862,0.17871715004609073
1,78,0.37,0.915493,0.39,0.879095,0.53,0.156032,0.55,0.0888765,0.37851310511566566,0.5466872408067843,0.16817413569111866
1,79,0.37,0.92691,0.39,0.893042,0.55,0.103237,0.57,0.0614182,0.3858911066493445,0.5515481075497145,0.16565700090037
1,80,0.37,0.929405,0.39,0.892694,0.55,0.104751,0.57,0.0700326,0.3860197216093269,0.5527368772754505,0.1667171556661236
1,81,0.37,0.929078,0.39,0.899601,0.55,0.12944,0.57,0.0715072,0.3897292804559487,0.5601634997790544,0.17043421932310576
1,82,0.37,0.940022,0.39,0.898148,0.55,0.130774,0.57,0.0864834,0.38911544156278355,0.5638964023968969,0.17478096083411332
1,83,0.39,0.915273,0.41,0.873455,0.55,0.128958,0.57,0.0994505,0.39730451001960876,0.5696275523172075,0.17232304229759876
1,84,0.39,0.912119,0.41,0.867435,0.55,0.144208,0.57,0.0863768,0.39542431295318237,0.5652886331253718,0.16986432017218944
1,85,0.39,0.902412,0.41,0.887873,0.55,0.159161,0.57,0.0884235,0.3933179723502304,0.5667269128821347,0.1734089405319043
1,86,0.39,0.916151,0.41,0.877587,0.55,0.151877,0.57,0.0957324,0.3983762057877814,0.5684797825614574,0.170103576773676
1,87,0.39,0.929342,0.41,0.886338,0.57,0.102459,0.59,0.0558628,0.40364617244907447,0.5710554508736764,0.1674092784246019
1,88,0.39,0.934409,0.41,0.891001,0.57,0.108608,0.59,0.0615213,0.40585375967563586,0.5736562341383022,0.16780247446266638
1,89,0.41,0.905038,0.43,0.845112,0.57,0.115771,0.59,0.0780899,0.41168140706871803,0.5783707747385294,0.16668936766981135
1,90,0.41,0.914881,0.43,0.864684,0.57,0.136234,0.59,0.0711462,0.4159290395840389,0.5811338837693085,0.16520484418526965
1,91,0.41,0.9136,0.43,0.865967,0.57,0.14294,0.59,0.0849462,0.4157103268742258,0.5848084795271218,0.16909815265289596
1,92,0.41,0.915696,0.43,0.88795,0.57,0.150177,0.59,0.0909091,0.4213140632884019,0.58693226856359,0.16561820527518817
1,93,0.41,0.920831,0.43,0.880952,0.57,0.155352,0.59,0.0913216,0.4204471024850171,0.5872892875883955,0.1668421851033784
1,94,0.41,0.92226,0.43,0.890662,0.59,0.123449,0.61,0.0613636,0.4240894993354009,0.597553788813473,0.17346428947807208
1,95,0.41,0.930439,0.43,0.895681,0.59,0.115857,0.61,0.0676056,0.4275148167328384,0.596572659031655,0.1690578422988166
1,96,0.41,0.921336,0.43,0.896949,0.59,0.11312,0.61,0.0747611,0.4274978472136794,0.5968406549718579,0.1693428077581785
1,97,0.41,0.930086,0.43,0.888763,0.59,0.12252,0.61,0.0813503,0.4245613822810541,0.600940084576764,0.17637870229570984
1,98,0.43,0.901961,0.45,0.845548,0.59,0.129816,0.61,0.082054,0.43069522982291314,0.6024852393115866,0.17179000948867346
1,99,0.43,0.909038,0.45,0.863375,0.59,0.14896,0.61,0.0861218,0.4339585660162495,0.60558287793094,0.17162431191469052
1,100,0.43,0.91443,0.45,0.863238,0.59,0.156463,0.61,0.0927718,0.43563759962494136,0.6077302358881603,0.17209263626321897
1,101,0.43,0.900621,0.45,0.880163,0.59,0.158473,0.61,0.08878,0.43060709746798315,0.6067801644354526,0.17617306696746943
1,102,0.43,0.918462,0.45,0.889359,0.59,0.157652,0.61,0.0988655,0.44268735181940005,0.6096140270300153,0.16692667521061527
1,103,0.43,0.922424,0.45,0.874854,0.59,0.180801,0.61,0.0980278,0.43942779062434306,0.6095234689488868,0.1700956783245437
1,104,0.43,0.933191,0.45,0.89899,0.61,0.102564,0.63,0.0697941,0.4494093739949124,0.6115648506708901,0.16215547667597768
1,105,0.43,0.925885,0.45,0.89667,0.61,0.121581,0.63,0.0718326,0.4477203491357179,0.6186760579234709,0.170955708787753
1,106,0.45,0.912767,0.47,0.854953,0.61,0.11642,0.63,0.0801807,0.454416577299616,0.6190619851928707,0.1646454078932547
1,107,0.45,0.909465,0.47,0.868437,0.61,0.134884,0.63,0.0870063,0.4546139221994735,0.6245721285692504,0.16995820636977688
1,108,0.45,0.902861,0.47,0.871948,0.61,0.1522,0.63,0.0892956,0.45185100119690746,0.6265966132734753,0.1747456120765678
1,109,0.45,0.90609,0.47,0.865949,0.61,0.148106,0.63,0.0817823,0.45303430407812456,0.6245064283204947,0.17147212424237018
1,110,0.45,0.922524,0.47,0.886671,0.61,0.159303,0.63,0.0925373,0.4625646389423479,0.6277645108191781,0.16519987187683016
1,111,0.45,0.918718,0.47,0.895138,0.63,0.100113,0.65,0.0617353,0.46587616624257844,0.6300588883648577,0.16418272212227925
1,112,0.45,0.924327,0.47,0.892379,0.63,0.110194,0.65,0.0676356,0.46522912232377617,0.6347905936313395,0.16956147130756333
1,113,0.47,0.901679,0.49,0.836808,0.63,0.114636,0.65,0.0792783,0.470517642706294,0.6382788190408313,0.1677611763345373
1,114,0.47,0.913069,0.49,0.852976,0.63,0.115034,0.65,0.0810968,0.47434959146656014,0.6388598941574437,0.16451030269088357
1,115,0.47,0.904317,0.49,0.861779,0.63,0.148503,0.65,0.0747029,0.47202971460811505,0.6431444266335683,0.17111471202545325
1,116,0.47,0.9099,0.49,0.862779,0.63,0.15,0.65,0.0877404,0.4742019481759725,0.6460617800307101,0.17185983185473763
1,117,0.47,0.927823,0.49,0.889383,0.65,0.105234,0.67,0.0597345,0.4844760665972945,0.6523006846229079,0.16782461802561344
1,118,0.47,0.932455,0.49,0.899234,0.65,0.100659,0.67,0.0558971,0.48953884591071906,0.6502944468398348,0.16075560092911578
1,119,0.49,0.90404,0.51,0.852387,0.65,0.119061,0.67,0.0558434,0.4915642847462877,0.6560302827060819,0.16446599795979416
1,120,0.47,0.937193,0.49,0.899306,0.65,0.120159,0.67,0.0775816,0.4896336474252382,0.6594693428908295,0.1698356954655913
1,121,0.49,0.903559,0.51,0.860452,0.65,0.142683,0.67,0.0756542,0.4916512399378291,0.6627357195712887,0.17108447963345963
1,122,0.49,0.912868,0.51,0.858562,0.65,0.145603,0.67,0.0901379,0.4947390711891872,0.6664438538828922,0.17170478269370498
1,123,0.49,0.916951,0.51,0.874269,0.65,0.165772,0.67,0.0968695,0.49794292676069535,0.6690913246979427,0.1711483979372474
1,124,0.49,0.912004,0.51,0.870659,0.65,0.163669,0.67,0.0972466,0.4958067480952957,0.669170942332707,0.17336419423741134
1,125,0.49,0.934078,0.51,0.893642,0.67,0.115593,0.69,0.0584061,0.5068552774755168,0.6754533468329286,0.16859806935741173
1,126,0.51,0.903553,0.53,0.848335,0.65,0.169823,0.67,0.0943396,0.5112868991995364,0.6685002265398751,0.15721332734033866
1,127,0.51,0.90209,0.53,0.839133,0.67,0.114548,0.69,0.075766,0.5106639452324603,0.677502449590016,0.16683850435755576
1,128,0.51,0.900763,0.53,0.860319,0.67,0.113677,0.69,0.0753687,0.5103773118385916,0.6771404891368189,0.16676317729822732
1,129,0.49,0.936299,0.51,0.895279,0.67,0.129405,0.69,0.0697259,0.5076981960019503,0.679854371128251,0.17215617512630066
1,130,0.51,0.90785,0.53,0.870986,0.67,0.128655,0.69,0.0649639,0.5142588975694444,0.6789981174763822,0.16473921990693774
1,131,0.51,0.925339,0.53,0.872915,0.67,0.141183,0.69,0.0886868,0.5196669464367465,0.6856898975544897,0.16602295111774323
1,132,0.51,0.9297,0.53,0.884483,0.67,0.141257,0.69,0.0901872,0.5231366521441051,0.686157102632084,0.16302045048797886
1,133,0.51,0.930259,0.53,0.891953,0.67,0.168559,0.69,0.0930233,0.5257985694147131,0.688152741021795,0.16235417160708188
