original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
17,2,0.09,0.923372,0.11,0.884735,0.57,0.111821,0.59,0.0897638,0.10209824779356574,0.580718495547939,0.47862024775437323
17,3,0.11,0.907143,0.13,0.884127,0.59,0.116727,0.61,0.0940989,0.11620698644421272,0.6047842726521448,0.4885772862079321
17,4,0.15,0.907216,0.17,0.880805,0.61,0.115685,0.63,0.0972595,0.15546438983756766,0.6270253181731839,0.4715609283356162
17,5,0.15,0.913462,0.17,0.873684,0.65,0.116019,0.67,0.0843373,0.15676856553874,0.6601124623994293,0.5033438968606894
17,6,0.21,0.904236,0.23,0.887407,0.67,0.112798,0.69,0.0953133,0.21503416721136132,0.6846390844566964,0.4696049172453351
17,7,0.25,0.908082,0.27,0.891403,0.69,0.137101,0.71,0.0977215,0.25969122849091664,0.7088427989182188,0.44915157042730214
17,8,0.25,0.924078,0.27,0.9,0.73,0.101728,0.75,0.0894391,0.27,0.732812294021434,0.462812294021434
17,9,0.25,0.911504,0.27,0.899209,0.75,0.114209,0.77,0.0911472,0.26871329808865396,0.7623225420392163,0.4936092439505624
17,10,0.31,0.919231,0.33,0.880597,0.77,0.133297,0.79,0.0950413,0.319955479629342,0.7874076020044072,0.46745212237506517
17,11,0.33,0.917384,0.35,0.89426,0.81,0.126806,0.83,0.089295,0.3450354609929078,0.8242923409133321,0.4792568799204243
17,12,0.37,0.903461,0.39,0.872449,0.83,0.137861,0.85,0.0958833,0.3722320392106281,0.8480386252700839,0.4758065860594558
17,13,0.33,0.925,0.35,0.898551,0.87,0.112944,0.89,0.0785231,0.3489043064009981,0.8775210119433251,0.528616705542327
17,14,0.47,0.905426,0.49,0.867244,0.89,0.111337,0.91,0.0974535,0.4728421769420145,0.9063316166672669,0.4334894397252524
17,15,0.47,0.916382,0.49,0.871711,0.91,0.122146,0.93,0.098,0.47733451232343127,0.9283434109169221,0.4510088985934908
17,15,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17,16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
18,1,0.01,0.94709,0.03,0.897623,0.51,0.11595,0.53,0.0800194,0.029038955263104668,0.5188782263585913,0.4898392710954866
18,2,0.11,0.911715,0.13,0.880691,0.53,0.10423,0.55,0.0856436,0.11755221763795771,0.5345517152326432,0.4169994975946855
18,3,0.07,0.920863,0.09,0.889908,0.57,0.100904,0.59,0.0828729,0.08347956711355194,0.5710027119809662,0.48752314486741427
18,4,0.09,0.933162,0.11,0.894737,0.59,0.116328,0.61,0.0972973,0.10726063760572543,0.6071596420520528,0.4998990044463273
18,5,0.11,0.927007,0.13,0.899749,0.61,0.116944,0.63,0.0985915,0.1298158338836305,0.6284650592562321,0.4986492253726016
18,6,0.21,0.905282,0.23,0.870662,0.65,0.119786,0.67,0.0818322,0.21305141536683997,0.6604263604698344,0.4473749451029944
18,7,0.23,0.90942,0.25,0.890173,0.69,0.100573,0.71,0.0788913,0.23978853847352832,0.6905285563401393,0.450740017866611
18,8,0.25,0.923379,0.27,0.891892,0.71,0.109959,0.73,0.0959878,0.26484993806967955,0.7242564704535043,0.45940653238382473
18,9,0.27,0.908898,0.29,0.873371,0.73,0.116684,0.75,0.0905816,0.27500914797196496,0.7427834988353561,0.46777435086339114
18,10,0.25,0.919786,0.27,0.882729,0.77,0.102457,0.79,0.0858961,0.26067868418922197,0.7729672300418455,0.5122885458526236
18,11,0.29,0.929185,0.31,0.889306,0.77,0.136706,0.79,0.0960722,0.30463677624815066,0.7880667326216106,0.48342995637346
18,12,0.33,0.909651,0.35,0.897666,0.81,0.12331,0.83,0.0883469,0.34610513141426774,0.8233340579067646,0.4772289264924969
18,13,0.31,0.907104,0.33,0.896882,0.83,0.135751,0.85,0.0917899,0.3238994325963607,0.8462648341374533,0.5223654015410926
18,14,0.29,0.914062,0.31,0.895105,0.89,0.10689,0.91,0.085728,0.30483568075117373,0.8965116718646631,0.5916759911134893
18,15,0.41,0.908549,0.43,0.865065,0.95,0.105679,0.97,0.0873016,0.4139320209732315,0.9561804172516242,0.5422483962783926
18,16,0.41,0.913136,0.43,0.897177,0.97,0.127153,0.99,0.0998728,0.42646218434739014,0.9899067455517188,0.5634445612043286
18,16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
18,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
18,18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19,1,0.05,0.932039,0.07,0.891566,0.53,0.119035,0.55,0.0945589,0.06583228325056208,0.5455539485457243,0.4797216652951622
19,2,0.09,0.905028,0.11,0.878536,0.55,0.126993,0.57,0.0910941,0.09379586290200817,0.5650383437932639,0.47124248089125576
19,3,0.15,0.917476,0.17,0.883333,0.59,0.120063,0.61,0.0803808,0.16023694461529447,0.6001118385573381,0.4398748939420436
19,4,0.15,0.902534,0.17,0.888278,0.63,0.100366,0.65,0.0718346,0.15355499438832762,0.6302565594397751,0.47670156505144745
19,5,0.17,0.917339,0.19,0.880471,0.65,0.100101,0.67,0.0843558,0.17940598893349247,0.6501282930670935,0.47072230413360105
19,6,0.21,0.914634,0.23,0.894737,0.67,0.10729,0.69,0.0989899,0.2247097552394833,0.6875660534210432,0.4628562981815598
19,7,0.19,0.923251,0.21,0.897059,0.71,0.108547,0.73,0.0721539,0.20775427611484426,0.7146970442199208,0.5069427681050764
19,8,0.23,0.923077,0.25,0.894737,0.75,0.101998,0.77,0.0756614,0.24628581510232886,0.7515172801348693,0.5052314650325405
19,9,0.27,0.914163,0.29,0.87619,0.77,0.102537,0.79,0.0882353,0.2774595107049746,0.7735478299782543,0.49608831927327973
19,10,0.29,0.92887,0.31,0.883212,0.79,0.110021,0.81,0.0745474,0.30264619562836736,0.7956498353705291,0.49300363974216177
19,11,0.33,0.907975,0.35,0.882917,0.81,0.114257,0.83,0.0997455,0.3363652326602282,0.8296492437032699,0.49328401104304165
19,12,0.35,0.913655,0.37,0.884058,0.85,0.118442,0.87,0.0959833,0.3592272865493124,0.8664230342807019,0.5071957477313895
19,13,0.35,0.928571,0.37,0.899048,0.89,0.116965,0.91,0.0913043,0.3693550790908782,0.9032225543340595,0.5338674752431813
19,14,0.99,0.0832815,0.01,0.875,0.95,0.107548,0.97,0.0958974,1.010631537598275,0.9629572725868195,NAN
19,14,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19,15,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19,16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20,1,0.99,0.0,0.01,0.855524,0.55,0.108287,0.57,0.0879722,1.011039737050042,0.5581585838895781,NAN
20,2,0.13,0.925046,0.15,0.881384,0.57,0.109775,0.59,0.0856698,0.14147267646924097,0.578110283258384,0.436637606789143
20,3,0.15,0.900563,0.17,0.865913,0.59,0.140458,0.61,0.0892116,0.15032496392496392,0.6057895969277841,0.4554646330028202
20,4,0.11,0.947126,0.13,0.89823,0.63,0.111902,0.65,0.0941727,0.12927601439790573,0.6434263620109085,0.5141503476130028
20,5,0.17,0.920074,0.19,0.899431,0.65,0.130157,0.67,0.0974026,0.18944872353824538,0.6684140146056713,0.4789652910674259
20,6,0.21,0.93039,0.23,0.886403,0.69,0.107047,0.71,0.0873269,0.22381771887148477,0.6971470225810213,0.4733293037095366
20,7,0.25,0.919795,0.27,0.895522,0.71,0.107561,0.73,0.0870685,0.2663103036295472,0.7173792851043064,0.45106898147475916
20,8,0.27,0.91954,0.29,0.8875,0.73,0.114898,0.75,0.0958179,0.2821972534332085,0.7456162703549771,0.4634190169217686
20,9,0.31,0.909091,0.33,0.89899,0.77,0.114788,0.79,0.0941489,0.32800019800019786,0.7843300822225775,0.45632988422237963
20,10,0.33,0.935185,0.35,0.86755,0.79,0.11427,0.81,0.0894472,0.3404043764323206,0.8014974942391673,0.4610931178068467
20,11,0.31,0.925926,0.33,0.894009,0.81,0.121805,0.83,0.0947426,0.3262458877714071,0.8261146091994798,0.49986872142807265
20,12,0.37,0.911708,0.39,0.899666,0.85,0.104598,0.87,0.0846753,0.3894452748712837,0.8546158402224597,0.465170565351176
20,13,0.41,0.909605,0.43,0.875,0.87,0.110649,0.89,0.0907298,0.41555122092183205,0.880692196473754,0.4651409755519219
20,14,0.43,0.905838,0.45,0.883249,0.91,0.101643,0.93,0.0821279,0.4351688875116207,0.9116838243206543,0.4765149368090336
20,15,0.45,0.921569,0.47,0.878354,0.95,0.102674,0.97,0.0856706,0.4599821821126923,0.9531452533022806,0.4931630711895883
20,15,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20,16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20,18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
