"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"zpg2X",10,0.0307,0,10000,1,47,0.001180868,8.38e-06,0.00024369,8.54e-07,40686.03369,6987507.233,3121,0,10000,0,10000,1,0.667627,0,10000,5734.954213,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001032123,2.36e-06,0.000186631,1.34e-07,40718.59544,5836873.961,3116,0,10000,0,10000,1,0.66527,0,10000,5733.817372,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,48,0.001144167,3.2e-06,0.000253814,6.39e-07,40477.25963,8886303.915,3120,0,10000,0,10000,1,0.673911,0,10000,5688.772019,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,47,0.001079253,3.06e-06,0.000201175,2.33e-07,40663.96856,5453341.949,3121,0,10000,0,10000,1,0.65588,0,10000,5729.364908,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,50,0.001122065,5.16e-06,0.000255462,1.04e-06,40701.52408,8908410.238,3118,0,10000,0,10000,1,0.675658,0,10000,5733.233927,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,60,0.001262126,1.24e-05,0.000313734,2.3e-06,40498.13241,10616209.82,3108,0,10000,0,10000,1,0.634901,0,10000,5650.630504,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001056676,3.75e-06,0.000206478,3.9e-07,40716.7349,5944096.1,3116,0,10000,0,10000,1,0.653317,0,10000,5717.088507,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,48,0.001132263,4.58e-06,0.000252921,1.06e-06,40647.38318,8205814.198,3120,0,10000,0,10000,1,0.64735,0,10000,5738.231723,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,56,0.001089775,4.7e-06,0.000223932,6.66e-07,40619.82593,7100023.898,3112,0,10000,0,10000,1,0.664823,0,10000,5687.037922,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,56,0.000979476,1.1e-06,0.000176482,1.09e-07,40748.98681,4729947.382,3112,0,10000,0,10000,1,0.678623,0,10000,5707.844487,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001123052,4.85e-06,0.000232773,6.32e-07,40639.6837,7187749.307,3115,0,10000,0,10000,1,0.665833,0,10000,5691.05798,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001137327,5.28e-06,0.000244201,7.86e-07,40645.68842,8320215.602,3114,0,10000,0,10000,1,0.679527,0,10000,5702.753346,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001082945,3.45e-06,0.000206768,3.01e-07,40607.84116,6029664.015,3114,0,10000,0,10000,1,0.65674,0,10000,5691.100955,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.001144279,3.36e-06,0.000225946,3.3e-07,40411.78555,7642386.9,3119,0,10000,0,10000,1,0.687573,0,10000,5658.846056,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001145503,4.77e-06,0.000235481,6.57e-07,40537.33055,8224012.131,3117,0,10000,0,10000,1,0.65929,0,10000,5692.999045,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001118804,4.83e-06,0.000228027,4.97e-07,40554.91254,6609642.533,3114,0,10000,0,10000,1,0.652527,0,10000,5675.73949,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001070832,2.62e-06,0.000212118,4.04e-07,40605.72792,7586816.963,3117,0,10000,0,10000,1,0.654847,0,10000,5706.706332,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001112422,4.29e-06,0.000226755,5.71e-07,40664.97783,8159274.642,3117,0,10000,0,10000,1,0.652789,0,10000,5719.360598,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001029962,1.77e-06,0.000201817,2.41e-07,40687.41292,5744348.667,3116,0,10000,0,10000,1,0.656699,0,10000,5710.744986,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001148453,4.74e-06,0.000238124,5.73e-07,40614.67481,8459839.917,3116,0,10000,0,10000,1,0.655429,0,10000,5702.266561,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001179256,4.42e-06,0.000252353,7.28e-07,40351.16168,8957003.546,3115,0,10000,0,10000,1,0.653473,0,10000,5628.313594,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,47,0.001204335,6.38e-06,0.000274564,1.19e-06,40399.89349,9557230.97,3121,0,10000,0,10000,1,0.659422,0,10000,5674.560394,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.001177323,6.56e-06,0.000272524,1.3e-06,40527.81956,9516861.926,3113,0,10000,0,10000,1,0.670749,0,10000,5666.68515,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001024921,1.93e-06,0.000206476,3.26e-07,40691.10064,6418237.946,3114,0,10000,0,10000,1,0.641459,0,10000,5697.354047,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.001048076,2.27e-06,0.000201594,2.81e-07,40713.86228,6093763.907,3119,0,10000,0,10000,1,0.645092,0,10000,5745.454372,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,60,0.000986547,1.52e-06,0.000202303,3.62e-07,40700.6933,6581258.265,3108,0,10000,0,10000,1,0.64739,0,10000,5677.89598,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001076252,3.34e-06,0.000217774,4.81e-07,40693.18862,6600794.893,3116,0,10000,0,10000,1,0.659898,0,10000,5709.892675,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001099021,2.98e-06,0.000205848,2.93e-07,40656.77314,5984846.322,3116,0,10000,0,10000,1,0.662856,0,10000,5713.780961,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,48,0.001078132,2.45e-06,0.000207447,1.85e-07,40707.88671,5812161.726,3120,0,10000,0,10000,1,0.637253,0,10000,5743.072814,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,50,0.001113111,2.82e-06,0.000235161,4.28e-07,40589.00899,6993465.052,3118,0,10000,0,10000,1,0.650794,0,10000,5705.505886,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001088042,3.08e-06,0.000224175,4.47e-07,40642.13211,7500213.996,3115,0,10000,0,10000,1,0.67132,0,10000,5697.523097,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.00101776,1.29e-06,0.000184536,1.12e-07,40593.82482,5373529.229,3115,0,10000,0,10000,1,0.653176,0,10000,5677.174841,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001096341,2.02e-06,0.000219175,2.36e-07,40607.14502,5920732.235,3114,0,10000,0,10000,1,0.649554,0,10000,5697.254777,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.001111924,2.96e-06,0.000212943,2.43e-07,40501.19936,6863165.315,3119,0,10000,0,10000,1,0.653111,0,10000,5678.499682,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.001108132,4.21e-06,0.000245306,7.84e-07,40623.73175,7871282.098,3113,0,10000,0,10000,1,0.653723,0,10000,5691.947737,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.001059217,1.94e-06,0.000205278,2.43e-07,40519.57143,6768210.455,3119,0,10000,0,10000,1,0.638814,0,10000,5685.399046,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001100059,3.14e-06,0.000229619,6.15e-07,40518.32498,7666715.756,3115,0,10000,0,10000,1,0.658879,0,10000,5658.286716,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.001051478,2.72e-06,0.000197277,2.33e-07,40617.36276,5334149.673,3119,0,10000,0,10000,1,0.665029,0,10000,5695.005407,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.00107282,3.48e-06,0.000221373,4.65e-07,40797.00804,7523287.302,3113,0,10000,0,10000,1,0.669589,0,10000,5743.571064,1,0,0,"Long term chasing"
