Number,DRIVE_EFFICIENCY,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
149,0.6,6,0.451098,7,0.56982,6.411903438,17,0.393878,18,0.519849,17.84243199,11,11.43052855
150,0.6,6,0.419065,7,0.513347,6.858435332,20,0.466377,21,0.64086,20.19270072,14,13.33426539
151,0.6,7,0.410309,8,0.524558,7.785048447,20,0.494585,21,0.659708,20.03279374,13,12.24774529
152,0.6,6,0.388535,7,0.530534,6.784970317,18,0.400835,19,0.540636,18.70932969,12,11.92435937
153,0.6,7,0.465909,8,0.520642,7.622860066,16,0.433468,17,0.504202,16.94059434,9,9.317734273
154,0.6,7,0.409639,8,0.535948,7.715396369,21,0.496047,22,0.531317,21.11207825,14,13.39668188
155,0.6,6,0.427203,7,0.511062,6.8680881,20,0.421158,21,0.539568,20.66583903,14,13.79775093
156,0.6,7,0.474201,8,0.599147,7.2064812,18,0.422594,19,0.550102,18.60706779,11,11.40058659
157,0.6,7,0.475096,8,0.531111,7.444595198,21,0.468048,22,0.591304,21.25923282,14,13.81463762
158,0.6,7,0.437759,8,0.541922,7.597534633,18,0.463466,19,0.546906,18.43784756,11,10.84031292
159,0.6,6,0.444231,7,0.515487,6.782656899,20,0.445098,21,0.549774,20.52449463,14,13.74183773
160,0.6,7,0.395445,8,0.532225,7.76440269,18,0.419476,19,0.528785,18.73666395,11,10.97226126
161,0.6,6,0.480249,7,0.542443,6.317570827,18,0.392789,19,0.518887,18.85021967,12,12.53264884
162,0.6,7,0.499048,8,0.608879,7.008667862,21,0.432314,22,0.566946,21.50274823,14,14.49408037
163,0.6,6,0.357834,7,0.509294,6.938637264,20,0.47646,21,0.592677,20.20255212,14,13.26391486
164,0.6,7,0.450704,8,0.54334,7.532147329,20,0.413043,21,0.551923,20.62613047,13,13.09398314
165,0.6,6,0.429703,7,0.503093,6.957855294,19,0.412731,20,0.508584,19.9104462,13,12.95259091
166,0.6,6,0.423077,7,0.523013,6.769722622,19,0.475285,20,0.587699,19.21985696,13,12.45013433
167,0.6,8,0.476293,9,0.608081,8.179887395,17,0.424125,18,0.537341,17.67017913,9,9.490291732
168,0.6,6,0.396887,7,0.553498,6.658402028,19,0.441341,20,0.520921,19.73710731,13,13.07870529
169,0.6,6,0.446,7,0.562963,6.461684464,20,0.492986,21,0.677852,20.037941,14,13.57625653
170,0.6,6,0.352475,7,0.524096,6.859597602,18,0.445378,19,0.627119,18.30054858,12,11.44095098
171,0.6,6,0.441758,7,0.533487,6.634935517,18,0.477823,19,0.577002,18.2236058,12,11.58867029
172,0.6,7,0.478814,8,0.584493,7.200475023,20,0.47992,21,0.571734,20.21870303,13,13.01822801
173,0.6,7,0.469786,8,0.607375,7.219596043,19,0.424125,20,0.581439,19.48231562,12,12.26271958
174,0.6,6,0.449275,7,0.524313,6.675990831,17,0.361742,18,0.500935,17.99328271,11,11.31729188
175,0.6,7,0.465726,8,0.546778,7.422864334,23,0.496815,24,0.60566,23.02926179,16,15.60639746
176,0.6,7,0.499072,8,0.558352,7.015654521,21,0.463415,22,0.586873,21.2963356,14,14.28068107
177,0.6,7,0.418994,8,0.569072,7.539759325,21,0.49896,22,0.618221,21.00872037,14,13.46896104
178,0.6,7,0.46063,8,0.520971,7.652458527,20,0.385463,21,0.542194,20.73078714,13,13.07832862
179,0.6,6,0.436538,7,0.559671,6.515393924,21,0.465483,22,0.542601,21.44758682,15,14.93219289
180,0.6,7,0.454733,8,0.545652,7.497882731,19,0.464,20,0.552106,19.40859873,12,11.910716
181,0.6,7,0.450106,8,0.593333,7.348356106,19,0.439394,20,0.556436,19.51781412,12,12.16945801
182,0.6,7,0.493359,8,0.597015,7.064067685,19,0.422449,20,0.588477,19.46709591,12,12.40302823
183,0.6,7,0.427165,8,0.522088,7.767306132,19,0.328185,20,0.525591,19.87036362,12,12.10305748
184,0.6,7,0.474286,8,0.54023,7.389936916,20,0.392233,21,0.582988,20.5649498,13,13.17501289
185,0.6,7,0.434004,8,0.528517,7.698274311,18,0.346895,19,0.500942,18.99388498,11,11.29561067
186,0.6,6,0.432432,7,0.55531,6.549878742,19,0.383659,20,0.501048,19.99107242,13,13.44119368
187,0.6,7,0.464762,8,0.557692,7.379188637,21,0.495902,22,0.607287,21.03679131,14,13.65760267
188,0.6,7,0.454365,8,0.608511,7.296050498,19,0.431373,20,0.585185,19.44617455,12,12.15012405
189,0.6,6,0.436326,7,0.580376,6.442027074,19,0.433892,20,0.552846,19.55574424,13,13.11371716
190,0.6,6,0.387218,7,0.568224,6.623084318,20,0.457195,21,0.56531,20.39592101,14,13.77283669
191,0.6,6,0.450397,7,0.55625,6.468602685,19,0.456679,20,0.51378,19.75867323,13,13.29007054
192,0.6,6,0.412,7,0.563169,6.582129934,19,0.357282,20,0.504931,19.96660323,13,13.38447329
193,0.6,6,0.463277,7,0.606667,6.256105726,19,0.491071,20,0.587196,19.09288947,13,12.83678374
194,0.6,7,0.470213,8,0.609524,7.213816569,19,0.451681,20,0.502137,19.95764627,12,12.7438297
195,0.6,7,0.490605,8,0.605603,7.081697073,20,0.418557,21,0.519481,20.80697356,13,13.72527649
196,0.6,6,0.408644,7,0.554367,6.626915449,19,0.433538,20,0.573077,19.47629695,13,12.8493815
197,0.6,6,0.446939,7,0.572534,6.422477009,20,0.417191,21,0.562762,20.56885643,14,14.14637942
198,0.6,7,0.487854,8,0.621677,7.090761678,19,0.42437,20,0.593684,19.44668486,12,12.35592318
199,0.6,6,0.468872,7,0.590437,6.256060544,18,0.487952,19,0.561224,18.16442843,12,11.90836789
0,0.65,6,0.408537,7,0.504098,6.957116397,21,0.443114,22,0.518145,21.75816662,15,14.80105023
1,0.65,7,0.448898,8,0.558233,7.467389217,20,0.459245,21,0.565401,20.38391612,13,12.91652691
2,0.65,6,0.386064,7,0.505639,6.952841313,19,0.443595,20,0.537246,19.60228935,13,12.64944804
3,0.65,6,0.368098,7,0.506383,6.953841704,19,0.488121,20,0.584475,19.12328497,13,12.16944327
4,0.65,7,0.48503,8,0.592,7.139945779,17,0.394881,18,0.506796,17.93927534,10,10.79932956
5,0.65,7,0.475983,8,0.617886,7.169249417,20,0.413043,21,0.516484,20.84064346,13,13.67139404
6,0.65,6,0.394286,7,0.51938,6.845076502,20,0.454545,21,0.586777,20.34375189,14,13.49867539
7,0.65,6,0.462926,7,0.570039,6.346120452,17,0.383588,18,0.52919,17.79952198,11,11.45340153
8,0.65,6,0.456044,7,0.549894,6.468364411,17,0.377246,18,0.568928,17.64040442,11,11.17204001
9,0.65,6,0.480769,7,0.559426,6.244491908,20,0.440678,21,0.608863,20.35271873,14,14.10822682
10,0.65,6,0.488806,7,0.527897,6.286357474,18,0.349474,19,0.518868,18.88861471,12,12.60225724
11,0.65,6,0.491701,7,0.571695,6.103745281,18,0.414226,19,0.526316,18.76522437,12,12.66147909
12,0.65,6,0.402256,7,0.533333,6.745699093,19,0.450304,20,0.625821,19.28314066,13,12.53744157
13,0.65,7,0.470103,8,0.595477,7.23846252,19,0.420744,20,0.525499,19.75658441,12,12.51812189
14,0.65,6,0.425047,7,0.555556,6.574312883,18,0.462366,19,0.544554,18.4579014,12,11.88358851
15,0.65,6,0.449814,7,0.617143,6.299924102,18,0.35022,19,0.544885,18.7694244,12,12.46950029
16,0.65,6,0.419421,7,0.516269,6.832015116,21,0.490446,22,0.586667,21.09929225,15,14.26727714
17,0.65,6,0.441006,7,0.512821,6.821471837,19,0.448015,20,0.652091,19.25473353,13,12.43326169
18,0.65,7,0.492239,8,0.637131,7.053564034,19,0.493617,20,0.584687,19.07008894,12,12.01652491
19,0.65,6,0.4122,7,0.50547,6.941353061,17,0.341241,18,0.507128,17.95703099,11,11.01567793
20,0.65,6,0.447898,7,0.559292,6.467727167,19,0.439746,20,0.518987,19.76038919,13,13.29266203
21,0.65,6,0.420719,7,0.575985,6.510614043,18,0.475379,19,0.598377,18.20017399,12,11.68955994
22,0.65,6,0.423002,7,0.559574,6.563790528,19,0.492157,20,0.522777,19.25613978,13,12.69234925
23,0.65,7,0.451327,8,0.561983,7.439858661,20,0.422562,21,0.572707,20.51575477,13,13.07589611
24,0.65,7,0.468432,8,0.617577,7.211659794,19,0.454158,20,0.55819,19.44065288,12,12.22899308
25,0.65,6,0.421268,7,0.56341,6.553896807,19,0.461538,20,0.56,19.39062786,13,12.83673105
26,0.65,7,0.48381,8,0.567627,7.193158906,19,0.451362,20,0.562105,19.43919706,12,12.24603815
27,0.65,6,0.407692,7,0.516194,6.850749295,19,0.496516,20,0.561966,19.05323147,13,12.20248218
28,0.65,6,0.418699,7,0.526523,6.754015804,19,0.475564,20,0.603376,19.19118706,13,12.43717125
29,0.65,7,0.496868,8,0.610417,7.027582806,19,0.408124,20,0.516129,19.85066432,12,12.82308152
30,0.65,6,0.472617,7,0.631164,6.172712193,18,0.466801,19,0.6,18.24924361,12,12.07653142
31,0.65,6,0.444444,7,0.644737,6.277373648,19,0.473029,20,0.575688,19.26272416,13,12.98535052
32,0.65,7,0.416327,8,0.512195,7.872793842,20,0.465863,21,0.592233,20.27013532,13,12.39734148
33,0.65,6,0.393411,7,0.510163,6.912952241,18,0.493088,19,0.561437,18.10112803,12,11.18817579
34,0.65,7,0.493976,8,0.619369,7.048040959,19,0.446764,20,0.584,19.38791571,12,12.33987475
35,0.65,6,0.362934,7,0.507559,6.947733794,18,0.498054,19,0.63835,18.01387067,12,11.06613688
36,0.65,6,0.412313,7,0.526432,6.768382127,19,0.463203,20,0.579498,19.31641085,13,12.54802872
37,0.65,6,0.42607,7,0.512922,6.851218164,19,0.407692,20,0.506796,19.93142557,13,13.08020741
38,0.65,6,0.419492,7,0.536082,6.690522343,18,0.41841,19,0.50924,18.8982715,12,12.20774915
39,0.65,7,0.430328,8,0.550515,7.579696639,18,0.447059,19,0.513359,18.79850679,11,11.21881015
40,0.65,6,0.381818,7,0.527273,6.812498711,18,0.356604,19,0.53229,18.81620619,12,12.00370748
41,0.65,6,0.438972,7,0.542017,6.592246106,19,0.387283,20,0.519608,19.85181938,13,13.25957328
42,0.65,7,0.44086,8,0.526906,7.687306789,19,0.377691,20,0.501992,19.98397438,12,12.2966676
43,0.65,6,0.373469,7,0.527311,6.822473707,19,0.361746,20,0.507692,19.94729558,13,13.12482187
44,0.65,6,0.446502,7,0.547672,6.52879312,17,0.308316,18,0.501976,17.98979655,11,11.46100343
45,0.65,6,0.426573,7,0.565502,6.528521763,18,0.38247,19,0.553419,18.68751499,12,12.15899323
46,0.65,6,0.446215,7,0.528517,6.653507813,20,0.393993,21,0.532946,20.76289825,14,14.10939043
47,0.65,6,0.462687,7,0.510436,6.781440449,19,0.431862,20,0.550584,19.57392901,13,12.79248856
48,0.65,7,0.456979,8,0.563991,7.402020334,19,0.47929,20,0.56962,19.22927045,12,11.82725012
49,0.65,6,0.412998,7,0.530651,6.739479656,18,0.381743,19,0.519038,18.86133508,12,12.12185543
50,0.65,6,0.440678,7,0.591255,6.39396455,19,0.369763,20,0.524008,19.84435152,13,13.45038697
51,0.65,5,0.406998,6,0.527721,5.770375156,19,0.476496,20,0.562372,19.27369696,14,13.5033218
52,0.65,6,0.479532,7,0.562016,6.248145095,18,0.477801,19,0.605603,18.17369838,12,11.92555328
53,0.65,7,0.483731,8,0.62963,7.111508646,20,0.499006,21,0.552894,20.01844567,13,12.90693702
54,0.65,6,0.408397,7,0.516556,6.846929058,19,0.419162,20,0.512334,19.86762117,13,13.02069212
55,0.65,6,0.407407,7,0.558522,6.612732025,17,0.432122,18,0.562914,17.5189767,11,10.90624467
56,0.65,6,0.465553,7,0.575107,6.314429414,19,0.4125,20,0.528736,19.75277883,13,13.43834942
57,0.65,6,0.377246,7,0.545817,6.728203546,20,0.39604,21,0.529536,20.77874993,14,14.05054638
58,0.65,6,0.399594,7,0.534043,6.746796183,18,0.426614,19,0.547431,18.60741452,12,11.86061834
59,0.65,6,0.488323,7,0.583505,6.122680759,18,0.496032,19,0.607759,18.03551514,12,11.91283438
60,0.65,6,0.374233,7,0.517308,6.879028482,17,0.416495,18,0.552941,17.61200035,11,10.73297187
61,0.65,7,0.496503,8,0.6,7.033788419,20,0.438923,21,0.55641,20.51986177,13,13.48607335
62,0.65,6,0.489712,7,0.556863,6.153206951,19,0.470707,20,0.539759,19.42421653,13,13.27100958
63,0.65,6,0.481328,7,0.577007,6.195152541,19,0.455674,20,0.539961,19.52589367,13,13.33074113
64,0.65,6,0.421338,7,0.511387,6.873546625,19,0.427419,20,0.543321,19.62622733,13,12.75268071
65,0.65,6,0.436874,7,0.571429,6.469146446,20,0.495781,21,0.635021,20.0303002,14,13.56115376
66,0.65,6,0.364356,7,0.517442,6.886064042,17,0.39881,18,0.511156,17.90069962,11,11.01463558
67,0.65,6,0.398287,7,0.523277,6.813769102,19,0.469185,20,0.578829,19.28104593,13,12.46727683
68,0.65,6,0.448819,7,0.538627,6.569893551,18,0.456942,19,0.522727,18.65452611,12,12.08463256
69,0.65,6,0.384615,7,0.541756,6.73427686,19,0.447257,20,0.604119,19.33623822,13,12.60196136
70,0.65,5,0.415686,6,0.561404,5.578610741,18,0.435039,19,0.522388,18.74369483,13,13.16508409
71,0.65,6,0.429515,7,0.592,6.433793889,19,0.453815,20,0.6,19.31593529,13,12.8821414
72,0.65,6,0.42915,7,0.517937,6.797977181,19,0.445736,20,0.548009,19.53057992,13,12.73260274
73,0.65,6,0.383016,7,0.512428,6.903965629,21,0.492239,22,0.603272,21.06989814,15,14.16593251
74,0.65,6,0.441113,7,0.51503,6.796663826,18,0.416185,19,0.610766,18.43074606,12,11.63408224
75,0.65,7,0.460765,8,0.573171,7.349047204,18,0.428571,19,0.511677,18.8594927,11,11.51044549
76,0.65,6,0.484252,7,0.58022,6.164096365,20,0.480263,21,0.614108,20.14746162,14,13.98336525
77,0.65,6,0.409543,7,0.517625,6.836929368,18,0.47026,19,0.545279,18.3964329,12,11.55950354
78,0.65,7,0.486598,8,0.578231,7.146257353,20,0.456566,21,0.600451,20.30186607,13,13.15560872
79,0.65,6,0.408537,7,0.550669,6.643507444,19,0.434599,20,0.5,20,13,13.35649256
80,0.65,7,0.498998,8,0.595785,7.01035263,20,0.486974,21,0.608187,20.10746372,13,13.09711109
81,0.65,7,0.422747,8,0.501022,7.986943469,19,0.429787,20,0.526652,19.72485418,12,11.73791071
82,0.65,6,0.413793,7,0.521645,6.799308311,18,0.458984,19,0.600832,18.28915459,12,11.48984628
83,0.65,6,0.442966,7,0.599165,6.365136781,19,0.461378,20,0.592417,19.29473668,13,12.9295999
84,0.65,6,0.413462,7,0.552752,6.621279345,19,0.478632,20,0.530097,19.41519479,13,12.79391545
85,0.65,8,0.465021,9,0.588843,8.282494226,20,0.471338,21,0.570806,20.28815297,12,12.00565875
86,0.65,6,0.441729,7,0.542125,6.58041157,20,0.411765,21,0.533333,20.72580778,14,14.14539621
87,0.65,6,0.388889,7,0.515873,6.875,19,0.385633,20,0.518672,19.85965018,13,12.98465018
88,0.65,7,0.49892,8,0.618577,7.009025799,17,0.417476,18,0.562044,17.57083172,10,10.56180592
89,0.65,7,0.47619,8,0.526185,7.476247625,20,0.453988,21,0.583864,20.35427639,13,12.87802876
90,0.65,6,0.374207,7,0.5054,6.958839267,20,0.411885,21,0.525532,20.77533943,14,13.81650016
91,0.65,6,0.474542,7,0.644397,6.149880781,18,0.475285,19,0.631687,18.15802228,12,12.0081415
92,0.65,5,0.382937,6,0.537864,5.755601025,18,0.482833,19,0.574257,18.18777345,13,12.43217243
93,0.65,6,0.434156,7,0.530973,6.680087175,17,0.45509,18,0.586813,17.34094274,11,10.66085556
94,0.65,6,0.461378,7,0.586957,6.307551422,18,0.461111,19,0.553776,18.41967302,12,12.11212159
95,0.65,6,0.335217,7,0.500998,6.99398001,19,0.416216,20,0.566964,19.55578847,13,12.56180846
96,0.65,5,0.409804,6,0.529175,5.755593905,18,0.423507,19,0.521905,18.77738369,13,13.02178978
97,0.65,6,0.411178,7,0.502901,6.968372164,16,0.403259,17,0.515385,16.86278829,10,9.894416128
98,0.65,6,0.412548,7,0.587891,6.498748168,21,0.44856,22,0.5311,21.62321299,15,15.12446482
99,0.65,6,0.45841,7,0.573171,6.362405347,19,0.469729,20,0.573733,19.29105611,13,12.92865077
100,0.65,6,0.448819,7,0.540161,6.560322743,19,0.459627,20,0.536325,19.52638921,13,12.96606647
101,0.65,6,0.462025,7,0.66129,6.190575364,18,0.461378,19,0.540037,18.49100548,12,12.30043011
102,0.65,6,0.432548,7,0.551456,6.567262085,19,0.449024,20,0.553971,19.48573089,13,12.91846881
103,0.65,6,0.405714,7,0.510204,6.902344722,19,0.39212,20,0.520179,19.8424242,13,12.94007947
104,0.65,6,0.401152,7,0.537037,6.727438643,19,0.405745,20,0.503311,19.966064,13,13.23862535
105,0.65,5,0.359504,6,0.532803,5.81071443,19,0.483992,20,0.693798,19.07629906,14,13.26558463
106,0.65,7,0.475992,8,0.548729,7.330065854,20,0.477495,21,0.635659,20.14228902,13,12.81222316
107,0.65,6,0.393536,7,0.503968,6.964068386,20,0.460215,21,0.565401,20.37823475,14,13.41416636
108,0.65,6,0.444444,7,0.513944,6.799366906,19,0.476695,20,0.555819,19.29453769,13,12.49517078
109,0.65,6,0.487179,7,0.615721,6.099741719,17,0.415686,18,0.580198,17.51250973,11,11.41276801
110,0.65,7,0.495968,8,0.609127,7.03563128,17,0.363825,18,0.500917,17.99331106,10,10.95767978
111,0.65,6,0.429942,7,0.571106,6.496288005,18,0.411765,19,0.536735,18.70604945,12,12.20976145
112,0.65,7,0.490157,8,0.605664,7.085215615,19,0.419162,20,0.606695,19.43106013,12,12.34584452
113,0.65,7,0.490486,8,0.56682,7.124636466,18,0.375954,19,0.526427,18.82437381,11,11.69973734
114,0.65,7,0.436559,8,0.517167,7.787031064,20,0.470588,21,0.594017,20.23829084,13,12.45125978
115,0.65,6,0.386275,7,0.533333,6.773334331,19,0.492929,20,0.583166,19.07836032,13,12.30502599
116,0.65,7,0.433071,8,0.549683,7.573946078,22,0.45098,23,0.559819,22.45039003,15,14.87644395
117,0.65,7,0.473118,8,0.634199,7.166884983,17,0.468938,18,0.547727,17.39424285,10,10.22735787
118,0.65,6,0.432653,7,0.553398,6.557762226,17,0.433852,18,0.60202,17.39334475,11,10.83558252
119,0.65,6,0.413174,7,0.521921,6.798422025,20,0.415133,21,0.526767,20.76022538,14,13.96180335
120,0.65,6,0.469643,7,0.592326,6.247442596,19,0.486141,20,0.605948,19.11567771,13,12.86823512
121,0.65,7,0.484848,8,0.592437,7.140832241,19,0.412731,20,0.565714,19.570449,12,12.42961676
122,0.65,6,0.353877,7,0.523277,6.862591499,19,0.406814,20,0.56203,19.60036336,13,12.73777187
123,0.65,6,0.467213,7,0.595281,6.256012431,19,0.415896,20,0.577342,19.52094199,13,13.26492956
124,0.65,6,0.40625,7,0.558233,6.616845305,20,0.474,21,0.606557,20.19614204,14,13.57929673
125,0.65,7,0.46723,8,0.591356,7.264005929,19,0.444656,20,0.538947,19.58694891,12,12.32294298
126,0.65,6,0.430894,7,0.520747,6.769100642,17,0.434343,18,0.542694,17.6059658,11,10.83686515
127,0.65,6,0.458,7,0.590196,6.317710067,19,0.471338,20,0.531496,19.47644536,13,13.15873529
128,0.65,6,0.420601,7,0.551456,6.606770853,17,0.497899,18,0.575,17.02724997,11,10.42047912
129,0.65,6,0.418511,7,0.518047,6.818688716,18,0.449057,19,0.623701,18.29169625,12,11.47300754
130,0.65,6,0.47025,7,0.597917,6.233028112,20,0.477612,21,0.604331,20.17667437,14,13.94364626
131,0.65,6,0.393075,7,0.520599,6.838469621,19,0.467611,20,0.645788,19.18177992,13,12.34331029
132,0.65,7,0.449393,8,0.572668,7.410521192,20,0.40856,21,0.543307,20.67860509,13,13.2680839
133,0.65,6,0.48172,7,0.576,6.193890539,19,0.425101,20,0.539446,19.65502646,13,13.46113592
134,0.65,6,0.475,7,0.657505,6.136982548,18,0.386,19,0.512241,18.90303467,12,12.76605212
135,0.65,6,0.384458,7,0.512035,6.905664814,16,0.344828,17,0.501953,16.98757041,10,10.08190559
136,0.65,6,0.454733,7,0.608108,6.295139364,18,0.443636,19,0.547431,18.54303194,12,12.24789257
137,0.65,6,0.344106,7,0.502935,6.981521007,19,0.480851,20,0.602804,19.15701951,13,12.1754985
138,0.65,6,0.442589,7,0.52988,6.65769667,19,0.472112,20,0.609113,19.20356056,13,12.54586389
139,0.65,6,0.447084,7,0.50104,6.980725035,19,0.496994,20,0.612121,19.0261103,13,12.04538526
140,0.65,7,0.454365,8,0.575569,7.376513976,19,0.434263,20,0.549061,19.57263193,12,12.19611795
141,0.65,6,0.498208,7,0.621868,6.014491347,18,0.477273,19,0.592079,18.19796004,12,12.18346869
142,0.65,7,0.448649,8,0.553288,7.490744369,19,0.479592,20,0.619247,19.14613154,12,11.65538717
143,0.65,6,0.38918,7,0.553191,6.675686387,20,0.45339,21,0.55332,20.4664265,14,13.79074011
144,0.65,6,0.455466,7,0.512712,6.777940817,16,0.330784,17,0.516,16.91361437,10,10.13567356
145,0.65,6,0.476395,7,0.601547,6.188610649,16,0.471869,17,0.510373,16.73059942,10,10.54198877
146,0.65,5,0.347305,6,0.511022,5.932676509,17,0.394422,18,0.507307,17.93527041,12,12.0025939
147,0.65,6,0.464355,7,0.60521,6.253061659,18,0.441634,19,0.576132,18.43395441,12,12.18089275
148,0.65,6,0.440816,7,0.521073,6.737431003,17,0.425403,18,0.559471,17.55641167,11,10.81898067
149,0.65,7,0.491803,8,0.67184,7.04552953,20,0.357143,21,0.525692,20.84756955,13,13.80204002
150,0.65,6,0.475687,7,0.562,6.281684103,20,0.44877,21,0.589844,20.36314275,14,14.08145864
151,0.65,6,0.46875,7,0.587234,6.263748692,18,0.422472,19,0.561587,18.55729432,12,12.29354563
152,0.65,6,0.488372,7,0.553971,6.1772588,19,0.489035,20,0.581162,19.11902048,13,12.94176168
153,0.65,5,0.367769,6,0.508511,5.939527646,17,0.395918,18,0.503597,17.96659516,12,12.02706751
154,0.65,6,0.385686,7,0.52354,6.82923963,20,0.387309,21,0.50324,20.97205234,14,14.14281271
155,0.65,6,0.409357,7,0.505976,6.938148811,18,0.436594,19,0.539095,18.61858909,12,11.68044028
156,0.65,6,0.443787,7,0.546012,6.54989484,19,0.450304,20,0.652727,19.2455057,13,12.69561086
157,0.65,7,0.474,8,0.579741,7.24588381,19,0.474,20,0.597276,19.21090885,12,11.96502504
158,0.65,6,0.37428,7,0.501085,6.991443555,20,0.486542,21,0.567164,20.16692714,14,13.17548359
159,0.65,6,0.425243,7,0.509843,6.883652482,20,0.464135,21,0.533333,20.51829533,14,13.63464284
160,0.65,6,0.442913,7,0.553333,6.516998732,18,0.467391,19,0.5629,18.34142332,12,11.82442459
161,0.65,7,0.491701,8,0.64455,7.054295416,17,0.387309,18,0.573626,17.60483477,10,10.55053936
162,0.65,5,0.366038,6,0.504202,5.969586868,17,0.358382,18,0.524558,17.85221693,12,11.88263006
163,0.65,6,0.466801,7,0.611227,6.229868583,20,0.446429,21,0.590909,20.37078488,14,14.1409163
164,0.65,7,0.483193,8,0.544858,7.272553312,17,0.38247,18,0.5125,17.90386834,10,10.63131503
165,0.65,7,0.458918,8,0.551102,7.445652174,18,0.420074,19,0.555769,18.58901212,11,11.14335995
166,0.65,7,0.470348,8,0.646789,7.168056177,20,0.486022,21,0.587607,20.13759905,13,12.96954288
167,0.65,6,0.452333,7,0.572687,6.396056633,19,0.44334,20,0.557203,19.49761556,13,13.10155892
168,0.65,7,0.482897,8,0.599562,7.146599237,20,0.41483,21,0.524272,20.77822043,13,13.63162119
169,0.65,6,0.484288,7,0.602771,6.132609741,17,0.447732,18,0.597895,17.34807509,11,11.21546535
170,0.65,6,0.464627,7,0.554902,6.391836056,18,0.426692,19,0.519455,18.79027198,12,12.39843593
171,0.65,7,0.421769,8,0.548729,7.6161862,19,0.342324,20,0.502836,19.98233154,12,12.36614534
172,0.65,5,0.401923,6,0.543825,5.691160096,19,0.497164,20,0.595652,19.02879539,14,13.33763529
173,0.65,7,0.435417,8,0.60262,7.386255031,20,0.457143,21,0.544444,20.49091076,13,13.10465573
174,0.65,7,0.48,8,0.588595,7.184170542,19,0.392354,20,0.563567,19.62872562,12,12.44455508
175,0.65,6,0.442688,7,0.555332,6.50878875,19,0.393701,20,0.537736,19.73800812,13,13.22921937
176,0.65,6,0.485944,7,0.575,6.157833273,17,0.492509,18,0.631365,17.05394797,11,10.8961147
177,0.65,7,0.453382,8,0.582627,7.360694804,20,0.419878,21,0.539197,20.67149406,13,13.31079926
178,0.65,7,0.47551,8,0.533058,7.425557795,20,0.479401,21,0.58351,20.19785994,13,12.77230214
179,0.65,6,0.473384,7,0.58216,6.244686328,19,0.382643,20,0.552577,19.69060341,13,13.44591708
180,0.65,7,0.469979,8,0.552995,7.361629084,17,0.397177,18,0.53229,17.76101485,10,10.39938577
181,0.65,7,0.416122,8,0.605206,7.443601785,19,0.482402,20,0.557203,19.23526423,12,11.79166245
182,0.65,6,0.393064,7,0.570093,6.604059222,19,0.421941,20,0.530043,19.72208655,13,13.11802733
183,0.65,7,0.448473,8,0.57554,7.405510479,18,0.38125,19,0.555785,18.68037929,11,11.27486881
184,0.65,6,0.391813,7,0.503831,6.965800139,19,0.403397,20,0.545817,19.67829659,13,12.71249645
185,0.65,7,0.471058,8,0.636364,7.175081364,18,0.383534,19,0.548828,18.70459908,11,11.52951771
186,0.65,6,0.434951,7,0.546083,6.585330958,20,0.459245,21,0.61987,20.25372763,14,13.66839667
187,0.65,6,0.451906,7,0.564854,6.425806566,20,0.42126,21,0.506122,20.92785935,14,14.50205278
188,0.65,6,0.399083,7,0.503093,6.970262475,19,0.448582,20,0.543933,19.53924972,13,12.56898724
189,0.65,7,0.46371,8,0.586057,7.296615364,18,0.466038,19,0.611479,18.2335105,11,10.93689513
190,0.65,6,0.464078,7,0.609959,6.2462418,19,0.480851,20,0.625561,19.13232672,13,12.88608492
191,0.65,6,0.489627,7,0.595825,6.097676039,18,0.481766,19,0.609544,18.14270062,12,12.04502458
192,0.65,8,0.494908,9,0.634091,8.036584928,19,0.388672,20,0.538947,19.74082848,11,11.70424355
193,0.65,7,0.482105,8,0.627812,7.122814964,17,0.386892,18,0.520548,17.84626205,10,10.72344708
194,0.65,6,0.435165,7,0.506931,6.903422233,18,0.457426,19,0.626283,18.2521305,12,11.34870827
195,0.65,7,0.425403,8,0.564211,7.537411388,18,0.46063,19,0.57377,18.34797596,11,10.81056457
196,0.65,6,0.44592,7,0.583893,6.391960746,18,0.398039,19,0.535922,18.73947477,12,12.34751403
197,0.65,6,0.401887,7,0.517241,6.850538343,20,0.415058,21,0.534247,20.71266644,14,13.86212809
198,0.65,7,0.473282,8,0.561441,7.303066051,19,0.39165,20,0.50501,19.95580452,12,12.65273847
199,0.65,6,0.49703,7,0.601367,6.028465453,18,0.380863,19,0.550201,18.70354557,12,12.67508012
0,0.7,6,0.361905,7,0.522727,6.85868227,19,0.492248,20,0.641822,19.05182719,13,12.19314492
1,0.7,6,0.488417,7,0.600496,6.103346746,18,0.43762,19,0.57874,18.44203515,12,12.3386884
2,0.7,6,0.489066,7,0.599581,6.098936796,16,0.435361,17,0.613043,16.36379037,10,10.26485357
3,0.7,6,0.368996,7,0.541247,6.760541303,18,0.445969,19,0.56338,18.46018686,12,11.69964556
4,0.7,6,0.486784,7,0.602972,6.113746686,19,0.374753,20,0.5,20,13,13.88625331
5,0.7,6,0.439842,7,0.562642,6.489885993,16,0.431452,17,0.555556,16.5523432,10,10.0624572
