Number,DriveEfficiency,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
5,0.9,16,0.490901,17,0.529264,16.23718166,36,0.49554,37,0.54223,36.09552367,20,19.85834201
5,0.9,15,0.435341,16,0.512563,15.8373132,35,0.465951,36,0.532644,35.51053334,20,19.67322014
5,0.9,16,0.491043,17,0.537553,16.19258224,38,0.4783,39,0.542632,38.33731269,22,22.14473045
5,0.9,16,0.477486,17,0.521631,16.51000113,36,0.464426,37,0.520643,36.63279791,20,20.12279678
5,0.9,17,0.489171,18,0.535307,17.23471909,39,0.496583,40,0.540934,39.07704449,22,21.84232539
5,0.9,15,0.46844,16,0.509751,15.76396117,35,0.463182,36,0.522395,35.62178913,20,19.85782796
5,0.9,16,0.49404,17,0.551724,16.10332154,35,0.458835,36,0.523974,35.63195628,19,19.52863473
5,0.9,15,0.411264,16,0.502959,15.96772997,35,0.47905,36,0.531886,35.39650996,20,19.42877998
5,0.9,16,0.468027,17,0.516434,16.66050365,37,0.496279,38,0.550725,37.06834295,21,20.4078393
5,0.9,16,0.492599,17,0.544985,16.1412782,35,0.492598,36,0.534716,35.17574434,19,19.03446613
5,0.9,16,0.455366,17,0.521642,16.67345645,35,0.484718,36,0.529661,35.34003071,19,18.66657425
6,0.9,14,0.461391,15,0.501517,14.96219409,37,0.471741,38,0.501745,37.94184109,23,22.979647
6,0.9,16,0.463208,17,0.52779,16.56969434,38,0.473968,39,0.513607,38.65672696,22,22.08703262
6,0.9,16,0.48135,17,0.548319,16.27848706,36,0.47635,37,0.524843,36.48769926,20,20.20921219
6,0.9,16,0.462059,17,0.506892,16.84627395,39,0.469601,40,0.52205,39.5795916,23,22.73331765
6,0.9,16,0.461356,17,0.513036,16.74775542,37,0.499058,38,0.552184,37.01773143,21,20.26997601
6,0.9,15,0.446898,16,0.503413,15.93960895,36,0.484636,37,0.524916,36.38142999,21,20.44182104
6,0.9,15,0.478337,16,0.51855,15.53870639,36,0.46919,37,0.528,36.52389049,21,20.98518411
6,0.9,16,0.424032,17,0.503817,16.95215893,38,0.469784,39,0.528755,38.51238744,22,21.56022852
6,0.9,16,0.489051,17,0.530932,16.2614312,36,0.472222,37,0.515323,36.64448621,20,20.38305501
6,0.9,17,0.477605,18,0.535406,17.38745004,36,0.489986,37,0.551363,36.16315558,19,18.77570554
6,0.9,16,0.489877,17,0.52523,16.28634062,35,0.460885,36,0.520174,35.65973452,19,19.3733939
6,0.9,15,0.460748,16,0.505159,15.88383509,37,0.47572,38,0.535714,37.40470714,22,21.52087205
6,0.9,15,0.422855,16,0.510443,15.88077134,37,0.4607,38,0.511092,37.7798857,22,21.89911436
6,0.9,16,0.450794,17,0.507228,16.87192118,35,0.482229,36,0.554727,35.245124,19,18.37320282
6,0.9,15,0.493682,16,0.543074,15.12791545,35,0.476903,36,0.503841,35.85741332,20,20.72949787
6,0.9,17,0.495075,18,0.535539,17.12171313,37,0.49861,38,0.534318,37.03892685,20,19.91721372
6,0.9,17,0.484807,18,0.524715,17.38070061,39,0.487974,40,0.537664,39.24202053,22,21.86131992
6,0.9,16,0.47032,17,0.525557,16.537321,35,0.467332,36,0.503594,35.90088798,19,19.36356698
6,0.9,15,0.460105,16,0.517452,15.69567719,36,0.466578,37,0.505938,36.84913618,21,21.15345899
6,0.9,15,0.447216,16,0.504513,15.92123497,35,0.488444,36,0.540977,35.21997602,20,19.29874105
7,0.9,15,0.479494,16,0.524895,15.45166406,33,0.496675,34,0.549745,33.0626531,18,17.61098904
7,0.9,17,0.468003,18,0.511647,17.73313628,36,0.470561,37,0.528412,36.50887625,19,18.77573997
7,0.9,16,0.466827,17,0.517303,16.65720342,35,0.466942,36,0.526134,35.55848763,19,18.90128421
7,0.9,16,0.477673,17,0.545681,16.32829961,36,0.467041,37,0.532479,36.50366759,20,20.17536798
7,0.9,16,0.460915,17,0.503573,16.9162408,37,0.464106,38,0.533505,37.51721206,21,20.60097126
7,0.9,16,0.431736,17,0.510562,16.86600868,37,0.459704,38,0.508115,37.83237281,21,20.96636413
7,0.9,15,0.454802,16,0.509067,15.83291256,37,0.44606,38,0.516514,37.76560593,22,21.93269337
7,0.9,15,0.49747,16,0.550226,15.04795663,37,0.486763,38,0.532316,37.29058459,22,22.24262796
7,0.9,15,0.486067,16,0.5444,15.23885279,35,0.479946,36,0.518987,35.51366512,20,20.27481233
7,0.9,17,0.458829,18,0.509661,17.80994256,38,0.497073,39,0.547509,38.05803394,21,20.24809139
7,0.9,17,0.490099,18,0.548556,17.16937236,35,0.451988,36,0.5016,35.96774974,18,18.79837738
7,0.9,14,0.459638,15,0.508995,14.81775635,34,0.473562,35,0.517102,34.60721176,20,19.78945541
7,0.9,15,0.492449,16,0.534946,15.17768313,35,0.466455,36,0.512953,35.72142888,20,20.54374575
7,0.9,15,0.466213,16,0.517555,15.65807721,36,0.439981,37,0.504991,36.9232272,21,21.26514999
7,0.9,17,0.496046,18,0.569056,17.05415696,35,0.441014,36,0.510159,35.85307687,18,18.7989199
7,0.9,15,0.490296,16,0.550318,15.16167405,37,0.478359,38,0.52354,37.47898453,22,22.31731048
7,0.9,15,0.457596,16,0.520217,15.67715303,36,0.492679,37,0.503603,36.67017576,21,20.99302273
7,0.9,18,0.49782,19,0.536824,18.0558917,36,0.467742,37,0.526091,36.55284581,18,18.4969541
7,0.9,16,0.495853,17,0.562892,16.06185951,34,0.449078,35,0.511111,34.82088566,18,18.75902614
7,0.9,16,0.464286,17,0.522983,16.60844677,37,0.473186,38,0.531984,37.45603592,21,20.84758915
8,0.9,16,0.485185,17,0.520852,16.41536995,36,0.437557,37,0.517057,36.78544654,20,20.37007659
8,0.9,16,0.439428,17,0.524466,16.71229333,38,0.459981,39,0.519121,38.67668245,22,21.96438912
8,0.9,17,0.479156,18,0.525206,17.45263844,36,0.44499,37,0.52253,36.70944029,19,19.25680185
8,0.9,16,0.451327,17,0.513501,16.78285135,37,0.475477,38,0.506861,37.78138542,21,20.99853407
8,0.9,16,0.443089,17,0.500447,16.99220684,36,0.491412,37,0.54694,36.15466071,20,19.16245387
8,0.9,16,0.470782,17,0.516652,16.63697406,37,0.470123,38,0.517663,37.62846024,21,20.99148619
8,0.9,16,0.45952,17,0.504018,16.90970381,38,0.490964,39,0.522062,38.29056531,22,21.3808615
8,0.9,15,0.448654,16,0.522151,15.69861355,36,0.448916,37,0.500848,36.98367095,21,21.28505741
8,0.9,17,0.445231,18,0.510295,17.84177118,37,0.468929,38,0.510628,37.74512578,20,19.9033546
8,0.9,15,0.47615,16,0.545885,15.34200903,36,0.496853,37,0.54577,36.06433346,21,20.72232443
8,0.9,17,0.479221,18,0.555654,17.27185901,36,0.463279,37,0.519199,36.65667024,19,19.38481123
8,0.9,15,0.472973,16,0.514115,15.65691994,36,0.48216,37,0.534211,36.34274077,21,20.68582084
8,0.9,16,0.447065,17,0.508499,16.86165641,38,0.485377,39,0.563621,38.18688973,22,21.32523332
8,0.9,16,0.478017,17,0.528679,16.43391497,37,0.494186,38,0.531808,37.15453724,21,20.72062227
8,0.9,18,0.465203,19,0.526681,18.56600735,36,0.472961,37,0.530231,36.47213201,18,17.90612465
8,0.9,16,0.444244,17,0.511207,16.83263892,37,0.490416,38,0.542205,37.1850586,21,20.35241968
8,0.9,17,0.496377,18,0.553564,17.06335356,37,0.476967,38,0.523887,37.4908994,20,20.42754584
8,0.9,14,0.455782,15,0.520842,14.67964955,35,0.464908,36,0.516052,35.68614109,21,21.00649154
8,0.9,16,0.478509,17,0.516863,16.56033269,37,0.48945,38,0.551693,37.16949697,21,20.60916428
8,0.9,16,0.489109,17,0.523031,16.32106008,38,0.485061,39,0.514856,38.50139285,22,22.18033277
9,0.9,16,0.475495,17,0.522615,16.52005518,36,0.465904,37,0.525195,36.57506198,20,20.0550068
9,0.9,16,0.469446,17,0.503288,16.90284262,37,0.453138,38,0.509534,37.83094546,21,20.92810284
9,0.9,16,0.461642,17,0.518473,16.67494853,37,0.445398,38,0.513812,37.7981115,21,21.12316297
9,0.9,16,0.44408,17,0.522062,16.71708856,36,0.475183,37,0.522542,36.52401867,20,19.80693011
9,0.9,15,0.479758,16,0.512043,15.62697847,35,0.498675,36,0.566077,35.01965817,20,19.3926797
9,0.9,16,0.465819,17,0.520181,16.62876642,38,0.496094,39,0.527742,38.12342012,22,21.4946537
9,0.9,16,0.478757,17,0.531749,16.40087183,36,0.459471,37,0.518864,36.68238681,20,20.28151498
9,0.9,16,0.472441,17,0.522909,16.5460688,38,0.461879,39,0.515693,38.70838444,22,22.16231564
9,0.9,16,0.464075,17,0.508932,16.80087835,36,0.44803,37,0.508879,36.85408141,20,20.05320307
9,0.9,16,0.418926,17,0.502449,16.97067874,34,0.426898,35,0.507317,34.90901404,18,17.9383353
9,0.9,15,0.461504,16,0.501971,15.95129365,35,0.437853,36,0.503484,35.94691533,20,19.99562168
9,0.9,17,0.489877,18,0.534983,17.22442691,35,0.487669,36,0.563675,35.16223719,18,17.93781029
9,0.9,15,0.492544,16,0.551635,15.12617827,36,0.493671,37,0.560176,36.09516578,21,20.96898751
9,0.9,15,0.455801,16,0.525055,15.63821584,34,0.452847,35,0.522439,34.67756351,19,19.03934767
9,0.9,16,0.493938,17,0.537091,16.14047691,37,0.479686,38,0.539355,37.34044479,21,21.19996788
9,0.9,15,0.446524,16,0.503862,15.93264502,35,0.497899,36,0.531352,35.06280453,20,19.13015951
9,0.9,17,0.485752,18,0.550285,17.22078626,36,0.470501,37,0.513654,36.68359094,19,19.46280468
9,0.9,16,0.464808,17,0.507372,16.82680199,34,0.448497,35,0.503726,34.93253544,18,18.10573345
9,0.9,18,0.483186,19,0.539676,18.2976456,36,0.486742,37,0.517346,36.43321134,18,18.13556574
9,0.9,16,0.445693,17,0.501562,16.97204174,35,0.465105,36,0.529004,35.54609618,19,18.57405444
0,0.95,16,0.477778,17,0.546909,16.32144769,34,0.462091,35,0.521605,34.63697617,18,18.31552849
0,0.95,16,0.469901,17,0.502469,16.92418939,35,0.455613,36,0.530105,35.59586264,19,18.67167325
0,0.95,16,0.485529,17,0.53732,16.27941148,34,0.499783,35,0.563214,34.00342104,18,17.72400956
0,0.95,15,0.465166,16,0.547989,15.42058365,34,0.474592,35,0.57124,34.26289214,19,18.84230849
0,0.95,14,0.47921,15,0.542256,14.32975922,35,0.45636,36,0.51425,35.7538435,21,21.42408427
0,0.95,15,0.445851,16,0.500831,15.98488541,35,0.47373,36,0.518834,35.58243171,20,19.5975463
0,0.95,15,0.481822,16,0.548587,15.2722684,35,0.462918,36,0.506579,35.84931632,20,20.57704792
0,0.95,15,0.465893,16,0.517176,15.6650742,35,0.461114,36,0.52,35.6603607,20,19.9952865
0,0.95,15,0.463927,16,0.510934,15.76739635,33,0.435644,34,0.501533,33.9767336,18,18.20933725
0,0.95,15,0.467958,16,0.524823,15.5634749,34,0.47947,35,0.533916,34.37707086,19,18.81359596
0,0.95,15,0.470616,16,0.507331,15.80032684,35,0.485492,36,0.522777,35.3891109,20,19.58878406
0,0.95,15,0.448395,16,0.53823,15.57444203,34,0.495698,35,0.553459,34.07447932,19,18.50003729
0,0.95,14,0.474733,15,0.510187,14.71266994,33,0.466698,34,0.512656,33.72461813,19,19.01194819
0,0.95,15,0.470297,16,0.503218,15.90225084,36,0.475439,37,0.510379,36.70294791,21,20.80069707
0,0.95,15,0.485702,16,0.523038,15.38295479,35,0.492634,36,0.554513,35.11903877,20,19.73608398
0,0.95,15,0.496572,16,0.548936,15.06546482,36,0.452018,37,0.510813,36.8160898,21,21.75062498
0,0.95,15,0.481613,16,0.537145,15.33110639,37,0.487437,38,0.566611,37.15867583,22,21.82756944
0,0.95,14,0.463384,15,0.537045,14.49708801,35,0.496959,36,0.554318,35.05301696,21,20.55592895
0,0.95,14,0.444245,15,0.507018,14.88820034,36,0.476253,37,0.540081,36.37204675,22,21.48384641
0,0.95,16,0.487435,17,0.548416,16.20604779,36,0.466908,37,0.507678,36.81167525,20,20.60562747
1,0.95,14,0.459272,15,0.515687,14.72193566,34,0.455277,35,0.512019,34.78818159,20,20.06624594
1,0.95,15,0.485575,16,0.506071,15.70379586,35,0.465565,36,0.529117,35.54183975,20,19.83804389
1,0.95,15,0.46289,16,0.51196,15.75626656,36,0.464496,37,0.53898,36.47666613,21,20.72039957
1,0.95,15,0.487179,16,0.514015,15.47775376,34,0.491265,35,0.553245,34.14093256,19,18.6631788
1,0.95,16,0.459313,17,0.516724,16.70869694,35,0.441281,36,0.518349,35.76191156,19,19.05321462
1,0.95,14,0.446397,15,0.508366,14.86499701,34,0.49262,35,0.549052,34.13077686,20,19.26577985
1,0.95,14,0.453778,15,0.50045,14.99035824,34,0.445657,35,0.538125,34.5876952,20,19.59733696
1,0.95,16,0.488222,17,0.580185,16.12807325,34,0.439153,35,0.51192,34.83618948,18,18.70811623
1,0.95,15,0.494586,16,0.542893,15.11207485,34,0.485114,35,0.532238,34.31588999,19,19.20381514
1,0.95,15,0.469181,16,0.538661,15.44356649,35,0.494321,36,0.54998,35.10203202,20,19.65846552
1,0.95,15,0.491788,16,0.53062,15.21147507,33,0.435461,34,0.504505,33.93475175,18,18.72327668
1,0.95,14,0.434462,15,0.505599,14.92129272,33,0.491597,34,0.544416,33.15909048,19,18.23779776
1,0.95,14,0.475953,15,0.511082,14.68453415,33,0.467694,34,0.505259,33.86000266,19,19.17546852
1,0.95,15,0.484319,16,0.546263,15.253148,35,0.464414,36,0.518037,35.66363314,20,20.41048514
1,0.95,15,0.457642,16,0.515192,15.73602085,35,0.492049,36,0.518443,35.30124271,20,19.56522186
1,0.95,15,0.456531,16,0.525851,15.62707732,35,0.4614,36,0.531837,35.54800744,20,19.92093012
1,0.95,15,0.461607,16,0.51858,15.67388061,36,0.457727,37,0.524652,36.63164737,21,20.95776676
1,0.95,15,0.475742,16,0.556329,15.30101629,34,0.487903,35,0.574643,34.13946276,19,18.83844647
1,0.95,16,0.49875,17,0.565669,16.0186793,37,0.49353,38,0.54805,37.11867205,21,21.09999275
1,0.95,15,0.496543,16,0.53943,15.08060718,36,0.484153,37,0.582166,36.16168263,21,21.08107546
2,0.95,15,0.481498,16,0.534358,15.35001892,35,0.458942,36,0.510579,35.79512752,20,20.44510861
2,0.95,14,0.439401,15,0.509458,14.86499565,35,0.47072,36,0.55442,35.34982079,21,20.48482514
2,0.95,15,0.460976,16,0.511421,15.773595,34,0.45904,35,0.521577,34.65497226,19,18.88137725
2,0.95,15,0.482521,16,0.540042,15.30387163,36,0.450725,37,0.513666,36.78287603,21,21.4790044
2,0.95,15,0.454872,16,0.538324,15.54076595,34,0.456735,35,0.521611,34.6668876,19,19.12612165
2,0.95,16,0.478041,17,0.528257,16.4372909,36,0.469965,37,0.530008,36.50022484,20,20.06293394
2,0.95,15,0.487772,16,0.538012,15.24339172,32,0.441839,33,0.50548,32.91389199,17,17.67050027
2,0.95,14,0.490247,15,0.535436,14.21582686,35,0.460419,36,0.512457,35.76061724,21,21.54479038
2,0.95,15,0.467515,16,0.540984,15.44215928,35,0.484536,36,0.54097,35.27401921,20,19.83185993
2,0.95,15,0.494348,16,0.559269,15.08705966,36,0.48807,37,0.533139,36.26470523,21,21.17764557
2,0.95,13,0.47038,14,0.516116,13.64762988,33,0.442752,34,0.509705,33.85504757,20,20.20741769
2,0.95,16,0.471982,17,0.52417,16.53686671,36,0.487101,37,0.526085,36.33087934,20,19.79401262
2,0.95,16,0.492118,17,0.535986,16.17967539,35,0.481277,36,0.527997,35.40074914,19,19.22107375
2,0.95,14,0.441382,15,0.511417,14.83698151,34,0.478242,35,0.562785,34.25736016,20,19.42037865
2,0.95,15,0.481685,16,0.547268,15.27926444,33,0.473731,34,0.536484,33.41860947,18,18.13934503
2,0.95,15,0.475133,16,0.54953,15.33424735,35,0.466319,36,0.530034,35.52861963,20,20.19437229
2,0.95,15,0.473031,16,0.513917,15.65961454,35,0.454545,36,0.512799,35.78028977,20,20.12067523
2,0.95,16,0.490933,17,0.54355,16.17232073,36,0.4974,37,0.563115,36.03956479,20,19.86724405
2,0.95,14,0.491848,15,0.536379,14.18306348,32,0.43079,33,0.503466,32.95230888,18,18.76924539
2,0.95,16,0.490296,17,0.555236,16.14943024,37,0.486383,38,0.533051,37.29178452,21,21.14235428
3,0.95,15,0.49978,16,0.541073,15.00532778,35,0.487373,36,0.516198,35.43805724,20,20.43272946
3,0.95,15,0.48733,16,0.522901,15.35618903,33,0.466364,34,0.507185,33.82398765,18,18.46779862
3,0.95,15,0.494073,16,0.537943,15.13510372,33,0.437239,34,0.505155,33.92409741,18,18.7889937
3,0.95,15,0.460169,16,0.524524,15.61892627,36,0.44857,37,0.52381,36.68354599,21,21.06461972
3,0.95,15,0.491567,16,0.511074,15.43230635,33,0.468414,34,0.538558,33.45030224,18,18.01799588
3,0.95,15,0.496063,16,0.535229,15.10052086,35,0.477136,36,0.512569,35.64527418,20,20.54475332
3,0.95,16,0.496881,17,0.562931,16.0472218,38,0.497576,39,0.555276,38.0420104,22,21.9947886
3,0.95,15,0.465171,16,0.503012,15.92040379,37,0.437384,38,0.502529,37.96117891,22,22.04077511
3,0.95,16,0.476856,17,0.512372,16.65164996,36,0.449757,37,0.518155,36.73456826,20,20.0829183
3,0.95,15,0.478686,16,0.538815,15.35447122,33,0.45778,34,0.51938,33.68538961,18,18.33091839
3,0.95,15,0.460664,16,0.503951,15.90872548,36,0.463228,37,0.524101,36.60407734,21,20.69535186
3,0.95,16,0.486831,17,0.554726,16.19396126,34,0.461062,35,0.501639,34.95960766,18,18.7656464
3,0.95,15,0.491745,16,0.53573,15.18767762,36,0.469824,37,0.534148,36.46912505,21,21.28144744
3,0.95,16,0.470692,17,0.530417,16.49071578,34,0.451408,35,0.519052,34.718349,18,18.22763322
3,0.95,14,0.447546,15,0.509796,14.84263454,34,0.470156,35,0.518366,34.61904169,20,19.77640715
3,0.95,15,0.481366,16,0.515533,15.54538005,35,0.495538,36,0.541504,35.09707175,20,19.5516917
3,0.95,15,0.472124,16,0.528285,15.49635868,35,0.449891,36,0.521916,35.69571677,20,20.19935808
3,0.95,15,0.454181,16,0.525985,15.63811208,33,0.459385,34,0.507329,33.84713416,18,18.20902207
3,0.95,15,0.484767,16,0.535495,15.30028781,35,0.471844,36,0.517043,35.62293414,20,20.32264633
3,0.95,15,0.496,16,0.530815,15.11489301,34,0.436055,35,0.510705,34.85659745,19,19.74170445
4,0.95,15,0.445319,16,0.519914,15.73303841,36,0.474055,37,0.512115,36.68168681,21,20.9486484
4,0.95,15,0.46692,16,0.527033,15.55029694,34,0.466127,35,0.508123,34.80657682,19,19.25627988
4,0.95,15,0.46351,16,0.531624,15.53571953,35,0.474698,36,0.545114,35.35932175,20,19.82360222
4,0.95,16,0.497841,17,0.556002,16.03712109,35,0.473023,36,0.530161,35.47213763,19,19.43501654
4,0.95,15,0.488085,16,0.531743,15.27291676,34,0.471556,35,0.524857,34.53364852,19,19.26073176
4,0.95,17,0.484431,18,0.530387,17.33878057,35,0.489455,36,0.574476,35.12402818,18,17.78524761
4,0.95,14,0.478223,15,0.526815,14.44816019,34,0.493866,35,0.534657,34.15037631,20,19.70221612
4,0.95,15,0.493763,16,0.515813,15.28285714,33,0.49044,34,0.557125,33.14336058,18,17.86050343
4,0.95,15,0.441413,16,0.524036,15.70908827,36,0.490948,37,0.557417,36.13618378,21,20.42709552
4,0.95,16,0.494859,17,0.52371,16.1781914,38,0.491368,39,0.55092,38.14494895,22,21.96675755
4,0.95,14,0.480909,15,0.530578,14.38436449,34,0.497834,35,0.543928,34.04699093,20,19.66262644
4,0.95,15,0.482711,16,0.534091,15.3364928,35,0.498063,36,0.575934,35.02487447,20,19.68838167
4,0.95,14,0.49586,15,0.529309,14.12377052,33,0.464351,34,0.501748,33.95325828,19,19.82948777
4,0.95,15,0.497696,16,0.561876,15.03589903,36,0.480457,37,0.529894,36.3953112,21,21.35941217
4,0.95,15,0.482398,16,0.521883,15.44578954,35,0.498757,36,0.556327,35.02159111,20,19.57580157
4,0.95,15,0.468722,16,0.51913,15.62049675,34,0.495772,35,0.553926,34.07270351,19,18.45220676
4,0.95,15,0.480221,16,0.543567,15.31223755,35,0.475698,36,0.546687,35.34233473,20,20.03009718
4,0.95,15,0.470837,16,0.527929,15.51080712,34,0.478621,35,0.545301,34.32062088,19,18.80981376
4,0.95,15,0.452627,16,0.509002,15.84031929,35,0.45866,36,0.518913,35.68610692,20,19.84578763
4,0.95,15,0.474989,16,0.508905,15.73743956,34,0.426558,35,0.502392,34.96845742,19,19.23101786
5,0.95,15,0.486525,16,0.54585,15.22713864,35,0.45508,36,0.505861,35.88458282,20,20.65744417
5,0.95,15,0.479577,16,0.538301,15.34777944,32,0.441636,33,0.504733,32.92498851,17,17.57720907
5,0.95,16,0.490781,17,0.543398,16.17520953,34,0.451892,35,0.505287,34.90098324,18,18.72577371
5,0.95,15,0.48212,16,0.529813,15.37489778,32,0.460909,33,0.508834,32.81567032,17,17.44077253
5,0.95,15,0.459001,16,0.513939,15.74627762,35,0.465678,36,0.50853,35.80094278,20,20.05466516
5,0.95,15,0.49016,16,0.54136,15.1921875,35,0.455015,36,0.510949,35.80425144,20,20.61206394
5,0.95,16,0.48651,17,0.538662,16.25866697,35,0.475309,36,0.546605,35.34631676,19,19.08764979
5,0.95,15,0.478261,16,0.546854,15.31692738,35,0.481347,36,0.523064,35.44713186,20,20.13020448
5,0.95,14,0.449859,15,0.502117,14.95948946,35,0.458164,36,0.512237,35.77369482,21,20.81420536
5,0.95,15,0.471051,16,0.508733,15.76824479,36,0.499785,37,0.530052,36.00710345,21,20.23885866
5,0.95,16,0.499794,17,0.549849,16.00411547,34,0.455889,35,0.504399,34.90931767,18,18.90520219
5,0.95,15,0.435065,16,0.507849,15.89216036,35,0.466326,36,0.534549,35.49358721,20,19.60142684
5,0.95,14,0.456157,15,0.516351,14.72836163,35,0.488898,36,0.565653,35.14464204,21,20.41628041
5,0.95,14,0.448029,15,0.503983,14.92881653,34,0.457205,35,0.526225,34.62003767,20,19.69122114
5,0.95,15,0.476212,16,0.522218,15.51706299,35,0.436423,36,0.503954,35.94144911,20,20.42438612
5,0.95,14,0.467677,15,0.503738,14.89634231,33,0.425112,34,0.508007,33.90340793,19,19.00706562
5,0.95,15,0.450466,16,0.50104,15.97943607,36,0.456656,37,0.509517,36.81996179,21,20.84052571
5,0.95,15,0.435921,16,0.511775,15.84476758,35,0.494212,36,0.534738,35.14282189,20,19.29805431
5,0.95,15,0.45541,16,0.511015,15.8019063,35,0.482904,36,0.533924,35.33508428,20,19.53317798
5,0.95,16,0.486597,17,0.527987,16.32382218,34,0.449129,35,0.500611,34.98813177,18,18.66430959
6,0.95,15,0.465315,16,0.528007,15.55326038,34,0.488546,35,0.536438,34.23916312,19,18.68590273
6,0.95,14,0.490566,15,0.553871,14.14902456,33,0.474481,34,0.549658,33.33945223,19,19.19042766
6,0.95,15,0.470561,16,0.508266,15.78077178,32,0.45539,33,0.52523,32.6387457,17,16.85797392
6,0.95,14,0.464908,15,0.531844,14.52426198,32,0.472597,33,0.516502,32.62414304,18,18.09988105
6,0.95,15,0.458613,16,0.50288,15.93494025,35,0.466938,36,0.516262,35.67030249,20,19.73536224
6,0.95,14,0.478183,15,0.52627,14.4536985,33,0.492525,34,0.56233,33.10708402,19,18.65338551
6,0.95,15,0.467274,16,0.515464,15.67910355,34,0.456801,35,0.514546,34.7480994,19,19.06899585
6,0.95,15,0.42998,16,0.508436,15.89247476,35,0.455882,36,0.527654,35.61469654,20,19.72222178
6,0.95,15,0.477118,16,0.523611,15.49216011,35,0.487551,36,0.553791,35.1879378,20,19.69577769
6,0.95,17,0.478648,18,0.52038,17.51164574,36,0.455156,37,0.534956,36.56195489,19,19.05030915
6,0.95,14,0.480447,15,0.528425,14.40754096,35,0.461477,36,0.534711,35.52602616,21,21.11848521
6,0.95,16,0.475328,17,0.528358,16.46524609,35,0.451386,36,0.504344,35.91797273,19,19.45272665
6,0.95,14,0.481986,15,0.509137,14.66347464,34,0.471759,35,0.51478,34.65644685,20,19.99297221
6,0.95,15,0.498507,16,0.552364,15.02772156,34,0.459169,35,0.520636,34.66427514,19,19.63655358
6,0.95,15,0.484973,16,0.521452,15.41193563,34,0.474547,35,0.532655,34.43802919,19,19.02609355
6,0.95,15,0.458682,16,0.501299,15.96951921,32,0.450257,33,0.525544,32.66071168,17,16.69119247
6,0.95,15,0.482229,16,0.546818,15.27513973,34,0.420661,35,0.513825,34.85160577,19,19.57646604
6,0.95,15,0.48047,16,0.552007,15.27300558,36,0.491866,37,0.525735,36.24016062,21,20.96715504
6,0.95,15,0.488588,16,0.52497,15.3136716,36,0.477671,37,0.545274,36.33029599,21,21.0166244
6,0.95,14,0.479261,15,0.536575,14.36184876,34,0.479265,35,0.554514,34.27555183,20,19.91370307
7,0.95,16,0.484692,17,0.548947,16.23823827,35,0.490397,36,0.538241,35.20071482,19,18.96247655
7,0.95,16,0.496824,17,0.55859,16.05141988,36,0.455816,37,0.500438,36.99018421,20,20.93876434
7,0.95,16,0.480827,17,0.555647,16.25625501,35,0.492228,36,0.558264,35.11769338,19,18.86143837
7,0.95,14,0.435115,15,0.514523,14.81710911,35,0.463711,36,0.507375,35.83109656,21,21.01398745
7,0.95,15,0.444654,16,0.505558,15.90874163,36,0.458481,37,0.521759,36.65613641,21,20.74739479
7,0.95,15,0.485899,16,0.555235,15.20337199,35,0.457312,36,0.509319,35.82081258,20,20.6174406
7,0.95,15,0.434976,16,0.505451,15.92265342,34,0.464904,35,0.509702,34.78342783,19,18.86077441
7,0.95,15,0.447166,16,0.53209,15.62213273,32,0.474181,33,0.507493,32.77506604,17,17.15293331
7,0.95,15,0.498873,16,0.541874,15.02620869,34,0.456948,35,0.507757,34.8473302,19,19.8211215
7,0.95,13,0.456293,14,0.510504,13.80623859,35,0.479074,36,0.536585,35.36386083,22,21.55762224
7,0.95,15,0.479493,16,0.530669,15.40071518,36,0.480196,37,0.525599,36.43618263,21,21.03546745
7,0.95,16,0.480204,17,0.544496,16.30790767,35,0.47685,36,0.537917,35.37909182,19,19.07118415
7,0.95,15,0.460874,16,0.506147,15.86422371,34,0.468257,35,0.536327,34.46632878,19,18.60210507
7,0.95,14,0.419496,15,0.508519,14.90430563,35,0.474503,36,0.544374,35.36491534,21,20.46060972
7,0.95,14,0.456092,15,0.5,15,35,0.497245,36,0.553946,35.04858821,21,20.04858821
7,0.95,16,0.475673,17,0.53894,16.38451325,35,0.462598,36,0.507943,35.82483184,19,19.44031859
7,0.95,15,0.488164,16,0.542373,15.21834013,34,0.479685,35,0.539947,34.33711128,19,19.11877115
7,0.95,15,0.48121,16,0.53828,15.32924479,35,0.452295,36,0.523301,35.67184463,20,20.34259985
7,0.95,15,0.468606,16,0.525157,15.55514491,35,0.491106,36,0.548081,35.15610355,20,19.60095864
7,0.95,14,0.459483,15,0.503669,14.91696465,34,0.449215,35,0.509275,34.8455711,20,19.92860645
8,0.95,16,0.491904,17,0.537826,16.17629894,33,0.467749,34,0.526868,33.54552682,17,17.36922788
8,0.95,16,0.496388,17,0.544908,16.07444353,34,0.467626,35,0.529387,34.52418193,18,18.4497384
8,0.95,16,0.489333,17,0.535217,16.23247755,34,0.458509,35,0.506906,34.8573052,18,18.62482765
8,0.95,14,0.442416,15,0.507092,14.89034572,34,0.448856,35,0.500812,34.98437139,20,20.09402567
8,0.95,13,0.448522,14,0.504061,13.92688021,35,0.48972,36,0.56592,35.13490814,22,21.20802793
8,0.95,14,0.472507,15,0.503454,14.88838983,35,0.44558,36,0.518828,35.74295544,21,20.85456561
