Number,DRIVE_EFFICIENCY,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
100,0.6,29,0.470302,30,0.510281,29.74283999,66,0.475636,67,0.516292,66.59927194,37,36.85643195
101,0.6,28,0.457618,29,0.510626,28.79953969,65,0.454839,66,0.5,66,37,37.20046031
102,0.6,31,0.492821,32,0.513274,31.35099985,70,0.493567,71,0.528129,70.18612927,39,38.83512942
103,0.6,33,0.495816,34,0.52333,33.15206804,74,0.487875,75,0.524537,74.33072391,41,41.17865587
104,0.6,29,0.492864,30,0.511944,29.37400419,68,0.497309,69,0.53171,68.07822447,39,38.70422028
105,0.6,24,0.456032,25,0.515054,24.74494256,61,0.469846,62,0.515969,61.65377361,37,36.90883104
106,0.6,26,0.494289,27,0.538462,26.12928712,64,0.495028,65,0.534958,64.12451791,38,37.99523079
107,0.6,29,0.488746,30,0.53089,29.26703683,67,0.489247,68,0.531109,67.2568678,38,37.98983098
108,0.6,30,0.484205,31,0.500526,30.96777158,70,0.490323,71,0.539071,70.19851071,40,39.23073913
109,0.6,30,0.480663,31,0.538713,30.33310939,67,0.497802,68,0.533889,67.06090836,37,36.72779897
110,0.6,27,0.460827,28,0.5,28,65,0.494033,66,0.550892,65.10494381,38,37.10494381
111,0.6,30,0.498955,31,0.519619,30.05057104,66,0.479809,67,0.51413,66.58829871,36,36.53772767
112,0.6,30,0.45354,31,0.504737,30.90747505,68,0.492835,69,0.504338,68.62288099,38,37.71540594
113,0.6,28,0.465183,29,0.508465,28.80442216,69,0.484127,70,0.536111,69.30534395,41,40.50092179
114,0.6,30,0.495135,31,0.545829,30.09596796,68,0.478512,69,0.525168,68.46056241,38,38.36459445
115,0.6,29,0.474108,30,0.511242,29.69725858,67,0.487408,68,0.538153,67.24814267,38,37.5508841
116,0.6,34,0.480412,35,0.502551,34.88477348,71,0.491131,72,0.543655,71.16885614,37,36.28408267
117,0.6,30,0.476035,31,0.50678,30.77947634,68,0.467435,69,0.512881,68.71656471,38,37.93708838
118,0.6,26,0.486249,27,0.522453,26.37981991,65,0.493454,66,0.50883,65.42572841,39,39.0459085
119,0.6,28,0.484749,29,0.519802,28.43508402,67,0.456721,68,0.512209,67.77997044,39,39.34488643
120,0.6,31,0.472389,32,0.516903,31.62027677,65,0.481656,66,0.529579,65.38278071,34,33.76250394
121,0.6,29,0.494223,30,0.519042,29.23276522,67,0.449777,68,0.502735,67.9483553,38,38.71559008
122,0.6,28,0.49713,29,0.509514,28.23175065,67,0.462791,68,0.512987,67.74127421,39,39.50952356
123,0.6,24,0.463816,25,0.5,25,65,0.469186,66,0.502183,65.93384247,41,40.93384247
124,0.6,28,0.483221,29,0.523344,28.41818907,65,0.496196,66,0.542636,65.08191214,37,36.66372308
125,0.6,30,0.476718,31,0.510369,30.69186651,70,0.475995,71,0.533998,70.4138579,40,39.72199139
126,0.6,33,0.493771,34,0.551724,33.10748365,69,0.495022,70,0.551407,69.08828589,36,35.98080224
127,0.6,25,0.45279,26,0.502714,25.94563737,62,0.470742,63,0.539707,62.42424418,37,36.47860681
128,0.6,28,0.486022,29,0.518817,28.42622351,70,0.49222,71,0.522657,70.25560995,42,41.82938644
129,0.6,27,0.478016,28,0.5125,27.63751305,63,0.493717,64,0.543991,63.12497514,36,35.48746209
130,0.6,29,0.489236,30,0.546574,29.18772891,67,0.455724,68,0.524684,67.64205336,38,38.45432446
131,0.6,27,0.493889,28,0.536458,27.14355517,65,0.46692,66,0.516911,65.66171911,38,38.51816394
132,0.6,28,0.465208,29,0.513746,28.71679921,67,0.471508,68,0.515102,67.65357618,39,38.93677697
133,0.6,27,0.496512,28,0.507312,27.32296296,63,0.489926,64,0.525779,63.28098067,36,35.95801771
134,0.6,29,0.477891,30,0.515556,29.58699057,67,0.491405,68,0.54429,67.16252245,38,37.57553188
135,0.6,29,0.483535,30,0.515021,29.52293083,69,0.450917,70,0.504343,69.91870999,40,40.39577916
136,0.6,34,0.476268,35,0.53108,34.43297088,71,0.454744,72,0.525543,71.63921807,37,37.20624719
137,0.6,28,0.492996,29,0.528004,28.20006856,65,0.456742,66,0.508658,65.8332306,37,37.63316205
138,0.6,27,0.467978,28,0.528185,27.53186507,68,0.475211,69,0.524281,68.50517628,41,40.97331121
139,0.6,28,0.44373,29,0.509392,28.85696445,66,0.478398,67,0.508836,66.70970497,38,37.85274052
140,0.6,27,0.472618,28,0.508306,27.7672607,67,0.490426,68,0.532359,67.2283166,40,39.4610559
141,0.6,26,0.491199,27,0.536281,26.19522204,62,0.472252,63,0.505814,62.82676837,36,36.63154633
142,0.6,26,0.462348,27,0.513279,26.7392747,63,0.46455,64,0.507346,63.82834844,37,37.08907374
143,0.6,30,0.465753,31,0.515021,30.69511651,70,0.485812,71,0.511828,70.5453567,40,39.8502402
144,0.6,29,0.480649,30,0.518438,29.51208023,64,0.49258,65,0.534054,64.17890727,35,34.66682703
145,0.6,26,0.477226,27,0.508427,26.7299125,64,0.476471,65,0.505808,64.80202475,38,38.07211224
146,0.6,28,0.490807,29,0.507778,28.54168876,68,0.483051,69,0.52072,68.44994558,40,39.90825682
147,0.6,28,0.490471,29,0.541284,28.18753075,62,0.45171,63,0.5,63,34,34.81246925
148,0.6,33,0.490545,34,0.535473,33.21044783,72,0.477193,73,0.507453,72.75370126,39,39.54325343
149,0.6,26,0.489549,27,0.524827,26.29624695,65,0.496988,66,0.541345,65.0679036,39,38.77165665
150,0.6,26,0.492299,27,0.511377,26.40365866,63,0.488058,64,0.512169,63.49529261,37,37.09163394
151,0.6,26,0.483615,27,0.534538,26.3217603,62,0.483425,63,0.525844,62.39074471,36,36.06898441
152,0.6,31,0.498303,32,0.539173,31.0415219,67,0.490099,68,0.506881,67.58997736,36,36.54845546
153,0.6,28,0.498227,29,0.533413,28.05038936,65,0.46633,66,0.508278,65.80266044,37,37.75227108
154,0.6,32,0.491021,33,0.528302,32.24084654,69,0.431965,70,0.50565,69.92332225,37,37.68247571
155,0.6,27,0.491389,28,0.540513,27.1752911,66,0.480473,67,0.531686,66.38128991,39,39.20599881
156,0.6,26,0.49889,27,0.53032,26.03531658,65,0.485485,66,0.512582,65.53566816,39,39.50035158
157,0.6,29,0.481153,30,0.511376,29.62359792,67,0.493528,68,0.525488,67.20250313,38,37.57890521
158,0.6,27,0.469823,28,0.505459,27.84681221,67,0.483607,68,0.536677,67.30889391,40,39.4620817
159,0.6,27,0.490021,28,0.521209,27.31996281,68,0.498909,69,0.554084,68.01977345,41,40.69981064
160,0.6,29,0.494949,30,0.534557,29.12752474,67,0.487445,68,0.521583,67.36777198,38,38.24024724
161,0.6,29,0.499457,30,0.537278,29.0143571,69,0.494565,70,0.547052,69.10354945,40,40.08919235
162,0.6,27,0.475437,28,0.515344,27.61550605,65,0.498521,66,0.548276,65.02972566,38,37.4142196
163,0.6,28,0.494629,29,0.526894,28.16646521,69,0.488499,70,0.517172,69.40110906,41,41.23464385
164,0.6,28,0.476939,29,0.55178,28.30813324,67,0.496524,68,0.510429,67.24998202,39,38.94184878
165,0.6,28,0.473427,29,0.518686,28.58713184,66,0.495541,67,0.534175,66.11541647,38,37.52828463
166,0.6,29,0.482911,30,0.535383,29.32567846,64,0.487193,65,0.521053,64.3782339,35,35.05255545
167,0.6,26,0.492872,27,0.532609,26.17937942,65,0.47397,66,0.527357,65.48757188,39,39.30819246
168,0.6,27,0.49408,28,0.524306,27.19585787,62,0.485946,63,0.501511,62.90292323,35,35.70706535
169,0.6,27,0.497785,28,0.547849,27.04424337,63,0.496154,64,0.525128,63.1327397,36,36.08849633
170,0.6,26,0.451968,27,0.50733,26.86759871,62,0.495077,63,0.5282,62.14862784,36,35.28102913
171,0.6,31,0.487869,32,0.508859,31.57794188,70,0.490099,71,0.560185,70.1412693,39,38.56332742
172,0.6,33,0.483528,34,0.516667,33.49705785,71,0.4561,72,0.501648,71.96381839,38,38.46676054
173,0.6,28,0.493685,29,0.508611,28.42308723,63,0.47642,64,0.507009,63.77086534,35,35.34777811
174,0.6,27,0.476536,28,0.529206,27.44549079,65,0.463983,66,0.502157,65.94349557,38,38.49800478
175,0.6,24,0.491361,25,0.538378,24.18374205,61,0.474891,62,0.516548,61.60275584,37,37.41901379
176,0.6,27,0.465885,28,0.517758,27.65766391,68,0.48,69,0.544793,68.30867532,41,40.65101141
177,0.6,29,0.492713,30,0.5,30,74,0.490142,75,0.521837,74.31102698,45,44.31102698
178,0.6,28,0.446007,29,0.501638,28.97055598,64,0.469917,65,0.508152,64.78679221,36,35.81623622
179,0.6,31,0.487819,32,0.516026,31.43184316,70,0.494015,71,0.528509,70.17350844,39,38.74166528
180,0.6,27,0.484749,28,0.512766,27.54434807,63,0.441818,64,0.503333,63.94581809,36,36.40147002
181,0.6,28,0.474441,29,0.500511,28.98039893,66,0.477225,67,0.511589,66.66275754,38,37.68235861
182,0.6,30,0.470174,31,0.506615,30.8184737,68,0.455326,69,0.500551,68.98781647,38,38.16934278
183,0.6,27,0.481503,28,0.524633,27.42886622,63,0.476898,64,0.516685,63.58064192,36,36.1517757
184,0.6,29,0.484624,30,0.517628,29.46588292,66,0.480832,67,0.502677,66.8774548,37,37.41157187
185,0.6,28,0.486574,29,0.527091,28.33136708,67,0.486065,68,0.512555,67.52604757,39,39.19468048
186,0.6,26,0.47836,27,0.524076,26.47335725,65,0.464789,66,0.510259,65.77437871,39,39.30102146
187,0.6,27,0.491945,28,0.520591,27.28119109,66,0.474026,67,0.532475,66.44438741,39,39.16319632
188,0.6,31,0.475278,32,0.542175,31.36955319,67,0.479376,68,0.509401,67.68689425,36,36.31734106
189,0.6,32,0.477663,33,0.504663,32.8272963,72,0.49886,73,0.528121,72.03895971,40,39.21166341
190,0.6,27,0.471144,28,0.509518,27.75196748,65,0.487627,66,0.535834,65.25666397,38,37.50469649
191,0.6,24,0.447849,25,0.517019,24.75395403,63,0.47639,64,0.504582,63.83747162,39,39.0835176
192,0.6,30,0.459685,31,0.515969,30.71627816,68,0.473998,69,0.500571,68.97851202,38,38.26223386
193,0.6,29,0.466562,30,0.502648,29.92661974,68,0.498915,69,0.5453,68.02339118,39,38.09677144
194,0.6,29,0.487041,30,0.534595,29.27251125,66,0.480815,67,0.550683,66.27458923,37,37.00207798
195,0.6,26,0.495726,27,0.524321,26.14946669,66,0.495006,67,0.513602,66.26855238,40,40.11908569
196,0.6,29,0.497069,30,0.525134,29.10443613,67,0.477612,68,0.50533,67.80770618,38,38.70327005
197,0.6,31,0.451701,32,0.50487,31.90840527,68,0.478827,69,0.505171,68.80371242,37,36.89530715
198,0.6,29,0.482366,30,0.506208,29.73961916,65,0.462838,66,0.501657,65.95731472,36,36.21769556
199,0.6,29,0.461991,30,0.502528,29.93763722,70,0.48265,71,0.517815,70.49338831,41,40.55575109
0,0.65,25,0.489224,26,0.526376,25.29005168,60,0.498408,61,0.529021,60.05200405,35,34.76195237
1,0.65,30,0.48464,31,0.52546,30.37628613,68,0.490138,69,0.532275,68.23404609,38,37.85775995
2,0.65,25,0.454698,26,0.503623,25.92594788,65,0.489493,66,0.532432,65.24469596,40,39.31874808
3,0.65,31,0.472957,32,0.524834,31.52129075,66,0.495868,67,0.543158,66.08737577,35,34.56608502
4,0.65,24,0.494136,25,0.51583,24.27030515,60,0.459296,61,0.50325,60.92605906,36,36.65575391
5,0.65,28,0.483229,29,0.526201,28.39027739,64,0.444196,65,0.505161,64.91534487,36,36.52506748
6,0.65,26,0.485808,27,0.521494,26.39769097,61,0.475383,62,0.508092,61.75260632,35,35.35491535
7,0.65,27,0.470206,28,0.525532,27.53851715,66,0.480193,67,0.525232,66.43977442,39,38.90125726
8,0.65,28,0.455429,29,0.514286,28.75727611,65,0.496914,66,0.516219,65.15985496,37,36.40257885
9,0.65,30,0.492126,31,0.5125,30.38647296,67,0.485327,68,0.51073,67.57760894,37,37.19113599
10,0.65,28,0.492919,29,0.538855,28.15414925,63,0.48617,64,0.505476,63.71635761,35,35.56220836
11,0.65,25,0.480277,26,0.524546,25.44552621,62,0.489205,63,0.515753,62.40662197,37,36.96109575
12,0.65,25,0.448562,26,0.516548,25.75659695,63,0.476678,64,0.513143,63.63957219,38,37.88297525
13,0.65,29,0.479744,30,0.530425,29.39967641,64,0.458199,65,0.501663,64.96173845,35,35.56206204
14,0.65,28,0.494749,29,0.563068,28.07686002,60,0.466356,61,0.512029,60.73662777,32,32.65976774
15,0.65,26,0.456368,27,0.504042,26.91521584,64,0.492159,65,0.564303,64.10868541,38,37.19346957
16,0.65,24,0.486744,25,0.523429,24.3613466,59,0.493011,60,0.545064,59.134267,35,34.7729204
17,0.65,28,0.48081,29,0.502215,28.8965195,61,0.474401,62,0.505895,61.81282149,33,32.91630199
18,0.65,24,0.447016,25,0.507004,24.88324332,63,0.487899,64,0.507821,63.60741893,39,38.72417562
19,0.65,23,0.464563,24,0.526835,23.56906796,60,0.484797,61,0.517184,60.46941674,37,36.90034878
20,0.65,29,0.497949,30,0.516429,29.11098485,63,0.455849,64,0.500595,63.98670272,34,34.87571787
21,0.65,22,0.465341,23,0.505096,22.87181487,59,0.470621,60,0.504697,59.86216105,37,36.99034619
22,0.65,26,0.455036,27,0.518661,26.70670334,62,0.485792,63,0.51773,62.44486192,36,35.73815858
23,0.65,25,0.496102,26,0.523672,25.14138556,63,0.487753,64,0.527719,63.30643547,38,38.16504991
24,0.65,23,0.465769,24,0.517628,23.66007829,58,0.484716,59,0.511564,58.5692789,35,34.90920061
25,0.65,25,0.459358,26,0.501756,25.95858295,62,0.49632,63,0.534483,62.09642848,37,36.13784553
26,0.65,27,0.486694,28,0.502144,27.86122977,65,0.481987,66,0.542565,65.29735217,38,37.4361224
27,0.65,27,0.453413,28,0.5,28,63,0.47463,64,0.519792,63.56175546,36,35.56175546
28,0.65,24,0.494192,25,0.525641,24.18467996,64,0.490417,65,0.523118,64.29304914,40,40.10836918
29,0.65,29,0.4962,30,0.515553,29.19635199,65,0.491909,66,0.516004,65.33579581,36,36.13944382
30,0.65,26,0.498907,27,0.525671,26.04083844,62,0.499459,63,0.533188,62.01603961,36,35.97520117
31,0.65,27,0.49667,28,0.545117,27.06873491,62,0.483889,63,0.510695,62.60102216,35,35.53228725
32,0.65,29,0.488901,30,0.5125,29.47031654,67,0.478022,68,0.501143,67.95056442,38,38.48024788
33,0.65,28,0.455992,29,0.521689,28.66986316,65,0.493678,66,0.531737,65.16611051,37,36.49624735
34,0.65,28,0.49337,29,0.533898,28.1635906,64,0.452083,65,0.5,65,36,36.8364094
35,0.65,23,0.498927,24,0.542094,23.02485695,60,0.496618,61,0.538851,60.08007956,37,37.05522261
36,0.65,27,0.472081,28,0.509259,27.75095487,62,0.496999,63,0.518735,62.13806588,35,34.38711102
37,0.65,27,0.464668,28,0.507312,27.82853391,64,0.457035,65,0.509804,64.8142091,37,36.98567519
38,0.65,24,0.478098,25,0.519814,24.52502637,61,0.491289,62,0.52508,61.25779054,37,36.73276417
39,0.65,25,0.488474,26,0.500542,25.95508784,64,0.493521,65,0.524946,64.20617343,39,38.25108559
40,0.65,27,0.497315,28,0.536223,27.06900894,63,0.498258,64,0.506989,63.19951896,36,36.13051001
41,0.65,29,0.49948,30,0.549136,29.01047205,63,0.453813,64,0.50426,63.91555494,34,34.90508289
42,0.65,25,0.490596,26,0.549425,25.15985313,60,0.459651,61,0.501558,60.96282244,35,35.80296931
43,0.65,26,0.491289,27,0.515487,26.35998843,63,0.482446,64,0.515873,63.52514434,37,37.16515592
44,0.65,28,0.495177,29,0.53978,28.10813174,67,0.47547,68,0.528,67.46697125,39,39.35883951
45,0.65,26,0.481153,27,0.527251,26.40884637,63,0.474923,64,0.514069,63.64060185,37,37.23175548
46,0.65,28,0.478784,29,0.527326,28.43706481,65,0.498326,66,0.553993,65.03007168,37,36.59300687
47,0.65,26,0.470776,27,0.507796,26.78941113,62,0.467895,63,0.504147,62.88560631,36,36.09619518
48,0.65,27,0.450331,28,0.515969,27.75671105,66,0.471978,67,0.512195,66.69677002,39,38.94005897
49,0.65,24,0.480271,25,0.521058,24.48370804,61,0.444571,62,0.504357,61.92712341,37,37.44341536
50,0.65,24,0.48027,25,0.533735,24.36902647,61,0.491249,62,0.509703,61.47420613,37,37.10517967
51,0.65,26,0.466559,27,0.507511,26.81659015,63,0.492806,64,0.51285,63.3589104,37,36.54232024
52,0.65,28,0.478188,29,0.52487,28.46724648,63,0.474758,64,0.513103,63.65828661,35,35.19104013
53,0.65,28,0.499455,29,0.531316,28.01710555,63,0.495609,64,0.53367,63.11536744,35,35.09826188
54,0.65,26,0.489266,27,0.535144,26.23396835,62,0.455684,63,0.519723,62.6920158,36,36.45804745
55,0.65,24,0.449679,25,0.503421,24.93634401,61,0.45987,62,0.507982,61.83409544,37,36.89775143
56,0.65,26,0.483458,27,0.514365,26.53521856,62,0.446409,63,0.501652,62.97009576,36,36.4348772
57,0.65,25,0.45189,26,0.507263,25.86883499,63,0.473274,64,0.507692,63.77651229,38,37.9076773
58,0.65,23,0.47779,24,0.510383,23.68143466,62,0.470975,63,0.526201,62.52556767,39,38.844133
59,0.65,26,0.48935,27,0.525378,26.29560342,62,0.471774,63,0.530999,62.47658928,36,36.18098586
60,0.65,25,0.454641,26,0.505635,25.8894968,62,0.465023,63,0.504425,62.88769606,37,36.99819925
61,0.65,26,0.460299,27,0.510846,26.78542742,62,0.483511,63,0.523569,62.41162814,36,35.62620072
62,0.65,29,0.493197,30,0.549769,29.12025384,67,0.486203,68,0.513572,67.50411049,38,38.38385665
63,0.65,24,0.472367,25,0.523783,24.53743971,60,0.471572,61,0.507743,60.78593348,36,36.24849378
64,0.65,28,0.492639,29,0.544576,28.1417294,66,0.463227,67,0.513617,66.72976781,38,38.58803841
65,0.65,27,0.461276,28,0.526932,27.58980139,66,0.466093,67,0.506572,66.83764421,39,39.24784282
66,0.65,31,0.455615,32,0.512304,31.78295613,67,0.484127,68,0.520642,67.43469807,36,35.65174194
67,0.65,28,0.455996,29,0.504077,28.91520559,65,0.457731,66,0.5,66,37,37.08479441
68,0.65,25,0.463261,26,0.516163,25.6944728,61,0.488764,62,0.531114,61.26531287,36,35.57084007
69,0.65,24,0.483232,25,0.53467,24.32598468,61,0.464862,62,0.518579,61.65413184,37,37.32814716
70,0.65,25,0.498847,26,0.538851,25.02882212,60,0.489253,61,0.542208,60.2029459,35,35.17412378
71,0.65,27,0.440157,28,0.5033,27.94773767,64,0.452907,65,0.500565,64.9881447,37,37.04040702
72,0.65,24,0.480684,25,0.530182,24.39023799,58,0.484962,59,0.541349,58.26669268,34,33.87645469
73,0.65,28,0.455424,29,0.501608,28.96518275,67,0.498333,68,0.543987,67.03651378,39,38.07133103
74,0.65,24,0.493697,25,0.531149,24.16829542,60,0.46028,61,0.505933,60.8700414,36,36.70174598
75,0.65,26,0.492639,27,0.538946,26.15896085,65,0.49094,66,0.546842,65.16206934,39,39.00310849
76,0.65,24,0.462983,25,0.50582,24.86413614,62,0.461046,63,0.509372,62.80606713,38,37.94193098
77,0.65,25,0.477323,26,0.535491,25.38985353,61,0.476876,62,0.510571,61.68627393,36,36.2964204
78,0.65,31,0.490996,32,0.528222,31.24187396,67,0.482437,68,0.51864,67.48512554,36,36.24325158
79,0.65,26,0.475568,27,0.502339,26.91262934,63,0.497877,64,0.524719,63.07909247,37,36.16646313
80,0.65,26,0.480649,27,0.508475,26.69542874,63,0.489655,64,0.514706,63.41295757,37,36.71752883
81,0.65,28,0.499459,29,0.520197,28.02608738,63,0.475706,64,0.504772,63.83582192,35,35.80973455
82,0.65,33,0.46413,34,0.508859,33.80194058,67,0.491706,68,0.528281,67.22676692,34,33.42482634
83,0.65,25,0.491982,26,0.523784,25.25212251,60,0.496171,61,0.533436,60.10275057,35,34.85062806
84,0.65,26,0.49947,27,0.541843,26.01250796,60,0.472945,61,0.501103,60.96082818,34,34.94832022
85,0.65,26,0.456032,27,0.517162,26.71925405,61,0.498896,62,0.514301,61.07166504,35,34.352411
86,0.65,24,0.467511,25,0.511425,24.7398324,59,0.456349,60,0.508242,59.84117318,35,35.10134078
87,0.65,24,0.471892,25,0.538544,24.42171278,60,0.490741,61,0.50929,60.49916438,36,36.0774516
88,0.65,26,0.48317,27,0.503755,26.81758562,64,0.475055,65,0.508882,64.73742868,38,37.91984306
89,0.65,30,0.454245,31,0.500549,30.98814357,66,0.496721,67,0.523678,66.12163816,36,35.13349459
90,0.65,26,0.487514,27,0.53341,26.27204985,64,0.491295,65,0.534213,64.20282865,38,37.9307788
91,0.65,24,0.458904,25,0.514241,24.74264958,62,0.488108,63,0.505802,62.67209223,38,37.92944265
92,0.65,25,0.485908,26,0.521935,25.39115108,66,0.478919,67,0.502242,66.90387171,41,41.51272063
93,0.65,26,0.481667,27,0.519016,26.49085652,61,0.494426,62,0.529131,61.16061086,35,34.66975435
94,0.65,24,0.471838,25,0.502174,24.92833597,60,0.466238,61,0.509688,60.77703107,36,35.8486951
95,0.65,25,0.481419,26,0.541398,25.30979176,61,0.452546,62,0.512903,61.78622198,36,36.47643022
96,0.65,26,0.458288,27,0.505965,26.87488726,63,0.472285,64,0.539638,63.41148872,37,36.53660146
97,0.65,26,0.489514,27,0.54504,26.18884847,67,0.494457,68,0.535173,67.13613813,41,40.94728966
98,0.65,24,0.485588,25,0.538417,24.27280471,63,0.474244,64,0.539728,63.39331745,39,39.12051274
99,0.65,23,0.470588,24,0.507206,23.80321154,62,0.480993,63,0.515312,62.55383315,39,38.75062162
100,0.65,28,0.475897,29,0.511156,28.68359851,69,0.495671,70,0.551822,69.07709569,41,40.39349717
101,0.65,26,0.466157,27,0.540526,26.45506864,62,0.49667,63,0.537212,62.08213704,36,35.6270684
102,0.65,28,0.485714,29,0.508074,28.63890877,65,0.46723,66,0.507953,65.80470496,37,37.16579619
103,0.65,27,0.473542,28,0.502134,27.92536374,64,0.496714,65,0.505166,64.38878372,37,36.46341998
104,0.65,26,0.470427,27,0.522679,26.56596877,66,0.499476,67,0.548205,66.01075335,40,39.44478458
105,0.65,25,0.493124,26,0.513904,25.33089509,64,0.492366,65,0.546512,64.14098918,39,38.81009409
106,0.65,28,0.47337,29,0.526846,28.4979804,67,0.495294,68,0.52533,67.15667865,39,38.65869825
107,0.65,24,0.496579,25,0.526838,24.11305727,59,0.469364,60,0.516472,59.6503354,35,35.53727813
108,0.65,24,0.481461,25,0.525026,24.42554803,61,0.474304,62,0.518272,61.58442504,37,37.158877
109,0.65,24,0.482311,25,0.547445,24.27157859,60,0.484392,61,0.511025,60.58603988,36,36.31446128
110,0.65,24,0.474374,25,0.535987,24.41591872,57,0.498899,58,0.537853,57.02826411,33,32.61234539
111,0.65,27,0.469616,28,0.522876,27.57048442,62,0.463201,63,0.506243,62.85495562,35,35.28447121
112,0.65,28,0.462785,29,0.518162,28.6720299,65,0.462343,66,0.507568,65.83265893,37,37.16062902
113,0.65,29,0.493326,30,0.563525,29.09507258,70,0.496429,71,0.531419,70.10205773,41,41.00698515
114,0.65,25,0.491862,26,0.541622,25.16354502,64,0.487135,65,0.529063,64.30683553,39,39.14329051
115,0.65,23,0.474969,24,0.51461,23.63144219,61,0.455531,62,0.502637,61.94401987,38,38.31257768
116,0.65,26,0.47,27,0.501083,26.9651578,66,0.498274,67,0.540773,66.04061272,40,39.07545492
117,0.65,27,0.484795,28,0.516459,27.48019833,64,0.492597,65,0.529748,64.19926785,37,36.71906952
118,0.65,26,0.459474,27,0.504464,26.90077795,63,0.465129,64,0.510823,63.76314177,37,36.86236382
119,0.65,25,0.495838,26,0.531447,25.11688056,62,0.498909,63,0.526002,62.0402687,37,36.92338814
120,0.65,24,0.462096,25,0.506471,24.85417465,64,0.496018,65,0.54724,64.07774003,40,39.22356539
121,0.65,25,0.458155,26,0.511567,25.78343818,64,0.474429,65,0.510363,64.71161017,39,38.928172
122,0.65,28,0.471316,29,0.50346,28.89235938,65,0.466149,66,0.518919,65.6414819,37,36.74912252
123,0.65,28,0.47486,29,0.519978,28.55720555,66,0.468237,67,0.538788,66.45021332,38,37.89300777
124,0.65,26,0.481771,27,0.51379,26.56931822,66,0.465144,67,0.534857,66.49999283,40,39.93067461
125,0.65,23,0.488636,24,0.506031,23.65329118,60,0.479648,61,0.5076,60.72810532,37,37.07481415
126,0.65,23,0.482558,24,0.501564,23.9177102,60,0.460253,61,0.522307,60.64052277,37,36.72281257
127,0.65,29,0.493284,30,0.515812,29.2981179,66,0.46086,67,0.519458,66.66794089,37,37.36982299
128,0.65,28,0.497379,29,0.537855,28.06475442,62,0.488121,63,0.52508,62.32141021,34,34.25665579
129,0.65,29,0.471807,30,0.515642,29.64316186,67,0.469453,68,0.518391,67.62419796,38,37.98103611
130,0.65,22,0.443801,23,0.516108,22.77722765,59,0.463791,60,0.515067,59.70615883,37,36.92893117
131,0.65,26,0.482477,27,0.529246,26.37467126,68,0.494808,69,0.504663,68.52683917,42,42.15216791
132,0.65,25,0.490654,26,0.533014,25.22063267,64,0.474178,65,0.514454,64.64112623,39,39.42049356
133,0.65,27,0.476491,28,0.511752,27.66671393,62,0.464912,63,0.519509,62.64267267,35,34.97595874
134,0.65,26,0.483671,27,0.509174,26.64027761,63,0.470218,64,0.511072,63.72898615,37,37.08870853
135,0.65,24,0.492537,25,0.526286,24.22113248,62,0.478889,63,0.517131,62.55203703,38,38.33090455
136,0.65,26,0.442005,27,0.500564,26.99036869,65,0.468375,66,0.519481,65.61881188,39,38.62844319
137,0.65,25,0.466743,26,0.50641,25.83840472,64,0.455899,65,0.51105,64.79964099,39,38.96123627
138,0.65,27,0.483122,28,0.525938,27.39419843,62,0.477038,63,0.508556,62.72853607,35,35.33433764
139,0.65,26,0.471088,27,0.509326,26.75610649,66,0.493764,67,0.523965,66.20648323,40,39.45037674
140,0.65,26,0.490055,27,0.516793,26.37194255,63,0.493304,64,0.522537,63.2290562,37,36.85711365
141,0.65,27,0.479615,28,0.507174,27.73968577,65,0.476923,66,0.513793,65.62590182,38,37.88621605
142,0.65,27,0.4742,28,0.533927,27.43196544,63,0.499458,64,0.549788,63.01076893,36,35.57880348
143,0.65,23,0.492196,24,0.511979,23.39448011,57,0.462617,58,0.51908,57.66207959,34,34.26759948
144,0.65,27,0.490659,28,0.533368,27.21871268,64,0.473214,65,0.508343,64.76250391,37,37.54379123
145,0.65,27,0.474558,28,0.506104,27.80650479,66,0.490406,67,0.533223,66.22406988,39,38.41756509
146,0.65,27,0.495087,28,0.547694,27.09339061,66,0.440936,67,0.501584,66.97388207,39,39.88049146
147,0.65,26,0.487111,27,0.512592,26.50582787,61,0.495146,62,0.510638,61.31332301,35,34.80749513
148,0.65,23,0.490649,24,0.5138,23.40391344,62,0.49645,63,0.54171,62.0784357,39,38.67452227
149,0.65,30,0.495825,31,0.51882,30.18156121,67,0.464922,68,0.513064,67.72863612,37,37.54707491
150,0.65,26,0.498201,27,0.513098,26.12076257,61,0.447681,62,0.509062,61.85236474,35,35.73160217
151,0.65,26,0.47807,27,0.515168,26.59113699,63,0.499458,64,0.540526,63.01319762,37,36.42206063
152,0.65,25,0.463442,26,0.515231,25.7059028,62,0.468273,63,0.509484,62.76986727,37,37.06396447
153,0.65,24,0.487254,25,0.542825,24.22936424,58,0.479648,59,0.502478,58.89145861,34,34.66209437
154,0.65,25,0.491991,26,0.517525,25.31366022,63,0.495182,64,0.524917,63.16203128,38,37.84837106
155,0.65,24,0.447312,25,0.506757,24.8863319,58,0.477193,59,0.508206,58.73540128,34,33.84906938
156,0.65,24,0.481504,25,0.525303,24.42229275,60,0.456635,61,0.501752,60.96116763,36,36.53887488
