suppressed,gen_suppressed, avg_gen,avg_adult, avg_adult_fe, avg_fertile_fe, avg_rate_dr, avg_has_dr, min_adult2, min_adult_fe2, min_fertile_fe2, max_rate_dr2, max_has_dr2,release,conversion,migration
0,10000,200.0,193257.83703703704,78917.3037037037,31739.962962962964,0.13071031111111117,0.2614206148148149,104600,52517,49415,0.0326765,0.0653531,0.8,0.0,0.045
0,10000,200.0,193288.96296296295,78893.47407407407,31691.814814814814,0.13064074074074075,0.2612814814814815,104661,52369,49299,0.032537,0.065074,0.8,0.0,0.045
0,10000,200.0,193237.14814814815,78850.02222222222,31717.044444444444,0.1306582962962963,0.26131654074074084,104680,52228,49372,0.0330062,0.0660124,0.8,0.0,0.045
0,10000,200.0,193213.99259259258,78881.99259259259,31730.533333333333,0.13067323703703698,0.2613464444444443,104412,52374,49277,0.0323817,0.0647635,0.8,0.0,0.045
0,10000,200.0,193167.2,78859.6888888889,31680.933333333334,0.13082638518518522,0.2616528222222224,104093,51983,49292,0.0329087,0.0658174,0.8,0.0,0.045
0,10000,200.0,193228.2074074074,78879.04444444444,31700.333333333332,0.1306321555555556,0.2612641629629629,104066,52136,49339,0.0327101,0.0654202,0.8,0.0,0.045
0,10000,200.0,193255.2888888889,78875.5925925926,31717.4,0.13068427407407404,0.26136859259259254,104348,52044,49290,0.0321781,0.0643562,0.8,0.0,0.045
0,10000,200.0,193226.32592592592,78856.34814814814,31702.674074074075,0.1306448962962963,0.26128970370370375,104594,52378,49282,0.0325016,0.0650032,0.8,0.0,0.045
0,10000,200.0,193206.8,78922.94814814815,31775.155555555557,0.13057140740740736,0.2611429851851852,104129,52013,49342,0.0326293,0.0652586,0.8,0.0,0.045
0,10000,200.0,193245.77777777778,78898.84444444445,31694.577777777777,0.13089917777777776,0.2617983407407407,104477,52081,49316,0.0325814,0.0651629,0.8,0.0,0.045
0,10000,200.0,193160.67407407408,78885.99259259259,31729.40740740741,0.13058920740740745,0.26117840740740744,104054,51989,49268,0.0325802,0.0651605,0.8,0.0,0.045
0,10000,200.0,193199.9185185185,78859.48148148147,31721.63703703704,0.13061709629629634,0.2612340962962964,104308,51891,49369,0.0324479,0.0648958,0.8,0.0,0.045
0,10000,200.0,193178.2888888889,78867.57777777778,31672.42962962963,0.13077501481481485,0.2615500518518518,104814,52601,49419,0.032287,0.0645739,0.8,0.0,0.045
0,10000,200.0,193189.24444444446,78853.42962962962,31690.185185185186,0.13079377037037043,0.26158753333333357,104967,52528,49362,0.032455,0.0649099,0.8,0.0,0.045
0,10000,200.0,193204.54814814814,78872.57037037038,31747.325925925925,0.13060466666666667,0.26120931111111095,104730,52398,49299,0.0326442,0.0652883,0.8,0.0,0.045
0,10000,200.0,193225.76296296297,78866.14814814815,31700.577777777777,0.130740962962963,0.2614820074074074,104768,52544,49284,0.0325292,0.0650585,0.8,0.0,0.045
0,10000,200.0,193134.44444444444,78785.97777777778,31793.02962962963,0.13031026666666665,0.26062049629629624,104535,52382,49403,0.032747,0.0654939,0.8,0.0,0.045
0,10000,200.0,193265.62962962964,78919.95555555556,31618.562962962962,0.13095842222222223,0.2619167851851852,104250,52075,49278,0.0325696,0.0651392,0.8,0.0,0.045
0,10000,200.0,199211.6074074074,79638.85925925926,29880.28148148148,0.13930311111111116,0.2786061925925927,104596,52190,49014,0.0353361,0.0706722,0.9,0.0,0.045
0,10000,200.0,199166.98518518519,79596.51111111112,29746.703703703704,0.13970276296296297,0.2794055407407407,105314,52634,48887,0.0355611,0.0711223,0.9,0.0,0.045
0,10000,200.0,199138.57777777777,79612.45925925925,29839.792592592592,0.13944468888888892,0.2788894,104513,52509,48964,0.0353336,0.0706672,0.9,0.0,0.045
0,10000,200.0,199114.4148148148,79590.58518518519,29874.77037037037,0.13919261481481487,0.27838520740740746,104216,52111,48998,0.0355448,0.0710896,0.9,0.0,0.045
0,10000,200.0,199249.2888888889,79649.91111111111,29808.17777777778,0.13948420000000006,0.2789684740740742,105257,52522,49043,0.0349473,0.0698946,0.9,0.0,0.045
0,10000,200.0,199248.61481481482,79684.71111111112,29826.992592592593,0.13938480740740747,0.2787695555555554,104723,52439,48993,0.035211,0.0704219,0.9,0.0,0.045
0,10000,200.0,199055.57777777777,79631.78518518519,29851.88888888889,0.13926590370370373,0.278531711111111,104340,52013,48988,0.0356799,0.0713598,0.9,0.0,0.045
0,10000,200.0,199212.31851851853,79636.11851851852,29842.348148148147,0.13929602962962964,0.2785921629629631,104258,52123,49047,0.0356409,0.0712818,0.9,0.0,0.045
0,10000,200.0,199225.71851851852,79744.2,29812.962962962964,0.13945149629629636,0.27890291851851845,104062,51931,48984,0.0349211,0.0698422,0.9,0.0,0.045
0,10000,200.0,199227.92592592593,79650.31851851851,29885.555555555555,0.13914819999999994,0.2782964296296295,105182,52434,49070,0.0353196,0.0706393,0.9,0.0,0.045
0,10000,200.0,199092.34074074074,79620.12592592592,29799.08148148148,0.13955691111111107,0.27911383703703707,104540,52243,48868,0.0350575,0.0701149,0.9,0.0,0.045
0,10000,200.0,199229.73333333334,79687.93333333333,29849.318518518518,0.13934051851851845,0.27868103703703695,104742,52481,49079,0.0354245,0.0708491,0.9,0.0,0.045
0,10000,200.0,199234.6074074074,79691.26666666666,29885.466666666667,0.13939839999999995,0.27879685185185193,104731,52546,49104,0.0355936,0.0711873,0.9,0.0,0.045
0,10000,200.0,199197.71851851852,79716.08888888889,29815.437037037038,0.13948174814814812,0.2789634962962964,104531,52184,49099,0.0352234,0.0704468,0.9,0.0,0.045
0,10000,200.0,199246.1037037037,79648.93333333333,29799.63703703704,0.1395091925925926,0.2790183333333333,104624,52271,48873,0.0351003,0.0702007,0.9,0.0,0.045
0,10000,200.0,199134.57037037038,79603.4,29784.437037037038,0.1395550296296296,0.2791099481481482,103952,52094,48864,0.0350089,0.0700178,0.9,0.0,0.045
0,10000,200.0,199152.92592592593,79557.77777777778,29824.762962962963,0.13933994074074074,0.2786798740740742,104143,52117,48949,0.0350644,0.0701287,0.9,0.0,0.045
0,10000,200.0,199121.85925925925,79554.07407407407,29813.725925925926,0.139387962962963,0.2787760074074075,104464,52078,49054,0.0352563,0.0705125,0.9,0.0,0.045
0,10000,200.0,199204.24444444446,79619.91111111111,29824.792592592592,0.1394332740740741,0.2788666296296296,104106,52211,48879,0.0353933,0.0707867,0.9,0.0,0.045
0,10000,200.0,199201.38518518518,79655.13333333333,29718.466666666667,0.13982404444444446,0.279648125925926,104690,52149,49032,0.0350331,0.0700661,0.9,0.0,0.045
0,10000,200.0,203761.22962962964,79766.26666666666,27780.785185185185,0.1482442518518519,0.29648849629629637,104540,52384,48772,0.0379695,0.075939,1.0,0.0,0.045
0,10000,200.0,203694.2888888889,79700.37037037036,27809.6,0.14804997037037032,0.2960998888888891,104559,51928,48699,0.0376234,0.0752468,1.0,0.0,0.045
0,10000,200.0,203742.84444444443,79679.6888888889,27854.11111111111,0.14811680740740737,0.2962336518518517,104599,52072,48685,0.0379722,0.0759444,1.0,0.0,0.045
0,10000,200.0,203670.26666666666,79769.51111111112,27760.385185185187,0.14835245925925913,0.2967048666666667,104020,52215,48672,0.0379559,0.0759119,1.0,0.0,0.045
0,10000,200.0,203710.06666666668,79684.74814814815,27798.45925925926,0.14823034074074082,0.29646070370370375,104421,52373,48730,0.0380004,0.0760007,1.0,0.0,0.045
0,10000,200.0,203735.0814814815,79714.11111111111,27775.903703703705,0.14812886666666666,0.2962577703703704,104245,52305,48561,0.0376545,0.0753091,1.0,0.0,0.045
0,10000,200.0,203767.42222222223,79758.42222222222,27889.140740740742,0.14787312592592586,0.29574629629629623,103797,51576,48600,0.0376138,0.0752275,1.0,0.0,0.045
0,10000,200.0,203826.97037037037,79733.65925925926,27815.155555555557,0.14807205185185188,0.29614414074074086,104721,52491,48661,0.0374803,0.0749606,1.0,0.0,0.045
0,10000,200.0,203746.25925925927,79649.5925925926,27734.762962962963,0.14823534074074082,0.2964707111111112,104357,52307,48729,0.0376593,0.0753186,1.0,0.0,0.045
0,10000,200.0,203780.94074074074,79797.64444444445,27833.82962962963,0.14810027407407408,0.2962006592592594,104424,52043,48747,0.0379058,0.0758116,1.0,0.0,0.045
0,10000,200.0,203710.44444444444,79750.83703703704,27770.140740740742,0.14825359999999999,0.29650724444444426,104052,52278,48688,0.0378179,0.0756359,1.0,0.0,0.045
0,10000,200.0,203735.5037037037,79723.72592592593,27700.274074074074,0.1483831925925925,0.29676636296296294,104148,51917,48683,0.0377802,0.0755604,1.0,0.0,0.045
0,10000,200.0,203911.7925925926,79857.87407407408,27884.451851851853,0.14792846666666665,0.29585694814814795,104433,52195,48717,0.0376394,0.0752787,1.0,0.0,0.045
0,10000,200.0,203660.15555555557,79638.62962962964,27725.762962962963,0.14829568888888883,0.2965914592592592,104873,52432,48637,0.0377762,0.0755524,1.0,0.0,0.045
0,10000,200.0,203762.16296296296,79775.87407407408,27770.8,0.14819001481481478,0.29638002222222215,104509,52187,48684,0.0377833,0.0755666,1.0,0.0,0.045
0,10000,200.0,203779.1925925926,79757.8,27853.82222222222,0.14789815555555558,0.2957963333333334,104221,52179,48761,0.0375133,0.0750265,1.0,0.0,0.045
0,10000,200.0,203755.61481481482,79658.05185185185,27751.274074074074,0.14812526666666673,0.2962505407407408,103905,52210,48662,0.0377921,0.0755842,1.0,0.0,0.045
0,10000,200.0,203758.45925925925,79689.62222222223,27797.555555555555,0.1482068740740741,0.29641384444444446,103803,51808,48676,0.0381457,0.0762914,1.0,0.0,0.045
0,10000,200.0,203684.14074074075,79640.8,27823.585185185184,0.1478952888888889,0.29579047407407394,104080,51888,48771,0.0373364,0.0746728,1.0,0.0,0.045
0,10000,200.0,203636.0814814815,79683.74074074074,27771.82222222222,0.14819896296296292,0.29639793333333336,104779,52492,48633,0.0375673,0.0751346,1.0,0.0,0.045
0,10000,200.0,206298.9185185185,78793.85185185185,25486.94074074074,0.15738793333333334,0.3147758444444445,104297,52246,48416,0.0399177,0.0798355,1.1,0.0,0.045
0,10000,200.0,206450.22962962964,78833.97777777778,25534.25925925926,0.1572203407407407,0.3144405851851853,104050,52162,48379,0.0399391,0.0798782,1.1,0.0,0.045
0,10000,200.0,206355.61481481482,78788.74814814815,25438.63703703704,0.1573296666666667,0.3146594,104399,52267,48328,0.0396741,0.0793481,1.1,0.0,0.045
0,10000,200.0,206400.06666666668,78833.33333333333,25461.17777777778,0.15753533333333336,0.31507063703703714,104674,52433,48141,0.0401409,0.0802819,1.1,0.0,0.045
0,10000,200.0,206446.0888888889,78840.97037037037,25493.42962962963,0.15730432592592597,0.3146087111111111,104715,52135,48349,0.0399935,0.0799871,1.1,0.0,0.045
0,10000,200.0,206460.71851851852,78835.64444444445,25479.696296296297,0.1572663333333335,0.3145324740740743,104842,52317,48376,0.0405048,0.0810096,1.1,0.0,0.045
0,10000,200.0,206144.05185185187,78655.37037037036,25418.066666666666,0.1573709185185184,0.31474183703703695,104441,52202,48385,0.0401032,0.0802064,1.1,0.0,0.045
0,10000,200.0,206550.98518518519,78822.45185185185,25604.54074074074,0.1569407111111111,0.3138815703703704,104873,52455,48398,0.0401155,0.0802311,1.1,0.0,0.045
0,10000,200.0,206327.4962962963,78768.48888888888,25495.733333333334,0.15722540000000007,0.3144508222222223,104471,52161,48427,0.0397901,0.0795803,1.1,0.0,0.045
0,10000,200.0,206532.4,78892.16296296296,25521.37037037037,0.1572110962962963,0.3144221407407408,104158,52050,48454,0.0398109,0.0796217,1.1,0.0,0.045
0,10000,200.0,205860.65185185184,78560.04444444444,25208.548148148147,0.1578908666666667,0.3157815851851853,104769,52308,48452,0.0400617,0.0801233,1.1,0.0,0.045
0,10000,200.0,206346.13333333333,78840.47407407407,25451.185185185186,0.15745689629629622,0.31491371851851835,105046,52307,48366,0.0401135,0.0802269,1.1,0.0,0.045
0,10000,200.0,206097.73333333334,78609.34074074074,25337.54074074074,0.15761908888888884,0.3152380814814815,104731,52367,48302,0.0395479,0.0790959,1.1,0.0,0.045
0,10000,200.0,206459.36296296297,78842.21481481481,25465.214814814815,0.15741802962962964,0.31483617777777795,104579,52666,48208,0.0399406,0.0798812,1.1,0.0,0.045
0,10000,200.0,206398.6962962963,78861.47407407407,25481.733333333334,0.1574254148148148,0.3148508888888889,104437,51988,48343,0.0405682,0.0811364,1.1,0.0,0.045
0,10000,200.0,206419.65925925926,78905.39259259259,25492.51111111111,0.15742642222222225,0.3148527185185185,104815,52446,48320,0.0402851,0.0805702,1.1,0.0,0.045
0,10000,200.0,206268.54074074075,78676.82962962963,25394.022222222222,0.15758557037037035,0.3151711481481482,103955,52166,48429,0.0398667,0.0797335,1.1,0.0,0.045
0,10000,200.0,206376.00740740742,78809.04444444444,25491.785185185185,0.15719089629629626,0.3143818666666666,104021,51924,48361,0.0400546,0.0801092,1.1,0.0,0.045
0,10000,200.0,206368.16296296296,78835.81481481482,25536.62962962963,0.15720666666666677,0.31441324444444446,104395,52012,48311,0.0399886,0.0799773,1.1,0.0,0.045
0,10000,200.0,206100.44444444444,78665.63703703704,25314.066666666666,0.15789453333333336,0.3157890296296298,104105,52158,48324,0.0398695,0.079739,1.1,0.0,0.045
0,10000,200.0,204764.16296296296,75788.51851851853,22259.792592592592,0.1688709555555557,0.3377419407407407,104841,52639,47794,0.0422768,0.0845535,1.2,0.0,0.045
0,10000,200.0,205369.56296296295,76137.3111111111,22480.348148148147,0.1682539111111112,0.3365078814814816,104466,52242,47993,0.0416349,0.0832698,1.2,0.0,0.045
0,10000,200.0,205273.6888888889,76009.50370370371,22431.71111111111,0.16834668148148135,0.3366933703703703,104902,52428,47979,0.0421597,0.0843194,1.2,0.0,0.045
0,10000,200.0,205162.2,76059.00740740741,22434.36296296296,0.16844255555555565,0.3368851407407408,104150,51992,48046,0.0426041,0.0852082,1.2,0.0,0.045
0,10000,200.0,205357.9037037037,76107.78518518519,22482.296296296296,0.16832448148148146,0.33664896296296304,104814,52327,48008,0.042215,0.0844301,1.2,0.0,0.045
0,10000,200.0,205860.92592592593,76342.48148148147,22656.037037037036,0.1677933037037037,0.33558660740740753,104357,52202,47988,0.0421854,0.0843707,1.2,0.0,0.045
0,10000,200.0,205262.97777777776,75980.17777777778,22451.074074074073,0.1684061111111113,0.33681216296296285,104453,52096,47916,0.0423162,0.0846324,1.2,0.0,0.045
0,10000,200.0,205256.94074074074,76001.08148148148,22400.97037037037,0.1684892888888889,0.3369786222222223,104823,52571,47970,0.0422387,0.0844773,1.2,0.0,0.045
0,10000,200.0,205581.06666666668,76201.57777777778,22557.674074074075,0.1681693851851852,0.3363387703703706,104334,52074,47978,0.0422133,0.0844265,1.2,0.0,0.045
0,10000,200.0,205029.53333333333,75892.62962962964,22365.437037037038,0.16839638518518515,0.3367927555555554,104789,52550,47979,0.0419047,0.0838095,1.2,0.0,0.045
0,10000,200.0,205600.5185185185,76246.74074074074,22584.555555555555,0.1680941111111111,0.3361882814814817,104335,51940,48000,0.0421207,0.0842415,1.2,0.0,0.045
0,10000,200.0,205160.48888888888,75916.50370370371,22411.607407407406,0.16825972592592595,0.3365195037037036,104721,52498,47962,0.0418292,0.0836584,1.2,0.0,0.045
0,10000,200.0,205431.72592592592,76128.36296296296,22507.140740740742,0.16827373333333337,0.3365475037037038,104050,52220,47941,0.0421556,0.0843111,1.2,0.0,0.045
0,10000,200.0,205001.5851851852,75907.4074074074,22381.8,0.16843598518518516,0.336871874074074,104992,52282,48052,0.0420282,0.0840564,1.2,0.0,0.045
0,10000,200.0,204968.88148148148,75913.53333333334,22356.496296296296,0.16860519259259252,0.33721048148148136,104188,51893,47924,0.0421601,0.0843202,1.2,0.0,0.045
0,10000,200.0,205264.15555555557,76053.04444444444,22498.214814814815,0.16831845185185187,0.33663694074074063,104364,52179,47899,0.0418907,0.0837813,1.2,0.0,0.045
0,10000,200.0,205504.05185185187,76119.28148148148,22515.08148148148,0.1682668518518518,0.33653371111111124,104388,52280,47940,0.0423343,0.0846686,1.2,0.0,0.045
0,10000,200.0,205572.34814814816,76131.53333333334,22565.40740740741,0.1679460888888889,0.33589218518518527,104163,52185,48058,0.0420892,0.0841783,1.2,0.0,0.045
0,10000,200.0,205661.97777777776,76247.22962962963,22595.237037037037,0.16797731851851866,0.3359546962962964,104948,52231,47978,0.0420554,0.0841109,1.2,0.0,0.045
0,10000,200.0,205066.74074074073,75911.80740740741,22401.48148148148,0.1684730814814814,0.3369461777777776,104869,52487,48040,0.0418002,0.0836003,1.2,0.0,0.045
1,148,0,0,0,0,0,0,104011,52120,47073,0.0439576,0.0879152,1.3,0.0,0.045
1,130,0,0,0,0,0,0,104238,52192,47087,0.0437451,0.0874903,1.3,0.0,0.045
1,160,0,0,0,0,0,0,104943,52378,46944,0.043418,0.0868359,1.3,0.0,0.045
1,143,0,0,0,0,0,0,104783,51856,46892,0.0438427,0.0876854,1.3,0.0,0.045
1,134,0,0,0,0,0,0,104950,52322,46807,0.0437787,0.0875574,1.3,0.0,0.045
1,154,0,0,0,0,0,0,104446,52078,47009,0.0432435,0.0864869,1.3,0.0,0.045
1,143,0,0,0,0,0,0,104283,52143,46904,0.0435095,0.087019,1.3,0.0,0.045
1,150,0,0,0,0,0,0,104348,52229,47030,0.0433388,0.0866777,1.3,0.0,0.045
1,161,0,0,0,0,0,0,104682,52469,47019,0.043763,0.0875261,1.3,0.0,0.045
1,137,0,0,0,0,0,0,104715,52339,47005,0.0434582,0.0869164,1.3,0.0,0.045
1,152,0,0,0,0,0,0,104506,52026,46886,0.0434801,0.0869602,1.3,0.0,0.045
1,155,0,0,0,0,0,0,104598,52453,47060,0.0432066,0.0864132,1.3,0.0,0.045
1,158,0,0,0,0,0,0,104744,52321,47171,0.0433819,0.0867638,1.3,0.0,0.045
1,139,0,0,0,0,0,0,104570,52300,46883,0.0437466,0.0874932,1.3,0.0,0.045
1,143,0,0,0,0,0,0,104523,52237,47102,0.0444372,0.0888745,1.3,0.0,0.045
1,145,0,0,0,0,0,0,104533,52523,47025,0.0432731,0.0865461,1.3,0.0,0.045
1,152,0,0,0,0,0,0,104116,51923,46998,0.0440342,0.0880684,1.3,0.0,0.045
1,144,0,0,0,0,0,0,104635,52101,47102,0.0437489,0.0874978,1.3,0.0,0.045
1,144,0,0,0,0,0,0,104703,51931,46936,0.0431735,0.0863469,1.3,0.0,0.045
1,165,0,0,0,0,0,0,104547,52290,47083,0.0436922,0.0873844,1.3,0.0,0.045
1,82,0,0,0,0,0,0,104040,51902,46648,0.0451736,0.0903472,1.4,0.0,0.045
1,82,0,0,0,0,0,0,104446,52132,46939,0.0451548,0.0903096,1.4,0.0,0.045
1,84,0,0,0,0,0,0,104467,52052,46780,0.046411,0.092822,1.4,0.0,0.045
1,82,0,0,0,0,0,0,104121,52082,46627,0.0455172,0.0910344,1.4,0.0,0.045
1,83,0,0,0,0,0,0,104912,52542,46777,0.0454359,0.0908719,1.4,0.0,0.045
1,82,0,0,0,0,0,0,104331,51805,46923,0.0454409,0.0908819,1.4,0.0,0.045
1,80,0,0,0,0,0,0,104643,52322,46888,0.044574,0.089148,1.4,0.0,0.045
1,81,0,0,0,0,0,0,104565,52365,46843,0.0451015,0.090203,1.4,0.0,0.045
1,81,0,0,0,0,0,0,103706,51609,46754,0.0451947,0.0903895,1.4,0.0,0.045
1,80,0,0,0,0,0,0,103819,51825,46817,0.0450968,0.0901936,1.4,0.0,0.045
1,86,0,0,0,0,0,0,103807,51748,46798,0.0450708,0.0901417,1.4,0.0,0.045
1,81,0,0,0,0,0,0,104387,52211,46732,0.0454048,0.0908096,1.4,0.0,0.045
1,84,0,0,0,0,0,0,104057,51876,46775,0.0450861,0.0901723,1.4,0.0,0.045
1,82,0,0,0,0,0,0,104090,52065,46816,0.0452291,0.0904582,1.4,0.0,0.045
1,83,0,0,0,0,0,0,104353,52379,46869,0.0455732,0.0911463,1.4,0.0,0.045
1,81,0,0,0,0,0,0,104906,52504,46880,0.0457742,0.0915484,1.4,0.0,0.045
1,80,0,0,0,0,0,0,104414,52088,46848,0.045108,0.0902161,1.4,0.0,0.045
1,84,0,0,0,0,0,0,104372,52232,46754,0.0454697,0.0909395,1.4,0.0,0.045
1,82,0,0,0,0,0,0,104190,52157,46689,0.046129,0.092258,1.4,0.0,0.045
1,80,0,0,0,0,0,0,104872,52520,46913,0.0459562,0.0919124,1.4,0.0,0.045
1,70,0,0,0,0,0,0,104014,51857,46704,0.047134,0.0942679,1.5,0.0,0.045
1,65,0,0,0,0,0,0,104657,52251,46668,0.0468958,0.0937915,1.5,0.0,0.045
1,69,0,0,0,0,0,0,104660,52525,46626,0.0468266,0.0936531,1.5,0.0,0.045
1,66,0,0,0,0,0,0,104806,52400,46574,0.0470587,0.0941174,1.5,0.0,0.045
1,66,0,0,0,0,0,0,104760,52320,46749,0.0476336,0.0952672,1.5,0.0,0.045
1,65,0,0,0,0,0,0,104576,52383,46607,0.0475556,0.0951112,1.5,0.0,0.045
1,67,0,0,0,0,0,0,104477,52542,46407,0.0465344,0.0930689,1.5,0.0,0.045
1,70,0,0,0,0,0,0,104705,52491,46747,0.0474596,0.0949192,1.5,0.0,0.045
1,67,0,0,0,0,0,0,104259,52192,46627,0.0476544,0.0953088,1.5,0.0,0.045
1,65,0,0,0,0,0,0,104648,52360,46500,0.0470729,0.0941457,1.5,0.0,0.045
1,65,0,0,0,0,0,0,104596,52466,46516,0.0480797,0.0961593,1.5,0.0,0.045
1,68,0,0,0,0,0,0,104520,52133,46401,0.046828,0.093656,1.5,0.0,0.045
1,67,0,0,0,0,0,0,104205,51918,46775,0.0469213,0.0938427,1.5,0.0,0.045
1,64,0,0,0,0,0,0,104597,52420,46653,0.0467823,0.0935647,1.5,0.0,0.045
1,67,0,0,0,0,0,0,104837,52556,46674,0.0474022,0.0948045,1.5,0.0,0.045
1,68,0,0,0,0,0,0,103671,52078,46717,0.0477064,0.0954128,1.5,0.0,0.045
1,68,0,0,0,0,0,0,104957,52435,46624,0.0476828,0.0953656,1.5,0.0,0.045
1,66,0,0,0,0,0,0,104203,52443,46652,0.0470702,0.0941405,1.5,0.0,0.045
1,67,0,0,0,0,0,0,104823,52328,46777,0.0476721,0.0953441,1.5,0.0,0.045
1,65,0,0,0,0,0,0,103984,51866,46659,0.0470156,0.0940312,1.5,0.0,0.045
1,62,0,0,0,0,0,0,104207,51803,46367,0.0492195,0.0984391,1.6,0.0,0.045
1,58,0,0,0,0,0,0,104851,52225,46631,0.048921,0.097842,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104001,52046,46413,0.0486926,0.0973851,1.6,0.0,0.045
1,57,0,0,0,0,0,0,104109,52049,46513,0.0483727,0.0967454,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104372,52175,46632,0.049207,0.098414,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104659,52373,46288,0.0492612,0.0985224,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104651,52193,46390,0.0492408,0.0984815,1.6,0.0,0.045
1,58,0,0,0,0,0,0,104687,52478,46422,0.0484757,0.0969513,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104075,52283,46604,0.0488931,0.0977862,1.6,0.0,0.045
1,58,0,0,0,0,0,0,104761,52524,46563,0.0488703,0.0977406,1.6,0.0,0.045
1,58,0,0,0,0,0,0,105142,52468,46450,0.0487617,0.0975235,1.6,0.0,0.045
1,62,0,0,0,0,0,0,104502,52403,46595,0.0490653,0.0981306,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104653,52367,46643,0.048437,0.0968739,1.6,0.0,0.045
1,58,0,0,0,0,0,0,104507,52279,46507,0.0488046,0.0976091,1.6,0.0,0.045
1,62,0,0,0,0,0,0,104546,52490,46446,0.0486019,0.0972039,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104925,52503,46479,0.0484804,0.0969609,1.6,0.0,0.045
1,61,0,0,0,0,0,0,104905,52372,46466,0.0491881,0.0983763,1.6,0.0,0.045
1,59,0,0,0,0,0,0,104389,52443,46561,0.0492571,0.0985143,1.6,0.0,0.045
1,60,0,0,0,0,0,0,104672,52198,46368,0.0479546,0.0959092,1.6,0.0,0.045
1,57,0,0,0,0,0,0,104258,52357,46446,0.0483634,0.0967268,1.6,0.0,0.045
1,57,0,0,0,0,0,0,104381,52131,46474,0.0502953,0.100591,1.7,0.0,0.045
1,53,0,0,0,0,0,0,103978,52052,46281,0.0500201,0.10004,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104566,52235,46330,0.0510879,0.102176,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104669,52414,46393,0.0511268,0.102254,1.7,0.0,0.045
1,56,0,0,0,0,0,0,105024,52595,46453,0.0499033,0.0998067,1.7,0.0,0.045
1,55,0,0,0,0,0,0,104000,52048,46433,0.0503773,0.100755,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104339,52020,46354,0.0502893,0.100579,1.7,0.0,0.045
1,52,0,0,0,0,0,0,104714,52503,46135,0.0504433,0.100887,1.7,0.0,0.045
1,53,0,0,0,0,0,0,104218,52139,46246,0.0506961,0.101392,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104824,52441,46277,0.0510289,0.102058,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104003,51908,46326,0.0503024,0.100605,1.7,0.0,0.045
1,53,0,0,0,0,0,0,104818,52309,46276,0.0508965,0.101793,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104751,52386,46401,0.0510656,0.102131,1.7,0.0,0.045
1,55,0,0,0,0,0,0,104555,52267,46371,0.0503894,0.100779,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104387,52265,46351,0.0503696,0.100739,1.7,0.0,0.045
1,58,0,0,0,0,0,0,104632,52259,46388,0.0508602,0.10172,1.7,0.0,0.045
1,55,0,0,0,0,0,0,104622,52344,46349,0.0513748,0.10275,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104232,52130,46342,0.0508571,0.101714,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104641,52182,46258,0.051031,0.102062,1.7,0.0,0.045
1,54,0,0,0,0,0,0,104162,52464,46412,0.0509057,0.101811,1.7,0.0,0.045
1,52,0,0,0,0,0,0,104192,52182,46060,0.052807,0.105614,1.8,0.0,0.045
1,52,0,0,0,0,0,0,105012,52446,46228,0.0525516,0.105103,1.8,0.0,0.045
1,50,0,0,0,0,0,0,104669,52368,46079,0.0520299,0.10406,1.8,0.0,0.045
1,53,0,0,0,0,0,0,104729,52504,46104,0.0521943,0.104389,1.8,0.0,0.045
1,51,0,0,0,0,0,0,104356,52289,46259,0.0517986,0.103597,1.8,0.0,0.045
1,51,0,0,0,0,0,0,104500,52428,46295,0.0525449,0.10509,1.8,0.0,0.045
1,52,0,0,0,0,0,0,105059,52360,46068,0.0524043,0.104809,1.8,0.0,0.045
1,51,0,0,0,0,0,0,104708,52222,46230,0.0524027,0.104805,1.8,0.0,0.045
1,50,0,0,0,0,0,0,104706,52205,46202,0.0525965,0.105193,1.8,0.0,0.045
1,49,0,0,0,0,0,0,104526,52184,46218,0.0529044,0.105809,1.8,0.0,0.045
1,50,0,0,0,0,0,0,104892,52266,46129,0.051694,0.103388,1.8,0.0,0.045
1,51,0,0,0,0,0,0,105075,52494,46119,0.0525419,0.105084,1.8,0.0,0.045
1,49,0,0,0,0,0,0,104059,52062,46263,0.0516398,0.10328,1.8,0.0,0.045
1,50,0,0,0,0,0,0,104296,52178,46194,0.0528008,0.105602,1.8,0.0,0.045
1,52,0,0,0,0,0,0,104251,52060,46134,0.0518989,0.103798,1.8,0.0,0.045
1,52,0,0,0,0,0,0,104872,52250,46198,0.0521329,0.104266,1.8,0.0,0.045
1,51,0,0,0,0,0,0,104514,52237,46200,0.0528896,0.105779,1.8,0.0,0.045
