Generation,New_Num_Wild_Gene_Frequency,Wild_Type_Gene_Frequency,New_Num_Wild_Gene,Num_Wild_Gene
76,NAN,NAN,0,0
77,NAN,NAN,0,0
78,NAN,NAN,0,0
79,NAN,NAN,0,0
80,NAN,NAN,0,0
81,NAN,NAN,0,0
82,NAN,NAN,0,0
83,NAN,NAN,0,0
84,NAN,NAN,0,0
85,NAN,NAN,0,0
86,NAN,NAN,0,0
87,NAN,NAN,0,0
88,NAN,NAN,0,0
89,NAN,NAN,0,0
90,NAN,NAN,0,0
91,NAN,NAN,0,0
92,NAN,NAN,0,0
93,NAN,NAN,0,0
94,NAN,NAN,0,0
95,NAN,NAN,0,0
96,NAN,NAN,0,0
97,NAN,NAN,0,0
98,NAN,NAN,0,0
99,NAN,NAN,0,0
100,NAN,NAN,0,0
101,NAN,NAN,0,0
102,NAN,NAN,0,0
103,NAN,NAN,0,0
104,NAN,NAN,0,0
105,NAN,NAN,0,0
106,NAN,NAN,0,0
107,NAN,NAN,0,0
108,NAN,NAN,0,0
109,NAN,NAN,0,0
110,NAN,NAN,0,0
111,NAN,NAN,0,0
112,NAN,NAN,0,0
113,NAN,NAN,0,0
114,NAN,NAN,0,0
115,NAN,NAN,0,0
116,NAN,NAN,0,0
117,NAN,NAN,0,0
118,NAN,NAN,0,0
119,NAN,NAN,0,0
120,NAN,NAN,0,0
121,NAN,NAN,0,0
122,NAN,NAN,0,0
123,NAN,NAN,0,0
124,NAN,NAN,0,0
125,NAN,NAN,0,0
126,NAN,NAN,0,0
127,NAN,NAN,0,0
128,NAN,NAN,0,0
129,NAN,NAN,0,0
130,NAN,NAN,0,0
131,NAN,NAN,0,0
132,NAN,NAN,0,0
133,NAN,NAN,0,0
134,NAN,NAN,0,0
135,NAN,NAN,0,0
136,NAN,NAN,0,0
137,NAN,NAN,0,0
138,NAN,NAN,0,0
139,NAN,NAN,0,0
140,NAN,NAN,0,0
141,NAN,NAN,0,0
142,NAN,NAN,0,0
143,NAN,NAN,0,0
144,NAN,NAN,0,0
145,NAN,NAN,0,0
146,NAN,NAN,0,0
147,NAN,NAN,0,0
148,NAN,NAN,0,0
149,NAN,NAN,0,0
150,NAN,NAN,0,0
NAN,NAN,NAN,NAN,NAN
1,0.997534,0.996715,201426,151080
2,0.996487,0.995313,199122,149060
3,0.996098,0.994804,198867,149140
4,0.994251,0.992338,199222,149194
5,0.993186,0.990941,199388,149637
6,0.99134,0.988499,199632,149899
7,0.98884,0.985154,199991,149766
8,0.985577,0.980836,198509,148680
9,0.981948,0.976035,198436,148575
10,0.976487,0.968862,198010,148355
11,0.969721,0.959964,197055,147535
12,0.961077,0.948681,196498,147110
13,0.952057,0.936854,197428,147503
14,0.939822,0.921214,196543,147151
15,0.925139,0.902342,196679,147051
16,0.906992,0.87932,195952,146412
17,0.884587,0.85089,194066,144488
18,0.856532,0.816713,190544,142215
19,0.824716,0.778133,189942,141586
20,0.787548,0.733877,186589,138807
21,0.746418,0.686156,182947,135885
22,0.700474,0.633993,178097,131915
23,0.648109,0.576928,171150,126720
24,0.596309,0.521487,164821,121602
25,0.537238,0.460866,154515,113773
26,0.482099,0.406414,145320,106886
27,0.427148,0.353883,135428,99477
28,0.374248,0.303574,122853,89540
29,0.321162,0.25772,109474,80340
30,0.274727,0.21666,97987,71548
31,0.233039,0.181223,85528,62302
32,0.198058,0.152091,74584,54169
33,0.165454,0.126207,64040,46655
34,0.139673,0.104992,55383,40018
35,0.116767,0.0871693,46863,33850
36,0.0963578,0.0716475,39441,28546
37,0.0791868,0.0587819,32863,23866
38,0.0640164,0.0475793,26696,19499
39,0.054171,0.0396571,22954,16550
40,0.0422716,0.0312986,17987,13167
41,0.035094,0.0253457,15014,10735
42,0.0301743,0.0217064,12989,9263
43,0.0256236,0.0181524,11045,7765
44,0.0190057,0.0141965,8228,6116
45,0.0149208,0.0109586,6503,4757
46,0.0127091,0.00902405,5564,3936
47,0.0105047,0.00757508,4594,3303
48,0.00776585,0.00587727,3397,2566
49,0.00768686,0.00537409,3362,2345
50,0.00648267,0.00448996,2837,1961
51,0.00567379,0.00397843,2490,1743
52,0.00458776,0.00327834,2008,1433
53,0.00259623,0.0021743,1142,956
54,0.00373267,0.00251348,1643,1105
55,0.00125405,0.00125405,551,551
56,NAN,NAN,0,0
57,NAN,NAN,0,0
58,NAN,NAN,0,0
59,NAN,NAN,0,0
60,NAN,NAN,0,0
61,NAN,NAN,0,0
62,NAN,NAN,0,0
63,NAN,NAN,0,0
64,NAN,NAN,0,0
65,NAN,NAN,0,0
66,NAN,NAN,0,0
67,NAN,NAN,0,0
68,NAN,NAN,0,0
69,NAN,NAN,0,0
70,NAN,NAN,0,0
71,NAN,NAN,0,0
72,NAN,NAN,0,0
73,NAN,NAN,0,0
74,NAN,NAN,0,0
75,NAN,NAN,0,0
76,NAN,NAN,0,0
77,NAN,NAN,0,0
78,NAN,NAN,0,0
79,NAN,NAN,0,0
80,NAN,NAN,0,0
81,NAN,NAN,0,0
82,NAN,NAN,0,0
83,NAN,NAN,0,0
84,NAN,NAN,0,0
85,NAN,NAN,0,0
86,NAN,NAN,0,0
87,NAN,NAN,0,0
88,NAN,NAN,0,0
89,NAN,NAN,0,0
90,NAN,NAN,0,0
91,NAN,NAN,0,0
92,NAN,NAN,0,0
93,NAN,NAN,0,0
94,NAN,NAN,0,0
95,NAN,NAN,0,0
96,NAN,NAN,0,0
97,NAN,NAN,0,0
98,NAN,NAN,0,0
99,NAN,NAN,0,0
100,NAN,NAN,0,0
101,NAN,NAN,0,0
102,NAN,NAN,0,0
103,NAN,NAN,0,0
104,NAN,NAN,0,0
105,NAN,NAN,0,0
106,NAN,NAN,0,0
107,NAN,NAN,0,0
108,NAN,NAN,0,0
109,NAN,NAN,0,0
110,NAN,NAN,0,0
111,NAN,NAN,0,0
112,NAN,NAN,0,0
113,NAN,NAN,0,0
114,NAN,NAN,0,0
115,NAN,NAN,0,0
116,NAN,NAN,0,0
117,NAN,NAN,0,0
118,NAN,NAN,0,0
119,NAN,NAN,0,0
120,NAN,NAN,0,0
121,NAN,NAN,0,0
122,NAN,NAN,0,0
123,NAN,NAN,0,0
124,NAN,NAN,0,0
125,NAN,NAN,0,0
126,NAN,NAN,0,0
127,NAN,NAN,0,0
128,NAN,NAN,0,0
129,NAN,NAN,0,0
130,NAN,NAN,0,0
131,NAN,NAN,0,0
132,NAN,NAN,0,0
133,NAN,NAN,0,0
134,NAN,NAN,0,0
135,NAN,NAN,0,0
136,NAN,NAN,0,0
137,NAN,NAN,0,0
138,NAN,NAN,0,0
139,NAN,NAN,0,0
140,NAN,NAN,0,0
141,NAN,NAN,0,0
142,NAN,NAN,0,0
143,NAN,NAN,0,0
144,NAN,NAN,0,0
145,NAN,NAN,0,0
146,NAN,NAN,0,0
147,NAN,NAN,0,0
148,NAN,NAN,0,0
149,NAN,NAN,0,0
150,NAN,NAN,0,0
NAN,NAN,NAN,NAN,NAN
1,0.996178,0.994898,200696,150160
2,0.994355,0.992487,199402,149533
3,0.993292,0.991098,200037,150408
4,0.990941,0.987968,201153,151000
5,0.989454,0.98601,200406,150548
6,0.986273,0.98179,200178,150205
7,0.982381,0.976632,200386,150207
8,0.977301,0.969957,199643,149711
9,0.971454,0.962241,199863,149666
10,0.964381,0.952981,198026,148240
11,0.95411,0.939629,197976,148204
12,0.942221,0.924291,197627,147954
13,0.928611,0.906677,196847,147024
14,0.913002,0.886907,194840,145600
15,0.890455,0.858942,194007,145333
16,0.865333,0.827286,194096,144684
17,0.834591,0.78991,189993,141578
18,0.799375,0.747913,187356,139509
19,0.758633,0.700185,183885,136632
20,0.712813,0.648113,179703,133350
21,0.660974,0.590591,173638,128476
22,0.608233,0.533608,165595,122033
23,0.54919,0.473735,156328,115515
24,0.493478,0.416729,148084,108598
25,0.435135,0.361382,136078,99962
26,0.382412,0.311997,125698,92057
27,0.327649,0.263219,111691,81881
28,0.281902,0.222138,99995,72742
29,0.237299,0.184982,86507,63106
30,0.198621,0.153074,74697,54472
31,0.167728,0.127739,64855,47128
32,0.13866,0.105062,54759,39933
33,0.113654,0.0857624,46102,33727
34,0.0951937,0.0709687,39077,28373
35,0.0754158,0.0562897,31276,22871
36,0.0637585,0.0468218,26668,19236
37,0.0510025,0.0378967,21510,15765
38,0.0421655,0.0308092,17982,12985
39,0.0344823,0.024997,14862,10669
40,0.0284476,0.0205766,12255,8793
41,0.0233379,0.0169085,10081,7256
42,0.0184331,0.013518,8006,5842
43,0.0133762,0.0101272,5844,4410
44,0.0124516,0.00883124,5427,3835
45,0.0091872,0.00685045,4014,2986
46,0.00690457,0.0052164,3023,2280
47,0.00939486,0.00596617,4121,2608
48,0.00525863,0.00402068,2310,1764
49,0.0048145,0.00342549,2114,1502
50,0.00512334,0.00343275,2253,1507
51,0.00368884,0.00281972,1621,1238
52,0.00274055,0.00210145,1211,928
53,0.00459281,0.00277478,2028,1223
54,0.00245459,0.00187289,1074,819
55,0.00292201,0.00193322,1283,848
56,0.00208159,0.0014988,913,657
57,0.00281921,0.00183178,1234,801
58,0.000942548,0.000942548,413,413
59,NAN,NAN,0,0
60,NAN,NAN,0,0
61,NAN,NAN,0,0
62,NAN,NAN,0,0
63,NAN,NAN,0,0
64,NAN,NAN,0,0
65,NAN,NAN,0,0
66,NAN,NAN,0,0
67,NAN,NAN,0,0
68,NAN,NAN,0,0
69,NAN,NAN,0,0
70,NAN,NAN,0,0
71,NAN,NAN,0,0
72,NAN,NAN,0,0
73,NAN,NAN,0,0
74,NAN,NAN,0,0
75,NAN,NAN,0,0
76,NAN,NAN,0,0
77,NAN,NAN,0,0
78,NAN,NAN,0,0
79,NAN,NAN,0,0
80,NAN,NAN,0,0
81,NAN,NAN,0,0
82,NAN,NAN,0,0
83,NAN,NAN,0,0
84,NAN,NAN,0,0
85,NAN,NAN,0,0
86,NAN,NAN,0,0
87,NAN,NAN,0,0
88,NAN,NAN,0,0
89,NAN,NAN,0,0
90,NAN,NAN,0,0
91,NAN,NAN,0,0
92,NAN,NAN,0,0
93,NAN,NAN,0,0
94,NAN,NAN,0,0
95,NAN,NAN,0,0
96,NAN,NAN,0,0
97,NAN,NAN,0,0
98,NAN,NAN,0,0
99,NAN,NAN,0,0
100,NAN,NAN,0,0
101,NAN,NAN,0,0
102,NAN,NAN,0,0
103,NAN,NAN,0,0
104,NAN,NAN,0,0
105,NAN,NAN,0,0
106,NAN,NAN,0,0
107,NAN,NAN,0,0
108,NAN,NAN,0,0
109,NAN,NAN,0,0
110,NAN,NAN,0,0
111,NAN,NAN,0,0
112,NAN,NAN,0,0
113,NAN,NAN,0,0
114,NAN,NAN,0,0
115,NAN,NAN,0,0
116,NAN,NAN,0,0
117,NAN,NAN,0,0
118,NAN,NAN,0,0
119,NAN,NAN,0,0
120,NAN,NAN,0,0
121,NAN,NAN,0,0
122,NAN,NAN,0,0
123,NAN,NAN,0,0
124,NAN,NAN,0,0
125,NAN,NAN,0,0
126,NAN,NAN,0,0
127,NAN,NAN,0,0
128,NAN,NAN,0,0
129,NAN,NAN,0,0
130,NAN,NAN,0,0
131,NAN,NAN,0,0
132,NAN,NAN,0,0
133,NAN,NAN,0,0
134,NAN,NAN,0,0
135,NAN,NAN,0,0
136,NAN,NAN,0,0
137,NAN,NAN,0,0
138,NAN,NAN,0,0
139,NAN,NAN,0,0
140,NAN,NAN,0,0
141,NAN,NAN,0,0
142,NAN,NAN,0,0
143,NAN,NAN,0,0
144,NAN,NAN,0,0
145,NAN,NAN,0,0
146,NAN,NAN,0,0
147,NAN,NAN,0,0
148,NAN,NAN,0,0
149,NAN,NAN,0,0
150,NAN,NAN,0,0
NAN,NAN,NAN,NAN,NAN
1,0.995023,0.993369,200907,150559
2,0.992473,0.989996,198717,149135
3,0.990895,0.987878,200034,149782
4,0.987196,0.983001,198373,148791
5,0.984392,0.979281,199430,149449
6,0.979544,0.972914,198818,149138
7,0.974742,0.966552,200522,150148
8,0.968024,0.957828,198292,148767
9,0.959588,0.946764,198865,148942
10,0.949524,0.93368,197972,148161
11,0.935881,0.916147,196885,147375
12,0.919701,0.895193,197171,147039
13,0.898672,0.868747,193236,144212
14,0.875133,0.839466,193541,144405
15,0.846511,0.804525,192495,143652
16,0.812687,0.763505,189808,141237
17,0.770457,0.713677,183626,136363
18,0.7274,0.664378,180785,134116
19,0.678907,0.610672,175526,130213
20,0.625864,0.553061,169226,125182
21,0.570605,0.49523,159887,118045
22,0.514559,0.438493,151234,111419
23,0.458908,0.383516,140704,103208
24,0.403436,0.331421,129386,94841
25,0.347757,0.281405,116806,85792
26,0.299075,0.237702,105000,76734
27,0.251904,0.19826,90887,66746
28,0.218295,0.168398,81896,59386
29,0.182858,0.140758,70017,51256
30,0.153844,0.116985,60325,43957
31,0.127549,0.0964692,51037,37273
32,0.106784,0.0797421,43284,31373
33,0.088918,0.0655238,36612,26304
34,0.0713246,0.0531713,29586,21633
35,0.0575194,0.0426918,24287,17747
36,0.0480487,0.0349979,20418,14671
37,0.0384805,0.028296,16393,11928
38,0.0309749,0.0227325,13302,9680
39,0.0259294,0.0186024,11211,7983
40,0.0227553,0.0162808,9850,7001
41,0.0174068,0.0128255,7509,5507
42,0.011844,0.00924416,5150,4009
43,0.0131295,0.00897489,5747,3912
44,0.00844682,0.00656864,3677,2854
45,0.00742044,0.0053446,3264,2346
46,0.0070408,0.00492367,3071,2143
47,0.00503846,0.00377793,2210,1655
48,0.00671705,0.00428351,2949,1876
49,0.00369169,0.003004,1611,1310
50,0.00501418,0.0032126,2200,1407
51,0.00347696,0.00247888,1529,1089
52,0.00247488,0.00188348,1086,826
53,0.000879877,0.000879877,387,387
54,NAN,NAN,0,0
55,NAN,NAN,0,0
56,NAN,NAN,0,0
57,NAN,NAN,0,0
58,NAN,NAN,0,0
59,NAN,NAN,0,0
60,NAN,NAN,0,0
61,NAN,NAN,0,0
62,NAN,NAN,0,0
63,NAN,NAN,0,0
64,NAN,NAN,0,0
65,NAN,NAN,0,0
66,NAN,NAN,0,0
67,NAN,NAN,0,0
68,NAN,NAN,0,0
69,NAN,NAN,0,0
70,NAN,NAN,0,0
71,NAN,NAN,0,0
72,NAN,NAN,0,0
73,NAN,NAN,0,0
74,NAN,NAN,0,0
75,NAN,NAN,0,0
76,NAN,NAN,0,0
77,NAN,NAN,0,0
78,NAN,NAN,0,0
79,NAN,NAN,0,0
80,NAN,NAN,0,0
81,NAN,NAN,0,0
82,NAN,NAN,0,0
83,NAN,NAN,0,0
84,NAN,NAN,0,0
85,NAN,NAN,0,0
86,NAN,NAN,0,0
87,NAN,NAN,0,0
88,NAN,NAN,0,0
89,NAN,NAN,0,0
90,NAN,NAN,0,0
91,NAN,NAN,0,0
92,NAN,NAN,0,0
93,NAN,NAN,0,0
94,NAN,NAN,0,0
95,NAN,NAN,0,0
96,NAN,NAN,0,0
97,NAN,NAN,0,0
98,NAN,NAN,0,0
99,NAN,NAN,0,0
100,NAN,NAN,0,0
101,NAN,NAN,0,0
102,NAN,NAN,0,0
103,NAN,NAN,0,0
104,NAN,NAN,0,0
105,NAN,NAN,0,0
106,NAN,NAN,0,0
107,NAN,NAN,0,0
108,NAN,NAN,0,0
109,NAN,NAN,0,0
110,NAN,NAN,0,0
111,NAN,NAN,0,0
112,NAN,NAN,0,0
113,NAN,NAN,0,0
114,NAN,NAN,0,0
115,NAN,NAN,0,0
116,NAN,NAN,0,0
117,NAN,NAN,0,0
118,NAN,NAN,0,0
119,NAN,NAN,0,0
120,NAN,NAN,0,0
121,NAN,NAN,0,0
122,NAN,NAN,0,0
123,NAN,NAN,0,0
124,NAN,NAN,0,0
125,NAN,NAN,0,0
126,NAN,NAN,0,0
127,NAN,NAN,0,0
128,NAN,NAN,0,0
129,NAN,NAN,0,0
130,NAN,NAN,0,0
131,NAN,NAN,0,0
132,NAN,NAN,0,0
133,NAN,NAN,0,0
134,NAN,NAN,0,0
135,NAN,NAN,0,0
136,NAN,NAN,0,0
137,NAN,NAN,0,0
138,NAN,NAN,0,0
139,NAN,NAN,0,0
140,NAN,NAN,0,0
141,NAN,NAN,0,0
142,NAN,NAN,0,0
143,NAN,NAN,0,0
144,NAN,NAN,0,0
145,NAN,NAN,0,0
146,NAN,NAN,0,0
147,NAN,NAN,0,0
148,NAN,NAN,0,0
149,NAN,NAN,0,0
150,NAN,NAN,0,0
NAN,NAN,NAN,NAN,NAN
1,0.99758,0.996772,200364,150092
2,0.996602,0.995475,199436,149581
3,0.995727,0.994314,199950,150050
4,0.994168,0.992243,199776,149911
5,0.992553,0.990095,198578,148932
6,0.990478,0.987323,199199,149144
7,0.988344,0.984499,198837,148937
8,0.984897,0.979992,199489,149829
9,0.981364,0.975291,201313,150898
10,0.975928,0.968162,199185,149401
11,0.970463,0.960947,198943,148990
12,0.962245,0.950237,197599,148046
13,0.953052,0.93826,199592,149417
14,0.940817,0.922466,197916,148124
15,0.925991,0.903428,195573,146227
16,0.907229,0.879622,194929,145654
17,0.882767,0.848943,193010,144052
18,0.854925,0.814592,192341,143400
19,0.822952,0.775773,189544,141082
20,0.785026,0.730831,185781,138133
21,0.74396,0.68297,184136,136521
22,0.696272,0.629329,177360,131356
23,0.643518,0.571623,170159,125781
24,0.590982,0.515699,164612,121314
25,0.536781,0.460539,155105,114267
26,0.480258,0.405311,145962,107659
27,0.424335,0.351261,134785,99006
28,0.367855,0.298957,121740,89215
29,0.317993,0.253789,109558,79915
30,0.270017,0.212339,96208,70117
31,0.230506,0.178639,84975,61696
32,0.189992,0.145973,71798,52320
33,0.161275,0.122526,62900,45677
34,0.135086,0.101475,53659,38800
35,0.110588,0.0831219,44621,32534
36,0.0921139,0.0683917,37929,27444
37,0.0746981,0.0555685,31026,22613
38,0.0630429,0.0460635,26433,18970
39,0.0505753,0.0373082,21388,15560
40,0.0449282,0.032122,19175,13528
41,0.0372833,0.0269905,15899,11388
42,0.0313668,0.0226491,13493,9656
43,0.0269354,0.0190816,11566,8128
44,0.0200319,0.0147322,8640,6320
45,0.0199241,0.0137922,8652,5952
46,0.0126182,0.00980226,5462,4231
47,0.00998327,0.00742395,4379,3248
48,0.00885254,0.00641355,3884,2807
49,0.00707588,0.00517615,3094,2259
50,0.00684216,0.00474634,2986,2067
51,0.00400691,0.00320947,1753,1403
52,0.00289349,0.00222847,1272,979
53,0.00268453,0.00188707,1176,826
54,0.00501201,0.00283628,2196,1240
55,0.00400982,0.0026989,1751,1177
56,0.00317635,0.0023129,1391,1012
57,0.0012334,0.0012334,540,540
58,NAN,NAN,0,0
59,NAN,NAN,0,0
60,NAN,NAN,0,0
61,NAN,NAN,0,0
62,NAN,NAN,0,0
63,NAN,NAN,0,0
64,NAN,NAN,0,0
65,NAN,NAN,0,0
66,NAN,NAN,0,0
67,NAN,NAN,0,0
68,NAN,NAN,0,0
69,NAN,NAN,0,0
70,NAN,NAN,0,0
71,NAN,NAN,0,0
72,NAN,NAN,0,0
73,NAN,NAN,0,0
74,NAN,NAN,0,0
75,NAN,NAN,0,0
76,NAN,NAN,0,0
77,NAN,NAN,0,0
78,NAN,NAN,0,0
79,NAN,NAN,0,0
80,NAN,NAN,0,0
81,NAN,NAN,0,0
82,NAN,NAN,0,0
83,NAN,NAN,0,0
84,NAN,NAN,0,0
85,NAN,NAN,0,0
86,NAN,NAN,0,0
87,NAN,NAN,0,0
88,NAN,NAN,0,0
89,NAN,NAN,0,0
90,NAN,NAN,0,0
91,NAN,NAN,0,0
92,NAN,NAN,0,0
93,NAN,NAN,0,0
94,NAN,NAN,0,0
95,NAN,NAN,0,0
96,NAN,NAN,0,0
97,NAN,NAN,0,0
98,NAN,NAN,0,0
99,NAN,NAN,0,0
100,NAN,NAN,0,0
101,NAN,NAN,0,0
102,NAN,NAN,0,0
103,NAN,NAN,0,0
104,NAN,NAN,0,0
105,NAN,NAN,0,0
106,NAN,NAN,0,0
107,NAN,NAN,0,0
108,NAN,NAN,0,0
109,NAN,NAN,0,0
110,NAN,NAN,0,0
111,NAN,NAN,0,0
112,NAN,NAN,0,0
113,NAN,NAN,0,0
114,NAN,NAN,0,0
115,NAN,NAN,0,0
116,NAN,NAN,0,0
117,NAN,NAN,0,0
118,NAN,NAN,0,0
119,NAN,NAN,0,0
120,NAN,NAN,0,0
121,NAN,NAN,0,0
122,NAN,NAN,0,0
123,NAN,NAN,0,0
124,NAN,NAN,0,0
125,NAN,NAN,0,0
126,NAN,NAN,0,0
127,NAN,NAN,0,0
128,NAN,NAN,0,0
129,NAN,NAN,0,0
130,NAN,NAN,0,0
131,NAN,NAN,0,0
132,NAN,NAN,0,0
133,NAN,NAN,0,0
134,NAN,NAN,0,0
135,NAN,NAN,0,0
136,NAN,NAN,0,0
137,NAN,NAN,0,0
138,NAN,NAN,0,0
139,NAN,NAN,0,0
140,NAN,NAN,0,0
141,NAN,NAN,0,0
142,NAN,NAN,0,0
143,NAN,NAN,0,0
144,NAN,NAN,0,0
145,NAN,NAN,0,0
146,NAN,NAN,0,0
147,NAN,NAN,0,0
148,NAN,NAN,0,0
149,NAN,NAN,0,0
150,NAN,NAN,0,0
NAN,NAN,NAN,NAN,NAN
1,0.996362,0.995151,199121,149199
2,0.994489,0.992666,199576,149697
3,0.993766,0.991687,200389,149944
4,0.991293,0.988431,198433,148916
5,0.988918,0.98524,200606,150060
6,0.985288,0.980487,197771,148379
7,0.982297,0.976531,198422,148794
8,0.976693,0.969145,198800,149005
9,0.971205,0.961881,198623,148601
10,0.962963,0.951198,198018,148442
11,0.952012,0.936856,197613,147790
12,0.939658,0.920836,196009,146412
13,0.924736,0.901687,195147,145673
14,0.905631,0.877724,192999,144361
15,0.882938,0.849188,193404,144384
16,0.854905,0.814847,191326,142907
17,0.821888,0.774638,190073,141586
18,0.784676,0.730609,186235,138601
19,0.74168,0.68067,182931,135808
20,0.694797,0.628158,176734,131148
21,0.644098,0.572581,170619,126296
22,0.587797,0.51285,162668,120092
23,0.534783,0.458816,154886,114231
24,0.477241,0.401334,144146,105849
25,0.41971,0.346566,132510,97169
26,0.367432,0.298333,122036,89328
27,0.316515,0.253037,108956,79702
28,0.270111,0.212849,96413,70447
29,0.232048,0.179118,85680,61872
30,0.192131,0.147972,72536,52969
31,0.163468,0.123873,63821,46177
32,0.13639,0.102526,54136,39159
33,0.111595,0.0841652,44920,32864
34,0.0943504,0.0699515,38842,28042
35,0.0768272,0.0571748,31930,23267
36,0.062337,0.0458522,26101,18867
37,0.0504873,0.0373098,21352,15563
38,0.0392036,0.0291819,16748,12338
39,0.0328981,0.023994,14125,10208
40,0.0278784,0.0200338,12036,8580
41,0.0201844,0.0151728,8746,6541
42,0.0150377,0.0114612,6538,4965
43,0.0152808,0.0107975,6669,4691
44,0.0105307,0.00809642,4587,3518
45,0.00687372,0.00545045,3002,2377
46,0.00623574,0.00448605,2739,1967
47,0.00304781,0.00267296,1338,1173
48,0.00136528,0.00136528,601,601
49,NAN,NAN,0,0
50,NAN,NAN,0,0
51,NAN,NAN,0,0
52,NAN,NAN,0,0
53,NAN,NAN,0,0
54,NAN,NAN,0,0
55,NAN,NAN,0,0
56,NAN,NAN,0,0
57,NAN,NAN,0,0
58,NAN,NAN,0,0
59,NAN,NAN,0,0
60,NAN,NAN,0,0
61,NAN,NAN,0,0
62,NAN,NAN,0,0
63,NAN,NAN,0,0
64,NAN,NAN,0,0
65,NAN,NAN,0,0
66,NAN,NAN,0,0
67,NAN,NAN,0,0
68,NAN,NAN,0,0
69,NAN,NAN,0,0
70,NAN,NAN,0,0
71,NAN,NAN,0,0
72,NAN,NAN,0,0
73,NAN,NAN,0,0
74,NAN,NAN,0,0
75,NAN,NAN,0,0
76,NAN,NAN,0,0
77,NAN,NAN,0,0
78,NAN,NAN,0,0
79,NAN,NAN,0,0
80,NAN,NAN,0,0
81,NAN,NAN,0,0
82,NAN,NAN,0,0
83,NAN,NAN,0,0
84,NAN,NAN,0,0
85,NAN,NAN,0,0
86,NAN,NAN,0,0
87,NAN,NAN,0,0
88,NAN,NAN,0,0
89,NAN,NAN,0,0
90,NAN,NAN,0,0
91,NAN,NAN,0,0
92,NAN,NAN,0,0
93,NAN,NAN,0,0
94,NAN,NAN,0,0
95,NAN,NAN,0,0
96,NAN,NAN,0,0
97,NAN,NAN,0,0
98,NAN,NAN,0,0
99,NAN,NAN,0,0
100,NAN,NAN,0,0
101,NAN,NAN,0,0
102,NAN,NAN,0,0
103,NAN,NAN,0,0
104,NAN,NAN,0,0
105,NAN,NAN,0,0
106,NAN,NAN,0,0
107,NAN,NAN,0,0
108,NAN,NAN,0,0
109,NAN,NAN,0,0
110,NAN,NAN,0,0
111,NAN,NAN,0,0
112,NAN,NAN,0,0
113,NAN,NAN,0,0
114,NAN,NAN,0,0
115,NAN,NAN,0,0
116,NAN,NAN,0,0
117,NAN,NAN,0,0
118,NAN,NAN,0,0
119,NAN,NAN,0,0
120,NAN,NAN,0,0
121,NAN,NAN,0,0
122,NAN,NAN,0,0
123,NAN,NAN,0,0
124,NAN,NAN,0,0
125,NAN,NAN,0,0
126,NAN,NAN,0,0
127,NAN,NAN,0,0
128,NAN,NAN,0,0
129,NAN,NAN,0,0
130,NAN,NAN,0,0
131,NAN,NAN,0,0
132,NAN,NAN,0,0
133,NAN,NAN,0,0
134,NAN,NAN,0,0
135,NAN,NAN,0,0
136,NAN,NAN,0,0
137,NAN,NAN,0,0
138,NAN,NAN,0,0
139,NAN,NAN,0,0
140,NAN,NAN,0,0
141,NAN,NAN,0,0
142,NAN,NAN,0,0
143,NAN,NAN,0,0
144,NAN,NAN,0,0
145,NAN,NAN,0,0
146,NAN,NAN,0,0
147,NAN,NAN,0,0
148,NAN,NAN,0,0
149,NAN,NAN,0,0
150,NAN,NAN,0,0
NAN,NAN,NAN,NAN,NAN
1,0.995357,0.993798,202368,151254
2,0.99303,0.990747,197611,148508
3,0.991863,0.98916,200765,150296
4,0.989011,0.985432,198904,149495
5,0.985931,0.981303,200917,150470
6,0.981841,0.975955,198540,149042
7,0.976824,0.96934,200747,150587
8,0.97001,0.960413,199467,149617
9,0.962232,0.9503,197529,148242
10,0.952379,0.937488,199251,149415
11,0.939586,0.920837,198683,148601
12,0.922761,0.899385,195295,146123
13,0.903926,0.875502,195210,145905
14,0.879337,0.844761,193498,144487
15,0.852982,0.812375,192252,143472
16,0.820339,0.773023,189564,141392
17,0.784957,0.730794,187556,139483
18,0.741997,0.680939,182270,135261
19,0.693413,0.626295,176231,130585
20,0.641862,0.570055,171200,126653
21,0.588027,0.512307,163796,120548
22,0.52977,0.454081,153363,113227
23,0.471596,0.396394,143466,105565
24,0.418731,0.345559,133318,97720
25,0.362002,0.294413,119934,88198
26,0.311893,0.249129,108014,79066
27,0.267359,0.209742,95735,69628
28,0.223297,0.172979,82683,60154
29,0.188682,0.144106,71880,52039
30,0.157805,0.119775,61388,44581
31,0.129857,0.0979771,51733,37653
32,0.107546,0.0803991,43652,31670
33,0.0889959,0.066072,36656,26546
34,0.0728144,0.0540666,30295,22049
35,0.0635152,0.0462881,26699,19106
36,0.0507934,0.03756,21459,15650
37,0.0427871,0.0310841,18286,13124
38,0.0361556,0.0260638,15489,11050
39,0.0283071,0.0209252,12183,8938
40,0.0263343,0.0183173,11383,7853
41,0.0202906,0.0149257,8744,6397
42,0.0169166,0.0121879,7361,5278
43,0.0138734,0.00986587,6043,4280
44,0.00940252,0.00727296,4107,3170
45,0.00785375,0.00567571,3442,2482
46,0.0060066,0.00440128,2630,1924
47,0.00576523,0.00401764,2530,1760
48,0.00413878,0.00310332,1817,1361
49,0.00479847,0.00315342,2111,1385
50,0.00506322,0.00321472,2217,1405
51,0.00402378,0.00280358,1756,1222
52,0.00340808,0.00238103,1493,1042
53,0.00238908,0.00183736,1046,804
