Wild_Type_Gene_Frequency,Num_Wild_Gene
0.999925,399786
0.999995,404762
1,400800
1,398460
1,398808
1,401044
1,397300
1,398496
1,396928
1,398436
1,401096
1,400736
1,398188
1,400248
1,401376
1,398920
1,399448
1,399028
1,401684
1,401584
1,399692
1,401408
1,400620
1,399452
1,402976
1,400916
1,401084
1,401364
1,399104
1,399252
1,400568
1,397668
1,398336
1,399836
1,400884
1,399064
1,402372
1,398404
1,397700
1,399700
1,399084
1,401348
1,399044
1,397516
1,398300
1,396204
1,399996
1,399168
1,395396
1,398668
1,399888
1,401116
1,399572
1,400780
1,402616
1,402164
1,397692
1,399500
1,399332
1,399028
1,397412
1,399136
1,399632
1,402356
1,400260
1,399204
1,395956
1,400556
1,402772
1,402164
1,399384
1,398812
1,400568
1,401500
1,402780
1,401348
1,403720
1,402484
1,400984
1,400580
NAN,NAN
0.759417,209587
0.767745,208495
