suppressed, gen_suppressed, gen, adult, adult_fe, fertile_fe, rate_dr, has_dr, release, drive_conversion
0,10000,200.0,119119.0,47180.83703703704,47180.83703703704,0.1516481481481482,0.20734689629629627,0.2,0.0
0,10000,200.0,119101.37037037036,47173.362962962965,47173.362962962965,0.15183414074074075,0.20769483703703712,0.2,0.0
0,10000,200.0,119049.0,47186.82962962963,47186.82962962963,0.15193298518518517,0.20788377037037045,0.2,0.0
0,10000,200.0,119139.71111111112,47167.6,47167.6,0.1519679407407408,0.208070911111111,0.2,0.0
0,10000,200.0,127478.38518518518,46008.72592592592,46008.72592592592,0.20624753333333332,0.2781435851851852,0.3,0.0
0,10000,200.0,127480.88148148148,46011.27407407408,46011.27407407408,0.20633916296296298,0.2782224888888888,0.3,0.0
0,10000,200.0,127667.49629629629,45994.281481481485,45994.281481481485,0.20640529629629625,0.2783208000000001,0.3,0.0
0,10000,200.0,127391.57037037038,46017.37777777778,46017.37777777778,0.206488888888889,0.27840688888888887,0.3,0.0
0,10000,200.0,127523.76296296297,46009.81481481482,46009.81481481482,0.2062993777777778,0.27827251111111106,0.3,0.0
0,10000,200.0,127598.95555555556,45997.748148148145,45997.748148148145,0.20644814074074072,0.2785605259259261,0.3,0.0
0,10000,200.0,127552.14814814815,45997.37777777778,45997.37777777778,0.20635665925925928,0.2782117777777778,0.3,0.0
0,10000,200.0,127431.22962962963,46041.362962962965,46041.362962962965,0.20642460000000004,0.2783874962962961,0.3,0.0
0,10000,200.0,127583.83703703704,46002.13333333333,46002.13333333333,0.20639930370370368,0.2784014814814813,0.3,0.0
0,10000,200.0,127504.78518518519,45993.666666666664,45993.666666666664,0.20664435555555558,0.27875021481481477,0.3,0.0
0,10000,200.0,127535.74814814815,45984.311111111114,45984.311111111114,0.20660046666666657,0.27865768148148157,0.3,0.0
0,10000,200.0,127612.4,45999.46666666667,45999.46666666667,0.20634764444444434,0.27844374074074074,0.3,0.0
0,10000,200.0,127537.29629629629,46002.59259259259,46002.59259259259,0.20652197777777787,0.27870182222222245,0.3,0.0
0,10000,200.0,127445.65185185186,46015.637037037035,46015.637037037035,0.20654896296296296,0.2786625333333334,0.3,0.0
0,10000,200.0,127507.53333333334,46023.503703703704,46023.503703703704,0.20627358518518513,0.2781537481481481,0.3,0.0
0,10000,200.0,127517.95555555556,46003.59259259259,46003.59259259259,0.20635168888888883,0.27831985185185176,0.3,0.0
0,10000,200.0,127487.33333333333,46002.2,46002.2,0.20628322962962953,0.27812629629629637,0.3,0.0
0,10000,200.0,127479.84444444445,46019.31851851852,46019.31851851852,0.20653191111111116,0.27863182962962973,0.3,0.0
0,10000,200.0,127500.02222222222,46000.25925925926,46000.25925925926,0.20645774814814816,0.2784330222222222,0.3,0.0
0,10000,200.0,127513.9037037037,46014.874074074076,46014.874074074076,0.20628457037037032,0.278063414814815,0.3,0.0
0,10000,200.0,135447.05925925926,44931.177777777775,44931.177777777775,0.25259469629629633,0.33651402962962984,0.4,0.0
0,10000,200.0,135429.8,44941.03703703704,44941.03703703704,0.25253984444444444,0.3363487851851851,0.4,0.0
0,10000,200.0,135499.8,44916.251851851855,44916.251851851855,0.25296279259259263,0.33720920740740734,0.4,0.0
0,10000,200.0,135533.25185185185,44926.74074074074,44926.74074074074,0.2527712074074075,0.33698254074074085,0.4,0.0
0,10000,200.0,135476.47407407407,44940.177777777775,44940.177777777775,0.2524737185185185,0.3362227185185185,0.4,0.0
0,10000,200.0,135507.85185185185,44934.43703703704,44934.43703703704,0.2525446814814816,0.3363430666666668,0.4,0.0
0,10000,200.0,135530.0814814815,44906.59259259259,44906.59259259259,0.2527976296296296,0.3370028222222223,0.4,0.0
0,10000,200.0,135479.53333333333,44935.56296296296,44935.56296296296,0.25248354074074064,0.3362696666666668,0.4,0.0
0,10000,200.0,135568.71851851852,44937.8,44937.8,0.2527363703703703,0.33694479259259275,0.4,0.0
0,10000,200.0,135533.72592592592,44924.28888888889,44924.28888888889,0.25265962962962957,0.33662509629629633,0.4,0.0
0,10000,200.0,135445.8148148148,44928.51851851852,44928.51851851852,0.2527942222222223,0.3369480592592592,0.4,0.0
0,10000,200.0,135498.05185185187,44923.503703703704,44923.503703703704,0.2530114148148148,0.3372418444444446,0.4,0.0
0,10000,200.0,135458.94814814813,44927.51111111111,44927.51111111111,0.25260865185185166,0.33654094814814794,0.4,0.0
0,10000,200.0,135509.42962962962,44912.82962962963,44912.82962962963,0.2527270814814815,0.336766837037037,0.4,0.0
0,10000,200.0,135454.1037037037,44926.72592592592,44926.72592592592,0.2528003185185186,0.3368633037037039,0.4,0.0
0,10000,200.0,135495.25925925927,44968.874074074076,44968.874074074076,0.25233160740740734,0.33606255555555575,0.4,0.0
0,10000,200.0,135551.73333333334,44941.0,44941.0,0.2527077037037037,0.33676907407407414,0.4,0.0
0,10000,200.0,135561.67407407408,44943.80740740741,44943.80740740741,0.25253124444444447,0.336482837037037,0.4,0.0
0,10000,200.0,135493.45925925925,44956.82962962963,44956.82962962963,0.25247776296296304,0.3363187777777779,0.4,0.0
0,10000,200.0,135409.6074074074,44940.666666666664,44940.666666666664,0.25273802962962955,0.33667978518518493,0.4,0.0
0,10000,200.0,143100.21481481483,43932.32592592593,43932.32592592593,0.292795237037037,0.3859690740740739,0.5,0.0
0,10000,200.0,143062.97037037037,43889.22222222222,43889.22222222222,0.29302270370370365,0.3863038444444447,0.5,0.0
0,10000,200.0,143072.05925925926,43928.474074074074,43928.474074074074,0.2927838222222223,0.3858648518518518,0.5,0.0
0,10000,200.0,143114.6074074074,43916.69629629629,43916.69629629629,0.2929158888888888,0.38623519259259254,0.5,0.0
0,10000,200.0,143072.94074074074,43939.81481481482,43939.81481481482,0.29298498518518523,0.3860937037037039,0.5,0.0
0,10000,200.0,143144.06666666668,43927.97777777778,43927.97777777778,0.292771488888889,0.3859148074074075,0.5,0.0
0,10000,200.0,143094.31851851853,43928.57037037037,43928.57037037037,0.2931969407407408,0.3868130666666665,0.5,0.0
0,10000,200.0,143055.61481481482,43952.21481481481,43952.21481481481,0.2926518814814814,0.38567448148148165,0.5,0.0
0,10000,200.0,143051.7925925926,43921.62962962963,43921.62962962963,0.2930409777777778,0.3864514370370369,0.5,0.0
0,10000,200.0,143024.31851851853,43924.607407407406,43924.607407407406,0.2927735703703706,0.3858682000000001,0.5,0.0
0,10000,200.0,143038.6,43935.392592592594,43935.392592592594,0.2927096666666666,0.3856791851851852,0.5,0.0
0,10000,200.0,143105.4,43923.207407407404,43923.207407407404,0.29275251851851847,0.3859107925925926,0.5,0.0
0,10000,200.0,143048.1851851852,43931.56296296296,43931.56296296296,0.2926563555555556,0.38567632592592593,0.5,0.0
0,10000,200.0,143034.72592592592,43928.27407407408,43928.27407407408,0.2929391629629631,0.38621184444444445,0.5,0.0
0,10000,200.0,143151.77777777778,43928.91111111111,43928.91111111111,0.29287455555555564,0.38605340740740757,0.5,0.0
0,10000,200.0,143069.44444444444,43943.94074074074,43943.94074074074,0.29281252592592594,0.3859451555555553,0.5,0.0
0,10000,200.0,143080.17037037038,43947.22222222222,43947.22222222222,0.2928236444444444,0.38593437037037037,0.5,0.0
0,10000,200.0,143208.1925925926,43901.26666666667,43901.26666666667,0.293020274074074,0.3864660148148149,0.5,0.0
0,10000,200.0,143123.37037037036,43921.955555555556,43921.955555555556,0.2927997185185186,0.385952074074074,0.5,0.0
0,10000,200.0,143162.23703703703,43921.177777777775,43921.177777777775,0.2931335555555557,0.386597911111111,0.5,0.0
0,10000,200.0,150410.1037037037,42989.02222222222,42989.02222222222,0.32841109629629617,0.4287819333333335,0.6,0.0
0,10000,200.0,150422.24444444446,42998.874074074076,42998.874074074076,0.32814314074074075,0.4284019333333333,0.6,0.0
0,10000,200.0,150349.6074074074,42976.56296296296,42976.56296296296,0.3284912296296297,0.4289586740740741,0.6,0.0
0,10000,200.0,150413.14814814815,42961.05185185185,42961.05185185185,0.32867606666666666,0.42938468888888903,0.6,0.0
0,10000,200.0,150433.04444444444,42975.19259259259,42975.19259259259,0.32841471851851867,0.4287293111111111,0.6,0.0
0,10000,200.0,150449.22222222222,42940.718518518515,42940.718518518515,0.32845085185185185,0.42898662222222217,0.6,0.0
0,10000,200.0,150470.6962962963,42968.65925925926,42968.65925925926,0.3281103037037037,0.428359474074074,0.6,0.0
0,10000,200.0,150455.0888888889,42958.985185185185,42958.985185185185,0.32851900000000006,0.4291981629629629,0.6,0.0
0,10000,200.0,150455.22962962964,42969.177777777775,42969.177777777775,0.32806954074074074,0.42841941481481477,0.6,0.0
0,10000,200.0,150442.6222222222,42945.392592592594,42945.392592592594,0.32806665925925926,0.4283806370370369,0.6,0.0
0,10000,200.0,150417.42222222223,42973.96296296296,42973.96296296296,0.32826559259259264,0.4285750962962964,0.6,0.0
0,10000,200.0,150508.21481481483,42958.84444444445,42958.84444444445,0.32826621481481477,0.4286916222222221,0.6,0.0
0,10000,200.0,150438.71851851852,42962.333333333336,42962.333333333336,0.3280549703703704,0.42830505185185175,0.6,0.0
0,10000,200.0,150440.3111111111,42953.28888888889,42953.28888888889,0.3283920370370369,0.42893805925925926,0.6,0.0
0,10000,200.0,150445.63703703703,42953.45185185185,42953.45185185185,0.3281404222222224,0.42842774074074075,0.6,0.0
0,10000,200.0,150489.53333333333,42981.26666666667,42981.26666666667,0.3279982,0.4281090962962964,0.6,0.0
0,10000,200.0,150460.68148148147,42960.444444444445,42960.444444444445,0.3282560962962962,0.4285851185185187,0.6,0.0
0,10000,200.0,150419.74074074073,42963.444444444445,42963.444444444445,0.3285929185185183,0.4292009703703704,0.6,0.0
0,10000,200.0,150401.51111111112,42960.28888888889,42960.28888888889,0.3281335925925926,0.42830994814814805,0.6,0.0
0,10000,200.0,150413.27407407408,42960.748148148145,42960.748148148145,0.328353525925926,0.4287347777777779,0.6,0.0
0,10000,200.0,157480.01481481481,42061.64444444444,42061.64444444444,0.35991744444444423,0.4659060518518518,0.7,0.0
0,10000,200.0,157457.15555555557,42061.24444444444,42061.24444444444,0.3600107333333332,0.46611289629629604,0.7,0.0
0,10000,200.0,157549.45185185186,42069.92592592593,42069.92592592593,0.35983265925925934,0.4658412962962961,0.7,0.0
0,10000,200.0,157455.7925925926,42050.28888888889,42050.28888888889,0.3600338370370371,0.4658971407407409,0.7,0.0
0,10000,200.0,157533.01481481481,42044.607407407406,42044.607407407406,0.36006474074074074,0.46618145185185184,0.7,0.0
0,10000,200.0,157493.16296296296,42054.03703703704,42054.03703703704,0.3601272666666668,0.466257725925926,0.7,0.0
0,10000,200.0,157567.0888888889,42065.874074074076,42065.874074074076,0.359815488888889,0.46572739259259266,0.7,0.0
0,10000,200.0,157559.14074074075,42049.474074074074,42049.474074074074,0.36005177777777797,0.4662661703703703,0.7,0.0
0,10000,200.0,157591.34074074074,42044.54074074074,42044.54074074074,0.3602479185185184,0.46656123703703706,0.7,0.0
0,10000,200.0,157553.0814814815,42051.08148148148,42051.08148148148,0.3597372814814817,0.4656116740740741,0.7,0.0
0,10000,200.0,157476.2,42061.54074074074,42061.54074074074,0.3598332074074074,0.46574031851851855,0.7,0.0
0,10000,200.0,157628.7111111111,42024.08148148148,42024.08148148148,0.3601119703703706,0.46627973333333333,0.7,0.0
0,10000,200.0,157494.55555555556,42040.86666666667,42040.86666666667,0.36007097037037017,0.46623079259259254,0.7,0.0
0,10000,200.0,157522.06666666668,42022.53333333333,42022.53333333333,0.3599497111111112,0.46597480740740743,0.7,0.0
0,10000,200.0,157520.88888888888,42044.97037037037,42044.97037037037,0.3600373555555556,0.46612594814814806,0.7,0.0
0,10000,200.0,157658.13333333333,42033.148148148146,42033.148148148146,0.3600464888888889,0.4661970444444444,0.7,0.0
0,10000,200.0,157479.28148148148,42061.08888888889,42061.08888888889,0.3599514444444445,0.46604137037037024,0.7,0.0
0,10000,200.0,157615.62962962964,42050.59259259259,42050.59259259259,0.359943414814815,0.466162533333333,0.7,0.0
0,10000,200.0,157464.65185185184,42044.78518518519,42044.78518518519,0.359971214814815,0.46594812592592594,0.7,0.0
0,10000,200.0,157549.4148148148,42018.75555555556,42018.75555555556,0.35992999259259256,0.466058688888889,0.7,0.0
0,10000,200.0,164471.64444444445,41159.83703703704,41159.83703703704,0.38851582222222203,0.4990402962962963,0.8,0.0
0,10000,200.0,164432.78518518517,41161.96296296296,41161.96296296296,0.388563162962963,0.49914028888888856,0.8,0.0
0,10000,200.0,164391.78518518517,41156.02962962963,41156.02962962963,0.38921731851851843,0.5002678222222222,0.8,0.0
0,10000,200.0,164319.7111111111,41143.8962962963,41143.8962962963,0.38886228148148133,0.4996535185185185,0.8,0.0
0,10000,200.0,164381.4148148148,41157.99259259259,41157.99259259259,0.3887113925925927,0.49935128148148117,0.8,0.0
0,10000,200.0,164347.85185185185,41117.066666666666,41117.066666666666,0.38898873333333334,0.4998569185185185,0.8,0.0
0,10000,200.0,164425.74074074073,41157.51111111111,41157.51111111111,0.3888638666666666,0.49971437777777794,0.8,0.0
0,10000,200.0,164361.99259259258,41228.23703703703,41228.23703703703,0.3881996888888887,0.49830336296296307,0.8,0.0
0,10000,200.0,164337.95555555556,41166.78518518519,41166.78518518519,0.3885623703703702,0.4990319333333333,0.8,0.0
0,10000,200.0,164412.13333333333,41152.78518518519,41152.78518518519,0.38876941481481475,0.49955141481481485,0.8,0.0
0,10000,200.0,164441.77037037036,41127.84444444445,41127.84444444445,0.3889477333333333,0.4998243777777777,0.8,0.0
0,10000,200.0,164359.11851851852,41163.96296296296,41163.96296296296,0.38872242222222225,0.4992938222222221,0.8,0.0
0,10000,200.0,164297.87407407406,41159.27407407408,41159.27407407408,0.3887998962962967,0.49942755555555546,0.8,0.0
0,10000,200.0,164368.85185185185,41142.00740740741,41142.00740740741,0.3886621851851853,0.49922385185185214,0.8,0.0
0,10000,200.0,164400.02222222224,41137.84444444445,41137.84444444445,0.388844,0.4995745111111111,0.8,0.0
0,10000,200.0,164408.3777777778,41169.62222222222,41169.62222222222,0.38870600740740724,0.4993803185185184,0.8,0.0
0,10000,200.0,164486.07407407407,41159.822222222225,41159.822222222225,0.38859161481481463,0.4993086888888887,0.8,0.0
0,10000,200.0,164476.57777777777,41158.75555555556,41158.75555555556,0.3885778666666665,0.4991886370370371,0.8,0.0
0,10000,200.0,164438.65925925926,41139.03703703704,41139.03703703704,0.3887294222222223,0.49949096296296286,0.8,0.0
0,10000,200.0,164456.1037037037,41160.444444444445,41160.444444444445,0.3887613111111111,0.4994330518518519,0.8,0.0
0,10000,200.0,171132.88888888888,40277.474074074074,40277.474074074074,0.414552311111111,0.5286556962962964,0.9,0.0
0,10000,200.0,171079.6962962963,40275.23703703703,40275.23703703703,0.41499331111111115,0.5294274296296299,0.9,0.0
0,10000,200.0,171136.74074074073,40274.65925925926,40274.65925925926,0.41498312592592584,0.5293952666666669,0.9,0.0
0,10000,200.0,171127.27407407408,40288.770370370374,40288.770370370374,0.41484412592592607,0.5291022518518518,0.9,0.0
0,10000,200.0,171070.73333333334,40332.97037037037,40332.97037037037,0.41473596296296295,0.528963051851852,0.9,0.0
0,10000,200.0,171171.0888888889,40240.82962962963,40240.82962962963,0.41524340740740745,0.529915985185185,0.9,0.0
0,10000,200.0,171113.85185185185,40273.311111111114,40273.311111111114,0.4150260740740741,0.5294417407407406,0.9,0.0
0,10000,200.0,171162.02222222224,40283.31851851852,40283.31851851852,0.414633459259259,0.5287925703703706,0.9,0.0
0,10000,200.0,171191.1925925926,40264.91851851852,40264.91851851852,0.41505111851851856,0.5295081999999997,0.9,0.0
0,10000,200.0,171083.2962962963,40276.496296296296,40276.496296296296,0.41479550370370355,0.5289883037037034,0.9,0.0
0,10000,200.0,171203.54814814814,40306.71111111111,40306.71111111111,0.41472276296296295,0.5289608444444441,0.9,0.0
0,10000,200.0,171149.54074074075,40315.96296296296,40315.96296296296,0.41459894814814807,0.5287650962962964,0.9,0.0
0,10000,200.0,171088.62962962964,40287.822222222225,40287.822222222225,0.4148709925925926,0.5291830444444448,0.9,0.0
0,10000,200.0,171027.57037037038,40259.88148148148,40259.88148148148,0.4149318962962962,0.529247903703704,0.9,0.0
0,10000,200.0,171169.71851851852,40294.65185185185,40294.65185185185,0.4146723925925927,0.5289107481481481,0.9,0.0
0,10000,200.0,171034.21481481483,40289.40740740741,40289.40740740741,0.414886274074074,0.5290993407407404,0.9,0.0
0,10000,200.0,171082.45925925925,40269.985185185185,40269.985185185185,0.41482495555555565,0.5290253777777778,0.9,0.0
0,10000,200.0,171143.85925925925,40282.414814814816,40282.414814814816,0.41492454074074075,0.5293753851851851,0.9,0.0
0,10000,200.0,171079.27407407408,40289.02962962963,40289.02962962963,0.41483685185185204,0.5291324444444446,0.9,0.0
0,10000,200.0,171115.76296296297,40240.02962962963,40240.02962962963,0.41508380740740736,0.5296188444444446,0.9,0.0
0,10000,200.0,177639.3037037037,39426.955555555556,39426.955555555556,0.4392031555555556,0.5566415481481484,1.0,0.0
0,10000,200.0,177716.94074074074,39400.2962962963,39400.2962962963,0.4387711185185182,0.556104748148148,1.0,0.0
0,10000,200.0,177637.94074074074,39415.096296296295,39415.096296296295,0.4390696888888889,0.5563031333333336,1.0,0.0
0,10000,200.0,177635.42962962962,39423.637037037035,39423.637037037035,0.4391105111111111,0.556408348148148,1.0,0.0
0,10000,200.0,177750.02222222224,39429.91111111111,39429.91111111111,0.43882938518518516,0.5560999111111111,1.0,0.0
0,10000,200.0,177661.95555555556,39439.16296296296,39439.16296296296,0.4388325629629631,0.5561713185185184,1.0,0.0
0,10000,200.0,177585.2888888889,39409.11111111111,39409.11111111111,0.4389048518518517,0.5561092444444441,1.0,0.0
0,10000,200.0,177716.76296296297,39407.229629629626,39407.229629629626,0.43887605185185186,0.5561402,1.0,0.0
0,10000,200.0,177629.2888888889,39475.61481481481,39475.61481481481,0.438652074074074,0.5556921185185185,1.0,0.0
0,10000,200.0,177625.01481481481,39441.392592592594,39441.392592592594,0.4387307259259259,0.5559389481481483,1.0,0.0
0,10000,200.0,177728.65185185184,39418.71111111111,39418.71111111111,0.43902921481481466,0.5565027259259259,1.0,0.0
0,10000,200.0,177652.0814814815,39454.74074074074,39454.74074074074,0.4387857925925929,0.5559253851851852,1.0,0.0
0,10000,200.0,177678.45185185186,39411.96296296296,39411.96296296296,0.43918462962962984,0.5567505111111111,1.0,0.0
0,10000,200.0,177657.15555555557,39434.99259259259,39434.99259259259,0.4389175407407406,0.5561950814814816,1.0,0.0
0,10000,200.0,177613.11111111112,39444.96296296296,39444.96296296296,0.43891542222222213,0.5560438740740743,1.0,0.0
0,10000,200.0,177665.4148148148,39467.99259259259,39467.99259259259,0.43876032592592595,0.555929288888889,1.0,0.0
0,10000,200.0,177684.93333333332,39427.48888888889,39427.48888888889,0.43893861481481494,0.5562845037037034,1.0,0.0
0,10000,200.0,177665.0888888889,39395.044444444444,39395.044444444444,0.4388869037037037,0.5562680518518517,1.0,0.0
0,10000,200.0,177689.93333333332,39461.74074074074,39461.74074074074,0.4387424000000001,0.5559307481481481,1.0,0.0
0,10000,200.0,177621.74814814815,39413.08888888889,39413.08888888889,0.43894414814814836,0.5561773407407407,1.0,0.0
0,10000,200.0,184052.1851851852,38595.91111111111,38595.91111111111,0.46100440740740756,0.5805929703703703,1.1,0.0
0,10000,200.0,184001.7111111111,38603.718518518515,38603.718518518515,0.4611378962962963,0.5807794,1.1,0.0
0,10000,200.0,184133.94814814813,38611.57777777778,38611.57777777778,0.4607795925925926,0.5802161703703705,1.1,0.0
0,10000,200.0,184054.25185185185,38616.59259259259,38616.59259259259,0.4609889481481481,0.5805184074074076,1.1,0.0
0,10000,200.0,183984.77777777778,38615.333333333336,38615.333333333336,0.46107290370370396,0.5805298888888889,1.1,0.0
0,10000,200.0,184110.52592592593,38591.4,38591.4,0.46122674814814835,0.5810084814814815,1.1,0.0
0,10000,200.0,184092.64444444445,38579.53333333333,38579.53333333333,0.46119012592592584,0.5809167703703704,1.1,0.0
0,10000,200.0,184119.9185185185,38582.444444444445,38582.444444444445,0.46092305185185206,0.5805599925925925,1.1,0.0
0,10000,200.0,184092.26666666666,38584.903703703705,38584.903703703705,0.461116437037037,0.5808413925925928,1.1,0.0
0,10000,200.0,184074.66666666666,38618.125925925924,38618.125925925924,0.46116273333333324,0.5808197111111111,1.1,0.0
0,10000,200.0,184120.57037037038,38545.26666666667,38545.26666666667,0.4613453703703706,0.5811359925925925,1.1,0.0
0,10000,200.0,184053.72592592592,38607.88148148148,38607.88148148148,0.4610833555555555,0.5806738444444447,1.1,0.0
0,10000,200.0,184121.28148148148,38600.56296296296,38600.56296296296,0.4608563629629631,0.5803596444444449,1.1,0.0
0,10000,200.0,184003.4,38600.97777777778,38600.97777777778,0.46119405185185175,0.580768162962963,1.1,0.0
0,10000,200.0,184051.43703703705,38548.585185185184,38548.585185185184,0.46122222222222214,0.5809612074074073,1.1,0.0
0,10000,200.0,184080.15555555557,38578.637037037035,38578.637037037035,0.46122545925925923,0.5808700518518521,1.1,0.0
0,10000,200.0,183932.5037037037,38563.903703703705,38563.903703703705,0.46147313333333345,0.5811933777777779,1.1,0.0
0,10000,200.0,184053.1925925926,38595.11111111111,38595.11111111111,0.46121821481481495,0.5808943259259258,1.1,0.0
0,10000,200.0,183981.74074074073,38557.2962962963,38557.2962962963,0.46129583703703686,0.5808783555555557,1.1,0.0
