Number,GROWTH,MUTLIPLIER_F,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
18,3,0.7,9,0.812088,10,0.784336,9.435572211,30,0.830508,31,0.791621,30.78452953,21,21.34895732
19,3,0.7,9,0.813981,10,0.758186,9.250578009,30,0.822121,31,0.791383,30.71966296,21,21.46908495
0,3,0.75,8,0.81576,9,0.780543,8.447511145,26,0.82557,27,0.767391,26.43950566,18,17.99199452
1,3,0.75,8,0.819461,9,0.735805,8.232631252,28,0.822813,29,0.766191,28.40289993,20,20.17026868
2,3,0.75,10,0.806194,11,0.741561,10.0958334,22,0.823958,23,0.787047,22.6490748,12,12.5532414
3,3,0.75,8,0.81278,9,0.766704,8.277367827,27,0.843054,28,0.788565,27.79014113,19,19.5127733
4,3,0.75,8,0.801822,9,0.720339,8.022360492,27,0.822086,28,0.759439,27.35254681,19,19.33018632
5,3,0.75,7,0.838095,8,0.796214,7.909601012,29,0.822892,30,0.792115,29.74380219,22,21.83420118
6,3,0.75,8,0.807829,9,0.748394,8.131723732,30,0.806301,31,0.796429,30.63826985,22,22.50654612
7,3,0.75,7,0.831776,8,0.7954,7.873542995,25,0.823045,26,0.792924,25.76508084,18,17.89153785
8,3,0.75,8,0.822718,9,0.778481,8.513552004,29,0.811892,30,0.752128,29.19898267,21,20.68543066
9,3,0.75,7,0.814178,8,0.746934,7.21084409,28,0.835754,29,0.782066,28.66595887,21,21.45511478
10,3,0.75,8,0.828074,9,0.773606,8.515421899,28,0.820136,29,0.779193,28.49180568,20,19.97638378
11,3,0.75,8,0.828723,9,0.780488,8.59548046,29,0.827515,30,0.780538,29.58571216,21,20.9902317
12,3,0.75,9,0.81573,10,0.793143,9.696418294,29,0.815117,30,0.783574,29.47925055,20,19.78283225
13,3,0.75,8,0.80226,9,0.766784,8.06370504,22,0.831832,23,0.772196,22.53377155,14,14.47006651
14,3,0.75,7,0.84467,8,0.794087,7.883103019,27,0.828604,28,0.78653,27.67984979,20,19.79674677
15,3,0.75,8,0.833144,9,0.780022,8.623922292,28,0.821586,29,0.779874,28.51750096,20,19.89357867
16,3,0.75,8,0.818087,9,0.79034,8.651854255,28,0.831364,29,0.782744,28.64508433,20,19.99323007
17,3,0.75,7,0.844371,8,0.795427,7.906566688,26,0.839093,27,0.756368,26.47256573,19,18.56599904
18,3,0.75,9,0.818815,10,0.768398,9.373187615,27,0.836887,28,0.796992,27.92460208,18,18.55141447
19,3,0.75,9,0.810841,10,0.738975,9.150850193,29,0.801075,30,0.751152,29.02153316,20,19.87068297
0,3,0.8,7,0.821394,8,0.752588,7.310932186,24,0.806979,25,0.736959,24.09967152,17,16.78873934
1,3,0.8,7,0.836325,8,0.756294,7.453886619,27,0.809308,28,0.756466,27.17614776,20,19.72226114
2,3,0.8,6,0.8639,7,0.792325,6.892769822,23,0.85558,24,0.795939,23.93190926,17,17.03913944
3,3,0.8,8,0.823271,9,0.792865,8.765342367,26,0.83828,27,0.768889,26.55165655,18,17.78631419
4,3,0.8,8,0.820399,9,0.763018,8.35550095,27,0.854545,28,0.79938,27.98876099,19,19.63326004
5,3,0.8,7,0.83853,8,0.785047,7.720415833,26,0.807522,27,0.737349,26.10719222,19,18.38677639
6,3,0.8,7,0.820128,8,0.771585,7.414642688,27,0.809882,28,0.747817,27.15922017,20,19.74457748
7,3,0.8,6,0.802686,7,0.735849,6.040187321,24,0.851393,25,0.790576,24.84504333,18,18.80485601
8,3,0.8,7,0.850575,8,0.776915,7.686600597,26,0.843652,27,0.773275,26.62025946,19,18.93365886
9,3,0.8,7,0.805938,8,0.75924,7.12715748,25,0.805921,26,0.759507,25.12756927,18,18.00041179
10,3,0.8,7,0.824065,8,0.744456,7.302289942,25,0.866255,26,0.797482,25.96338679,18,18.66109685
11,3,0.8,7,0.800926,8,0.765882,7.026423924,24,0.828571,25,0.776119,24.54470754,17,17.51828362
12,3,0.8,7,0.817877,8,0.765625,7.342130445,26,0.841574,27,0.773663,26.61218359,19,19.27005315
13,3,0.8,7,0.815005,8,0.751627,7.236754079,24,0.815252,25,0.767025,24.31625438,17,17.0795003
14,3,0.8,7,0.85309,8,0.770811,7.645243622,24,0.844469,25,0.765339,24.56197397,17,16.91673034
15,3,0.8,8,0.832753,9,0.773481,8.552588069,24,0.835307,25,0.784583,24.69606104,16,16.14347297
16,3,0.8,6,0.830819,7,0.764571,6.465206497,25,0.805038,26,0.733714,25.07063541,19,18.60542891
17,3,0.8,7,0.835106,8,0.768018,7.523282852,25,0.822099,26,0.770901,25.43163795,18,17.9083551
18,3,0.8,7,0.819138,8,0.77423,7.42616015,26,0.813651,27,0.751685,26.22029823,19,18.79413808
19,3,0.8,7,0.815707,8,0.787781,7.562450763,26,0.815703,27,0.762174,26.293355,19,18.73090424
0,3,0.85,6,0.838641,7,0.772112,6.580814382,24,0.813778,25,0.75977,24.25511035,18,17.67429597
1,3,0.85,6,0.825137,7,0.785792,6.638886771,24,0.803296,25,0.754171,24.06709415,18,17.42820738
2,3,0.85,6,0.832222,7,0.791173,6.784964311,22,0.836923,23,0.76501,22.51343985,16,15.72847554
3,3,0.85,6,0.823643,7,0.755958,6.3493093,24,0.813347,25,0.719043,24.14153164,18,17.79222234
4,3,0.85,5,0.866071,6,0.778488,5.754381558,22,0.814815,23,0.758149,22.26144425,17,16.50706269
5,3,0.85,6,0.843943,7,0.785641,6.753713423,23,0.852156,24,0.79065,23.84798231,17,17.09426889
6,3,0.85,7,0.805339,8,0.738602,7.080000599,22,0.833503,23,0.763975,22.48186342,15,15.40186282
7,3,0.85,7,0.820513,8,0.749415,7.288517258,24,0.812567,25,0.728337,24.14919862,17,16.86068136
8,3,0.85,6,0.827957,7,0.756322,6.390270119,25,0.809471,26,0.744283,25.14528748,19,18.75501736
9,3,0.85,7,0.830031,8,0.77409,7.53683345,24,0.811321,25,0.736784,24.1518843,17,16.61505085
10,3,0.85,5,0.867102,6,0.792548,5.900045605,22,0.829016,23,0.770299,22.49416694,17,16.59412133
11,3,0.85,7,0.816703,8,0.764454,7.319680759,21,0.839921,22,0.788971,21.78353288,14,14.46385212
12,3,0.85,6,0.817554,7,0.777666,6.44008223,23,0.851732,24,0.774436,23.66927137,17,17.22918914
13,3,0.85,6,0.852174,7,0.796825,6.942636723,23,0.851579,24,0.784314,23.76680294,17,16.82416622
14,3,0.85,6,0.871066,7,0.797814,6.970157811,24,0.802548,25,0.742197,24.04221968,18,17.07206187
15,3,0.85,7,0.828189,8,0.753863,7.379261631,23,0.822346,24,0.728538,23.23820996,16,15.85894833
16,3,0.85,7,0.829854,8,0.782077,7.624861335,23,0.820062,24,0.758163,23.32410863,16,15.69924729
17,3,0.85,6,0.823718,7,0.740701,6.285700519,23,0.812166,24,0.744593,23.18004232,17,16.89434181
18,3,0.85,7,0.815242,8,0.716279,7.154017158,22,0.818084,23,0.754839,22.28593565,15,15.13191849
19,3,0.85,7,0.807531,8,0.764904,7.176672062,25,0.820065,26,0.751323,25.29188851,18,18.11521645
0,3,0.9,5,0.864734,6,0.784646,5.808285886,24,0.803609,25,0.695279,24.03331487,19,18.22502899
1,3,0.9,6,0.849624,7,0.797015,6.943260659,22,0.824847,23,0.742077,22.30019331,16,15.35693265
2,3,0.9,6,0.824543,7,0.776709,6.513086926,22,0.847458,23,0.781405,22.71848364,16,16.20539672
3,3,0.9,6,0.837423,7,0.76349,6.506174509,21,0.866876,22,0.798013,21.97114561,15,15.4649711
4,3,0.9,6,0.819239,7,0.733333,6.223954089,22,0.831516,23,0.737844,22.33645059,16,16.1124965
5,3,0.9,6,0.813265,7,0.738832,6.178213964,23,0.83651,24,0.782609,23.67735292,17,17.49913896
6,3,0.9,6,0.818575,7,0.738688,6.232515929,21,0.820755,22,0.767033,21.38634079,15,15.15382486
7,3,0.9,6,0.808219,7,0.749726,6.14051254,22,0.814524,23,0.738547,22.19116312,16,16.05065058
8,3,0.9,5,0.850053,6,0.768332,5.612486387,20,0.822633,21,0.729675,20.24347555,15,14.63098916
9,3,0.9,6,0.823711,7,0.745711,6.303987179,22,0.814851,23,0.730853,22.17680183,16,15.87281465
10,3,0.9,5,0.859738,6,0.789366,5.848888763,20,0.810431,21,0.774633,20.29138499,15,14.44249623
11,3,0.9,6,0.833173,7,0.779661,6.619917028,22,0.839791,23,0.778218,22.64624105,16,16.02632402
12,3,0.9,6,0.834611,7,0.771493,6.548353877,22,0.81587,23,0.747984,22.23377427,16,15.68542039
13,3,0.9,5,0.836345,6,0.747277,5.408059011,21,0.833506,22,0.778462,21.60871303,16,16.20065402
14,3,0.9,7,0.817972,8,0.732143,7.209393096,21,0.84465,22,0.780359,21.69449845,14,14.48510536
15,3,0.9,6,0.860721,7,0.79321,6.899423798,22,0.83521,23,0.737762,22.36132091,16,15.46189711
16,3,0.9,6,0.829681,7,0.758727,6.418313273,23,0.814696,24,0.745455,23.21224419,17,16.79393092
17,3,0.9,6,0.807975,7,0.733042,6.106428409,23,0.821663,24,0.732318,23.2424646,17,17.13603619
18,3,0.9,5,0.865491,6,0.798077,5.971474768,22,0.830262,23,0.776758,22.56560257,17,16.5941278
19,3,0.9,5,0.833898,6,0.77868,5.61389402,23,0.835052,24,0.75,23.41212435,18,17.79823033
0,3,0.95,6,0.819876,7,0.746597,6.271237326,19,0.801064,20,0.749482,19.02062735,13,12.74939002
1,3,0.95,6,0.825243,7,0.751864,6.344008504,19,0.820321,20,0.756532,19.3185659,13,12.97455739
2,3,0.95,5,0.833502,6,0.776573,5.588487414,19,0.802832,20,0.69697,19.02675181,14,13.43826439
3,3,0.95,5,0.854474,6,0.770103,5.645648386,21,0.819116,22,0.733863,21.22422671,16,15.57857833
4,3,0.95,7,0.80543,8,0.742236,7.085925879,21,0.800418,22,0.719705,21.00517884,14,13.91925296
5,3,0.95,6,0.807651,7,0.734979,6.105281264,19,0.8,20,0.717923,19,13,12.89471874
6,3,0.95,5,0.872881,6,0.799401,5.991848122,19,0.882614,20,0.796698,19.96156711,14,13.96971899
7,3,0.95,6,0.800617,7,0.705376,6.006478302,20,0.867677,21,0.799603,20.99416811,14,14.98768981
8,3,0.95,6,0.838191,7,0.744,6.405463367,20,0.8125,21,0.730653,20.15272398,14,13.74726062
9,3,0.95,5,0.832497,6,0.771704,5.534551675,20,0.812992,21,0.756539,20.23013835,15,14.69558667
10,3,0.95,6,0.814002,7,0.718684,6.146897753,20,0.847458,21,0.765896,20.5818641,14,14.43496635
11,3,0.95,6,0.808855,7,0.741007,6.130512322,22,0.863128,23,0.777778,22.73963679,16,16.60912447
12,3,0.95,6,0.815992,7,0.71488,6.158161247,21,0.84879,22,0.763234,21.57026976,15,15.41210852
13,3,0.95,6,0.838156,7,0.720524,6.324367519,21,0.822894,22,0.763889,21.38800102,15,15.0636335
14,3,0.95,5,0.849076,6,0.774194,5.655377794,20,0.80404,21,0.735471,20.05891875,15,14.40354096
15,3,0.95,5,0.844169,6,0.756968,5.506519421,20,0.825366,21,0.71174,20.22324116,15,14.71672174
16,3,0.95,5,0.857711,6,0.759,5.584646088,21,0.80754,22,0.726425,21.09295445,16,15.50830836
17,3,0.95,5,0.851232,6,0.79272,5.875581077,21,0.839587,22,0.771547,21.58181952,16,15.70623844
18,3,0.95,6,0.853107,7,0.779855,6.724990444,21,0.824899,22,0.730653,21.26419158,15,14.53920114
19,3,0.95,5,0.858065,6,0.783447,5.778163446,21,0.836114,22,0.753061,21.43483077,16,15.65666732
0,3,1,5,0.810621,6,0.721936,5.119760952,18,0.834579,19,0.745984,18.39030419,13,13.27054324
1,3,1,6,0.817328,7,0.730408,6.199355729,20,0.807492,21,0.706823,20.07442212,14,13.87506639
2,3,1,5,0.809045,6,0.727453,5.110856457,20,0.844118,21,0.761531,20.5342003,15,15.42334384
3,3,1,5,0.829193,6,0.774123,5.530107136,19,0.808531,20,0.730126,19.10880684,14,13.5786997
4,3,1,5,0.81466,6,0.74902,5.223339427,18,0.858149,19,0.748941,18.53246099,13,13.30912156
5,3,1,6,0.805613,7,0.730111,6.074342402,21,0.815682,22,0.74442,21.22006118,15,15.14571878
6,3,1,5,0.884797,6,0.790698,5.901146665,20,0.824056,21,0.744434,20.30212755,15,14.40098089
7,3,1,5,0.818922,6,0.755556,5.298614399,19,0.864839,20,0.780822,19.77173667,14,14.47312227
8,3,1,5,0.839092,6,0.757019,5.476307677,20,0.844,21,0.770968,20.60247563,15,15.12616795
9,3,1,5,0.824825,6,0.723629,5.24531602,18,0.824526,19,0.766568,18.4231685,13,13.17785248
10,3,1,5,0.808661,6,0.707538,5.085648171,20,0.813508,21,0.717622,20.14087562,15,15.05522745
11,3,1,5,0.823759,6,0.730603,5.2550453,21,0.803804,22,0.739264,21.05894019,16,15.80389489
12,3,1,6,0.81336,7,0.731781,6.163767636,20,0.849076,21,0.768317,20.60768459,14,14.44391696
13,3,1,5,0.838133,6,0.771819,5.575036945,20,0.832272,21,0.762313,20.46129876,15,14.88626182
14,3,1,5,0.855856,6,0.762475,5.598151658,20,0.840909,21,0.727799,20.36167448,15,14.76352282
15,3,1,6,0.811168,7,0.713355,6.114177052,20,0.80404,21,0.733536,20.05730171,14,13.94312466
16,3,1,5,0.860441,6,0.778742,5.739800977,20,0.805155,21,0.654615,20.03424339,15,14.29444241
17,3,1,5,0.823062,6,0.753275,5.330462694,20,0.801217,21,0.683422,20.01033151,15,14.67986881
18,3,1,5,0.843177,6,0.783813,5.727326326,19,0.810101,20,0.746548,19.15893821,14,13.43161188
19,3,1,6,0.803261,7,0.715534,6.037172136,20,0.824272,21,0.763934,20.40226723,14,14.36509509
0,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
1,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
2,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
3,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
4,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
5,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
6,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
7,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
8,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
9,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
10,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
11,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
12,3.5,0.5,138,0.812073,139,0.784191,138.4330034,0,0,0,0,200,200,200
13,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
14,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
15,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
16,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
17,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
18,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
19,3.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
0,3.5,0.55,23,0.828395,24,0.788918,23.71927958,57,0.803069,58,0.786503,57.18525896,34,33.46597938
1,3.5,0.55,19,0.808036,20,0.789598,19.43583903,57,0.842548,58,0.793269,57.86341038,38,38.42757135
2,3.5,0.55,32,0.809313,33,0.797281,32.77401928,72,0.807825,73,0.793309,72.53906035,40,39.76504107
3,3.5,0.55,26,0.818807,27,0.796837,26.85603095,61,0.80778,62,0.774064,61.23075098,35,34.37472003
4,3.5,0.55,33,0.805987,34,0.794664,33.5287468,70,0.800469,71,0.770737,70.01577425,37,36.48702745
5,3.5,0.55,17,0.820088,18,0.797872,17.90421318,66,0.809124,67,0.795266,66.65839226,49,48.75417908
6,3.5,0.55,32,0.825112,33,0.792865,32.77873911,71,0.83462,72,0.794183,71.8561466,39,39.07740749
7,3.5,0.55,23,0.835526,24,0.793061,23.83659484,66,0.803448,67,0.770145,66.10353422,43,42.26693937
8,3.5,0.55,23,0.810256,24,0.781888,23.36153412,79,0.80117,80,0.785799,79.07611736,56,55.71458324
9,3.5,0.55,24,0.809469,25,0.799766,24.97588375,63,0.800484,64,0.761104,63.0122905,39,38.03640676
10,3.5,0.55,22,0.800266,23,0.782166,22.01469613,73,0.823155,74,0.790667,73.7127247,51,51.69802857
11,3.5,0.55,23,0.805524,24,0.79562,23.55775444,69,0.813983,70,0.791922,69.63383346,46,46.07607902
12,3.5,0.55,32,0.803103,33,0.794552,32.36288153,68,0.811751,69,0.767857,68.26771313,36,35.90483159
13,3.5,0.55,34,0.849711,35,0.799771,34.9954145,74,0.810277,75,0.751852,74.17590073,40,39.18048623
14,3.5,0.55,24,0.825083,25,0.7964,24.87449012,76,0.811506,77,0.799753,76.97898409,52,52.10449397
15,3.5,0.55,21,0.811594,22,0.785803,21.44953666,62,0.81982,63,0.794934,62.79643173,41,41.34689507
16,3.5,0.55,24,0.804598,25,0.786374,24.25230465,87,0.801198,88,0.776331,87.0481763,63,62.79587164
17,3.5,0.55,24,0.824742,25,0.78803,24.67394857,66,0.828505,67,0.794643,66.84179907,42,42.16785049
18,3.5,0.55,34,0.801643,35,0.784223,34.09431688,74,0.800478,75,0.76799,74.01471312,40,39.92039625
19,3.5,0.55,22,0.800708,23,0.754902,22.01545649,65,0.820862,66,0.790875,65.69570147,43,43.68024498
0,3.5,0.6,13,0.809313,14,0.776398,13.28294091,42,0.822526,43,0.796785,42.87510198,29,29.59216107
1,3.5,0.6,16,0.84607,17,0.794053,16.88567199,48,0.803681,49,0.793711,48.36920762,32,31.48353563
2,3.5,0.6,16,0.807512,17,0.784959,16.33308207,45,0.808,46,0.777913,45.26589557,29,28.9328135
3,3.5,0.6,16,0.802145,17,0.761521,16.0528013,46,0.807229,47,0.789873,46.41651302,30,30.36371172
4,3.5,0.6,17,0.800443,18,0.780294,17.0219862,50,0.823529,51,0.78563,50.62083432,33,33.59884812
5,3.5,0.6,16,0.813333,17,0.79927,16.94809073,44,0.80963,45,0.782503,44.35499687,28,27.40690613
6,3.5,0.6,14,0.809822,15,0.795711,14.69605272,49,0.802158,50,0.766204,49.06002114,35,34.36396841
7,3.5,0.6,13,0.823113,14,0.799762,13.98980772,49,0.810685,50,0.756281,49.196401,36,35.20659328
8,3.5,0.6,13,0.841719,14,0.793563,13.86633026,46,0.811236,47,0.798458,46.87932384,33,33.01299358
9,3.5,0.6,11,0.83,12,0.792254,11.7947862,37,0.855866,38,0.790993,37.8611595,26,26.06637329
10,3.5,0.6,15,0.813161,16,0.78764,15.51569296,49,0.803967,50,0.776484,49.14434378,34,33.62865082
11,3.5,0.6,14,0.810515,15,0.785957,14.42817005,49,0.8125,50,0.772898,49.31564062,35,34.88747058
12,3.5,0.6,15,0.82904,16,0.798627,15.95485483,47,0.815068,48,0.789976,47.60051012,32,31.64565529
13,3.5,0.6,17,0.814858,18,0.784897,17.49591135,50,0.834273,51,0.787135,50.72707794,33,33.23116659
14,3.5,0.6,11,0.830508,12,0.791469,11.78147494,43,0.831818,44,0.770708,43.52066765,32,31.73919271
15,3.5,0.6,12,0.812429,13,0.773148,12.31641251,35,0.812294,36,0.778923,35.3684037,23,23.05199119
16,3.5,0.6,12,0.818282,13,0.790179,12.65053553,50,0.801378,51,0.795322,50.22754293,38,37.5770074
17,3.5,0.6,13,0.81187,14,0.77369,13.31089576,46,0.822857,47,0.766398,46.40484245,33,33.0939467
18,3.5,0.6,17,0.823729,18,0.788628,17.67602063,41,0.818182,42,0.785558,41.55731976,24,23.88129914
19,3.5,0.6,10,0.833726,11,0.784971,10.69174444,45,0.832328,46,0.789668,45.75780591,35,35.06606147
0,3.5,0.65,10,0.826281,11,0.781522,10.58716683,34,0.800454,35,0.782708,34.02558323,24,23.4384164
1,3.5,0.65,11,0.816327,12,0.77765,11.42213719,36,0.81828,37,0.76678,36.35495146,25,24.93281427
2,3.5,0.65,11,0.816504,12,0.783718,11.50338559,35,0.818182,36,0.799571,35.97694912,24,24.47356352
3,3.5,0.65,10,0.834118,11,0.785219,10.69772388,34,0.807399,35,0.742054,34.11322978,24,23.4155059
4,3.5,0.65,12,0.811111,13,0.780233,12.35983548,36,0.847011,37,0.798762,36.97434144,24,24.61450596
5,3.5,0.65,13,0.815217,14,0.752969,13.24445765,36,0.815252,37,0.78953,36.59295545,23,23.34849779
6,3.5,0.65,10,0.837714,11,0.790301,10.79543585,37,0.803371,38,0.777648,37.13105003,27,26.33561418
7,3.5,0.65,11,0.820136,12,0.79064,11.68266884,37,0.80574,38,0.77088,37.16465863,26,25.4819898
8,3.5,0.65,13,0.801124,14,0.770642,13.03687422,34,0.803571,35,0.775599,34.12766338,21,21.09078916
9,3.5,0.65,11,0.826944,12,0.76412,11.42888068,32,0.813441,33,0.779762,32.39909142,21,20.97021074
10,3.5,0.65,10,0.807568,11,0.772422,10.21533034,35,0.800461,36,0.76185,35.0119396,25,24.79660927
11,3.5,0.65,10,0.823845,11,0.795561,10.84305614,36,0.84581,37,0.780774,36.70437911,26,25.86132297
12,3.5,0.65,10,0.810658,11,0.772009,10.27576393,35,0.836303,36,0.786579,35.7300901,25,25.45432617
13,3.5,0.65,9,0.821002,10,0.775556,9.462130881,35,0.805889,36,0.788779,35.34418469,26,25.88205381
14,3.5,0.65,9,0.831153,10,0.794902,9.859369397,35,0.814693,36,0.791295,35.62795965,26,25.76859026
15,3.5,0.65,11,0.822999,12,0.785799,11.61825269,33,0.838776,34,0.790407,33.80167049,22,22.1834178
16,3.5,0.65,10,0.804031,11,0.784337,10.20468163,35,0.822451,36,0.782167,35.55731804,25,25.35263641
17,3.5,0.65,9,0.847191,10,0.799076,9.98079601,34,0.823464,35,0.776036,34.49472885,25,24.51393284
18,3.5,0.65,11,0.825623,12,0.77592,11.5155222,36,0.807651,37,0.78478,36.33452844,25,24.81900624
19,3.5,0.65,11,0.815279,12,0.763066,11.29262827,35,0.809133,36,0.79092,35.501455,24,24.20882673
0,3.5,0.7,10,0.816282,11,0.745055,10.22859309,28,0.849035,29,0.797267,28.94720677,18,18.71861368
1,3.5,0.7,9,0.806752,10,0.768553,9.176758554,32,0.801105,33,0.744312,32.01945662,23,22.84269807
2,3.5,0.7,9,0.826039,10,0.775463,9.51484894,30,0.827627,31,0.79496,30.84571586,21,21.33086692
3,3.5,0.7,8,0.801143,9,0.7481,8.021548555,28,0.805894,29,0.772931,28.17880654,20,20.15725799
4,3.5,0.7,8,0.839917,9,0.793737,8.864378519,31,0.822246,32,0.777405,31.49610847,23,22.63172995
5,3.5,0.7,11,0.855156,12,0.784562,11.78131286,31,0.828383,32,0.791375,31.76694228,20,19.98562942
6,3.5,0.7,8,0.824561,9,0.79435,8.812982026,31,0.818182,32,0.781513,31.49584117,23,22.68285915
7,3.5,0.7,9,0.806157,10,0.787515,9.330275721,33,0.819954,34,0.776879,33.46323854,24,24.13296282
8,3.5,0.7,8,0.829244,9,0.780294,8.597425945,30,0.837515,31,0.786052,30.72897033,22,22.13154438
9,3.5,0.7,8,0.826185,9,0.79906,8.965345622,32,0.823793,33,0.79883,32.95313063,24,23.98778501
10,3.5,0.7,8,0.824973,9,0.782705,8.590825211,31,0.807471,32,0.753672,31.13886875,23,22.54804354
11,3.5,0.7,7,0.822472,8,0.766628,7.402406704,32,0.80692,33,0.741752,32.10618709,25,24.70378038
12,3.5,0.7,11,0.812808,12,0.796471,11.78398727,32,0.803213,33,0.776608,32.12076677,21,20.3367795
13,3.5,0.7,8,0.810451,9,0.788627,8.478876466,29,0.849018,30,0.799582,29.99154462,21,21.51266816
14,3.5,0.7,8,0.805585,9,0.788793,8.332598857,29,0.844068,30,0.78719,29.77478111,21,21.44218225
15,3.5,0.7,9,0.802945,10,0.761106,9.070388872,33,0.808806,34,0.763377,33.19384094,24,24.12345207
16,3.5,0.7,10,0.82448,11,0.773118,10.47661695,30,0.843225,31,0.795561,30.90686892,20,20.43025196
17,3.5,0.7,9,0.808855,10,0.75772,9.173169062,31,0.806732,32,0.754762,31.12953627,22,21.95636721
18,3.5,0.7,9,0.820106,10,0.780774,9.51118682,30,0.828059,31,0.785037,30.6522012,21,21.14101438
19,3.5,0.7,10,0.808685,11,0.781775,10.32274247,34,0.821185,35,0.78588,34.60005665,24,24.27731417
0,3.5,0.75,9,0.846667,10,0.781106,9.711810375,25,0.827586,26,0.796825,25.89678489,16,16.18497451
1,3.5,0.75,9,0.806346,10,0.766191,9.158037604,29,0.830527,30,0.788939,29.73403386,20,20.57599625
2,3.5,0.75,8,0.818744,9,0.784314,8.544408946,25,0.849585,26,0.796414,25.93255722,17,17.38814828
3,3.5,0.75,6,0.824405,7,0.756579,6.359817769,27,0.814928,28,0.773364,27.35915696,21,20.99933919
4,3.5,0.75,7,0.840522,8,0.786251,7.746660279,26,0.821749,27,0.791757,26.72516004,19,18.97849976
5,3.5,0.75,7,0.800857,8,0.724138,7.011170636,26,0.815494,27,0.784378,26.49794318,19,19.48677254
6,3.5,0.75,7,0.83316,8,0.795359,7.87722547,25,0.833667,26,0.781124,25.64075138,18,17.76352591
7,3.5,0.75,7,0.84474,8,0.781955,7.712590587,26,0.804721,27,0.767107,26.12551178,19,18.41292119
8,3.5,0.75,8,0.810365,9,0.768743,8.249026957,32,0.80098,33,0.761497,32.02482081,24,23.77579385
9,3.5,0.75,8,0.816575,9,0.776286,8.411402616,30,0.814896,31,0.747727,30.22176897,22,21.81036635
10,3.5,0.75,7,0.828753,8,0.780401,7.594659993,27,0.820426,28,0.77513,27.4509449,20,19.8562849
11,3.5,0.75,6,0.840671,7,0.765021,6.537620621,27,0.859873,28,0.796004,27.93743444,21,21.39981381
12,3.5,0.75,8,0.80981,9,0.770673,8.250657945,27,0.81549,28,0.759725,27.2777728,19,19.02711485
13,3.5,0.75,7,0.848075,8,0.798876,7.977154007,28,0.803185,29,0.784267,28.16835818,21,20.19120417
14,3.5,0.75,8,0.819549,9,0.790576,8.674731647,27,0.847296,28,0.795168,27.9073051,19,19.23257345
15,3.5,0.75,8,0.815668,9,0.773796,8.374188002,26,0.831461,27,0.785393,26.68292524,18,18.30873724
16,3.5,0.75,7,0.834225,8,0.792929,7.828772762,29,0.816562,30,0.751832,29.25586281,22,21.42709005
17,3.5,0.75,7,0.859504,8,0.798441,7.974468991,28,0.850905,29,0.792308,28.86873048,21,20.89426149
18,3.5,0.75,8,0.817714,9,0.745928,8.246761207,28,0.813472,29,0.757127,28.23909841,20,19.9923372
19,3.5,0.75,7,0.818956,8,0.762376,7.335030046,27,0.800661,28,0.750261,27.01311508,20,19.67808503
0,3.5,0.8,7,0.831663,8,0.770652,7.518971989,25,0.825215,26,0.737342,25.28694821,18,17.76797622
1,3.5,0.8,7,0.812762,8,0.751701,7.209004111,26,0.816372,27,0.775641,26.40195429,19,19.19295017
2,3.5,0.8,6,0.852514,7,0.784519,6.772321494,24,0.815926,25,0.758581,24.27772256,18,17.50540106
3,3.5,0.8,7,0.80198,8,0.731195,7.027972028,25,0.80974,26,0.74692,25.15504616,18,18.12707414
4,3.5,0.8,7,0.820213,8,0.756494,7.317220923,26,0.811563,27,0.746494,26.17770367,19,18.86048275
5,3.5,0.8,7,0.851351,8,0.793548,7.888379496,25,0.808777,26,0.781573,25.32263638,18,17.43425688
6,3.5,0.8,7,0.829596,8,0.780384,7.601398033,24,0.819932,25,0.736534,24.23899854,17,16.6376005
7,3.5,0.8,7,0.818757,8,0.734649,7.223010891,25,0.840249,26,0.765859,25.54105391,18,18.31804301
8,3.5,0.8,7,0.813539,8,0.745743,7.199702047,25,0.824503,26,0.753425,25.34473395,18,18.14503191
9,3.5,0.8,8,0.847166,9,0.79377,8.883324594,25,0.827624,26,0.778826,25.56608877,17,16.68276418
