Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
6,2,0.75,12,0.47454,13,0.536443,12.41128863,27,0.449049,28,0.541608,27.55047051,15,15.13918188
7,2,0.75,11,0.380769,12,0.552774,11.69318334,32,0.494853,33,0.594575,32.05161349,21,20.35843015
8,2,0.75,12,0.469027,13,0.58887,12.25844647,28,0.422324,29,0.517385,28.81711743,16,16.55867096
9,2,0.75,12,0.443796,13,0.535076,12.61573181,31,0.48662,32,0.593927,31.12468898,19,18.50895716
10,2,0.75,13,0.479851,14,0.561719,13.2461157,32,0.402439,33,0.5216,32.81873264,19,19.57261694
11,2,0.75,11,0.43635,12,0.542789,11.5979951,33,0.475591,34,0.553055,33.31510121,22,21.71710611
12,2,0.75,11,0.489116,12,0.583958,11.11475928,26,0.401773,27,0.520714,26.82584643,15,15.71108714
13,2,0.75,13,0.47608,14,0.574671,13.24261849,31,0.469633,32,0.562219,31.32798695,18,18.08536846
14,2,0.75,10,0.432073,11,0.554905,10.55300736,26,0.484173,27,0.577717,26.16919311,16,15.61618575
15,2,0.75,12,0.475,13,0.505997,12.80652966,29,0.421089,30,0.533646,29.7010759,17,16.89454624
16,2,0.75,11,0.496364,12,0.561611,11.0557267,29,0.488904,30,0.563571,29.14860648,18,18.09287978
17,2,0.75,11,0.430282,12,0.535311,11.66379762,30,0.460882,31,0.56975,30.35931587,19,18.69551825
18,2,0.75,10,0.427557,11,0.507565,10.90544696,28,0.4654,29,0.584934,28.28945739,18,17.38401044
19,2,0.75,12,0.477104,13,0.55672,12.28758039,29,0.467359,30,0.563866,29.33822417,17,17.05064378
0,2,0.8,11,0.471734,12,0.571325,11.28382083,28,0.44821,29,0.56121,28.45831858,17,17.17449776
1,2,0.8,11,0.485732,12,0.56094,11.18971386,28,0.48164,29,0.583803,28.17971281,17,16.98999895
2,2,0.8,11,0.48973,12,0.601399,11.09196823,29,0.487897,30,0.599738,29.10821613,18,18.0162479
3,2,0.8,11,0.494573,12,0.621387,11.04279496,27,0.451425,28,0.557616,27.45743048,16,16.41463552
4,2,0.8,11,0.401869,12,0.53453,11.7397125,27,0.425503,28,0.501443,27.98099816,16,16.24128566
5,2,0.8,10,0.474412,11,0.583218,10.23517085,26,0.449266,27,0.555215,26.47885303,16,16.24368218
6,2,0.8,10,0.417289,11,0.519204,10.81156846,27,0.379526,28,0.5,28,17,17.18843154
7,2,0.8,9,0.424161,10,0.536492,9.675138653,25,0.435829,26,0.544304,25.5915741,16,15.91643544
8,2,0.8,11,0.428377,12,0.508006,11.89945874,29,0.413866,30,0.519746,29.81350586,18,17.91404712
9,2,0.8,10,0.491168,11,0.567927,10.11506143,27,0.464196,28,0.54273,27.45590445,17,17.34084302
10,2,0.8,10,0.480494,11,0.564935,10.23100153,27,0.472335,28,0.559113,27.318802,17,17.08780047
11,2,0.8,10,0.399491,11,0.500695,10.99313268,28,0.397883,29,0.50545,28.9493339,18,17.95620122
12,2,0.8,10,0.450142,11,0.567587,10.42452212,28,0.433249,29,0.543307,28.60650748,18,18.18198536
13,2,0.8,10,0.457967,11,0.550336,10.45505527,27,0.415694,28,0.509116,27.90242127,17,17.447366
14,2,0.8,10,0.454774,11,0.572702,10.38350519,28,0.493307,29,0.597796,28.06405459,18,17.6805494
15,2,0.8,11,0.462707,12,0.60323,11.26538716,26,0.404,27,0.542234,26.69447459,15,15.42908743
16,2,0.8,10,0.468504,11,0.556937,10.35615664,28,0.43681,29,0.553235,28.54275285,18,18.18659621
17,2,0.8,10,0.426316,11,0.527009,10.73176884,26,0.455154,27,0.551676,26.46461946,16,15.73285062
18,2,0.8,10,0.435262,11,0.517857,10.78380047,26,0.449461,27,0.550132,26.50202144,16,15.71822096
19,2,0.8,9,0.419776,10,0.500637,9.992122284,26,0.493874,27,0.6,26.05772384,17,16.06560155
0,2,0.85,10,0.444637,11,0.572311,10.43362783,27,0.44171,28,0.535613,27.62074694,17,17.18711911
1,2,0.85,9,0.461881,10,0.563896,9.373660736,25,0.468712,26,0.573491,25.29860945,16,15.92494872
2,2,0.85,10,0.410694,11,0.51816,10.83101632,27,0.463555,28,0.596838,27.27344072,17,16.4424244
3,2,0.85,11,0.465517,12,0.557923,11.37316841,28,0.488801,29,0.596732,28.10376074,17,16.73059233
4,2,0.85,9,0.486782,10,0.566288,9.166251604,25,0.480222,26,0.596958,25.16942503,16,16.00317342
5,2,0.85,10,0.453228,11,0.556291,10.45381951,25,0.425584,26,0.527211,25.73224635,15,15.27842684
6,2,0.85,10,0.433125,11,0.55203,10.56242378,26,0.45191,27,0.537667,26.56077055,16,15.99834677
7,2,0.85,10,0.467192,11,0.596403,10.25391027,26,0.384565,27,0.508219,26.93353228,16,16.679622
8,2,0.85,9,0.428916,10,0.520382,9.777163099,25,0.459947,26,0.571721,25.35833915,16,15.58117605
9,2,0.85,10,0.474311,11,0.592384,10.21756879,26,0.43956,27,0.523964,26.71607981,16,16.49851101
10,2,0.85,10,0.447109,11,0.581186,10.39448228,25,0.451875,26,0.562585,25.43469425,15,15.04021197
11,2,0.85,9,0.42199,10,0.534076,9.695983441,27,0.47663,28,0.571042,27.24753209,18,17.55154865
12,2,0.85,9,0.375143,10,0.507702,9.94189757,26,0.444236,27,0.52573,26.68427123,17,16.74237366
13,2,0.85,10,0.46438,11,0.554749,10.39416171,26,0.444667,27,0.56405,26.46349145,16,16.06932974
14,2,0.85,10,0.484252,11,0.585262,10.15590536,25,0.406721,26,0.515099,25.86068206,15,15.7047767
15,2,0.85,10,0.473238,11,0.569142,10.27904988,26,0.437422,27,0.555407,26.53038946,16,16.25133957
16,2,0.85,10,0.495597,11,0.591085,10.04611051,26,0.460149,27,0.55984,26.39974521,16,16.35363471
17,2,0.85,10,0.484511,11,0.581395,10.1598716,27,0.461071,28,0.541833,27.48202125,17,17.32214965
18,2,0.85,10,0.492967,11,0.602372,10.06428408,26,0.47201,27,0.580667,26.2575996,16,16.19331552
19,2,0.85,10,0.499408,11,0.596078,10.00612393,27,0.442857,28,0.592203,27.38262156,17,17.37649764
0,2,0.9,8,0.40794,9,0.52124,8.812533098,25,0.482403,26,0.603062,25.14584076,17,16.33330766
1,2,0.9,9,0.431585,10,0.557437,9.543614722,25,0.417214,26,0.524272,25.77328177,16,16.22966705
2,2,0.9,9,0.397647,10,0.516556,9.860767478,26,0.479567,27,0.587302,26.18965981,17,16.32889234
3,2,0.9,9,0.465478,10,0.599217,9.258129641,25,0.3753,26,0.523573,25.84101623,16,16.58288659
4,2,0.9,9,0.465478,10,0.548052,9.418073486,24,0.406548,25,0.507729,24.92361214,15,15.50553866
5,2,0.9,9,0.416366,10,0.52086,9.800371313,24,0.398983,25,0.5,25,15,15.19962869
6,2,0.9,8,0.394963,9,0.521868,8.827682124,23,0.422847,24,0.556779,23.57606099,15,14.74837886
7,2,0.9,9,0.479213,10,0.594437,9.180405124,25,0.424058,26,0.524733,25.75432828,16,16.57392316
8,2,0.9,9,0.439781,10,0.538882,9.607652799,25,0.482506,26,0.529162,25.37495713,16,15.76730433
9,2,0.9,10,0.485537,11,0.584158,10.14665234,24,0.409146,25,0.518194,24.83315604,14,14.68650371
10,2,0.9,9,0.457983,10,0.568653,9.379660251,25,0.46957,26,0.580688,25.27385302,16,15.89419277
11,2,0.9,8,0.42,9,0.50722,8.917220821,25,0.431985,26,0.570968,25.4893764,17,16.57215558
12,2,0.9,9,0.482927,10,0.630779,9.115473582,24,0.471095,25,0.579011,24.26784721,15,15.15237363
13,2,0.9,9,0.464581,10,0.57056,9.33420772,25,0.475,26,0.635897,25.15537891,16,15.82117119
14,2,0.9,9,0.481943,10,0.577564,9.188839272,24,0.463245,25,0.598191,24.27236821,15,15.08352893
15,2,0.9,9,0.487254,10,0.592058,9.121617496,25,0.449939,26,0.567819,25.42467764,16,16.30306014
16,2,0.9,9,0.407957,10,0.513998,9.867994455,26,0.456272,27,0.553114,26.45153962,17,16.58354517
17,2,0.9,8,0.401163,9,0.503133,8.969275277,25,0.375133,26,0.509572,25.92880042,17,16.95952515
18,2,0.9,9,0.453602,10,0.603254,9.310039291,24,0.404094,25,0.511098,24.89628425,15,15.58624496
19,2,0.9,10,0.453516,11,0.602549,10.31190407,25,0.403376,26,0.525998,25.78798258,15,15.47607851
0,2,0.95,8,0.410891,9,0.524441,8.784755614,24,0.407159,25,0.505714,24.94202222,16,16.15726661
1,2,0.95,8,0.426637,9,0.535589,8.673351568,24,0.403441,25,0.527964,24.77543104,16,16.10207948
2,2,0.95,8,0.401303,9,0.510451,8.904249276,25,0.469066,26,0.587173,25.26191504,17,16.35766577
3,2,0.95,9,0.472973,10,0.59008,9.230788937,24,0.426871,25,0.55765,24.55917999,15,15.32839105
4,2,0.95,9,0.494915,10,0.608672,9.044700546,23,0.41542,24,0.54186,23.66893388,14,14.62423334
5,2,0.95,8,0.405405,9,0.533048,8.741090385,23,0.389714,24,0.538554,23.74097017,15,14.99987978
6,2,0.95,9,0.43913,10,0.580825,9.429584671,23,0.433217,24,0.54597,23.59229466,14,14.16270999
7,2,0.95,8,0.423494,9,0.531847,8.70608105,24,0.41535,25,0.578767,24.51799996,16,15.81191891
8,2,0.95,9,0.492933,10,0.595805,9.068697022,23,0.417603,24,0.571879,23.53408826,14,14.46539124
9,2,0.95,9,0.470012,10,0.59854,9.23331881,25,0.435407,26,0.569214,25.48273259,16,16.24941378
10,2,0.95,9,0.429918,10,0.569095,9.503545845,24,0.448634,25,0.571345,24.41859328,15,14.91504744
11,2,0.95,8,0.382091,9,0.502854,8.976366934,26,0.426563,27,0.538417,26.65654335,18,17.68017642
12,2,0.95,9,0.492546,10,0.62154,9.057785633,22,0.461864,23,0.587659,22.3031599,13,13.24537427
13,2,0.95,8,0.404338,9,0.53462,8.73426874,24,0.485612,25,0.593009,24.13397022,16,15.39970148
14,2,0.95,9,0.486065,10,0.586441,9.138828007,22,0.426257,23,0.552632,22.58352522,13,13.44469722
15,2,0.95,8,0.430603,9,0.531215,8.689748738,22,0.42146,23,0.556512,22.58155377,14,13.89180503
16,2,0.95,8,0.455433,9,0.590909,8.328966016,23,0.360806,24,0.520645,23.87083878,15,15.54187277
17,2,0.95,8,0.411733,9,0.5709,8.554555907,22,0.373318,23,0.5,23,14,14.44544409
18,2,0.95,8,0.419725,9,0.510502,8.884309902,24,0.419451,25,0.569827,24.53565064,16,15.65134073
19,2,0.95,8,0.403279,9,0.53708,8.722872026,22,0.39778,23,0.555689,22.64733486,14,13.92446283
0,2,1,8,0.42719,9,0.577125,8.485610431,22,0.394558,23,0.523256,22.81929789,14,14.33368746
1,2,1,8,0.360044,9,0.520501,8.872233683,23,0.37929,24,0.510684,23.91868731,15,15.04645362
2,2,1,7,0.374419,8,0.519512,7.865520735,22,0.394484,23,0.543893,22.70622252,15,14.84070178
3,2,1,8,0.440023,9,0.598662,8.378072227,23,0.476681,24,0.628378,23.1537209,15,14.77564868
4,2,1,8,0.434615,9,0.547619,8.578607837,22,0.410377,23,0.564498,22.58151063,14,14.00290279
5,2,1,8,0.398073,9,0.555102,8.649096664,24,0.469697,25,0.600882,24.2309944,16,15.58189773
6,2,1,8,0.491021,9,0.565171,8.12109238,24,0.481048,25,0.571429,24.20969009,16,16.08859771
7,2,1,9,0.496508,10,0.612366,9.030140344,23,0.439803,24,0.561825,23.49332907,14,14.46318873
8,2,1,8,0.417995,9,0.52115,8.794968736,24,0.497805,25,0.62237,24.01762132,16,15.22265259
9,2,1,8,0.417375,9,0.516075,8.837132725,21,0.415877,22,0.520578,21.80345937,13,12.96632665
10,2,1,8,0.399662,9,0.53178,8.759457455,24,0.435044,25,0.562785,24.50849766,16,15.74904021
