Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
2,2,0.8,13,0.475524,14,0.564444,13.27525866,31,0.428423,32,0.507261,31.90789974,18,18.63264108
3,2,0.8,14,0.447368,15,0.55774,14.47686007,31,0.494455,32,0.558522,31.08655002,17,16.60968994
4,2,0.8,12,0.431118,13,0.506211,12.91728923,31,0.468105,32,0.540839,31.43851569,19,18.52122646
5,2,0.8,12,0.422311,13,0.517157,12.81910676,27,0.40472,28,0.54918,27.65955974,15,14.84045298
6,2,0.8,13,0.471459,14,0.525547,13.52767712,35,0.493039,36,0.501326,35.83999035,22,22.31231323
7,2,0.8,14,0.447993,15,0.508909,14.85374943,32,0.497164,33,0.601136,32.02727657,18,17.17352715
8,2,0.8,16,0.496241,17,0.53523,16.09641181,30,0.48324,31,0.577295,30.17819361,14,14.0817818
9,2,0.8,14,0.484405,15,0.564165,14.19552407,33,0.471954,34,0.55649,33.33176398,19,19.13623991
10,2,0.8,14,0.470644,15,0.53692,14.4429356,37,0.485507,38,0.560367,37.19360139,23,22.75066579
11,2,0.8,15,0.479657,16,0.501401,15.93556843,30,0.458947,31,0.528278,30.5921305,15,14.65656207
12,2,0.8,16,0.450562,17,0.586066,16.36484532,34,0.494813,35,0.551613,34.09132042,18,17.7264751
13,2,0.8,14,0.494131,15,0.584184,14.06517273,29,0.491184,30,0.590667,29.08861816,15,15.02344542
14,2,0.8,15,0.433638,16,0.514963,15.81600984,29,0.429766,30,0.528,29.7149663,14,13.89895647
15,2,0.8,15,0.474576,16,0.58724,15.22566215,32,0.459459,33,0.533181,32.54991726,17,17.32425511
16,2,0.8,11,0.417733,12,0.507286,11.91864036,30,0.49359,31,0.612676,30.05382665,19,18.13518629
17,2,0.8,14,0.465293,15,0.566372,14.34336509,34,0.497409,35,0.630841,34.01941813,20,19.67605304
18,2,0.8,13,0.443223,14,0.503219,13.94634642,31,0.460271,32,0.538106,31.5104259,18,17.56407948
