Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
13,2,0.8,26,0.495667,27,0.554475,26.07368045,66,0.459259,67,0.511742,66.77627041,40,40.70258996
14,2,0.8,20,0.467505,21,0.533199,20.49464182,66,0.45542,67,0.518836,66.70297717,46,46.20833534
15,2,0.8,22,0.44732,23,0.516495,22.7615468,67,0.45098,68,0.531489,67.60887603,45,44.84732922
16,2,0.8,23,0.444444,24,0.520794,23.72764898,62,0.487379,63,0.532136,62.28198941,39,38.55434042
17,2,0.8,20,0.478261,21,0.5375,20.36697108,62,0.486063,63,0.572438,62.16135456,42,41.79438348
18,2,0.8,25,0.485839,26,0.547481,25.22972973,65,0.453959,66,0.509225,65.83308001,40,40.60335028
19,2,0.8,21,0.420259,22,0.507648,21.91248326,68,0.461261,69,0.50502,68.88528074,47,46.97279748
0,2,0.85,17,0.456238,18,0.525986,17.62743018,54,0.499132,55,0.588551,54.00970711,37,36.38227693
1,2,0.85,19,0.45709,20,0.532528,19.56881147,55,0.431066,56,0.503788,55.94791122,36,36.37909975
2,2,0.85,16,0.477982,17,0.552974,16.29360465,53,0.471404,54,0.521429,53.57163418,37,37.27802953
3,2,0.85,20,0.46057,21,0.509225,20.81039975,59,0.460474,60,0.529304,59.57425541,39,38.76385566
4,2,0.85,17,0.45082,18,0.533773,17.59286584,55,0.481838,56,0.543925,55.29252501,38,37.69965917
5,2,0.85,17,0.44636,18,0.5,18,55,0.498188,56,0.554717,55.03205434,38,37.03205434
6,2,0.85,19,0.487973,20,0.564935,19.15627193,54,0.48411,55,0.535,54.31224209,35,35.15597016
7,2,0.85,17,0.432739,18,0.503497,17.95057803,52,0.486934,53,0.545889,52.22162666,35,34.27104864
8,2,0.85,19,0.478261,20,0.55102,19.29878091,56,0.45542,57,0.521552,56.67410633,37,37.37532543
9,2,0.85,20,0.458333,21,0.510338,20.80121142,60,0.487109,61,0.552632,60.19674008,40,39.39552865
10,2,0.85,18,0.419014,19,0.51184,18.87244953,54,0.460504,55,0.524668,54.61554766,36,35.74309813
11,2,0.85,19,0.444251,20,0.505963,19.90337374,57,0.433898,58,0.509009,57.88005751,38,37.97668378
12,2,0.85,19,0.490179,20,0.552326,19.15802855,55,0.448393,56,0.516492,55.75782317,36,36.59979462
13,2,0.85,18,0.434708,19,0.508786,18.88139529,56,0.493625,57,0.557093,56.10044432,38,37.21904903
14,2,0.85,17,0.471612,18,0.512613,17.69237336,56,0.459003,57,0.52883,56.58712246,39,38.8947491
15,2,0.85,18,0.489865,19,0.583026,18.10879016,54,0.478571,55,0.540728,54.34475602,36,36.23596586
16,2,0.85,19,0.443289,20,0.512195,19.82301977,54,0.431438,55,0.509042,54.88348539,35,35.06046562
17,2,0.85,18,0.484906,19,0.51035,18.59322434,56,0.495261,57,0.549363,56.0875938,38,37.49436947
18,2,0.85,19,0.481636,20,0.562395,19.22739261,58,0.422222,59,0.515886,58.83039375,39,39.60300114
19,2,0.85,17,0.441901,18,0.5,18,54,0.491363,55,0.568644,54.11176098,37,36.11176098
0,2,0.9,18,0.498395,19,0.574135,18.02119092,50,0.455106,51,0.530382,50.59639194,32,32.57520103
1,2,0.9,16,0.486231,17,0.562295,16.18101862,50,0.497033,51,0.567652,50.04201419,34,33.86099557
2,2,0.9,14,0.423601,15,0.537065,14.67333251,45,0.491766,46,0.559727,45.12115772,31,30.44782521
3,2,0.9,15,0.4081,16,0.504886,15.94951749,45,0.421053,46,0.517827,45.8157873,30,29.86626981
4,2,0.9,16,0.4625,17,0.531457,16.54381716,48,0.469325,49,0.548287,48.388478,32,31.84466084
5,2,0.9,14,0.415179,15,0.511628,14.87943887,47,0.494068,48,0.527429,47.17781242,33,32.29837354
6,2,0.9,14,0.42052,15,0.518868,14.80815065,45,0.464573,46,0.549296,45.41815092,31,30.61000027
7,2,0.9,16,0.499135,17,0.582616,16.01036164,46,0.452668,47,0.54595,46.50740765,30,30.49704601
8,2,0.9,15,0.466159,16,0.515766,15.68218195,47,0.425811,48,0.503671,47.95285127,32,32.27066932
9,2,0.9,17,0.465812,18,0.540856,17.45557273,48,0.478151,49,0.560484,48.26537354,31,30.80980081
10,2,0.9,15,0.46843,16,0.50536,15.85486055,46,0.433884,47,0.553875,46.55100799,31,30.69614745
11,2,0.9,16,0.438986,17,0.524272,16.71540464,46,0.491857,47,0.561433,46.11703748,30,29.40163285
12,2,0.9,16,0.478261,17,0.547421,16.31432909,49,0.465062,50,0.531898,49.52274223,33,33.20841314
13,2,0.9,17,0.488351,18,0.550091,17.18867833,49,0.43662,50,0.520281,49.75758119,32,32.56890286
14,2,0.9,14,0.484929,15,0.554674,14.21608717,49,0.484163,50,0.559659,49.2097727,35,34.99368553
15,2,0.9,15,0.487158,16,0.555818,15.18703758,46,0.447932,47,0.526965,46.65881341,31,31.47177583
16,2,0.9,17,0.470808,18,0.541599,17.4123688,48,0.452416,49,0.543696,48.52129711,31,31.1089283
17,2,0.9,16,0.479472,17,0.55997,16.25501255,47,0.433007,48,0.509046,47.88103473,31,31.62602219
18,2,0.9,15,0.46042,16,0.537643,15.5125416,47,0.469775,48,0.534746,47.46520755,32,31.95266595
19,2,0.9,16,0.432739,17,0.529503,16.69510355,47,0.419008,48,0.519169,47.80861812,31,31.11351457
0,2,0.95,13,0.488055,14,0.593611,13.11316268,41,0.46009,42,0.537152,41.51789468,28,28.404732
1,2,0.95,15,0.484301,16,0.590835,15.14736141,44,0.468137,45,0.559122,44.35020058,29,29.20283918
2,2,0.95,15,0.472914,16,0.580882,15.25087063,43,0.397991,44,0.509644,43.91362525,28,28.66275462
3,2,0.95,15,0.483357,16,0.561978,15.21168645,42,0.432367,43,0.502373,42.96610291,27,27.75441646
4,2,0.95,13,0.47813,14,0.575486,13.22463947,41,0.491513,42,0.566311,41.1134656,28,27.88882613
5,2,0.95,13,0.466989,14,0.575403,13.30449019,42,0.456414,43,0.524927,42.63617124,29,29.33168104
6,2,0.95,14,0.478395,15,0.561469,14.26006934,43,0.442529,44,0.546584,43.55231368,29,29.29224434
7,2,0.95,13,0.446027,14,0.512744,13.80898422,41,0.476257,42,0.549922,41.32231046,28,27.51332624
8,2,0.95,13,0.433539,14,0.509286,13.87740769,41,0.424962,42,0.547967,41.61004024,28,27.73263256
9,2,0.95,15,0.496166,16,0.558565,15.06144329,43,0.477273,44,0.562406,43.26695876,28,28.20551547
10,2,0.95,13,0.422026,14,0.52123,13.78599653,42,0.483703,43,0.526836,42.37783136,29,28.59183483
11,2,0.95,14,0.486301,15,0.52188,14.3850305,41,0.485507,42,0.585244,41.14531217,27,26.76028168
12,2,0.95,13,0.477204,14,0.579231,13.22343105,41,0.4683,42,0.543277,41.42279632,28,28.19936527
13,2,0.95,15,0.462264,16,0.557432,15.39651984,42,0.43254,43,0.517028,42.79845659,27,27.40193675
14,2,0.95,12,0.417945,13,0.526685,12.75459812,40,0.466227,41,0.513913,40.70823722,28,27.95363909
15,2,0.95,12,0.410591,13,0.521459,12.8064455,39,0.408347,40,0.516667,39.84613183,27,27.03968633
16,2,0.95,13,0.390016,14,0.503058,13.97294811,42,0.466381,43,0.542504,42.4416405,29,28.4686924
17,2,0.95,14,0.49708,15,0.592939,14.03046141,40,0.463289,41,0.536918,40.4985943,26,26.4681329
18,2,0.95,14,0.434947,15,0.509302,14.87489745,42,0.424437,43,0.559758,42.55839818,28,27.68350073
19,2,0.95,14,0.431973,15,0.517584,14.79460583,43,0.425287,44,0.513867,43.84345225,29,29.04884641
0,2,1,12,0.40393,13,0.521739,12.8154725,38,0.428157,39,0.535338,38.67029604,26,25.85482354
1,2,1,12,0.462145,13,0.5392,12.49127247,39,0.46408,40,0.540299,39.47127357,27,26.9800011
2,2,1,14,0.468289,15,0.546283,14.40658256,39,0.44835,40,0.53273,39.61211187,25,25.20552932
3,2,1,13,0.486647,14,0.584337,13.13668748,38,0.405072,39,0.504225,38.95738909,25,25.8207016
4,2,1,13,0.470173,14,0.552632,13.36171916,39,0.496937,40,0.544349,39.0646039,26,25.70288474
5,2,1,13,0.487161,14,0.580028,13.13825148,39,0.485007,40,0.571332,39.17368086,26,26.03542938
6,2,1,13,0.475524,14,0.581378,13.23122414,38,0.465268,39,0.546008,38.43017092,25,25.19894678
7,2,1,13,0.491803,14,0.576296,13.09701395,38,0.411223,39,0.522446,38.79818922,25,25.70117527
8,2,1,13,0.496124,14,0.578187,13.047232,40,0.388889,41,0.517657,40.86287742,27,27.81564542
9,2,1,13,0.458904,14,0.531117,13.56909421,41,0.470149,42,0.579755,41.27234823,28,27.70325402
10,2,1,12,0.455396,13,0.524079,12.64941834,39,0.416163,40,0.528401,39.74695736,27,27.09753902
11,2,1,12,0.442337,13,0.535285,12.62037914,38,0.423789,39,0.53207,38.70382616,26,26.08344702
12,2,1,13,0.468217,14,0.56701,13.32171308,39,0.453015,40,0.524496,39.65730754,26,26.33559446
13,2,1,13,0.490494,14,0.573187,13.11495532,39,0.445151,40,0.514957,39.78573475,26,26.67077943
14,2,1,12,0.448625,13,0.538244,12.57326013,38,0.451111,39,0.550681,38.49100131,26,25.91774117
15,2,1,13,0.408962,14,0.503587,13.96209247,39,0.417131,40,0.514831,39.84819857,26,25.8861061
16,2,1,13,0.463397,14,0.559322,13.38157936,38,0.437053,39,0.531433,38.66695274,25,25.28537339
17,2,1,12,0.439834,13,0.50077,12.98736379,36,0.450867,37,0.56049,36.44819974,24,23.46083595
18,2,1,13,0.466805,14,0.571023,13.31851504,39,0.498464,40,0.576923,39.0195771,26,25.70106207
19,2,1,13,0.482861,14,0.57173,13.1928569,38,0.458215,39,0.527581,38.60238445,25,25.40952755
0,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
1,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
2,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
3,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
4,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
5,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
6,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
7,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
8,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
9,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
10,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
11,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
12,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
13,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
14,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
15,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
16,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
17,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
18,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
19,2.5,0.5,0,0,0,0,200,0,0,0,0,200,200,200
0,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
1,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
2,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
3,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
4,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
5,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
6,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
7,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
8,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
9,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
10,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
11,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
12,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
13,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
14,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
15,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
16,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
17,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
18,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
19,2.5,0.55,0,0,0,0,200,0,0,0,0,200,200,200
0,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
1,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
2,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
3,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
4,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
5,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
6,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
7,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
8,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
9,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
10,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
11,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
12,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
13,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
14,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
15,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
16,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
17,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
18,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
19,2.5,0.6,0,0,0,0,200,0,0,0,0,200,200,200
0,2.5,0.65,0,0,0,0,200,0,0,0,0,200,200,200
1,2.5,0.65,49,0.486111,50,0.52183,49.38884067,137,0.476445,138,0.511111,137.6794842,88,88.29064355
2,2.5,0.65,0,0,0,0,200,0,0,0,0,200,200,200
3,2.5,0.65,52,0.475155,53,0.518519,52.57294069,145,0.470339,146,0.506787,145.8137895,93,93.24084882
4,2.5,0.65,47,0.476562,48,0.524416,47.48978142,135,0.47449,136,0.535408,135.4187596,88,87.92897823
5,2.5,0.65,56,0.488397,57,0.505814,56.66618821,141,0.487928,142,0.525105,141.3247169,85,84.65852869
6,2.5,0.65,0,0,0,0,200,0,0,0,0,200,200,200
7,2.5,0.65,51,0.485507,52,0.515054,51.49050665,170,0.493927,171,0.513462,170.3108779,119,118.8203713
8,2.5,0.65,53,0.476,54,0.507609,53.75927742,135,0.463496,136,0.51634,135.690788,82,81.93151056
9,2.5,0.65,48,0.488298,49,0.51236,48.48632699,136,0.477371,137,0.517308,136.5666174,88,88.08029043
10,2.5,0.65,47,0.486193,48,0.514614,47.48580275,144,0.486345,145,0.528112,144.3269327,97,96.84112999
11,2.5,0.65,0,0,0,0,200,0,0,0,0,200,200,200
12,2.5,0.65,59,0.492203,60,0.521605,59.26518604,164,0.481405,165,0.526726,164.4102954,105,105.1451094
13,2.5,0.65,75,0.498864,76,0.522831,75.04739851,175,0.486957,176,0.515528,175.4565118,100,100.4091133
14,2.5,0.65,37,0.480583,38,0.518805,37.50800586,130,0.485567,131,0.560254,130.1932465,93,92.68524062
15,2.5,0.65,0,0,0,0,200,0,0,0,0,200,200,200
16,2.5,0.65,47,0.491228,48,0.528103,47.23788475,140,0.463415,141,0.501006,140.9732383,93,93.73535353
17,2.5,0.65,47,0.47646,48,0.519231,47.55037292,142,0.495754,143,0.548354,142.0807224,95,94.53034952
18,2.5,0.65,46,0.477728,47,0.558427,46.27598855,143,0.45648,144,0.506579,143.86868,97,97.59269146
19,2.5,0.65,44,0.477799,45,0.515936,44.58213808,130,0.398664,131,0.507009,130.9353085,86,86.35317042
