Number,GROWTH,MUTLIPLIER_F,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
3,7,0.95,64,0.46748,65,0.5,65,165,0.455202,166,0.537217,165.5462172,101,100.5462172
4,7,0.95,50,0.463899,51,0.510417,50.77606518,122,0.489063,123,0.541806,122.207364,72,71.43129883
5,7,0.95,56,0.452922,57,0.58125,56.3668568,119,0.434605,120,0.509459,119.873634,63,63.5067772
6,7,0.95,44,0.441026,45,0.521739,44.73066297,122,0.434593,123,0.504518,122.9353879,78,78.20472495
7,7,0.95,42,0.451407,43,0.52,42.70842506,112,0.450746,113,0.540486,112.5488522,70,69.84042718
8,7,0.95,47,0.436782,48,0.533058,47.65663301,137,0.486799,138,0.503817,137.7757081,90,90.11907506
9,7,0.95,52,0.449128,53,0.5,53,129,0.449843,130,0.563604,129.440898,77,76.44089802
10,7,0.95,43,0.459184,44,0.531773,43.56228905,110,0.443425,111,0.519417,110.7444863,67,67.18219721
11,7,0.95,52,0.419643,53,0.501592,52.98057328,126,0.45,127,0.515625,126.7619048,74,73.78133148
12,7,0.95,59,0.47549,60,0.513029,59.65292096,148,0.495935,149,0.535714,148.1021896,89,88.44926864
13,7,0.95,46,0.479675,47,0.507576,46.72846851,124,0.469453,125,0.553506,124.3634255,78,77.63495694
14,7,0.95,56,0.477337,57,0.51532,56.59666166,125,0.438776,126,0.504983,125.9247361,69,69.32807439
15,7,0.95,45,0.483099,46,0.518092,45.48298231,122,0.495427,123,0.562278,122.0684059,77,76.58542355
16,7,0.95,58,0.423323,59,0.5059,58.92855153,139,0.474138,140,0.518395,139.5843595,81,80.655808
17,7,0.95,58,0.488827,59,0.504967,58.69225527,133,0.470199,134,0.503968,133.8824958,75,75.19024051
18,7,0.95,73,0.489831,74,0.568273,73.12963718,153,0.472222,154,0.547458,153.3692115,80,80.23957436
19,7,0.95,46,0.465217,47,0.509642,46.78296005,128,0.483333,129,0.541353,128.287263,82,81.50430297
0,7,1,35,0.498403,36,0.594643,35.01659393,92,0.469014,93,0.58758,92.26133968,57,57.24474574
1,7,1,31,0.424731,32,0.527692,31.73104379,88,0.434673,89,0.532362,88.66872422,57,56.93768042
2,7,1,31,0.443262,32,0.526163,31.6844067,92,0.401891,93,0.505263,92.94908679,61,61.26468009
3,7,1,37,0.431034,38,0.5,38,112,0.488304,113,0.514124,112.4529822,75,74.45298218
4,7,1,36,0.480903,37,0.511986,36.61438729,81,0.436066,82,0.528053,81.69503299,45,45.08064571
5,7,1,44,0.469453,45,0.501667,44.94825231,100,0.498433,101,0.528912,100.0514124,56,55.10316014
6,7,1,31,0.432515,32,0.5,32,100,0.476708,101,0.565287,100.2629517,69,68.26295172
7,7,1,40,0.448819,41,0.525237,40.66975058,98,0.498175,99,0.518519,98.08970704,58,57.41995646
8,7,1,39,0.476309,40,0.522788,39.50971406,107,0.490642,108,0.520833,107.3099599,68,67.80024586
9,7,1,35,0.490323,36,0.516364,35.37160631,84,0.448509,85,0.531593,84.61974628,49,49.24813997
10,7,1,51,0.483333,52,0.573684,51.18446946,107,0.473088,108,0.537582,107.4172791,56,56.23280967
11,7,1,37,0.490476,38,0.539359,37.19483256,104,0.468927,105,0.50885,104.7783233,67,67.58349071
12,7,1,42,0.494048,43,0.513514,42.3057639,89,0.397094,90,0.50813,89.9267805,47,47.62101661
13,7,1,38,0.466877,39,0.505155,38.86532734,86,0.441176,87,0.513793,86.81005825,48,47.94473091
14,7,1,41,0.426647,42,0.510417,41.87564761,99,0.496865,100,0.558091,99.05120374,58,57.17555613
15,7,1,48,0.446133,49,0.5,49,90,0.478495,91,0.51682,90.56112198,42,41.56112198
16,7,1,42,0.455202,43,0.508562,42.83954273,95,0.448956,96,0.508197,95.86163299,53,53.02209026
17,7,1,37,0.47486,38,0.525223,37.49917598,90,0.479651,91,0.511834,90.63229034,53,53.13311436
18,7,1,43,0.49827,44,0.583333,43.02033787,93,0.470506,94,0.525926,93.53219054,50,50.51185268
19,7,1,39,0.472059,40,0.552308,39.34817879,92,0.469274,93,0.549536,92.38282126,53,53.03464247
0,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,7.5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,7.5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,7.5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,7.5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,7.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,7.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,7.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.85,151,0.494485,152,0.505338,151.5081544,559,0.430556,560,0.552632,559.5688587,408,408.0607043
1,7.5,0.85,253,0.498239,254,0.568898,253.0249225,612,0.498258,613,0.534694,612.0478099,359,359.0228873
2,7.5,0.85,271,0.483871,272,0.52766,271.3683345,632,0.486532,633,0.508264,632.6197313,361,361.2513968
3,7.5,0.85,164,0.461165,165,0.506689,164.8530665,648,0.491554,649,0.511628,648.4207432,484,483.5676767
4,7.5,0.85,111,0.44306,112,0.523723,111.7058999,584,0.451104,585,0.523952,584.6712058,473,472.9653059
5,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,7.5,0.85,337,0.483607,338,0.536765,337.3083826,519,0.468847,520,0.52,519.6090161,182,182.3006335
9,7.5,0.85,300,0.447458,301,0.5,301,714,0.418367,715,0.537736,714.683871,414,413.683871
10,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,7.5,0.85,123,0.450402,124,0.510345,123.8274194,842,0.498471,843,0.52669,842.0541834,719,718.226764
12,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,7.5,0.85,128,0.43586,129,0.530945,128.6745543,589,0.463768,590,0.513554,589.7277548,461,461.0532004
15,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,7.5,0.85,396,0.463899,397,0.566914,396.3504441,951,0.491018,952,0.53626,951.1985323,555,554.8480882
18,7.5,0.85,267,0.468227,268,0.501931,267.9427071,0,0,0,0,10000,10000,10000
19,7.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,7.5,0.9,58,0.4941,59,0.52008,58.22709777,147,0.466667,148,0.543478,147.4339613,89,89.20686351
1,7.5,0.9,94,0.480769,95,0.513473,94.58803205,217,0.432812,218,0.519939,217.7711502,123,123.1831181
2,7.5,0.9,75,0.496678,76,0.53913,75.07825309,214,0.475684,215,0.503802,214.8647841,139,139.786531
3,7.5,0.9,83,0.493711,84,0.559603,83.09544406,184,0.438871,185,0.534843,184.6369462,101,101.5415021
4,7.5,0.9,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,7.5,0.9,63,0.486376,64,0.546875,63.2251938,185,0.419558,186,0.5,186,122,122.7748062
6,7.5,0.9,57,0.41125,58,0.522788,57.79569295,210,0.465686,211,0.514837,210.6981343,153,152.9024414
7,7.5,0.9,50,0.450161,51,0.522337,50.69052039,169,0.418333,170,0.507163,169.9193628,119,119.2288424
8,7.5,0.9,66,0.496296,67,0.533688,66.09905862,172,0.473294,173,0.549828,172.348943,106,106.2498843
9,7.5,0.9,74,0.478114,75,0.503448,74.86389832,206,0.449861,207,0.532692,206.6053168,132,131.7414185
10,7.5,0.9,61,0.481081,62,0.544928,61.29631776,190,0.42,191,0.520062,190.7995043,129,129.5031865
11,7.5,0.9,98,0.49247,99,0.541522,98.15351056,264,0.412718,265,0.50142,264.9839913,166,166.8304808
12,7.5,0.9,70,0.47741,71,0.51735,70.5655984,240,0.495283,241,0.599624,240.0452075,170,169.4796091
13,7.5,0.9,112,0.473054,113,0.5209,112.5631819,262,0.467213,263,0.535714,262.4786353,150,149.9154535
14,7.5,0.9,76,0.466772,77,0.508039,76.80519543,181,0.472892,182,0.515974,181.6292187,105,104.8240233
15,7.5,0.9,60,0.488327,61,0.508197,60.58746855,251,0.457655,252,0.549254,251.4622867,191,190.8748182
16,7.5,0.9,129,0.466667,130,0.523346,129.5881014,248,0.466019,249,0.54,248.4593206,119,118.8712192
17,7.5,0.9,65,0.49848,66,0.52551,65.05623381,201,0.487461,202,0.570881,201.1503117,136,136.0940779
18,7.5,0.9,79,0.446221,80,0.508772,79.85976243,197,0.483974,198,0.542955,197.2717146,118,117.4119522
19,7.5,0.9,74,0.487319,75,0.52809,74.3110299,213,0.481013,214,0.561338,213.2363772,139,138.9253473
0,7.5,0.95,56,0.482759,57,0.613419,56.13195316,128,0.489091,129,0.505814,128.6523351,72,72.52038195
1,7.5,0.95,51,0.486885,52,0.518219,51.41855492,127,0.489645,128,0.557252,127.1531646,76,75.73460969
2,7.5,0.95,55,0.480287,56,0.503559,55.84706944,135,0.486607,136,0.508591,135.6092158,80,79.76214635
3,7.5,0.95,36,0.423171,37,0.5,37,119,0.454846,120,0.5209,119.6835922,83,82.68359221
4,7.5,0.95,44,0.495283,45,0.523438,44.16753685,124,0.459184,125,0.519878,124.6724882,80,80.50495137
5,7.5,0.95,61,0.48329,62,0.518072,61.48042091,120,0.481308,121,0.5,121,59,59.51957909
6,7.5,0.95,55,0.455197,56,0.521036,55.68049332,128,0.477273,129,0.509346,128.7086023,73,73.02810893
7,7.5,0.95,51,0.493631,52,0.545016,51.12394668,136,0.471471,137,0.516187,136.6380043,85,85.51405762
8,7.5,0.95,47,0.47093,48,0.561688,47.32030234,137,0.481424,138,0.628458,137.1263381,90,89.80603578
9,7.5,0.95,74,0.476127,75,0.51194,74.66660151,161,0.470501,162,0.507692,161.7931758,87,87.12657425
10,7.5,0.95,36,0.418491,37,0.507062,36.92026736,138,0.469697,139,0.505831,138.8386284,102,101.9183611
11,7.5,0.95,41,0.468481,42,0.515896,41.66474744,139,0.473973,140,0.564615,139.2871406,98,97.62239318
12,7.5,0.95,47,0.463127,48,0.508333,47.81566606,105,0.485246,106,0.52551,105.3664316,58,57.55076549
13,7.5,0.95,39,0.428571,40,0.501618,39.97784988,131,0.484694,132,0.572347,131.1746204,92,91.1967705
14,7.5,0.95,48,0.449568,49,0.522599,48.69055607,148,0.475166,149,0.532847,148.4305404,100,99.73998432
15,7.5,0.95,36,0.487461,37,0.535,36.26376238,107,0.498652,108,0.53125,107.0413522,71,70.77758985
16,7.5,0.95,56,0.449664,57,0.555944,56.47361686,117,0.485632,118,0.516026,117.4727249,61,60.99910802
17,7.5,0.95,52,0.492565,53,0.579734,52.08529408,120,0.478992,121,0.532308,120.3940281,68,68.30873398
18,7.5,0.95,49,0.487032,50,0.506452,49.66776519,117,0.491018,118,0.501761,117.8360793,68,68.16831412
19,7.5,0.95,54,0.451368,55,0.536278,54.57274762,148,0.477663,149,0.548736,148.3142825,94,93.74153488
0,7.5,1,37,0.488251,38,0.553226,37.18082339,93,0.475669,94,0.540984,93.3725178,56,56.1916944
1,7.5,1,42,0.478799,43,0.528369,42.4276982,99,0.49409,100,0.547091,99.11150733,57,56.68380913
2,7.5,1,40,0.386889,41,0.515831,40.87722387,87,0.488255,88,0.552542,87.18269635,47,46.30547248
3,7.5,1,39,0.490654,40,0.610592,39.07792359,83,0.473607,84,0.577491,83.25406222,44,44.17613863
4,7.5,1,39,0.411447,40,0.548246,39.64732198,76,0.472527,77,0.51084,76.71706731,37,37.06974533
5,7.5,1,37,0.470199,38,0.556314,37.3460605,81,0.485507,82,0.513353,81.52046973,44,44.17440923
6,7.5,1,33,0.474777,34,0.531646,33.44352811,94,0.457111,95,0.553354,94.44563241,61,61.0021043
7,7.5,1,41,0.440111,42,0.519293,41.75634614,89,0.432624,90,0.518018,89.78900157,48,48.03265543
8,7.5,1,43,0.427941,44,0.526239,43.7330668,96,0.421053,97,0.538344,96.6730866,53,52.9400198
9,7.5,1,34,0.461972,35,0.601923,34.27172367,97,0.47352,98,0.532209,97.45119188,63,63.1794682
10,7.5,1,31,0.484848,32,0.543284,31.25929222,77,0.44964,78,0.554734,77.47919006,46,46.21989784
11,7.5,1,45,0.495017,46,0.518966,45.20806714,120,0.447222,121,0.537931,120.5818386,75,75.37377148
12,7.5,1,43,0.485549,44,0.515152,43.48815998,94,0.477573,95,0.565574,94.25484938,51,50.76668939
13,7.5,1,36,0.459677,37,0.501558,36.96279936,93,0.447075,94,0.511811,93.81755129,57,56.85475193
14,7.5,1,34,0.473485,35,0.526549,34.49967963,99,0.475362,100,0.535831,99.40744844,65,64.90776881
15,7.5,1,44,0.475275,45,0.591935,44.21194068,101,0.488604,102,0.573333,101.1344994,57,56.92255872
16,7.5,1,45,0.453052,46,0.565982,45.41572656,96,0.409639,97,0.5,97,51,51.58427344
17,7.5,1,42,0.495468,43,0.524927,42.15384093,106,0.498239,107,0.516129,106.0984349,64,63.94459395
18,7.5,1,35,0.441253,36,0.527221,35.68335892,87,0.455224,88,0.5,88,52,52.31664108
19,7.5,1,38,0.45303,39,0.537538,38.55580537,101,0.453728,102,0.507375,101.8625273,63,63.30672189
0,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,8,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,8,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,8,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,8,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
