Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
5,0.5,0.2,28,0.484411,29,0.503125,28.83301272,67,0.498355,68,0.541618,67.03802325,39,38.20501054
6,0.5,0.2,27,0.486037,28,0.510169,27.57860932,66,0.454494,67,0.507592,66.8570191,39,39.27840978
7,0.5,0.2,28,0.475085,29,0.541088,28.37748284,66,0.465935,67,0.534503,66.49680609,38,38.11932325
8,0.5,0.2,30,0.495565,31,0.536151,30.10927413,66,0.494159,67,0.521013,66.2175095,36,36.10823536
9,0.5,0.2,25,0.457096,26,0.524236,25.63902294,65,0.487661,66,0.541226,65.23035564,40,39.59133271
10,0.5,0.2,28,0.492244,29,0.5413,28.15810502,65,0.498311,66,0.537076,65.04357023,37,36.88546521
11,0.5,0.2,26,0.4805,27,0.510532,26.64930741,67,0.495565,68,0.549425,67.08234311,41,40.43303571
12,0.5,0.2,28,0.485204,29,0.51728,28.46127946,65,0.488122,66,0.507454,65.61442168,37,37.15314222
13,0.5,0.2,33,0.462054,34,0.505593,33.87154046,71,0.484302,72,0.558333,71.2120463,38,37.34050585
14,0.5,0.2,35,0.450057,36,0.532353,35.60687032,71,0.47305,72,0.510509,71.71945327,36,36.11258295
15,0.5,0.2,27,0.480749,28,0.554787,27.26001513,63,0.46478,64,0.514671,63.70593895,36,36.44592382
16,0.5,0.2,32,0.488625,33,0.524894,32.31362872,72,0.45629,73,0.516854,72.72171587,40,40.40808715
17,0.5,0.2,28,0.462212,29,0.52811,28.57343167,66,0.488095,67,0.527376,66.30307273,38,37.72964107
18,0.5,0.2,28,0.468447,29,0.523284,28.57539617,67,0.481876,68,0.511641,67.60890307,39,39.0335069
19,0.5,0.2,27,0.45752,28,0.507788,27.84507042,68,0.486018,69,0.540351,68.257339,41,40.41226858
0,0.5,0.25,25,0.46319,26,0.525668,25.58916739,61,0.444444,62,0.505357,61.9120549,36,36.32288751
1,0.5,0.25,26,0.471133,27,0.506982,26.80523864,67,0.454394,68,0.508799,67.83826854,41,41.0330299
2,0.5,0.25,26,0.489143,27,0.524294,26.30886746,64,0.483852,65,0.536396,64.30732339,38,37.99845593
3,0.5,0.25,26,0.458425,27,0.503767,26.91692029,63,0.481672,64,0.516292,63.52940497,37,36.61248467
4,0.5,0.25,29,0.482306,30,0.55776,29.23450049,63,0.466742,64,0.513627,63.70935267,34,34.47485218
5,0.5,0.25,30,0.484864,31,0.526936,30.35976421,66,0.49557,67,0.507182,66.38150189,36,36.02173768
6,0.5,0.25,29,0.479935,30,0.530336,29.39810718,66,0.498959,67,0.547126,66.02161231,37,36.62350513
7,0.5,0.25,29,0.483407,30,0.533093,29.33395725,64,0.494647,65,0.538624,64.12172272,35,34.78776547
8,0.5,0.25,27,0.49713,28,0.563578,27.04319167,65,0.439242,66,0.507269,65.89314537,38,38.8499537
9,0.5,0.25,25,0.480248,26,0.552802,25.27223861,63,0.483146,64,0.515676,63.51810636,38,38.24586775
10,0.5,0.25,26,0.468004,27,0.5,27,66,0.489775,67,0.547619,66.17676855,40,39.17676855
11,0.5,0.25,27,0.484832,28,0.545597,27.24961738,65,0.493318,66,0.533298,65.16713357,38,37.91751619
12,0.5,0.25,28,0.496324,29,0.532632,28.1012449,65,0.458659,66,0.524671,65.62626492,37,37.52502002
13,0.5,0.25,26,0.480363,27,0.514146,26.58126869,62,0.440678,63,0.506296,62.90405072,36,36.32278203
14,0.5,0.25,28,0.458383,29,0.514156,28.74618543,65,0.462747,66,0.501716,65.955965,37,37.20977957
15,0.5,0.25,29,0.473174,30,0.515734,29.63031015,67,0.487776,68,0.539166,67.23786729,38,37.60755714
16,0.5,0.25,28,0.497055,29,0.52901,28.09216085,66,0.488889,67,0.51864,66.37346644,38,38.28130559
17,0.5,0.25,26,0.467978,27,0.508731,26.7857581,63,0.489362,64,0.52132,63.3328744,37,36.54711629
18,0.5,0.25,26,0.497753,27,0.550292,26.04276823,66,0.472648,67,0.526709,66.50594699,40,40.46317876
19,0.5,0.25,26,0.497401,27,0.544979,26.05462609,62,0.494073,63,0.527366,62.17802541,36,36.12339932
0,0.5,0.3,28,0.499487,29,0.541379,28.01224577,63,0.491339,64,0.531109,63.21777722,35,35.20553144
1,0.5,0.3,26,0.470623,27,0.523536,26.55519438,64,0.491641,65,0.541445,64.16783792,38,37.61264355
2,0.5,0.3,25,0.474742,26,0.517202,25.59486576,61,0.466186,62,0.51573,61.68250444,36,36.08763868
3,0.5,0.3,24,0.443883,25,0.520908,24.72855566,59,0.453174,60,0.502331,59.95258051,35,35.22402484
4,0.5,0.3,25,0.497213,26,0.557247,25.04642369,58,0.450408,59,0.502286,58.95593508,33,33.90951139
5,0.5,0.3,26,0.464839,27,0.509681,26.78410865,60,0.46954,61,0.50451,60.87103231,34,34.08692367
6,0.5,0.3,24,0.495977,25,0.570934,24.05367077,60,0.46416,61,0.515205,60.70212558,36,36.6484548
7,0.5,0.3,26,0.495794,27,0.5625,26.0630528,60,0.460089,61,0.513426,60.74827981,34,34.68522701
8,0.5,0.3,28,0.453462,29,0.504494,28.91193761,65,0.499428,66,0.560155,65.0094192,37,36.0974816
9,0.5,0.3,26,0.475309,27,0.517318,26.587755,59,0.495977,60,0.511641,59.25683095,33,32.66907595
10,0.5,0.3,25,0.464245,26,0.523987,25.59849017,61,0.451735,62,0.505978,61.88979223,36,36.29130206
11,0.5,0.3,23,0.467306,24,0.517745,23.6481889,61,0.465658,62,0.510107,61.77261581,38,38.12442691
12,0.5,0.3,25,0.468717,26,0.534961,25.472239,60,0.482857,61,0.512739,60.57368985,35,35.10145085
13,0.5,0.3,25,0.472689,26,0.51741,25.61069744,60,0.460407,61,0.509923,60.79960013,35,35.18890269
14,0.5,0.3,25,0.487791,26,0.531729,25.27786882,60,0.465232,61,0.522346,60.60874742,35,35.3308786
15,0.5,0.3,29,0.496479,30,0.545596,29.07168597,65,0.481056,66,0.522857,65.4531949,36,36.38150893
16,0.5,0.3,24,0.458015,25,0.511351,24.78717939,61,0.479381,62,0.525907,61.44317156,37,36.65599217
17,0.5,0.3,27,0.487222,28,0.541714,27.23449314,62,0.458896,63,0.501554,62.96357073,35,35.72907759
18,0.5,0.3,29,0.454598,30,0.509346,29.82929057,68,0.471445,69,0.506243,68.82059314,39,38.99130257
19,0.5,0.3,23,0.488558,24,0.501765,23.86635875,62,0.484453,63,0.533862,62.31465927,39,38.44830052
0,0.5,0.35,23,0.455255,24,0.533101,23.57478869,60,0.466547,61,0.512543,60.72730237,37,37.15251369
1,0.5,0.35,23,0.468715,24,0.511574,23.7299517,60,0.484547,61,0.550847,60.23307692,37,36.50312522
2,0.5,0.35,24,0.460661,25,0.511706,24.77067294,58,0.465157,59,0.5,59,34,34.22932706
3,0.5,0.35,28,0.474808,29,0.509019,28.73637134,63,0.497126,64,0.536773,63.07248972,35,34.33611838
4,0.5,0.35,23,0.491114,24,0.538863,23.18609814,56,0.476382,57,0.514673,56.6168029,33,33.43070477
5,0.5,0.35,26,0.496041,27,0.548919,26.07487046,59,0.454112,60,0.508484,59.8439638,33,33.76909335
6,0.5,0.35,24,0.468097,25,0.514013,24.69481227,60,0.462726,61,0.517817,60.67658964,36,35.98177738
7,0.5,0.35,23,0.484026,24,0.533659,23.32184232,60,0.49345,61,0.530177,60.17834291,37,36.85650059
8,0.5,0.35,24,0.438515,25,0.510684,24.8519586,58,0.47561,59,0.51573,58.60792622,34,33.75596762
9,0.5,0.35,26,0.47249,27,0.520362,26.57465742,62,0.479098,63,0.5189,62.52514949,36,35.95049207
10,0.5,0.35,24,0.439342,25,0.514868,24.80314064,61,0.465517,62,0.508969,61.79358833,37,36.99044769
11,0.5,0.35,25,0.498913,26,0.557112,25.0186773,63,0.482495,64,0.520171,63.46461939,38,38.44594209
12,0.5,0.35,21,0.459091,22,0.520225,21.66916937,59,0.494463,60,0.508989,59.38117858,38,37.71200921
13,0.5,0.35,25,0.478898,26,0.524526,25.46247918,60,0.490556,61,0.532551,60.22488391,35,34.76240474
14,0.5,0.35,28,0.457993,29,0.501663,28.96191894,62,0.492072,63,0.535599,62.18213982,34,33.22022088
15,0.5,0.35,24,0.459613,25,0.51522,24.72629345,61,0.456474,62,0.521619,61.6681403,37,36.94184685
16,0.5,0.35,23,0.484518,24,0.555955,23.21672243,57,0.454642,58,0.502907,57.93977002,34,34.72304759
17,0.5,0.35,28,0.455556,29,0.511176,28.79906508,64,0.475467,65,0.528495,64.46264238,36,35.66357729
18,0.5,0.35,23,0.459445,24,0.525547,23.61352153,58,0.481522,59,0.548144,58.27735583,35,34.6638343
19,0.5,0.35,25,0.498322,26,0.528245,25.05607726,59,0.443522,60,0.509692,59.85352879,34,34.79745152
0,0.5,0.4,22,0.49186,23,0.538173,22.17576059,56,0.462354,57,0.523973,56.61094792,34,34.43518734
1,0.5,0.4,25,0.470387,26,0.509292,25.7611618,59,0.480838,60,0.523199,59.45235004,34,33.69118823
2,0.5,0.4,23,0.481777,24,0.509748,23.65149619,59,0.445523,60,0.518201,59.74956658,36,36.09807039
3,0.5,0.4,21,0.488273,22,0.518919,21.38266005,55,0.491879,56,0.539173,55.17171311,34,33.78905306
4,0.5,0.4,22,0.436854,23,0.502841,22.95694607,57,0.493882,58,0.560875,57.09132297,35,34.13437691
5,0.5,0.4,27,0.469925,28,0.523364,27.56279122,62,0.48283,63,0.519575,62.46727446,35,34.90448324
6,0.5,0.4,24,0.491269,25,0.543624,24.16676535,57,0.460289,58,0.502983,57.9301307,33,33.76336535
7,0.5,0.4,22,0.487764,23,0.56264,22.16341685,57,0.463164,58,0.503429,57.91483919,35,35.75142234
8,0.5,0.4,25,0.463345,26,0.516841,25.68519142,61,0.460526,62,0.500568,61.98581489,36,36.30062348
9,0.5,0.4,31,0.484936,32,0.513382,31.52956479,67,0.498225,68,0.54395,67.03881903,36,35.50925424
10,0.5,0.4,22,0.446217,23,0.518452,22.74455596,58,0.470998,59,0.529769,58.49347467,36,35.74891871
11,0.5,0.4,24,0.49884,25,0.522396,24.04924435,59,0.469116,60,0.511758,59.72426246,35,35.67501811
12,0.5,0.4,24,0.486979,25,0.513683,24.48760485,59,0.467098,60,0.525088,59.56737369,35,35.07976883
13,0.5,0.4,24,0.488889,25,0.535301,24.23939929,59,0.486178,60,0.515974,59.46388777,35,35.22448848
14,0.5,0.4,25,0.447517,26,0.5,26,60,0.454237,61,0.506875,60.86939093,35,34.86939093
15,0.5,0.4,26,0.468218,27,0.512746,26.71375314,62,0.467186,63,0.534803,62.48529216,36,35.77153902
16,0.5,0.4,23,0.472716,24,0.533146,23.4514976,58,0.448239,59,0.51623,58.76129194,35,35.30979434
17,0.5,0.4,23,0.490826,24,0.558017,23.13653614,57,0.476425,58,0.520571,57.53402347,34,34.39748732
18,0.5,0.4,24,0.443986,25,0.501151,24.9798653,58,0.47471,59,0.532741,58.43580155,34,33.45593625
19,0.5,0.4,28,0.496102,29,0.541622,28.08563269,61,0.491525,62,0.529809,61.22137185,33,33.13573916
0,0.5,0.45,23,0.453005,24,0.500524,23.98897283,57,0.488966,58,0.529344,57.27326762,34,33.28429479
1,0.5,0.45,22,0.46544,23,0.505695,22.85852689,57,0.470874,58,0.550515,57.36571615,35,34.50718926
2,0.5,0.45,20,0.456865,21,0.50346,20.92574311,54,0.476998,55,0.522119,54.5097848,34,33.5840417
3,0.5,0.45,22,0.492904,23,0.535895,22.1650578,54,0.468073,55,0.536385,54.4673703,32,32.3023125
4,0.5,0.45,21,0.493806,22,0.564838,21.08720014,57,0.480542,58,0.528802,57.40319105,36,36.31599091
5,0.5,0.45,21,0.488474,22,0.524472,21.32018445,54,0.455569,55,0.527273,54.61964465,33,33.2994602
6,0.5,0.45,22,0.491944,23,0.538462,22.17318027,57,0.493007,58,0.539294,57.15107914,35,34.97789886
7,0.5,0.45,22,0.45874,23,0.507479,22.84654999,55,0.461627,56,0.518012,55.68055334,33,32.83400335
8,0.5,0.45,23,0.469293,24,0.511526,23.72708545,55,0.448124,56,0.526559,55.66138841,32,31.93430296
9,0.5,0.45,24,0.478528,25,0.524664,24.46540662,58,0.498851,59,0.56733,58.01677887,34,33.55137224
10,0.5,0.45,21,0.483834,22,0.517316,21.48282659,54,0.454995,55,0.53376,54.57138323,33,33.08855664
11,0.5,0.45,23,0.478163,24,0.516385,23.57132018,58,0.482202,59,0.536913,58.32530935,35,34.75398917
12,0.5,0.45,24,0.468132,25,0.508242,24.79451508,57,0.48272,58,0.52381,57.42054028,33,32.62602519
13,0.5,0.45,23,0.460182,24,0.514823,23.72872019,58,0.452607,59,0.505643,58.89360057,35,35.16488038
14,0.5,0.45,20,0.463201,21,0.511135,20.76770142,55,0.484901,56,0.513572,55.5266297,35,34.75892827
15,0.5,0.45,22,0.46875,23,0.507692,22.80247548,56,0.49117,57,0.546145,56.16061846,34,33.35814299
16,0.5,0.45,24,0.464037,25,0.5,25,55,0.469886,56,0.500587,55.9808801,31,30.9808801
17,0.5,0.45,24,0.496208,25,0.590909,24.04004182,56,0.451099,57,0.510417,56.8243872,32,32.78434539
18,0.5,0.45,22,0.475083,23,0.527902,22.47174312,55,0.489093,56,0.516075,55.40423245,33,32.93248933
19,0.5,0.45,23,0.486175,24,0.530955,23.30873158,57,0.466202,58,0.526637,57.55924547,34,34.25051389
0,0.5,0.5,21,0.461665,22,0.502962,21.92827566,53,0.485075,54,0.52854,53.34337973,32,31.41510407
1,0.5,0.5,21,0.469504,22,0.544633,21.40591516,55,0.458987,56,0.515067,55.73133024,34,34.32541508
2,0.5,0.5,20,0.468341,21,0.505727,20.84681432,55,0.456946,56,0.513784,55.75748619,35,34.91067187
3,0.5,0.5,20,0.452156,21,0.505675,20.89396289,52,0.497693,53,0.563034,52.03530708,32,31.14134419
4,0.5,0.5,20,0.47476,21,0.549776,20.33646155,54,0.418367,55,0.507119,54.91978772,34,34.58332617
5,0.5,0.5,22,0.467269,23,0.520809,22.61133732,56,0.482406,57,0.524277,56.42019536,34,33.80885804
6,0.5,0.5,24,0.494472,25,0.551597,24.09677024,55,0.45449,56,0.506548,55.87421722,31,31.77744698
7,0.5,0.5,21,0.478475,22,0.512415,21.63420742,55,0.49712,56,0.550109,55.0543509,34,33.42014348
8,0.5,0.5,21,0.477174,22,0.5,22,55,0.49826,56,0.5451,55.03714774,34,33.03714774
9,0.5,0.5,20,0.439135,21,0.518116,20.77062838,50,0.475597,51,0.542986,50.36212141,30,29.59149304
10,0.5,0.5,20,0.493506,21,0.558986,20.09917532,53,0.443701,54,0.51737,53.76421561,33,33.66504029
11,0.5,0.5,22,0.493545,23,0.532311,22.16651189,54,0.469933,55,0.509615,54.7576987,32,32.59118681
12,0.5,0.5,21,0.457684,22,0.543919,21.49070563,52,0.472877,53,0.524417,52.52625146,31,31.03554583
13,0.5,0.5,22,0.499423,23,0.543103,22.01320971,54,0.436108,55,0.504391,54.9356941,32,32.92248439
14,0.5,0.5,21,0.481303,22,0.535326,21.34609333,54,0.459538,55,0.539785,54.50421823,33,33.1581249
15,0.5,0.5,22,0.492117,23,0.535108,22.18336396,54,0.4754,55,0.514009,54.63715714,32,32.45379318
16,0.5,0.5,24,0.485194,25,0.54678,24.24041178,54,0.465517,55,0.532276,54.51652961,30,30.27611782
17,0.5,0.5,22,0.458378,23,0.518226,22.69546184,53,0.470524,54,0.531813,53.48093459,31,30.78547275
18,0.5,0.5,22,0.479532,23,0.506651,22.75474759,58,0.450948,59,0.529201,58.62683859,36,35.87209099
19,0.5,0.5,23,0.493799,24,0.547694,23.11505706,55,0.471494,56,0.537736,55.43033121,32,32.31527415
0,0.5,0.55,22,0.486957,23,0.540216,22.24489758,55,0.490047,56,0.519585,55.33695579,33,33.09205821
1,0.5,0.55,21,0.436207,22,0.503394,21.94948428,53,0.479581,54,0.541863,53.32784753,32,31.37836326
2,0.5,0.55,20,0.477778,21,0.555831,20.28470398,56,0.498197,57,0.549499,56.03514483,36,35.75044085
3,0.5,0.55,21,0.427923,22,0.502987,21.96020729,53,0.487472,54,0.569892,53.15200194,32,31.19179465
4,0.5,0.55,23,0.467059,24,0.503094,23.91413903,58,0.463848,59,0.536464,58.49785171,35,34.58371268
5,0.5,0.55,21,0.475169,22,0.529967,21.45313698,53,0.458194,54,0.517647,53.7031773,32,32.25004032
6,0.5,0.55,20,0.452809,21,0.504499,20.91296189,53,0.480723,54,0.542182,53.31365626,33,32.40069437
7,0.5,0.55,21,0.498844,22,0.576622,21.01486281,49,0.435345,50,0.5,50,28,28.98513719
8,0.5,0.55,22,0.458285,23,0.502299,22.94776662,55,0.496487,56,0.565438,55.05094922,33,32.10318261
9,0.5,0.55,21,0.492045,22,0.535635,21.18249599,56,0.479381,57,0.529833,56.40868548,35,35.2261895
10,0.5,0.55,20,0.481366,21,0.542208,20.3062687,50,0.43854,51,0.506936,50.89859056,30,30.59232186
11,0.5,0.55,22,0.499441,23,0.563501,22.00872619,53,0.46311,54,0.513403,53.73350168,31,31.72477549
12,0.5,0.55,20,0.490128,21,0.535556,20.21731091,50,0.457143,51,0.51092,50.79693921,30,30.5796283
13,0.5,0.55,20,0.472472,21,0.537228,20.42510347,54,0.479786,55,0.537037,54.3530768,34,33.92797334
14,0.5,0.55,21,0.498384,22,0.573333,21.02156133,55,0.494731,56,0.569793,55.07019531,34,34.04863398
15,0.5,0.55,22,0.466741,23,0.5,23,56,0.489106,57,0.547938,56.18517134,34,33.18517134
