Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
6,0.5,0.2,7,0.842369,8,0.797203,7.938072887,25,0.838342,26,0.786868,25.74488091,18,17.80680802
7,0.5,0.2,7,0.800407,8,0.757764,7.009544357,28,0.800203,29,0.769394,28.00658898,21,20.99704463
8,0.5,0.2,6,0.834025,7,0.777893,6.606160479,25,0.817603,26,0.750827,25.26361268,19,18.6574522
9,0.5,0.2,5,0.866867,6,0.792784,5.902595737,27,0.806883,28,0.756018,27.13531898,22,21.23272324
10,0.5,0.2,7,0.826002,8,0.76459,7.423402592,19,0.822134,20,0.791506,19.72267206,12,12.29926947
11,0.5,0.2,6,0.837045,7,0.789848,6.784901583,27,0.807927,28,0.782565,27.31255421,21,20.52765263
12,0.5,0.2,5,0.850683,6,0.784091,5.761097429,26,0.832265,27,0.77607,26.5741614,21,20.81306397
13,0.5,0.2,7,0.827828,8,0.781089,7.595391429,26,0.812304,27,0.795455,26.73025105,19,19.13485962
14,0.5,0.2,7,0.804301,8,0.79606,7.521902682,27,0.809677,28,0.771579,27.25400283,20,19.73210015
15,0.5,0.2,9,0.804646,10,0.756959,9.097426972,29,0.84979,30,0.782915,29.74452336,20,20.64709639
16,0.5,0.2,6,0.844622,7,0.773624,6.628496577,27,0.81405,28,0.753114,27.23056978,21,20.6020732
17,0.5,0.2,7,0.814739,8,0.754082,7.242989268,26,0.806288,27,0.785193,26.29808011,19,19.05509085
18,0.5,0.2,6,0.819738,7,0.772582,6.418568157,23,0.806134,24,0.764516,23.14738815,17,16.72881999
19,0.5,0.2,7,0.827969,8,0.796813,7.897708307,25,0.827406,26,0.771111,25.48682832,18,17.58912001
0,0.5,0.25,8,0.829457,9,0.790021,8.746957095,31,0.811009,32,0.781084,31.36788638,23,22.62092929
1,0.5,0.25,7,0.822042,8,0.7737,7.455959621,31,0.805348,32,0.759221,31.11594077,24,23.65998115
2,0.5,0.25,6,0.856701,7,0.776119,6.703643494,28,0.806452,29,0.78481,28.29812402,22,21.59448052
3,0.5,0.25,7,0.810664,8,0.764331,7.230159929,30,0.812753,31,0.778431,30.37156926,23,23.14140933
4,0.5,0.25,8,0.806925,9,0.771784,8.197063259,32,0.823164,33,0.76482,32.39702454,24,24.19996128
5,0.5,0.25,7,0.848297,8,0.792059,7.858796543,31,0.80198,32,0.776104,31.07651878,24,23.21772224
6,0.5,0.25,8,0.833333,9,0.789695,8.763852606,26,0.825413,27,0.786387,26.65118126,18,17.88732866
7,0.5,0.25,6,0.835129,7,0.770925,6.547146595,28,0.81104,29,0.770403,28.2716736,22,21.724527
8,0.5,0.25,6,0.82213,7,0.790766,6.705586022,25,0.825953,26,0.786952,25.66544448,19,18.95985845
9,0.5,0.25,8,0.809361,9,0.781485,8.335808581,28,0.813094,29,0.765114,28.27290538,20,19.9370968
10,0.5,0.25,7,0.819038,8,0.754065,7.293014021,25,0.828976,26,0.792179,25.7874555,18,18.49444148
11,0.5,0.25,7,0.859978,8,0.799342,7.989148361,32,0.810256,33,0.771008,32.26131268,25,24.27216432
12,0.5,0.25,7,0.817112,8,0.798046,7.897513899,30,0.80805,31,0.786903,30.38066865,23,22.48315475
13,0.5,0.25,8,0.813857,9,0.747757,8.209636914,28,0.820399,29,0.792208,28.72359973,20,20.51396282
14,0.5,0.25,7,0.830337,8,0.775401,7.552224407,26,0.833508,27,0.792553,26.81816628,19,19.26594187
15,0.5,0.25,9,0.821467,10,0.791709,9.721385846,33,0.82866,34,0.761658,33.42774843,24,23.70636258
16,0.5,0.25,8,0.811682,9,0.778234,8.349258551,28,0.852156,29,0.783574,28.76049109,20,20.41123254
17,0.5,0.25,7,0.815385,8,0.782755,7.471498621,26,0.823529,27,0.770408,26.44293217,19,18.97143355
18,0.5,0.25,8,0.816393,9,0.769484,8.349463856,28,0.825678,29,0.786818,28.6607823,20,20.31131844
19,0.5,0.25,8,0.830579,9,0.796046,8.885500825,27,0.816024,28,0.784047,27.50111017,19,18.61560935
0,0.5,0.3,7,0.805692,8,0.78735,7.310326028,31,0.808556,32,0.769474,31.21892431,24,23.90859829
1,0.5,0.3,8,0.82347,9,0.779333,8.531753404,27,0.811801,28,0.77972,27.36785013,19,18.83609673
2,0.5,0.3,7,0.805497,8,0.785417,7.27375498,33,0.821663,34,0.792391,33.74005876,26,26.46630378
3,0.5,0.3,6,0.81791,7,0.790672,6.657537264,27,0.803838,28,0.77957,27.15815065,21,20.50061339
4,0.5,0.3,8,0.814596,9,0.747317,8.216947339,31,0.800208,32,0.765458,31.00598561,23,22.78903827
5,0.5,0.3,8,0.823466,9,0.794428,8.808113506,30,0.801697,31,0.743671,30.02924551,22,21.221132
6,0.5,0.3,9,0.82069,10,0.758621,9.333338704,35,0.841772,36,0.783473,35.71651315,26,26.38317444
7,0.5,0.3,8,0.816279,9,0.772462,8.371522468,28,0.82716,29,0.791667,28.76522131,20,20.39369884
8,0.5,0.3,10,0.81641,11,0.789137,10.60169398,32,0.800805,33,0.790534,32.07837601,22,21.47668203
9,0.5,0.3,8,0.818478,9,0.791901,8.695262821,29,0.827455,30,0.780632,29.58635713,21,20.89109431
10,0.5,0.3,7,0.823951,8,0.776087,7.500396958,30,0.801031,31,0.767418,30.03067266,23,22.5302757
11,0.5,0.3,8,0.84086,9,0.785097,8.732743934,27,0.820459,28,0.796559,27.8560251,19,19.12328117
12,0.5,0.3,7,0.835041,8,0.775824,7.591738859,32,0.818087,33,0.773034,32.4014605,25,24.80972164
13,0.5,0.3,7,0.804326,8,0.770688,7.128604554,30,0.800774,31,0.773492,30.02837035,23,22.8997658
14,0.5,0.3,7,0.800214,8,0.783755,7.013002005,34,0.816139,35,0.790955,34.64084339,27,27.62784139
