Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
0,0.5,0.15,40,0.489783,41,0.540609,40.20101916,157,0.472739,158,0.507956,157.7740864,117,117.5730672
1,0.5,0.15,31,0.474638,32,0.509302,31.73165243,160,0.48739,161,0.533635,160.2726781,129,128.5410257
2,0.5,0.15,35,0.477157,36,0.514304,35.61493526,156,0.48481,157,0.513308,156.5330199,121,120.9180846
3,0.5,0.15,41,0.4914,42,0.524516,41.2596932,165,0.483471,166,0.507097,165.6996106,124,124.4399174
4,0.5,0.15,40,0.486194,41,0.5,41,167,0.480025,168,0.522779,167.4672077,127,126.4672077
5,0.5,0.15,36,0.459085,37,0.5,37,156,0.493293,157,0.525463,156.2084862,120,119.2084862
6,0.5,0.15,44,0.481738,45,0.507024,44.72221783,176,0.493902,177,0.531407,176.1625917,132,131.4403738
7,0.5,0.15,33,0.477328,34,0.50786,33.74256518,156,0.469351,157,0.512956,156.7028781,123,122.9603129
8,0.5,0.15,38,0.484993,39,0.509877,38.60307828,161,0.491105,162,0.513889,161.3904055,123,122.7873273
9,0.5,0.15,39,0.484775,40,0.509202,39.62328571,172,0.473721,173,0.502005,172.9291119,133,133.3058262
10,0.5,0.15,46,0.491436,47,0.514075,46.37828526,178,0.474785,179,0.516463,178.6049954,132,132.2267102
11,0.5,0.15,43,0.478469,44,0.52583,43.45461456,165,0.475032,166,0.507343,165.7727399,122,122.3181254
12,0.5,0.15,39,0.488312,40,0.539012,39.23053254,165,0.477387,166,0.508772,165.7205034,126,126.4899709
13,0.5,0.15,46,0.484463,47,0.513942,46.52705316,161,0.46089,162,0.534035,161.5346914,115,115.0076382
14,0.5,0.15,34,0.454955,35,0.505364,34.89359043,157,0.460445,158,0.512931,157.7536295,123,122.8600391
15,0.5,0.15,44,0.464806,45,0.503802,44.90250282,164,0.495695,165,0.500631,164.8721637,120,119.9696609
16,0.5,0.15,41,0.45529,42,0.505319,41.89368166,174,0.496149,175,0.545455,174.0781041,133,132.1844224
17,0.5,0.15,34,0.471545,35,0.509396,34.75176349,162,0.499368,163,0.505044,162.111346,128,127.3595825
18,0.5,0.15,44,0.473978,45,0.508982,44.74340075,176,0.497372,177,0.542105,176.0587486,132,131.3153478
