Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
13,0.5,0.15,21,0.476776,22,0.519375,21.54517712,42,0.473214,43,0.512605,42.68000305,21,21.13482593
14,0.5,0.15,20,0.490305,21,0.500726,20.93033298,41,0.470629,42,0.501361,41.95571391,21,21.02538093
15,0.5,0.15,24,0.497226,25,0.534916,24.07360042,47,0.497416,48,0.553628,47.04596883,23,22.97236841
16,0.5,0.15,20,0.457177,21,0.516736,20.71900133,41,0.459459,42,0.513263,41.75349416,21,21.03449284
17,0.5,0.15,19,0.448187,20,0.505597,19.90250827,41,0.489697,42,0.524683,41.29448922,22,21.39198095
18,0.5,0.15,20,0.481408,21,0.513305,20.58287613,43,0.473538,44,0.516783,43.61190889,23,23.02903276
19,0.5,0.15,21,0.452416,22,0.503745,21.9270393,46,0.439776,47,0.509673,46.86161066,25,24.93457136
0,0.5,0.2,18,0.461006,19,0.502857,18.93173401,40,0.463847,41,0.503613,40.90914349,22,21.97740948
1,0.5,0.2,22,0.494245,23,0.527946,22.17076645,41,0.479638,42,0.51585,41.56229979,19,19.39153334
2,0.5,0.2,19,0.449785,20,0.51581,19.76054525,39,0.463429,40,0.544118,39.45323402,20,19.69268877
3,0.5,0.2,20,0.467277,21,0.526929,20.54856501,39,0.497678,40,0.521771,39.09637654,19,18.54781153
4,0.5,0.2,20,0.472059,21,0.510654,20.72395388,44,0.490441,45,0.517413,44.35440457,24,23.63045069
5,0.5,0.2,18,0.49124,19,0.505193,18.62782197,41,0.423761,42,0.519122,41.79947777,23,23.1716558
6,0.5,0.2,22,0.481187,23,0.523774,22.44175453,39,0.435558,40,0.501238,39.98115104,17,17.53939651
7,0.5,0.2,20,0.437058,21,0.524112,20.72302249,39,0.466278,40,0.511943,39.73846491,19,19.01544242
8,0.5,0.2,19,0.484848,20,0.51076,19.58474838,43,0.496766,44,0.537707,43.07899172,24,23.49424334
9,0.5,0.2,20,0.454215,21,0.510838,20.80859368,42,0.461731,43,0.516883,42.69388236,22,21.88528868
10,0.5,0.2,20,0.474643,21,0.531898,20.44287835,42,0.485772,43,0.513661,42.5101653,22,22.06728695
11,0.5,0.2,20,0.450128,21,0.513966,20.78122748,39,0.488109,40,0.534459,39.256548,19,18.47532052
12,0.5,0.2,23,0.487145,24,0.5,24,45,0.487022,46,0.544765,45.22475452,22,21.22475452
