Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
17,0.5,0.4,13,0.440154,14,0.516425,13.78464947,33,0.41967,34,0.526008,33.75542139,20,19.97077192
18,0.5,0.4,12,0.45245,13,0.513039,12.78479592,34,0.486322,35,0.58945,34.13263129,22,21.34783537
19,0.5,0.4,12,0.444225,13,0.522133,12.71590851,33,0.495,34,0.570641,33.06610172,21,20.35019321
0,0.5,0.45,12,0.411912,13,0.504111,12.95541166,33,0.492676,34,0.566593,33.09908411,21,20.14367244
1,0.5,0.45,12,0.483952,13,0.567662,12.19170947,32,0.450538,33,0.545355,32.52165751,20,20.32994804
2,0.5,0.45,12,0.452555,13,0.525615,12.64939776,31,0.400505,32,0.504233,31.95919135,19,19.30979359
3,0.5,0.45,12,0.471853,13,0.545117,12.38418596,33,0.467306,34,0.545011,33.42074513,21,21.03655917
4,0.5,0.45,11,0.392045,12,0.514964,11.87826129,30,0.407867,31,0.52549,30.78329068,19,18.90502939
5,0.5,0.45,13,0.429354,14,0.508244,13.89550006,33,0.437632,34,0.510837,33.85196366,20,19.9564636
6,0.5,0.45,12,0.455739,13,0.510722,12.80499427,31,0.400217,32,0.501037,31.98971434,19,19.18472007
7,0.5,0.45,13,0.460541,14,0.563996,13.38141221,31,0.422222,32,0.51574,31.83169016,18,18.45027795
8,0.5,0.45,11,0.43144,12,0.500508,11.99264493,30,0.465569,31,0.552217,30.39736636,19,18.40472143
9,0.5,0.45,13,0.491099,14,0.56902,13.11423108,33,0.482215,34,0.5659,33.21252315,20,20.09829207
10,0.5,0.45,13,0.488241,14,0.602186,13.10319891,32,0.470705,33,0.575124,32.28055239,19,19.17735348
11,0.5,0.45,13,0.474292,14,0.558152,13.30655855,32,0.459195,33,0.515847,32.72027466,19,19.41371611
12,0.5,0.45,13,0.450201,14,0.557827,13.46270418,34,0.453501,35,0.552536,34.46952088,21,21.0068167
13,0.5,0.45,12,0.425926,13,0.525589,12.74324473,32,0.467238,33,0.54541,32.41910147,20,19.67585673
14,0.5,0.45,13,0.470659,14,0.577046,13.27579497,32,0.433699,33,0.521482,32.75528291,19,19.47948794
15,0.5,0.45,12,0.440217,13,0.515045,12.7989389,33,0.478931,34,0.578508,33.211585,21,20.4126461
16,0.5,0.45,13,0.486673,14,0.579373,13.14376483,32,0.474372,33,0.55914,32.30233107,19,19.15856624
17,0.5,0.45,12,0.454144,13,0.524705,12.64987741,31,0.43133,32,0.524262,31.73892739,19,19.08904998
18,0.5,0.45,12,0.474812,13,0.549495,12.33726551,32,0.490863,33,0.554313,32.14400315,20,19.80673764
19,0.5,0.45,12,0.46263,13,0.522838,12.62068164,32,0.465426,33,0.542477,32.44871579,20,19.82803415
0,0.5,0.5,12,0.440669,13,0.538713,12.60514667,31,0.442938,32,0.539604,31.59030062,19,18.98515395
1,0.5,0.5,12,0.398053,13,0.519512,12.8393532,32,0.472603,33,0.557082,32.32430545,20,19.48495225
2,0.5,0.5,12,0.407071,13,0.519155,12.82910139,33,0.469818,34,0.57221,33.29476912,21,20.46566773
3,0.5,0.5,13,0.498433,14,0.562747,13.02436484,32,0.486974,33,0.585864,32.13172212,19,19.10735728
4,0.5,0.5,13,0.494985,14,0.571875,13.06522305,31,0.459041,32,0.56236,31.39643241,18,18.33120936
5,0.5,0.5,12,0.39498,13,0.510858,12.906298,30,0.458423,31,0.548529,30.46142321,18,17.55512521
6,0.5,0.5,12,0.46134,13,0.545675,12.45840991,31,0.444989,32,0.533764,31.6196677,19,19.16125779
7,0.5,0.5,12,0.431655,13,0.529382,12.69934614,31,0.471489,32,0.541758,31.4057408,19,18.70639466
8,0.5,0.5,13,0.490986,14,0.588935,13.09202748,32,0.440753,33,0.546185,32.56194514,19,19.46991766
9,0.5,0.5,12,0.470874,13,0.564052,12.31258452,30,0.475524,31,0.583512,30.22665481,18,17.9140703
10,0.5,0.5,12,0.420751,13,0.518777,12.80844878,32,0.402688,33,0.505584,32.94573161,20,20.13728283
11,0.5,0.5,12,0.455732,13,0.545055,12.49559464,31,0.42623,32,0.529886,31.71168094,19,19.2160863
12,0.5,0.5,12,0.422085,13,0.501548,12.98051924,33,0.461461,34,0.574367,33.34133704,21,20.36081781
13,0.5,0.5,12,0.48365,13,0.579006,12.17146273,32,0.424211,33,0.508584,32.89826129,20,20.72679856
14,0.5,0.5,12,0.451031,13,0.526969,12.64485501,30,0.417109,31,0.507004,30.92208688,18,18.27723187
15,0.5,0.5,12,0.485971,13,0.550425,12.21765911,29,0.447872,30,0.525826,29.66870206,17,17.45104295
16,0.5,0.5,12,0.474559,13,0.551091,12.33242304,31,0.480343,32,0.542767,31.31489491,19,18.98247187
17,0.5,0.5,12,0.493264,13,0.572382,12.08513865,30,0.435045,31,0.522105,30.74609465,18,18.66095599
18,0.5,0.5,13,0.49635,14,0.573441,13.04734664,32,0.414861,33,0.515641,32.84480056,19,19.79745391
19,0.5,0.5,13,0.465415,14,0.550279,13.40753441,30,0.470526,31,0.554324,30.35172677,17,16.94419236
0,0.5,0.55,11,0.427521,12,0.5,12,30,0.467513,31,0.56741,30.32520496,19,18.32520496
1,0.5,0.55,12,0.42159,13,0.516885,12.82281337,32,0.454119,33,0.53929,32.53869275,20,19.71587938
2,0.5,0.55,12,0.470913,13,0.561404,12.32143528,30,0.400513,31,0.519512,30.83603224,18,18.51459695
3,0.5,0.55,12,0.413911,13,0.51417,12.85866605,33,0.435673,34,0.52256,33.74035241,21,20.88168636
4,0.5,0.55,12,0.471831,13,0.572805,12.2789728,31,0.424636,32,0.510264,31.88013267,19,19.60115986
5,0.5,0.55,12,0.479675,13,0.546593,12.30372994,31,0.434518,32,0.525832,31.717108,19,19.41337806
6,0.5,0.55,11,0.436114,12,0.548901,11.56643053,30,0.416043,31,0.511747,30.87725696,19,19.31082643
7,0.5,0.55,12,0.45051,13,0.525953,12.65599194,33,0.496788,34,0.599226,33.03135555,21,20.37536361
8,0.5,0.55,12,0.440756,13,0.518538,12.76166722,33,0.489507,34,0.565848,33.13744908,21,20.37578185
9,0.5,0.55,11,0.427453,12,0.522277,11.76507002,31,0.439877,32,0.524176,31.71321131,20,19.94814128
10,0.5,0.55,12,0.48614,13,0.559304,12.18943743,31,0.426778,32,0.502012,31.97325677,19,19.78381934
11,0.5,0.55,12,0.425184,13,0.523973,12.75733128,28,0.428342,29,0.511765,28.85897175,16,16.10164046
12,0.5,0.55,11,0.469575,12,0.557834,11.34472405,30,0.437059,31,0.542012,30.59970654,19,19.25498248
13,0.5,0.55,12,0.476488,13,0.571649,12.24707601,30,0.395299,31,0.504615,30.95778294,18,18.71070693
14,0.5,0.55,12,0.429679,13,0.511932,12.85493538,31,0.490996,32,0.572959,31.10985445,19,18.25491906
15,0.5,0.55,12,0.441146,13,0.525151,12.70060115,30,0.421923,31,0.511088,30.87564627,18,18.17504512
