Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
16,0.5,0.4,27,0.478957,28,0.553781,27.28123329,74,0.457152,75,0.512765,74.77046734,47,47.48923404
17,0.5,0.4,26,0.498643,27,0.501379,26.49597953,75,0.435714,76,0.50309,75.95413797,49,49.45815844
18,0.5,0.4,28,0.437278,29,0.500299,28.99525555,78,0.478448,79,0.523322,78.48027811,50,49.48502256
19,0.5,0.4,27,0.488243,28,0.555263,27.17542525,75,0.475915,76,0.524907,75.49161088,48,48.31618563
0,0.5,0.45,28,0.484848,29,0.521392,28.41462347,78,0.473433,79,0.534091,78.43798015,50,50.02335668
1,0.5,0.45,24,0.46014,25,0.522482,24.63937634,72,0.438509,73,0.500323,72.99477465,48,48.3553983
2,0.5,0.45,26,0.472656,27,0.503812,26.87764797,72,0.462807,73,0.50823,72.81881426,46,45.94116629
3,0.5,0.45,27,0.490741,28,0.548544,27.160182,78,0.451603,79,0.509736,78.83252198,51,51.67233998
4,0.5,0.45,25,0.490196,26,0.539073,25.20058514,72,0.491541,73,0.553697,72.13609306,47,46.93550791
5,0.5,0.45,25,0.455307,26,0.523625,25.6541907,74,0.466146,75,0.503998,74.8943781,49,49.24018741
6,0.5,0.45,28,0.497709,29,0.574636,28.02978148,77,0.492797,78,0.550116,77.12566514,49,49.09588366
7,0.5,0.45,24,0.478788,25,0.538896,24.35289812,71,0.46608,72,0.544304,71.43362651,47,47.08072839
8,0.5,0.45,30,0.476084,31,0.505373,30.81655229,81,0.472328,82,0.52781,81.49875635,51,50.68220406
9,0.5,0.45,27,0.461412,28,0.522135,27.63547585,74,0.457975,75,0.504747,74.89850765,47,47.2630318
10,0.5,0.45,29,0.489691,30,0.526159,29.28268619,77,0.477749,78,0.504268,77.83905879,48,48.5563726
11,0.5,0.45,29,0.493964,30,0.552097,29.10383087,79,0.458661,80,0.509305,79.81626649,50,50.71243562
12,0.5,0.45,26,0.482005,27,0.541293,26.30351842,75,0.494987,76,0.536624,75.12039772,49,48.8168793
13,0.5,0.45,26,0.465834,27,0.521197,26.61712696,76,0.495199,77,0.559019,76.0752272,50,49.45810024
14,0.5,0.45,25,0.450307,26,0.505108,25.90679002,75,0.454839,76,0.504057,75.91757081,50,50.01078079
15,0.5,0.45,29,0.497389,30,0.553498,29.04653442,75,0.490829,76,0.525124,75.26741508,46,46.22088065
16,0.5,0.45,26,0.483843,27,0.54909,26.24762824,76,0.48713,77,0.54205,76.23434086,50,49.98671262
17,0.5,0.45,31,0.486695,32,0.529259,31.3125881,80,0.479825,81,0.517857,80.53047434,49,49.21788623
18,0.5,0.45,28,0.470735,29,0.543519,28.40208013,79,0.45709,80,0.511606,79.78710837,51,51.38502824
19,0.5,0.45,29,0.499365,30,0.541497,29.01507168,78,0.462131,79,0.508245,78.82120397,49,49.80613229
0,0.5,0.5,29,0.458849,30,0.513965,29.7466253,76,0.493852,77,0.536369,76.14460098,47,46.39797568
1,0.5,0.5,27,0.479625,28,0.503988,27.83630916,72,0.460859,73,0.511519,72.7726214,45,44.93631224
2,0.5,0.5,24,0.488727,25,0.551867,24.17853975,75,0.480368,76,0.547872,75.29082721,51,51.11228746
3,0.5,0.5,33,0.495973,34,0.555764,33.06735127,80,0.482993,81,0.537552,80.31171759,47,47.24436632
4,0.5,0.5,28,0.457965,29,0.519912,28.67856393,76,0.440915,77,0.5,77,48,48.32143607
5,0.5,0.5,27,0.461369,28,0.512328,27.75808003,77,0.490933,78,0.561513,77.12846415,50,49.37038413
6,0.5,0.5,27,0.464844,28,0.508711,27.80142248,76,0.493403,77,0.546895,76.12332685,49,48.32190437
7,0.5,0.5,26,0.448895,27,0.525312,26.6687648,76,0.494981,77,0.541667,76.10750546,50,49.43874066
8,0.5,0.5,29,0.475774,30,0.512484,29.65992917,77,0.457347,78,0.501269,77.97110787,48,48.3111787
9,0.5,0.5,26,0.48829,27,0.510204,26.5343616,74,0.452295,75,0.520356,74.70091536,48,48.16655376
10,0.5,0.5,25,0.454545,26,0.506452,25.87570077,74,0.474741,75,0.550989,74.33127426,49,48.45557349
11,0.5,0.5,26,0.469528,27,0.507812,26.79594609,74,0.490541,75,0.543597,74.17828332,48,47.38233724
12,0.5,0.5,27,0.449261,28,0.514045,27.78320264,77,0.46935,78,0.549,77.38480854,50,49.60160589
13,0.5,0.5,26,0.469865,27,0.514706,26.67204121,75,0.496088,76,0.527622,75.12405657,49,48.45201536
14,0.5,0.5,27,0.488594,28,0.564557,27.15015205,74,0.483579,75,0.550667,74.24476807,47,47.09461602
15,0.5,0.5,25,0.454398,26,0.532595,25.58316815,76,0.490216,77,0.524215,76.28777317,51,50.70460502
16,0.5,0.5,30,0.476206,31,0.525698,30.48076457,78,0.450869,79,0.545661,78.51830323,48,48.03753866
17,0.5,0.5,24,0.468946,25,0.541985,24.42517011,69,0.462307,70,0.521223,69.63977527,45,45.21460516
18,0.5,0.5,25,0.448917,26,0.51109,25.82162675,71,0.480028,72,0.522177,71.4738428,46,45.65221604
19,0.5,0.5,27,0.451883,28,0.529335,27.62124929,76,0.491307,77,0.527291,76.24157959,49,48.6203303
0,0.5,0.55,27,0.481813,28,0.53986,27.31331507,76,0.488379,77,0.54759,76.19626421,49,48.88294914
1,0.5,0.55,28,0.485537,29,0.543478,28.24961599,75,0.457233,76,0.515878,75.72925228,47,47.47963629
2,0.5,0.55,27,0.470423,28,0.51808,27.62062236,76,0.467391,77,0.507538,76.81224002,49,49.19161765
3,0.5,0.55,27,0.45025,28,0.501989,27.96155705,76,0.494872,77,0.558727,76.08030695,49,48.1187499
4,0.5,0.55,28,0.46895,29,0.532086,28.49179549,75,0.485354,76,0.528894,75.33638034,47,46.84458485
5,0.5,0.55,25,0.44966,26,0.508737,25.85210827,74,0.458333,75,0.542362,74.49586452,49,48.64375626
6,0.5,0.55,28,0.492454,29,0.540365,28.15750037,76,0.487047,77,0.562035,76.1727343,48,48.01523394
7,0.5,0.55,25,0.440597,26,0.506997,25.89462349,74,0.481101,75,0.524559,74.43487965,49,48.54025616
8,0.5,0.55,29,0.477521,30,0.523172,29.4924098,79,0.498762,80,0.546931,79.02570118,50,49.53329137
9,0.5,0.55,25,0.466456,26,0.522644,25.5969958,75,0.496626,76,0.565217,75.04919013,50,49.45219433
10,0.5,0.55,27,0.44603,28,0.510481,27.83738034,78,0.480132,79,0.534687,78.36418293,51,50.5268026
11,0.5,0.55,24,0.47319,25,0.511379,24.70203462,71,0.472452,72,0.522696,71.54828437,47,46.84624975
12,0.5,0.55,27,0.475222,28,0.510479,27.70278243,74,0.496571,75,0.543608,74.07290006,47,46.37011763
13,0.5,0.55,27,0.487813,28,0.536397,27.2508439,75,0.472646,76,0.508789,75.75682705,48,48.50598315
14,0.5,0.55,25,0.481898,26,0.521244,25.46007218,78,0.489091,79,0.536667,78.22929628,53,52.7692241
15,0.5,0.55,26,0.489144,27,0.558387,26.15678119,75,0.453329,76,0.544007,75.51468934,49,49.35790815
