Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
6,0.5,0.35,11,0.497312,12,0.585789,11.03038078,27,0.460879,28,0.549534,27.44127235,16,16.41089157
7,0.5,0.35,10,0.44164,11,0.506979,10.89318784,26,0.492196,27,0.571503,26.09840241,16,15.20521458
8,0.5,0.35,11,0.483351,12,0.561065,11.21423424,28,0.469575,29,0.562088,28.3288727,17,17.11463846
9,0.5,0.35,10,0.410516,11,0.500997,10.98898111,28,0.468211,29,0.562979,28.33544023,18,17.34645912
10,0.5,0.35,11,0.498387,12,0.597677,11.01624534,26,0.495731,27,0.561307,26.06510004,15,15.04885469
11,0.5,0.35,10,0.445641,11,0.52687,10.66920681,26,0.49886,27,0.560215,26.01858039,16,15.34937358
12,0.5,0.35,11,0.496901,12,0.589019,11.03364163,28,0.462194,29,0.572717,28.34206455,17,17.30842291
13,0.5,0.35,11,0.478193,12,0.541139,11.34643981,28,0.47906,29,0.550777,28.29198098,17,16.94554118
14,0.5,0.35,10,0.474302,11,0.557671,10.30824407,27,0.459613,28,0.53838,27.51274011,17,17.20449604
15,0.5,0.35,11,0.461497,12,0.555041,11.4116031,28,0.457059,29,0.523921,28.64223326,17,17.23063016
16,0.5,0.35,11,0.496663,12,0.581568,11.03930275,28,0.44942,29,0.581201,28.38381861,17,17.34451586
17,0.5,0.35,11,0.432347,12,0.519231,11.7786589,27,0.440489,28,0.523885,27.71359538,16,15.93493647
18,0.5,0.35,10,0.451178,11,0.555263,10.46905894,25,0.426344,26,0.515301,25.82799555,15,15.35893661
19,0.5,0.35,10,0.499461,11,0.597023,10.00552469,26,0.416477,27,0.502732,26.96832647,16,16.96280178
0,0.5,0.4,10,0.423719,11,0.501672,10.97855118,27,0.430745,28,0.515118,27.82081946,17,16.84226828
1,0.5,0.4,11,0.480337,12,0.569296,11.22103441,29,0.468051,30,0.584091,29.27532747,18,18.05429306
2,0.5,0.4,11,0.489463,12,0.544385,11.1918539,28,0.48531,29,0.577626,28.15912735,17,16.96727344
3,0.5,0.4,10,0.416577,11,0.502198,10.97432873,28,0.476271,29,0.570131,28.2528127,18,17.27848397
4,0.5,0.4,10,0.43292,11,0.5347,10.65906858,27,0.397409,28,0.51,27.91118295,17,17.25211437
5,0.5,0.4,11,0.455121,12,0.549198,11.4770454,29,0.456311,30,0.543408,29.50161314,18,18.02456774
6,0.5,0.4,11,0.489017,12,0.576674,11.12529518,27,0.412008,28,0.521954,27.80032016,16,16.67502497
7,0.5,0.4,10,0.443662,11,0.549246,10.53358463,27,0.415971,28,0.528962,27.7436787,17,17.21009407
8,0.5,0.4,11,0.493333,12,0.584845,11.07285383,27,0.480078,28,0.568493,27.22532376,16,16.15246992
9,0.5,0.4,10,0.405182,11,0.511815,10.8891994,27,0.466463,28,0.559677,27.35978501,17,16.47058561
10,0.5,0.4,10,0.461371,11,0.56128,10.38664184,25,0.416842,26,0.505639,25.9364956,15,15.54985376
