"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome_of_suppression_with_tiny_chase","outcome_of_suppression_after_chasing","outcome_of_drive_loss_after_chasing","outcome_of_suppression_without_chasing","outcome_of_drive_loss_without_chasing","outcome_of_long_term_chasing","average_number_of_fertile_females_during_any_chase","average_number_of_fertile_females_during_ending_chase","average_number_of_fertile_females_during_long_term_chase","average_number_of_fertile_females_during_chase_ending_in_suppression"
"nosF2",9,0.046,1,317.55,0.6,48.75,0.0801543879166667,0.00586411108333333,0.0243741894166667,0.00068217775,14422.59664175,102762048.829167,412.833333333333,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.6,0,0.4,0,0,1870.55551167864,1870.55551167864,NA,1870.55551167864
"nosF2",10,0.008,0,NA,1,69.8,0.00865103675,4.4105e-06,0.0015301578,2.5085e-07,37750.8311295,5809745.08505,NA,0,NA,0,NA,1,0.72491875,0,NA,1,0,0,0,0,0,0,0,1,8801.7303386,NA,8801.7303386,NA
"nosF2",10,0.0118,0,NA,1,91.3,0.01911015385,3.3655e-05,0.0030756153,1.587e-06,34897.984664,13420477.1505,NA,0,NA,0,NA,1,0.8012502,0,NA,1,0,0,0,0,0,0,0,1,6339.57671115,NA,6339.57671115,NA
"nosF2",10,0.0156,0,NA,1,82.7,0.02872309185,0.0001383468,0.0047744042,7.9285e-06,31464.8690645,25153079.088,NA,0,NA,0,NA,1,0.845056,0,NA,1,0,0,0,0,0,0,0,1,4841.9136541,NA,4841.9136541,NA
"nosF2",10,0.0194,0,NA,1,74.45,0.03580994695,0.00033312895,0.00649764115,2.91025e-05,28506.5581525,38106226.1295,NA,0,NA,0,NA,1,0.8500742,0,NA,1,0,0,0,0,0,0,0,1,3891.0804989,NA,3891.0804989,NA
"nosF2",10,0.0232,0.05,117,0.95,68.1052631578947,0.0413649077368421,0.000671780736842105,0.00844751242105263,6.74533684210526e-05,25823.2146073684,49975698.5542105,NA,0,NA,0,NA,0.95,0.883515368421053,0,NA,0.95,0,0,0,0,0,0.05,0,0.95,3194.18988610526,NA,3194.18988610526,NA
"nosF2",10,0.027,0.45,557.444444444444,0.8,62.1875,0.0656983423125,0.0033767986875,0.0185211599375,0.0005367125,21479.4054706875,63259108.944375,848,0,NA,0,NA,0.55,0.936153272727273,0,NA,0.55,0,0,0,0.25,0,0.2,0,0.55,2692.04273999043,2714.6488455375,2689.30088154545,2714.6488455375
"nosF2",10,0.0308,0.35,779.857142857143,0.85,59.1764705882353,0.0520340573529412,0.00189087741176471,0.0134292802352941,0.000234147941176471,20859.0190135294,70226692.5529412,1220.25,0,NA,0,NA,0.65,0.933066846153846,0,NA,0.65,0,0,0,0.2,0,0.15,0,0.65,2240.44706313558,2112.68480422127,2255.54140369231,2112.68480422127
"nosF2",10,0.0346,0.9,1049.05555555556,0.75,54,0.0620941804,0.0037934788,0.0181363081333333,0.000542169933333333,19225.6649766667,86959690.6686667,1347.23076923077,0,NA,0,NA,0.1,0.9230155,0,NA,0.1,0,0,0,0.65,0,0.25,0,0.1,2132.5273042858,2143.10997471086,2103.366686,2143.10997471086
"nosF2",10,0.0384,0.95,539.631578947368,0.75,51.3333333333333,0.0856878591333333,0.00665834493333333,0.0255036678666667,0.000776262933333333,16215.0516225333,93812901.8573333,635.714285714286,0,NA,0,NA,0.05,0.963061,0,NA,0.05,0,0,0,0.7,0,0.25,0,0.05,1934.46705509704,1990.94937418112,1776.288125,1990.94937418112
"nosF2",10,0.0422,1,511.95,0.45,50.2222222222222,0.0784976602222222,0.00543183377777778,0.0233748791111111,0.000623885888888889,15674.6120556667,87751173.9133333,970,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.45,0,0.55,0,0,1696.50679467171,1696.50679467171,NA,1696.50679467171
"nosF2",10,0.046,1,204.2,0.55,47.9090909090909,0.0733887476363636,0.00502062781818182,0.0185362678181818,0.000526187272727273,15412.6000572727,102048525.851818,266.9,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.5,0,0.45,0,0,2264.42953701424,2264.42953701424,NA,2264.42953701424
"nosF2",11,0.008,0,NA,1,74.95,0.0084995136,4.033e-06,0.00142548755,2.2195e-07,38480.994979,5456345.55245,NA,0,NA,0,NA,1,0.73512465,0,NA,1,0,0,0,0,0,0,0,1,8838.9783711,NA,8838.9783711,NA
"nosF2",11,0.0118,0,NA,1,91.35,0.018698956,3.131e-05,0.00283423075,1.30385e-06,35855.4733595,13074716.855,NA,0,NA,0,NA,1,0.8107208,0,NA,1,0,0,0,0,0,0,0,1,6396.89502915,NA,6396.89502915,NA
"nosF2",11,0.0156,0,NA,1,83.55,0.0277957593,0.00011901395,0.0043328865,5.819e-06,32640.808347,23811394.455,NA,0,NA,0,NA,1,0.8611289,0,NA,1,0,0,0,0,0,0,0,1,4907.0299187,NA,4907.0299187,NA
"nosF2",11,0.0194,0,NA,1,74.6,0.0356198654,0.0004779248,0.00631661075,0.0001046351,29332.837322,38355489.139,NA,0,NA,0,NA,1,0.888946,0,NA,1,0,0,0,0,0,0,0,1,3913.2858563,NA,3913.2858563,NA
"nosF2",11,0.0232,0.1,102,0.9,71.0555555555556,0.0399673912222222,0.000491782444444444,0.00778235322222222,5.43881666666667e-05,26770.8598683333,47262996.6683333,NA,0,NA,0,NA,0.9,0.906595555555556,0,NA,0.9,0,0,0,0,0,0.1,0,0.9,3203.35123627778,NA,3203.35123627778,NA
"nosF2",11,0.027,0.3,711.833333333333,0.95,62.5789473684211,0.064552018368421,0.00212391863157895,0.0171139674210526,0.000393662894736842,22848.8235462105,68911565.3352632,941.5,0,NA,0,NA,0.7,0.933291,0,NA,0.7,0,0,0.05,0.2,0,0.05,0,0.7,2719.95286861855,2872.9974353983,2706.99849842857,2872.9974353983
"nosF2",11,0.0308,0.6,977.083333333333,0.85,59.2352941176471,0.0744955347647059,0.00805894170588235,0.0171917331176471,0.000493803882352941,20608.2058780588,72074586.4752941,1343.75,0,NA,0,NA,0.4,0.919955875,0,NA,0.4,0,0,0.05,0.4,0,0.15,0,0.4,2374.00781919395,2358.3023390627,2380.648548875,2358.3023390627
"nosF2",11,0.0346,0.8,662.625,0.8,54.5,0.064474791875,0.00367190575,0.016450109375,0.0004005634375,19269.595509375,82104895.89,784.25,0,NA,0,NA,0.2,0.94086225,0,NA,0.2,0,0,0,0.6,0,0.2,0,0.2,2086.96687429675,2141.36182493008,2046.69698125,2141.36182493008
"nosF2",11,0.0384,1,337.5,0.65,51.6153846153846,0.118108042307692,0.0163892781538462,0.0304597232307692,0.00149886323076923,16182.2440024615,114022467.955385,437.333333333333,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.6,0,0.35,0,0,2016.02837297752,2016.02837297752,NA,2016.02837297752
"nosF2",11,0.0422,1,670.75,0.65,49,0.0793977437692308,0.00532404746153846,0.0203633859230769,0.000706736230769231,17087.3137412308,94788719.1707692,922.307692307692,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.65,0,0.35,0,0,1695.6728312151,1695.6728312151,NA,1695.6728312151
"nosF2",11,0.046,1,294.55,0.65,45.0769230769231,0.0858681273076923,0.00767836615384615,0.0262718982307692,0.000818880538461538,15471.9934848462,137385404.45,348.307692307692,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.65,0,0.35,0,0,1962.23383304505,1962.23383304505,NA,1962.23383304505
"nosF2",12,0.008,0,NA,1,69.25,0.00846748365,4.3945e-06,0.00137135985,2.0755e-07,39055.6867145,5257563.06415,NA,0,NA,0,NA,1,0.7403283,0,NA,1,0,0,0,0,0,0,0,1,8902.4956469,NA,8902.4956469,NA
"nosF2",12,0.0118,0,NA,1,94.4,0.0184615324,2.9345e-05,0.002723127,1.22925e-06,36480.491584,11950999.8527,NA,0,NA,0,NA,1,0.80978425,0,NA,1,0,0,0,0,0,0,0,1,6381.36501565,NA,6381.36501565,NA
"nosF2",12,0.0156,0,NA,1,82.05,0.02761762895,0.0001064752,0.0040987093,4.2405e-06,33362.7386715,23620970.5295,NA,0,NA,0,NA,1,0.85894345,0,NA,1,0,0,0,0,0,0,0,1,4931.52352295,NA,4931.52352295,NA
"nosF2",12,0.0194,0.05,115,0.95,75.5263157894737,0.0337043610526316,0.000247483157894737,0.00554057421052632,1.38910526315789e-05,30417.9485142105,36147307.67,NA,0,NA,0,NA,0.95,0.898513052631579,0,NA,0.95,0,0,0,0,0,0.05,0,0.95,3934.18706921053,NA,3934.18706921053,NA
"nosF2",12,0.0232,0,NA,1,68.2,0.0393645128,0.0004976176,0.0072223881,3.89769e-05,27622.975999,46411025.0395,NA,0,NA,0,NA,1,0.9152533,0,NA,1,0,0,0,0,0,0,0,1,3207.31738375,NA,3207.31738375,NA
"nosF2",12,0.027,0.25,1199.4,0.9,63.0555555555556,0.0450333539444444,0.001243755,0.00967174455555556,0.000123049611111111,24973.0928322222,62787786.7272222,1848.33333333333,0,NA,0,NA,0.75,0.930360066666667,0,NA,0.75,0,0,0,0.15,0,0.1,0,0.75,2673.03519711608,2715.53676885771,2668.09139146667,2715.53676885771
"nosF2",12,0.0308,0.3,102.5,0.8,59.5,0.070172993625,0.0042292853125,0.019145486875,0.00094651175,21321.3830925625,62381302.64875,41.5,0,NA,0,NA,0.7,0.941539428571429,0,NA,0.7,0,0,0,0.1,0,0.2,0,0.7,2311.83095584583,3018.86687614458,2310.51197757143,3018.86687614458
"nosF2",12,0.0346,0.85,1094.52941176471,0.8,54.6875,0.075598837375,0.00823583475,0.0221636771875,0.001483359375,20122.9059060625,85513301.54125,1333.38461538462,0,NA,0,NA,0.15,0.975183,0,NA,0.15,0,0,0,0.65,0,0.2,0,0.15,2082.22455882176,2112.0074467986,2028.07555733333,2112.0074467986
"nosF2",12,0.0384,1,460.6,0.6,50.3333333333333,0.0696886733333333,0.00412736575,0.0181615913333333,0.000524746583333333,19524.02983,109049803.644167,643.416666666667,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.6,0,0.4,0,0,2100.00884345486,2100.00884345486,NA,2100.00884345486
"nosF2",12,0.0422,1,669.8,0.75,49.1333333333333,0.102982213733333,0.00801449133333333,0.0239892854,0.000810364866666667,16691.1281235333,89524631.3858,857.571428571429,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.7,0,0.25,0,0,1828.36439111244,1828.36439111244,NA,1828.36439111244
"nosF2",12,0.046,1,317.55,0.7,47.3571428571429,0.109253601928571,0.00691430828571429,0.0292984167857143,0.000622340642857143,15766.5296428571,129618006.075714,442.727272727273,0,NA,0,NA,0,NA,0,NA,0,0,0,0.15,0.55,0,0.3,0,0,1845.30750225688,1845.30750225688,NA,1845.30750225688
