Number,Migration,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
19,0.035,6,0.421488,7,0.571134,6.524651511,18,0.469957,19,0.55102,18.37061298,12,11.84596147
0,0.035,5,0.362705,6,0.510684,5.927800566,17,0.416667,18,0.573276,17.53210863,12,11.60430806
1,0.035,5,0.395437,6,0.564257,5.619375666,19,0.331337,20,0.516315,19.91180032,14,14.29242466
2,0.035,6,0.446367,7,0.622807,6.303973022,19,0.440252,20,0.63895,19.30069754,13,12.99672452
3,0.035,5,0.449102,6,0.539952,5.560242157,18,0.498943,19,0.586047,18.01213492,13,12.45189276
4,0.035,6,0.442308,7,0.585313,6.403426454,17,0.445361,18,0.603896,17.34464945,11,10.94122299
5,0.035,5,0.375,6,0.505112,5.960710772,16,0.396857,17,0.52459,16.80748906,11,10.84677829
6,0.035,5,0.394495,6,0.518375,5.851670972,18,0.436782,19,0.572301,18.46648809,13,12.61481712
7,0.035,5,0.345936,6,0.533333,5.822126288,20,0.457317,21,0.545679,20.48304701,15,14.66092072
8,0.035,5,0.434944,6,0.575893,5.461557017,17,0.389299,18,0.536383,17.75263795,12,12.29108093
9,0.035,6,0.431953,7,0.654206,6.306169096,18,0.474836,19,0.602128,18.19768721,12,11.89151811
10,0.035,5,0.414847,6,0.567686,5.557141829,17,0.365854,18,0.502752,17.97989744,12,12.42275561
11,0.035,6,0.487985,7,0.550321,6.192745765,19,0.49177,20,0.70123,19.03929151,13,12.84654575
12,0.035,6,0.473077,7,0.577295,6.258333493,18,0.450467,19,0.659574,18.23687873,12,11.97854523
13,0.035,5,0.377953,6,0.517172,5.876654767,17,0.433628,18,0.60181,17.3946439,12,11.51798913
14,0.035,6,0.475265,7,0.581699,6.232397542,18,0.406427,19,0.502174,18.97729433,12,12.74489679
15,0.035,6,0.476861,7,0.594705,6.196352805,19,0.441614,20,0.590618,19.39184183,13,13.19548902
16,0.035,6,0.452675,7,0.623126,6.277645775,18,0.402027,19,0.507157,18.93192238,12,12.65427661
17,0.035,6,0.496337,7,0.640898,6.025338784,17,0.469565,18,0.661258,17.15876949,11,11.13343071
18,0.035,6,0.408478,7,0.562874,6.592774424,18,0.49031,19,0.591209,18.09603663,12,11.50326221
19,0.035,7,0.491561,8,0.559908,7.123472866,19,0.445161,20,0.532389,19.62868574,12,12.50521288
0,0.035,6,0.471264,7,0.580931,6.262029599,15,0.428037,16,0.547884,15.60045725,9,9.338427651
1,0.035,6,0.488636,7,0.584135,6.11899601,17,0.440882,18,0.620229,17.32962915,11,11.21063314
2,0.035,5,0.365685,6,0.516279,5.891901404,17,0.438356,18,0.57016,17.46769446,12,11.57579305
3,0.035,6,0.392562,7,0.556,6.657362425,18,0.394265,19,0.563169,18.62600649,12,11.96864406
4,0.035,6,0.476483,7,0.551802,6.312231973,18,0.427184,19,0.611969,18.39405796,12,12.08182599
5,0.035,6,0.439623,7,0.558499,6.507898987,19,0.492537,20,0.602679,19.06775799,13,12.559859
6,0.035,6,0.417722,7,0.529637,6.735182951,19,0.344538,20,0.51782,19.89716185,13,13.1619789
7,0.035,6,0.413861,7,0.590278,6.488269271,17,0.322511,18,0.508604,17.95376505,11,11.46549578
8,0.035,6,0.449799,7,0.629707,6.279037063,19,0.444649,20,0.552381,19.51378421,13,13.23474714
9,0.035,5,0.351293,6,0.511673,5.927216611,18,0.474747,19,0.563246,18.28534786,13,12.35813125
10,0.035,6,0.476895,7,0.61488,6.167445737,17,0.418269,18,0.553459,17.60456395,11,11.43711821
11,0.035,5,0.421053,6,0.548902,5.617501897,18,0.410781,19,0.627907,18.41090887,13,12.79340698
12,0.035,6,0.442238,7,0.674374,6.248828273,19,0.467775,20,0.606452,19.23237451,13,12.98354624
13,0.035,6,0.417323,7,0.551363,6.616808415,18,0.353282,19,0.524954,18.85464141,12,12.23783299
14,0.035,6,0.445833,7,0.6,6.351352754,17,0.421907,18,0.57645,17.50531567,11,11.15396292
15,0.035,6,0.45351,7,0.565432,6.415378567,18,0.459883,19,0.5842,18.32269923,12,11.90732066
16,0.035,6,0.434156,7,0.558824,6.528154779,17,0.344106,18,0.549098,17.76048821,11,11.23233344
17,0.035,7,0.476395,8,0.581655,7.224254228,20,0.482824,21,0.570048,20.19691828,13,12.97266405
18,0.035,5,0.423695,6,0.558648,5.565419072,17,0.404339,18,0.53507,17.73173922,12,12.16632015
19,0.035,6,0.351044,7,0.533203,6.817725174,18,0.404255,19,0.580042,18.54466485,12,11.72693968
0,0.035,6,0.474895,7,0.641304,6.150863235,17,0.434426,18,0.545064,17.59268967,11,11.44182644
1,0.035,5,0.409722,6,0.503282,5.964920906,18,0.394636,19,0.517094,18.86040928,13,12.89548838
2,0.035,6,0.475904,7,0.651869,6.136936323,18,0.364173,19,0.564516,18.67797228,12,12.54103595
3,0.035,6,0.496063,7,0.595361,6.039648331,19,0.403409,20,0.609865,19.46785271,13,13.42820438
4,0.035,5,0.397206,6,0.523711,5.812568673,19,0.398876,20,0.544534,19.69425641,14,13.88168774
5,0.035,6,0.429338,7,0.569672,6.503527299,20,0.498915,21,0.629454,20.00831169,14,13.50478439
6,0.035,5,0.426854,6,0.519192,5.792154909,18,0.394,19,0.526419,18.80048936,13,13.00833445
7,0.035,6,0.451613,7,0.614786,6.29653803,18,0.377111,19,0.531963,18.79359001,12,12.49705198
8,0.035,6,0.499002,7,0.627494,6.007767021,17,0.467532,18,0.594118,17.25648966,11,11.24872264
9,0.035,6,0.485656,7,0.561521,6.189072695,18,0.469062,19,0.586634,18.26314088,12,12.07406819
10,0.035,6,0.477273,7,0.63109,6.147753499,19,0.375,20,0.510158,19.92484352,13,13.77709002
11,0.035,6,0.476471,7,0.623377,6.160163642,18,0.410305,19,0.603738,18.46370061,12,12.30353697
12,0.035,6,0.424812,7,0.545455,6.623227208,18,0.497364,19,0.613122,18.02277164,12,11.39954444
13,0.035,5,0.453846,6,0.555794,5.452720995,19,0.45339,20,0.571759,19.39376864,14,13.94104764
14,0.035,6,0.477927,7,0.667364,6.116518948,17,0.367384,18,0.502092,17.98447011,11,11.86795116
15,0.035,6,0.394545,7,0.593688,6.529544096,19,0.432712,20,0.546414,19.59179258,13,13.06224848
16,0.035,6,0.455253,7,0.541176,6.520780233,18,0.422053,19,0.562771,18.55392345,12,12.03314322
17,0.035,6,0.420479,7,0.533081,6.706213034,16,0.379377,17,0.578411,16.60604218,10,9.89982915
18,0.035,6,0.445783,7,0.558233,6.482143175,18,0.49789,19,0.737307,18.00881308,12,11.5266699
19,0.035,6,0.401942,7,0.566038,6.59756484,20,0.479452,21,0.652893,20.11847256,14,13.52090772
0,0.035,6,0.340081,7,0.507463,6.955413366,20,0.420619,21,0.536383,20.68571404,14,13.73030067
1,0.035,6,0.476923,7,0.567623,6.254432194,19,0.499002,20,0.620948,19.00818395,13,12.75375176
2,0.035,6,0.458333,7,0.592105,6.311477738,20,0.478846,21,0.656716,20.11892956,14,13.80745182
3,0.035,6,0.49789,7,0.666667,6.012501703,16,0.386121,17,0.54321,16.724933,10,10.7124313
4,0.035,6,0.482759,7,0.689516,6.083387745,17,0.387273,18,0.526214,17.81132999,11,11.72794224
5,0.035,7,0.441237,8,0.588517,7.398988322,19,0.490982,20,0.625282,19.06714818,12,11.66815985
6,0.035,6,0.459459,7,0.602662,6.283101611,18,0.442748,19,0.589844,18.38921521,12,12.1061136
7,0.035,6,0.486022,7,0.600423,6.122184247,20,0.441584,21,0.643478,20.28933995,14,14.1671557
8,0.035,5,0.378788,6,0.530055,5.801311588,18,0.286869,19,0.524178,18.89811596,13,13.09680437
9,0.035,6,0.443532,7,0.573146,6.435662814,18,0.456075,19,0.575758,18.36701119,12,11.93134837
10,0.035,5,0.378968,6,0.572854,5.624243112,17,0.429644,18,0.552463,17.57284296,12,11.94859985
11,0.035,7,0.474104,8,0.594527,7.215041977,17,0.384486,18,0.537975,17.75258813,10,10.53754616
12,0.035,5,0.41953,6,0.545272,5.63996119,18,0.465696,19,0.552826,18.39371055,13,12.75374936
13,0.035,6,0.442202,7,0.592593,6.384318211,19,0.411885,20,0.572581,19.5483335,13,13.16401529
14,0.035,6,0.441296,7,0.546729,6.55678962,18,0.358717,19,0.51938,18.87937484,12,12.32258522
15,0.035,5,0.40668,6,0.545657,5.671478014,19,0.343882,20,0.53252,19.82760631,14,14.1561283
16,0.035,5,0.333955,6,0.5,6,19,0.434066,20,0.583658,19.44075886,14,13.44075886
17,0.035,6,0.486275,7,0.588462,6.134312584,20,0.496945,21,0.665105,20.01816722,14,13.88385464
18,0.035,6,0.473297,7,0.55157,6.341152121,18,0.394,19,0.544662,18.70356161,12,12.36240949
19,0.035,6,0.497984,7,0.637744,6.014424728,18,0.414397,19,0.537285,18.69659365,12,12.68216892
0,0.035,6,0.498998,7,0.637527,6.007233143,17,0.403226,18,0.581614,17.54249165,11,11.5352585
1,0.035,6,0.436594,7,0.50939,6.871009396,20,0.427746,21,0.595745,20.43008589,14,13.5590765
2,0.035,5,0.363139,6,0.510163,5.930875231,19,0.495238,20,0.686792,19.02485983,14,13.0939846
3,0.035,5,0.408859,6,0.542683,5.681051231,16,0.362705,17,0.519841,16.87373358,11,11.19268235
4,0.035,6,0.46822,7,0.624146,6.20381463,18,0.405622,19,0.532909,18.74145828,12,12.53764365
5,0.035,6,0.412602,7,0.554324,6.616686188,15,0.358108,16,0.537736,15.78992139,9,9.173235205
6,0.035,7,0.493802,8,0.67098,7.03498177,18,0.438849,19,0.615222,18.34671407,11,11.3117323
7,0.035,6,0.445946,7,0.593939,6.365247005,18,0.449814,19,0.63278,18.2742914,12,11.90904439
8,0.035,6,0.490982,7,0.7,6.04314461,17,0.465887,18,0.587302,17.28096199,11,11.23781738
9,0.035,6,0.459082,7,0.572985,6.35923549,19,0.484615,20,0.550481,19.2335803,13,12.87434481
10,0.035,5,0.36255,6,0.542268,5.764809312,16,0.468432,17,0.636905,16.18737721,11,10.42256789
11,0.035,6,0.452794,7,0.61991,6.282474449,18,0.428037,19,0.53913,18.64777259,12,12.36529814
12,0.035,6,0.488327,7,0.567839,6.146808029,18,0.402957,19,0.54661,18.67553758,12,12.52872955
13,0.035,6,0.373757,7,0.54818,6.723774961,18,0.350195,19,0.507663,18.95133614,12,12.22756118
14,0.035,6,0.472885,7,0.596296,6.219712992,19,0.399628,20,0.542339,19.7033235,13,13.48361051
15,0.035,7,0.497817,8,0.659483,7.013503148,19,0.401905,20,0.519651,19.83310686,12,12.81960371
16,0.035,6,0.473461,7,0.600849,6.208332025,18,0.428571,19,0.62931,18.35583021,12,12.14749818
17,0.035,5,0.327416,6,0.514178,5.924085199,18,0.448529,19,0.608961,18.32082752,13,12.39674232
18,0.035,5,0.411647,6,0.548446,5.645859984,18,0.482143,19,0.568966,18.20567131,13,12.55981132
19,0.035,6,0.421525,7,0.565637,6.544541745,20,0.464286,21,0.564583,20.35608244,14,13.81154069
0,0.035,6,0.492933,7,0.594017,6.069912152,19,0.360515,20,0.590129,19.60747602,13,13.53756387
1,0.035,7,0.483871,8,0.616034,7.122038695,19,0.476861,20,0.636727,19.14473997,12,12.02270128
2,0.035,5,0.334737,6,0.500986,5.994069137,18,0.389764,19,0.591093,18.54754159,13,12.55347245
3,0.035,6,0.420732,7,0.558882,6.573782121,18,0.435743,19,0.565737,18.49430743,12,11.92052531
4,0.035,6,0.441501,7,0.530021,6.660856304,19,0.45488,20,0.596674,19.3182081,13,12.6573518
5,0.035,6,0.416149,7,0.583682,6.500504378,18,0.377609,19,0.52766,18.81566267,12,12.3151583
6,0.035,6,0.467836,7,0.576659,6.295562519,19,0.412214,20,0.535088,19.71443918,13,13.41887666
7,0.035,5,0.415896,6,0.514831,5.850093496,17,0.457961,18,0.650307,17.21855926,12,11.36846577
8,0.035,5,0.372141,6,0.516269,5.88712117,18,0.482353,19,0.547718,18.26997629,13,12.38285512
9,0.035,5,0.344444,6,0.516934,5.901826193,21,0.49899,22,0.654618,21.00648983,16,15.10466364
10,0.035,6,0.478723,7,0.62037,6.150211441,18,0.362173,19,0.547917,18.74202666,12,12.59181522
11,0.035,5,0.417625,6,0.532164,5.719187351,16,0.401274,17,0.522248,16.81609271,11,11.09690536
12,0.035,6,0.481203,7,0.608602,6.147544329,17,0.376384,18,0.501031,17.99172864,11,11.84418431
13,0.035,6,0.391473,7,0.50211,6.980928622,20,0.439024,21,0.584178,20.42007799,14,13.43914936
14,0.035,6,0.397516,7,0.578588,6.565984802,17,0.432432,18,0.544747,17.60159373,11,11.03560893
15,0.035,5,0.354772,6,0.503106,5.979060768,19,0.462995,20,0.584906,19.30354111,14,13.32448034
16,0.035,6,0.425047,7,0.603943,6.418975271,18,0.427957,19,0.596639,18.42709358,12,12.00811831
17,0.035,6,0.47646,7,0.605923,6.181828013,18,0.446121,19,0.585714,18.38597208,12,12.20414406
18,0.035,6,0.458333,7,0.595023,6.304828444,18,0.420744,19,0.576659,18.50832826,12,12.20349981
19,0.035,6,0.467803,7,0.557047,6.360774954,18,0.477551,19,0.603053,18.17887364,12,11.81809869
0,0.035,7,0.460648,8,0.642857,7.215971769,16,0.297917,17,0.531915,16.86360995,9,9.647638177
1,0.035,6,0.491124,7,0.599576,6.081842659,18,0.446097,19,0.616034,18.31719402,12,12.23535136
2,0.035,5,0.349421,6,0.5,6,18,0.491429,19,0.593478,18.08398906,13,12.08398906
3,0.035,6,0.492188,7,0.610984,6.06575979,18,0.458333,19,0.614072,18.26754378,12,12.20178399
4,0.035,6,0.47495,7,0.558386,6.300230116,17,0.434343,18,0.55079,17.56383591,11,11.26360579
5,0.035,6,0.433663,7,0.572447,6.477987376,18,0.402062,19,0.523711,18.80508677,12,12.32709939
6,0.035,6,0.471624,7,0.615566,6.197134957,18,0.442731,19,0.57764,18.42450096,12,12.227366
7,0.035,6,0.40177,7,0.504739,6.95397644,16,0.490458,17,0.660448,16.05613271,10,9.102156274
8,0.035,6,0.420202,7,0.567677,6.541095101,17,0.464945,18,0.586283,17.28890372,11,10.74780862
9,0.035,6,0.482042,7,0.557416,6.238251917,18,0.401163,19,0.551797,18.65614005,12,12.41788813
10,0.035,6,0.395538,7,0.553571,6.661013839,17,0.352713,18,0.505952,17.96115871,11,11.30014487
11,0.035,5,0.33,6,0.508806,5.950751093,19,0.448649,20,0.640472,19.26769991,14,13.31694882
12,0.035,5,0.404255,6,0.538934,5.710912614,17,0.437376,18,0.56639,17.48540468,12,11.77449207
13,0.035,6,0.480167,7,0.58547,6.188342212,18,0.495968,19,0.590909,18.04246848,12,11.85412627
14,0.035,6,0.457038,7,0.575,6.364202031,18,0.365571,19,0.502008,18.98528258,12,12.62108055
15,0.035,6,0.394,7,0.525974,6.803188507,17,0.410959,18,0.513566,17.8677868,11,11.06459829
16,0.035,6,0.457944,7,0.59276,6.311951104,19,0.487234,20,0.637066,19.08520209,13,12.77325099
17,0.035,5,0.38835,6,0.561331,5.64544661,19,0.476861,20,0.628743,19.15234853,14,13.50690192
18,0.035,5,0.367432,6,0.511156,5.922379004,17,0.360507,18,0.545064,17.75582611,12,11.83344711
19,0.035,5,0.408451,6,0.519833,5.821937117,16,0.368726,17,0.514403,16.90113058,11,11.07919347
0,0.04,5,0.390152,6,0.559687,5.647937004,17,0.402878,18,0.549451,17.66261863,12,12.01468162
1,0.04,6,0.445283,7,0.575884,6.418963101,16,0.380776,17,0.540594,16.74599857,10,10.32703547
2,0.04,5,0.38294,6,0.502174,5.981766946,16,0.486974,17,0.618182,16.09927748,11,10.11751054
3,0.04,4,0.303249,5,0.507277,4.964333327,17,0.391982,18,0.582988,17.5655215,13,12.60118818
4,0.04,5,0.403292,6,0.524793,5.795944066,15,0.428261,16,0.521385,15.77035995,10,9.974415884
5,0.04,5,0.394477,6,0.5,6,18,0.473477,19,0.616337,18.18565729,13,12.18565729
6,0.04,5,0.414286,6,0.548857,5.63694258,16,0.423971,17,0.557734,16.56838588,11,10.9314433
7,0.04,5,0.486815,6,0.587097,5.131479229,16,0.46402,17,0.567329,16.34827556,11,11.21679633
8,0.04,5,0.418944,6,0.539256,5.673715008,17,0.393701,18,0.516634,17.86469052,12,12.19097551
9,0.04,5,0.394683,6,0.544053,5.705074647,17,0.439834,18,0.592213,17.39484443,12,11.68976979
10,0.04,5,0.431727,6,0.643264,5.322747321,16,0.436853,17,0.594771,16.39987209,11,11.07712476
11,0.04,5,0.425,6,0.539583,5.654547359,16,0.467681,17,0.582418,16.28167897,11,10.62713161
12,0.04,7,0.483034,8,0.600446,7.14449971,17,0.387164,18,0.539301,17.74167362,10,10.59717391
13,0.04,6,0.454741,7,0.594771,6.323209312,17,0.484436,18,0.643653,17.09775338,11,10.77454407
14,0.04,5,0.40202,6,0.503326,5.967168776,17,0.494505,18,0.640306,17.03768836,12,11.07051958
15,0.04,6,0.46507,7,0.56833,6.338272322,17,0.388446,18,0.536489,17.75352431,11,11.41525199
16,0.04,5,0.458874,6,0.626186,5.245804246,17,0.469349,18,0.548936,17.38512571,12,12.13932147
17,0.04,5,0.489237,6,0.603774,5.093969634,16,0.403846,17,0.552521,16.64673953,11,11.5527699
18,0.04,6,0.39749,7,0.533613,6.753068916,16,0.47379,17,0.560417,16.30256156,10,9.549492641
19,0.04,6,0.463563,7,0.591919,6.283874536,15,0.380457,16,0.559006,15.66952489,9,9.385650356
0,0.04,6,0.472946,7,0.597403,6.217376283,18,0.423598,19,0.563877,18.54464318,12,12.32726689
1,0.04,5,0.413721,6,0.529933,5.742427632,14,0.332096,15,0.537671,14.81675301,9,9.074325378
2,0.04,5,0.405405,6,0.526733,5.779663392,16,0.494318,17,0.618947,16.04559132,11,10.26592792
3,0.04,5,0.468303,6,0.624266,5.2032341,16,0.373796,17,0.523719,16.84179212,11,11.63855802
4,0.04,5,0.456175,6,0.679435,5.196295799,16,0.34749,17,0.5,17,11,11.8037042
5,0.04,5,0.340551,6,0.544276,5.782667812,16,0.477046,17,0.645161,16.13653749,11,10.35386968
6,0.04,5,0.423636,6,0.576832,5.498472545,15,0.367308,16,0.516765,15.88782727,10,10.38935472
7,0.04,5,0.421384,6,0.589011,5.468993659,15,0.378928,16,0.514911,15.89034659,10,10.42135293
8,0.04,6,0.379098,7,0.581301,6.597923869,18,0.416122,19,0.505682,18.9365565,12,12.33863263
9,0.04,5,0.365949,6,0.531959,5.807487501,16,0.478743,17,0.593688,16.18493192,11,10.37744442
10,0.04,5,0.395257,6,0.510597,5.908123808,15,0.360595,16,0.5,16,10,10.09187619
11,0.04,4,0.305051,5,0.542074,4.822489801,16,0.392308,17,0.545648,16.7023086,12,11.87981879
12,0.04,5,0.43129,6,0.567568,5.504189965,16,0.32613,17,0.527495,16.86345691,11,11.35926694
13,0.04,5,0.459245,6,0.631206,5.237001413,16,0.482,17,0.625,16.12587413,11,10.88887271
14,0.04,5,0.382796,6,0.573557,5.614402315,17,0.475265,18,0.56278,17.28263726,12,11.66823495
15,0.04,5,0.410042,6,0.541935,5.682052876,17,0.481557,18,0.564211,17.223135,12,11.54108212
16,0.04,6,0.496829,7,0.601336,6.030342465,17,0.476298,18,0.575,17.24013698,11,11.20979451
17,0.04,5,0.396226,6,0.557223,5.644571017,16,0.401447,17,0.533643,16.74550667,11,11.10093566
18,0.04,6,0.48125,7,0.565815,6.221722935,16,0.421053,17,0.622363,16.39216631,10,10.17044338
19,0.04,5,0.403071,6,0.578189,5.553506778,15,0.383399,16,0.579256,15.59533741,10,10.04183064
0,0.04,6,0.411157,7,0.520788,6.8103821,16,0.358071,17,0.588346,16.61634567,10,9.805963574
1,0.04,5,0.413603,6,0.527778,5.75670681,17,0.434879,18,0.600791,17.39250325,12,11.63579645
2,0.04,6,0.478355,7,0.61829,6.154678958,15,0.353282,16,0.559099,15.71285657,9,9.558177609
3,0.04,5,0.491803,6,0.636905,5.056491296,17,0.446247,18,0.627219,17.29702385,12,12.24053255
4,0.04,6,0.476364,7,0.613537,6.172307961,17,0.496226,18,0.67037,17.02167172,11,10.84936376
5,0.04,6,0.448276,7,0.567929,6.432283353,16,0.343119,17,0.519192,16.89099976,10,10.4587164
6,0.04,6,0.442478,7,0.589633,6.390893955,17,0.40625,18,0.580574,17.5377917,11,11.14689774
7,0.04,5,0.466809,6,0.596112,5.256691647,16,0.475345,17,0.625514,16.16418169,11,10.90749004
8,0.04,6,0.394881,7,0.505669,6.948830198,17,0.417266,18,0.593561,17.46929295,11,10.52046275
9,0.04,5,0.353516,6,0.516484,5.898851308,16,0.452594,17,0.615234,16.29147811,11,10.3926268
10,0.04,5,0.479915,6,0.612691,5.151269808,16,0.456274,17,0.590604,16.3255118,11,11.17424199
11,0.04,5,0.363289,6,0.520921,5.867279486,18,0.462302,19,0.602941,18.26804798,13,12.40076849
12,0.04,5,0.401198,6,0.533333,5.747735271,16,0.409574,17,0.560327,16.59982886,11,10.85209359
13,0.04,6,0.496842,7,0.740576,6.012956748,15,0.365766,16,0.53271,15.80406603,9,9.791109286
14,0.04,5,0.353535,6,0.5,6,15,0.417647,16,0.543186,15.65599535,10,9.655995348
15,0.04,5,0.445693,6,0.562753,5.463924483,17,0.47541,18,0.622172,17.16755018,12,11.7036257
16,0.04,5,0.406593,6,0.574899,5.554983185,17,0.440252,18,0.567878,17.46814912,12,11.91316594
17,0.04,5,0.397233,6,0.548515,5.679307518,16,0.394118,17,0.518812,16.84913468,11,11.16982716
18,0.04,6,0.406489,7,0.518293,6.836383314,15,0.314342,16,0.52521,15.88044654,9,9.044063222
19,0.04,5,0.38255,6,0.548134,5.709307663,16,0.394231,17,0.554241,16.66101494,11,10.95170727
0,0.04,6,0.497845,7,0.664975,6.012894154,17,0.498,18,0.628151,17.01536677,11,11.00247261
1,0.04,5,0.487427,6,0.608018,5.104261512,16,0.417279,17,0.624413,16.39935983,11,11.29509832
2,0.04,5,0.411215,6,0.536017,5.711406868,16,0.46988,17,0.638945,16.17815633,11,10.46674946
3,0.04,5,0.373796,6,0.569231,5.64575946,15,0.445055,16,0.602537,15.34889702,10,9.703137557
4,0.04,6,0.472803,7,0.571759,6.274839323,16,0.472656,17,0.591966,16.22918448,10,9.954345155
5,0.04,6,0.479839,7,0.630802,6.13354928,16,0.448276,17,0.608611,16.32259956,10,10.18905028
6,0.04,5,0.431102,6,0.544256,5.608887004,15,0.426415,16,0.56338,15.53725404,10,9.928367039
7,0.04,6,0.484685,7,0.654912,6.089968101,15,0.440748,16,0.595238,15.38353291,9,9.293564813
8,0.04,5,0.391919,6,0.522222,5.82945903,17,0.456693,18,0.645022,17.22995396,12,11.40049493
9,0.04,5,0.383333,6,0.503018,5.974783807,17,0.465421,18,0.581712,17.29734889,12,11.32256508
10,0.04,6,0.446069,7,0.644444,6.271863894,16,0.370301,17,0.52381,16.84489509,10,10.57303119
11,0.04,5,0.458824,6,0.616698,5.260815587,15,0.324376,16,0.503817,15.97872838,10,10.7179128
12,0.04,5,0.339048,6,0.533881,5.826102354,14,0.313725,15,0.505929,14.96915257,9,9.143050213
13,0.04,6,0.48337,7,0.621622,6.120287591,18,0.463938,19,0.62845,18.21920589,12,12.0989183
14,0.04,5,0.462857,6,0.601695,5.267527622,14,0.4334,15,0.50813,14.89120835,9,9.623680728
15,0.04,5,0.469274,6,0.594203,5.245947698,17,0.431772,18,0.585952,17.44252173,12,12.19657403
16,0.04,5,0.38175,6,0.523697,5.833057409,17,0.47259,18,0.610753,17.19838886,12,11.36533145
17,0.04,5,0.45098,6,0.582126,5.373781892,16,0.490323,17,0.656325,16.05829448,11,10.68451259
18,0.04,5,0.364892,6,0.529297,5.821799824,16,0.433145,17,0.522727,16.74629948,11,10.92449966
19,0.04,5,0.352941,6,0.503704,5.975431638,17,0.439306,18,0.610266,17.35501872,12,11.37958708
0,0.04,5,0.436131,6,0.547297,5.574537179,16,0.497934,17,0.621495,16.01672049,11,10.44218331
1,0.04,5,0.389864,6,0.544231,5.713468552,17,0.377246,18,0.506098,17.95267439,12,12.23920583
2,0.04,5,0.460967,6,0.511468,5.772915388,15,0.401515,16,0.579832,15.55230292,10,9.779387533
3,0.04,6,0.472169,7,0.571096,6.281328656,18,0.402214,19,0.55102,18.65713748,12,12.37580882
4,0.04,5,0.361842,6,0.563536,5.68498815,15,0.358674,16,0.516,15.89830034,10,10.21331219
5,0.04,5,0.357602,6,0.512931,5.916750896,19,0.466368,20,0.63035,19.20509568,14,13.28834478
6,0.04,5,0.425532,6,0.546371,5.616257996,15,0.478505,16,0.551923,15.29277561,10,9.676517617
7,0.04,5,0.39759,6,0.544086,5.699063456,15,0.26499,16,0.5,16,10,10.30093654
8,0.04,5,0.48,6,0.619658,5.143206977,16,0.362949,17,0.539841,16.77477218,11,11.6315652
9,0.04,5,0.33925,6,0.522199,5.878660173,14,0.433526,15,0.564961,14.5057557,9,8.627095524
10,0.04,5,0.372792,6,0.586745,5.594560488,17,0.434426,18,0.572,17.4766453,12,11.88208481
11,0.04,5,0.419776,6,0.552,5.606727977,16,0.484288,17,0.637527,16.10253265,11,10.49580467
12,0.04,6,0.418891,7,0.569231,6.539503791,16,0.355599,17,0.508032,16.947308,10,10.40780421
13,0.04,6,0.475915,7,0.612,6.176984973,17,0.450199,18,0.524249,17.67253207,11,11.4955471
14,0.04,6,0.451346,7,0.60404,6.318637275,17,0.492986,18,0.698039,17.03420579,11,10.71556852
15,0.04,6,0.444668,7,0.60084,6.354301667,16,0.414634,17,0.583851,16.5044765,10,10.15017483
16,0.04,5,0.454023,6,0.622172,5.273430113,16,0.386617,17,0.55408,16.67706299,11,11.40363288
17,0.04,5,0.457317,6,0.567506,5.387361715,16,0.444882,17,0.566929,16.4516129,11,11.06425119
18,0.04,5,0.427975,6,0.578571,5.478266355,16,0.447514,17,0.5666,16.44074031,11,10.96247395
19,0.04,5,0.39083,6,0.522,5.832278722,17,0.487666,18,0.599537,17.11025199,12,11.27797326
0,0.04,4,0.282692,5,0.515326,4.93411969,15,0.311475,16,0.501923,15.98990276,11,11.05578307
1,0.04,4,0.299824,5,0.501976,4.990225177,16,0.346979,17,0.543568,16.77838028,12,11.7881551
2,0.04,6,0.386076,7,0.55511,6.673970917,16,0.443038,17,0.558442,16.49358774,10,9.819616827
3,0.04,6,0.458613,7,0.627907,6.244468203,16,0.469786,17,0.60514,16.22322207,10,9.978753866
4,0.04,5,0.447013,6,0.553097,5.499481543,16,0.399217,17,0.512821,16.88714306,11,11.38766152
5,0.04,5,0.37827,6,0.559846,5.670407983,15,0.454044,16,0.6417,15.24489491,10,9.574486931
6,0.04,4,0.333988,5,0.529528,4.848992533,16,0.406818,17,0.514451,16.8657382,12,12.01674567
7,0.04,4,0.323024,5,0.507216,4.960823489,14,0.404624,15,0.540117,14.70391828,10,9.743094795
8,0.04,5,0.429091,6,0.511062,5.865049835,16,0.467043,17,0.580645,16.29010933,11,10.42505949
9,0.04,5,0.343685,6,0.508299,5.94958509,17,0.399217,18,0.552773,17.65632733,12,11.70674224
10,0.04,5,0.414873,6,0.536842,5.69793964,17,0.451429,18,0.60251,17.3214898,12,11.62355016
11,0.04,6,0.497951,7,0.566434,6.029919834,16,0.396154,17,0.589431,16.53729104,10,10.5073712
12,0.04,5,0.45509,6,0.591422,5.329416425,16,0.359633,17,0.531818,16.81521038,11,11.48579396
13,0.04,6,0.471311,7,0.623188,6.188896278,16,0.447368,17,0.614931,16.31410276,10,10.12520648
14,0.04,6,0.49503,7,0.624742,6.038315653,16,0.42685,17,0.511407,16.86509692,10,10.82678126
15,0.04,5,0.435714,6,0.545082,5.587795333,15,0.32381,16,0.509881,15.94689661,10,10.35910128
16,0.04,6,0.490946,7,0.625514,6.067281969,16,0.465517,17,0.584726,16.28926507,10,10.2219831
