Number,MIGRATION,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
93,0.02,23,0.451501,24,0.527211,23.64058909,77,0.459364,78,0.512776,77.76080282,54,54.12021373
94,0.02,25,0.490731,26,0.542857,25.17781913,82,0.410273,83,0.50057,82.9936875,57,57.81586837
95,0.02,25,0.494069,26,0.559524,25.09061187,80,0.484884,81,0.569444,80.17876064,55,55.08814877
96,0.02,23,0.450745,24,0.505747,23.89551289,81,0.490566,82,0.555809,81.14459789,58,57.249085
97,0.02,25,0.452819,26,0.514461,25.76540346,85,0.477348,86,0.521739,85.51028362,60,59.74488016
98,0.02,26,0.479604,27,0.552097,26.2813513,85,0.495921,86,0.516724,85.19607749,59,58.91472619
99,0.02,23,0.488185,24,0.562065,23.15992149,81,0.485746,82,0.524334,81.36938945,58,58.20946795
100,0.02,26,0.476717,27,0.526573,26.46700497,84,0.450495,85,0.526097,84.65481072,58,58.18780574
101,0.02,25,0.473176,26,0.548972,25.3538973,83,0.476744,84,0.520263,83.53438728,58,58.18048998
102,0.02,25,0.477019,26,0.544066,25.34275956,84,0.496499,85,0.565632,84.05064152,59,58.70788196
103,0.02,26,0.459491,27,0.547506,26.46025109,78,0.461436,79,0.516471,78.70071773,52,52.24046663
104,0.02,23,0.493428,24,0.563389,23.09393805,78,0.455463,79,0.507075,78.86291948,55,55.76898142
105,0.02,24,0.451276,25,0.541088,24.54251102,77,0.486342,78,0.533457,77.28988645,53,52.74737543
106,0.02,26,0.489596,27,0.553069,26.16391221,84,0.47744,85,0.554479,84.29283869,58,58.12892648
107,0.02,25,0.499417,26,0.572309,25.00799813,78,0.428215,79,0.50464,78.93928688,53,53.93128875
108,0.02,23,0.444954,24,0.512025,23.82071238,76,0.477778,77,0.506211,76.78155664,53,52.96084426
109,0.02,24,0.464751,25,0.512539,24.73761195,80,0.477191,81,0.523949,80.48780957,56,55.75019762
110,0.02,23,0.445711,24,0.544084,23.55186891,79,0.450909,80,0.528509,79.63261598,56,56.08074707
111,0.02,25,0.493341,26,0.528365,25.19012677,82,0.458927,83,0.529064,82.58561102,57,57.39548425
112,0.02,27,0.479603,28,0.539443,27.34085896,85,0.461583,86,0.528356,85.57533734,58,58.23447838
113,0.02,24,0.448045,25,0.523509,24.68847397,81,0.45227,82,0.537671,81.55889275,57,56.87041878
114,0.02,23,0.437993,24,0.543879,23.5856015,81,0.487832,82,0.553082,81.18648276,58,57.60088126
115,0.02,24,0.462147,25,0.510204,24.78766881,80,0.490706,81,0.554301,80.14614356,56,55.35847475
116,0.02,24,0.477764,25,0.537037,24.37514551,84,0.458434,85,0.546392,84.47256645,60,60.09742094
117,0.02,24,0.436005,25,0.518944,24.77159117,78,0.43248,79,0.512291,78.84599867,54,54.0744075
118,0.02,26,0.494706,27,0.536613,26.12632734,86,0.490047,87,0.563817,86.13491934,60,60.008592
119,0.02,24,0.480679,25,0.554885,24.26036978,84,0.469714,85,0.517303,84.63640757,60,60.37603779
120,0.02,24,0.459075,25,0.536822,24.52638687,82,0.492994,83,0.549658,82.12364111,58,57.59725424
121,0.02,25,0.484216,26,0.52046,25.43549277,80,0.466019,81,0.538908,80.46620203,55,55.03070926
122,0.02,25,0.483001,26,0.555495,25.23448837,81,0.48577,82,0.51837,81.43650307,56,56.2020147
123,0.02,26,0.470231,27,0.500601,26.98021073,86,0.498173,87,0.608619,86.01654202,60,59.03633129
124,0.02,26,0.496081,27,0.547696,26.07592754,87,0.432971,88,0.50117,87.98284432,61,61.90691678
125,0.02,26,0.494938,27,0.534722,26.12723708,80,0.430262,81,0.507682,80.90077499,54,54.77353791
126,0.02,27,0.46696,28,0.523837,27.58090265,83,0.475444,84,0.518868,83.56549374,56,55.98459109
127,0.02,25,0.443046,26,0.51863,25.75351926,85,0.497534,86,0.566959,85.03552035,60,59.28200108
128,0.02,25,0.471807,26,0.514485,25.66059797,81,0.492179,82,0.554817,81.12486031,56,55.46426234
129,0.02,25,0.471815,26,0.530058,25.48392081,83,0.49732,84,0.563225,83.04066459,58,57.55674378
130,0.02,24,0.441372,25,0.508256,24.87656241,84,0.439675,85,0.516364,84.78661868,60,59.91005627
131,0.02,24,0.445783,25,0.501685,24.96985797,83,0.487995,84,0.557714,83.17219122,59,58.20233326
132,0.02,26,0.496732,27,0.573993,26.04229818,82,0.44766,83,0.50565,82.90256941,56,56.86027122
133,0.02,24,0.477217,25,0.525028,24.47652214,84,0.478022,85,0.521688,84.50332066,60,60.02679852
134,0.02,24,0.460272,25,0.502831,24.93348058,81,0.479896,82,0.548544,81.29285631,57,56.35937573
135,0.02,24,0.493506,25,0.575548,24.07915458,77,0.433908,78,0.517026,77.79515869,53,53.71600411
136,0.02,26,0.428042,27,0.512097,26.85608233,83,0.475348,84,0.506711,83.78602175,57,56.92993942
137,0.02,22,0.425493,23,0.513839,22.84335454,76,0.47,77,0.52442,76.55126792,54,53.70791338
138,0.02,25,0.493205,26,0.519925,25.25430389,81,0.467836,82,0.527673,81.53752695,56,56.28322306
139,0.02,24,0.488979,25,0.509195,24.54516225,79,0.470375,80,0.541975,79.41375698,55,54.86859474
140,0.02,28,0.459127,29,0.510585,28.79429826,85,0.44308,86,0.503425,85.94324302,57,57.14894476
141,0.02,24,0.471445,25,0.526573,24.51797635,83,0.494048,84,0.570414,83.07794044,59,58.5599641
142,0.02,26,0.486229,27,0.564948,26.17493871,84,0.489209,85,0.563869,84.14453523,58,57.96959652
143,0.02,25,0.493127,26,0.53246,25.17473877,82,0.484778,83,0.558824,82.20557491,57,57.03083614
144,0.02,24,0.488257,25,0.572448,24.13948047,78,0.482488,79,0.554384,78.24357405,54,54.10409358
145,0.02,25,0.488771,26,0.557108,25.16431801,83,0.458989,84,0.545082,83.47635696,58,58.31203895
146,0.02,24,0.434444,25,0.514434,24.81955244,81,0.464796,82,0.55,81.41317309,57,56.59362065
147,0.02,24,0.486395,25,0.527374,24.33199932,86,0.444577,87,0.521454,86.72093084,62,62.38893152
148,0.02,25,0.490676,26,0.567255,25.12175662,78,0.492197,79,0.555239,78.12377463,53,53.00201801
149,0.02,24,0.430909,25,0.516067,24.81132718,80,0.464166,81,0.5551,80.39406603,56,55.58273885
150,0.02,25,0.492664,26,0.537667,25.16301135,82,0.492253,83,0.543423,82.1513973,57,56.98838595
151,0.02,25,0.442744,26,0.509659,25.85565269,81,0.484933,82,0.54086,81.26940476,56,55.41375207
152,0.02,27,0.462585,28,0.509923,27.79037982,84,0.436887,85,0.533613,84.65249261,57,56.86211279
153,0.02,25,0.476523,26,0.515258,25.60609268,80,0.478966,81,0.536894,80.36310592,55,54.75701324
154,0.02,25,0.412875,26,0.51171,25.8815197,83,0.457746,84,0.550633,83.45489681,58,57.57337711
155,0.02,26,0.470527,27,0.559952,26.32958345,79,0.474082,80,0.541985,79.38169153,53,53.05210808
156,0.02,25,0.428744,26,0.502188,25.97020859,79,0.486228,80,0.552267,79.20854344,54,53.23833484
157,0.02,25,0.462543,26,0.514673,25.7185306,84,0.463235,85,0.526995,84.57661543,59,58.85808484
158,0.02,26,0.425089,27,0.5,27,80,0.407738,81,0.502345,80.97521325,54,53.97521325
159,0.02,25,0.471382,26,0.515713,25.64555277,84,0.493515,85,0.548619,84.11768656,59,58.47213378
160,0.02,28,0.493757,29,0.539227,28.13729932,88,0.461963,89,0.51065,88.78125578,60,60.64395646
161,0.02,25,0.472873,26,0.539304,25.40834851,83,0.491944,84,0.534014,83.19149037,58,57.78314186
162,0.02,22,0.431406,23,0.526066,22.72463554,83,0.489286,84,0.570048,83.1326614,61,60.40802586
163,0.02,26,0.4637,27,0.531174,26.537985,83,0.490698,84,0.564732,83.12564497,57,56.58765997
164,0.02,26,0.498276,27,0.545455,26.03654168,83,0.49886,84,0.556304,83.01984541,57,56.98330373
165,0.02,23,0.471807,24,0.51369,23.67313707,79,0.463964,80,0.523756,79.60268932,56,55.92955225
166,0.02,26,0.480634,27,0.561769,26.23868861,79,0.490139,80,0.542636,79.18783931,53,52.9491507
167,0.02,27,0.452607,28,0.52072,27.69579963,86,0.459273,87,0.541812,86.49342735,59,58.79762772
168,0.02,25,0.470387,26,0.524376,25.54850062,85,0.492473,86,0.533175,85.18492949,60,59.63642887
169,0.02,26,0.446941,27,0.507143,26.88134946,84,0.488065,85,0.525744,84.31675469,58,57.43540523
170,0.02,29,0.447031,30,0.501777,29.96754101,85,0.489691,86,0.52256,85.31363899,56,55.34609798
171,0.02,21,0.433638,22,0.52665,21.71347783,78,0.491706,79,0.554885,78.1312778,57,56.41779997
172,0.02,25,0.446934,26,0.515099,25.77849336,81,0.432571,82,0.504969,81.93136551,56,56.15287215
173,0.02,26,0.450617,27,0.543743,26.53028155,81,0.46518,82,0.510341,81.77101924,55,55.24073769
174,0.02,26,0.473094,27,0.507831,26.77456315,82,0.476415,83,0.547192,82.33322972,56,55.55866658
175,0.02,25,0.476825,26,0.52907,25.44358312,80,0.436394,81,0.500623,80.99030033,55,55.54671721
176,0.02,24,0.498855,25,0.576319,24.01478106,78,0.479905,79,0.558612,78.25531401,54,54.24053295
177,0.02,25,0.491218,26,0.535632,25.19773045,88,0.487273,89,0.530401,88.29509831,63,63.09736787
178,0.02,25,0.483193,26,0.533742,25.33248927,81,0.496269,82,0.562284,81.05651746,56,55.72402819
179,0.02,25,0.465076,26,0.516245,25.68252262,82,0.437428,83,0.502938,82.95515189,57,57.27262926
180,0.02,25,0.474261,26,0.533954,25.43118959,78,0.45959,79,0.514654,78.73387331,53,53.30268372
181,0.02,24,0.496799,25,0.546263,24.06471373,80,0.485566,81,0.537058,80.28031539,56,56.21560166
182,0.02,25,0.493385,26,0.545244,25.12755742,85,0.481967,86,0.52133,85.45812057,60,60.33056315
183,0.02,28,0.474332,29,0.550885,28.33529711,85,0.467799,86,0.520325,85.61304878,57,57.27775166
184,0.02,26,0.476219,27,0.508792,26.7300832,78,0.457355,79,0.537861,78.52971207,52,51.79962887
185,0.02,24,0.497719,25,0.569805,24.03164276,83,0.460227,84,0.514773,83.72916438,59,59.69752161
186,0.02,24,0.476484,25,0.55,24.31987595,78,0.432164,79,0.500576,78.99158042,54,54.67170448
187,0.02,24,0.464286,25,0.545856,24.43783254,80,0.459146,81,0.527261,80.59977978,56,56.16194725
188,0.02,26,0.44497,27,0.50112,26.98005343,84,0.497549,85,0.569585,84.03402465,58,57.05397123
189,0.02,26,0.475594,27,0.526413,26.48025345,81,0.457192,82,0.512458,81.77458112,55,55.29432767
190,0.02,25,0.455136,26,0.539401,25.53241559,87,0.466737,88,0.541327,87.4459445,62,61.9135289
191,0.02,25,0.458691,26,0.506425,25.86539992,83,0.493799,84,0.583012,83.06950781,58,57.20410788
192,0.02,27,0.486079,28,0.555957,27.19921864,86,0.495511,87,0.568371,86.06161131,59,58.86239267
193,0.02,24,0.433071,25,0.504866,24.93222369,83,0.494975,84,0.572422,83.06488308,59,58.13265939
194,0.02,26,0.430657,27,0.5,27,82,0.451754,83,0.509259,82.83898791,56,55.83898791
195,0.02,25,0.479951,26,0.547929,25.29493366,83,0.477841,84,0.563857,83.25761486,58,57.96268121
196,0.02,23,0.479085,24,0.559976,23.25855781,80,0.471227,81,0.534188,80.45699719,57,57.19843938
197,0.02,25,0.443452,26,0.521562,25.7239534,83,0.417735,84,0.508436,83.9069911,58,58.1830377
198,0.02,24,0.484099,25,0.527115,24.36965315,80,0.470554,81,0.513658,80.68313846,56,56.3134853
199,0.02,24,0.439039,25,0.526316,24.69847726,81,0.494444,82,0.566921,81.0766588,57,56.37818154
0,0.025,22,0.487764,23,0.560556,22.1680954,65,0.452797,66,0.524096,65.66204295,43,43.49394755
1,0.025,23,0.488532,24,0.532859,23.25871365,69,0.47104,70,0.518023,69.61639316,46,46.35767951
2,0.025,21,0.468218,22,0.54675,21.40470127,69,0.476004,70,0.535674,69.40214513,48,47.99744386
3,0.025,21,0.461449,22,0.538371,21.50117002,66,0.477866,67,0.524277,66.4769128,45,44.97574278
4,0.025,23,0.448521,24,0.507194,23.87738824,66,0.449029,67,0.514758,66.77547201,43,42.89808378
5,0.025,22,0.453502,23,0.528312,22.62154792,69,0.459242,70,0.520859,69.66147329,47,47.03992537
6,0.025,21,0.469342,22,0.514267,21.68242627,65,0.442177,66,0.522533,65.71958535,44,44.03715908
7,0.025,21,0.441038,22,0.509901,21.85622177,69,0.428839,70,0.5,70,48,48.14377823
8,0.025,21,0.460043,22,0.504005,21.90889859,64,0.479665,65,0.566026,64.23546508,43,42.32656649
9,0.025,23,0.497038,24,0.550273,23.05564009,68,0.439684,69,0.507956,68.88346614,45,45.82782605
10,0.025,20,0.482032,21,0.552874,20.25363485,67,0.470513,68,0.513304,67.6890935,47,47.43545865
11,0.025,23,0.429287,24,0.502884,23.96081362,69,0.448276,70,0.505624,69.90193206,46,45.94111844
12,0.025,22,0.47783,23,0.540428,22.35416467,68,0.48044,69,0.533694,68.36729635,46,46.01313168
13,0.025,21,0.457158,22,0.5,22,66,0.497743,67,0.515931,66.12409281,45,44.12409281
14,0.025,23,0.495255,24,0.552326,23.08314205,70,0.445431,71,0.513547,70.80111868,47,47.71797663
15,0.025,21,0.485785,22,0.541888,21.25337326,66,0.476923,67,0.503593,66.86527934,45,45.61190608
16,0.025,20,0.467157,21,0.534788,20.4856205,65,0.454918,66,0.501652,65.964651,45,45.4790305
17,0.025,22,0.441939,23,0.546729,22.55407004,66,0.476051,67,0.515738,66.60344697,44,44.04937693
18,0.025,21,0.476074,22,0.564177,21.27156851,65,0.432558,66,0.534065,65.66440738,44,44.39283888
19,0.025,19,0.466467,20,0.521643,19.60774612,63,0.458576,64,0.511671,63.78018646,44,44.17244034
20,0.025,21,0.478752,22,0.561286,21.25744542,66,0.46978,67,0.539168,66.43552199,45,45.17807658
21,0.025,20,0.429268,21,0.536896,20.65718958,65,0.497241,66,0.551839,65.05053299,45,44.39334341
22,0.025,20,0.494253,21,0.540767,20.1235542,65,0.417563,66,0.504103,65.9525884,45,45.8290342
23,0.025,21,0.467073,22,0.521469,21.60532024,66,0.459751,67,0.556029,66.41804981,45,44.81272957
24,0.025,21,0.475933,22,0.509895,21.70864496,67,0.483504,68,0.520706,67.44341702,46,45.73477206
25,0.025,21,0.436994,22,0.535928,21.63684881,64,0.444378,65,0.556707,64.49517044,43,42.85832163
26,0.025,20,0.483813,21,0.570866,20.18594419,66,0.493483,67,0.531719,66.17044147,46,45.98449727
27,0.025,21,0.435414,22,0.526528,21.70884826,65,0.485651,66,0.54204,65.25446452,44,43.54561627
28,0.025,21,0.478136,22,0.539251,21.35775178,67,0.448922,68,0.510124,67.83458057,46,46.47682879
29,0.025,23,0.457604,24,0.52497,23.62933824,66,0.443827,67,0.50722,66.8861073,43,43.25676906
30,0.025,22,0.444954,23,0.516129,22.77338953,69,0.466352,70,0.524729,69.57639139,47,46.80300185
31,0.025,21,0.444199,22,0.53253,21.63172612,66,0.419954,67,0.5172,66.82312897,45,45.19140285
32,0.025,21,0.499349,22,0.566242,21.00973196,69,0.474087,70,0.538895,69.39984261,48,48.39011065
33,0.025,21,0.474296,22,0.511016,21.7,67,0.4625,68,0.526699,67.58412125,46,45.88412125
34,0.025,22,0.493506,23,0.560065,22.09756757,68,0.498853,69,0.537747,68.02949041,46,45.93192284
35,0.025,21,0.456422,22,0.519231,21.69381776,68,0.467723,69,0.526726,68.54703998,47,46.85322222
36,0.025,21,0.45197,22,0.526544,21.64405825,70,0.475834,71,0.519978,70.54743567,49,48.90337741
37,0.025,22,0.437574,23,0.530573,22.67125453,69,0.477984,70,0.533172,69.3989273,47,46.72767277
38,0.025,22,0.488372,23,0.540244,22.22416718,66,0.485066,67,0.566168,66.18413849,44,43.95997131
39,0.025,21,0.471539,22,0.548005,21.37220464,65,0.448005,66,0.509164,65.85016106,44,44.47795642
40,0.025,23,0.454237,24,0.535452,23.56347965,68,0.494015,69,0.5771,68.07203466,45,44.50855501
41,0.025,20,0.452876,21,0.516791,20.73729172,66,0.441847,67,0.506881,66.89419381,46,46.15690209
42,0.025,21,0.420226,22,0.5,22,67,0.479592,68,0.550709,67.28696374,46,45.28696374
43,0.025,22,0.482406,23,0.530647,22.36471052,68,0.483393,69,0.583333,68.1661697,46,45.80145919
44,0.025,21,0.490116,22,0.539798,21.19894529,67,0.482572,68,0.531209,67.35832802,46,46.15938273
45,0.025,21,0.480344,22,0.565564,21.23065008,66,0.486597,67,0.53778,66.26186429,45,45.03121421
46,0.025,21,0.423168,22,0.510441,21.88036392,62,0.407692,63,0.503513,62.96333789,41,41.08297397
47,0.025,21,0.475155,22,0.50748,21.76860015,64,0.422357,65,0.508245,64.90400289,43,43.13540273
48,0.025,22,0.491071,23,0.551925,22.14672823,68,0.480427,69,0.556193,68.25833487,46,46.11160664
49,0.025,20,0.426918,21,0.510856,20.87066644,66,0.462963,67,0.516366,66.69353782,46,45.82287137
50,0.025,22,0.494559,23,0.565836,22.07633598,67,0.41816,68,0.505357,67.9385644,45,45.86222842
51,0.025,21,0.464365,22,0.510766,21.76797914,66,0.441379,67,0.513279,66.81531293,45,45.0473338
52,0.025,22,0.479369,23,0.539036,22.34576902,66,0.491409,67,0.554612,66.13592709,44,43.79015807
53,0.025,21,0.455207,22,0.556593,21.44180656,65,0.455665,66,0.547036,65.4852196,44,44.04341304
54,0.025,21,0.450549,22,0.505239,21.90420552,67,0.450909,68,0.50625,67.88706384,46,45.98285832
55,0.025,20,0.48852,21,0.561942,20.15635641,66,0.493939,67,0.562073,66.08895706,46,45.93260065
56,0.025,20,0.450937,21,0.51036,20.82565673,67,0.477621,68,0.538186,67.36950384,47,46.54384711
57,0.025,22,0.470379,23,0.540473,22.42258967,68,0.465554,69,0.531712,68.52066266,46,46.09807299
58,0.025,21,0.45815,22,0.538818,21.51879308,67,0.495666,68,0.542316,67.09290461,46,45.57411153
59,0.025,21,0.426759,22,0.503722,21.9516391,69,0.471376,70,0.543805,69.39520082,48,47.44356172
60,0.025,20,0.476521,21,0.525492,20.47944702,64,0.472093,65,0.512717,64.68695845,44,44.20751143
61,0.025,22,0.492605,23,0.53644,22.16870081,68,0.445946,69,0.513218,68.80351409,46,46.63481328
62,0.025,21,0.443107,22,0.523307,21.70938903,64,0.436257,65,0.5,65,43,43.29061097
63,0.025,21,0.475917,22,0.566593,21.26559398,64,0.450117,65,0.501175,64.97698696,43,43.71139297
64,0.025,20,0.454965,21,0.53139,20.58927053,68,0.496027,69,0.568845,68.05456069,48,47.46529016
65,0.025,22,0.491007,23,0.576784,22.10484162,65,0.473054,66,0.512835,65.67735854,43,43.57251691
66,0.025,21,0.443834,22,0.520101,21.73643909,66,0.446492,67,0.531042,66.6328563,45,44.89641721
67,0.025,20,0.417783,21,0.521765,20.79068493,66,0.447308,67,0.52122,66.71290183,46,45.9222169
68,0.025,19,0.451338,20,0.522119,19.68750088,66,0.433143,67,0.507246,66.90221718,47,47.2147163
69,0.025,20,0.46312,21,0.526406,20.58275132,67,0.455952,68,0.539766,67.52554466,47,46.94279334
70,0.025,20,0.471871,21,0.50678,20.80578074,64,0.459613,65,0.507303,64.84686517,44,44.04108443
71,0.025,21,0.467352,22,0.517426,21.65199505,69,0.469342,70,0.522026,69.58192241,48,47.92992736
72,0.025,23,0.487603,24,0.553348,23.18856187,67,0.447109,68,0.506904,67.88453884,44,44.69597697
73,0.025,20,0.461929,21,0.542038,20.47523999,65,0.473971,66,0.537313,65.41092798,45,44.93568799
74,0.025,20,0.453374,21,0.525229,20.64889013,64,0.49694,65,0.559146,64.0491914,44,43.40030127
75,0.025,19,0.460047,20,0.528604,19.58277054,64,0.476678,65,0.536954,64.38692017,45,44.80414963
76,0.025,20,0.474854,21,0.512063,20.67580424,66,0.465174,67,0.523486,66.59723556,46,45.92143132
77,0.025,20,0.484919,21,0.561201,20.19770064,68,0.477679,69,0.541566,68.3493825,48,48.15168187
78,0.025,22,0.47619,23,0.507558,22.75905381,68,0.48434,69,0.545035,68.25801137,46,45.49895756
79,0.025,20,0.456705,21,0.514674,20.7468647,66,0.443847,67,0.507656,66.88001693,46,46.13315222
80,0.025,22,0.461859,23,0.511806,22.76362945,67,0.467301,68,0.529647,67.52447631,45,44.76084686
81,0.025,20,0.432793,21,0.512456,20.84364134,66,0.466194,67,0.515222,66.68952435,46,45.84588301
82,0.025,19,0.436257,20,0.500591,19.99081357,66,0.468441,67,0.530723,66.50671141,47,46.51589784
83,0.025,22,0.467184,23,0.512346,22.72662858,68,0.468854,69,0.550279,68.38251151,46,45.65588293
84,0.025,22,0.478873,23,0.568603,22.2354508,67,0.483373,68,0.561155,67.21376411,45,44.97831331
85,0.025,21,0.498828,22,0.579781,21.01447754,66,0.458431,67,0.525959,66.61558168,45,45.60110415
86,0.025,19,0.455932,20,0.508762,19.83414726,64,0.460177,65,0.522173,64.64234789,45,44.80820063
87,0.025,21,0.462372,22,0.549564,21.43155335,65,0.436353,66,0.501182,65.98176742,44,44.55021407
88,0.025,21,0.446658,22,0.512055,21.81566433,66,0.467076,67,0.528993,66.53174411,45,44.71607978
89,0.025,22,0.490786,23,0.544856,22.17040873,66,0.440926,67,0.525362,66.69963049,44,44.52922176
90,0.025,24,0.495658,25,0.592262,24.04494638,68,0.421085,69,0.511858,68.86936644,44,44.82442006
91,0.025,20,0.460402,21,0.508591,20.8217228,66,0.453739,67,0.510702,66.81212366,46,45.99040086
92,0.025,22,0.484229,23,0.562011,22.20275899,69,0.470246,70,0.520833,69.58817483,47,47.38541583
93,0.025,20,0.48,21,0.538323,20.34291789,65,0.487358,66,0.573006,65.14760415,45,44.80468626
94,0.025,23,0.472,24,0.53481,23.44578889,69,0.498246,70,0.549361,69.03431478,46,45.58852589
95,0.025,22,0.446855,23,0.516,22.76860221,67,0.44414,68,0.50235,67.95962893,45,45.19102672
96,0.025,21,0.480024,22,0.540636,21.3295717,67,0.486471,68,0.546988,67.22355702,46,45.89398532
97,0.025,21,0.473868,22,0.57277,21.26422115,64,0.48012,65,0.518424,64.51900585,43,43.2547847
98,0.025,22,0.474883,23,0.53125,22.4455976,70,0.472561,71,0.560271,70.31283776,48,47.86724016
99,0.025,21,0.48072,22,0.557971,21.24957606,67,0.469197,68,0.505155,67.8566383,46,46.60706224
100,0.025,20,0.465278,21,0.515312,20.6939681,66,0.428753,67,0.524038,66.74772525,46,46.05375714
101,0.025,21,0.451955,22,0.506242,21.88501851,65,0.457998,66,0.505085,65.89200841,44,44.0069899
102,0.025,20,0.443154,21,0.505841,20.90682279,64,0.436526,65,0.518857,64.77096112,44,43.86413833
103,0.025,22,0.49506,23,0.551386,22.08770372,67,0.481143,68,0.536909,67.33814511,45,45.25044138
104,0.025,22,0.498761,23,0.5526,22.02301306,68,0.448843,69,0.524882,68.67277318,46,46.64976012
105,0.025,21,0.450112,22,0.539759,21.5564938,66,0.454754,67,0.520444,66.68878064,45,45.13228683
106,0.025,22,0.473341,23,0.557047,22.31848374,69,0.481777,70,0.538462,69.32147835,47,47.0029946
107,0.025,20,0.454439,21,0.534562,20.56863822,66,0.413889,67,0.50241,66.97277482,46,46.4041366
108,0.025,22,0.444639,23,0.513751,22.80103311,69,0.45716,70,0.508187,69.83955553,47,47.03852242
109,0.025,20,0.43026,21,0.513382,20.83900772,68,0.456208,69,0.552846,68.45315507,48,47.61414735
110,0.025,20,0.476914,21,0.516347,20.58544874,67,0.465146,68,0.546561,67.42810293,47,46.84265419
111,0.025,23,0.465402,24,0.535801,23.49145584,68,0.447398,69,0.501829,68.96639782,45,45.47494198
112,0.025,22,0.494055,23,0.56847,22.07988981,67,0.439024,68,0.503906,67.9397984,45,45.8599086
113,0.025,21,0.468992,22,0.541816,21.42579369,69,0.435447,70,0.519423,69.76870773,48,48.34291403
114,0.025,22,0.463668,23,0.526439,22.57880231,65,0.431573,66,0.512167,65.84903343,43,43.27023111
115,0.025,22,0.481591,23,0.545568,22.28774403,70,0.471338,71,0.527242,70.51270034,48,48.22495631
116,0.025,21,0.459489,22,0.52829,21.58881412,66,0.493047,67,0.582778,66.07748716,45,44.48867304
117,0.025,21,0.471333,22,0.536855,21.43751717,68,0.467244,69,0.525123,68.56593929,47,47.12842212
118,0.025,22,0.446183,23,0.506726,22.88890541,66,0.475089,67,0.563791,66.28083921,44,43.39193381
119,0.025,22,0.457369,23,0.510764,22.79840809,69,0.439197,70,0.51074,69.84988049,47,47.0514724
120,0.025,22,0.458333,23,0.508791,22.82577589,70,0.433208,71,0.512266,70.84484809,48,48.01907219
121,0.025,23,0.477381,24,0.580427,23.21950391,66,0.456081,67,0.528115,66.6096982,43,43.39019429
122,0.025,23,0.480381,24,0.550987,23.2778659,68,0.447034,69,0.503326,68.94091523,45,45.66304932
123,0.025,21,0.46,22,0.540854,21.49471888,67,0.436588,68,0.51794,67.77947684,46,46.28475797
124,0.025,22,0.484812,23,0.559469,22.20343705,67,0.431515,68,0.509913,67.87355545,45,45.6701184
125,0.025,22,0.460177,23,0.505114,22.88619623,68,0.433905,69,0.501752,68.97417719,46,46.08798096
126,0.025,22,0.452928,23,0.516187,22.74411546,66,0.45012,67,0.516585,66.75047017,44,44.00635471
127,0.025,22,0.490476,23,0.562356,22.13249861,67,0.474448,68,0.535963,67.41537836,45,45.28287975
128,0.025,23,0.46022,24,0.559086,23.40236279,69,0.457949,70,0.528464,69.5963412,46,46.19397841
129,0.025,20,0.465416,21,0.543931,20.44047634,63,0.488095,64,0.548135,63.19828448,43,42.75780813
130,0.025,22,0.43887,23,0.514626,22.80693278,70,0.451002,71,0.516611,70.74681827,48,47.93988549
131,0.025,22,0.479218,23,0.558638,22.26167212,69,0.486998,70,0.537918,69.25534171,47,46.99366959
132,0.025,22,0.476015,23,0.541569,22.36588156,67,0.488194,68,0.574668,67.13652659,45,44.77064502
133,0.025,21,0.471023,22,0.52125,21.57692078,68,0.499419,69,0.572044,68.008,47,46.43107922
134,0.025,21,0.458927,22,0.56338,21.39321992,65,0.453317,66,0.506075,65.88485159,44,44.49163167
135,0.025,21,0.447059,22,0.51599,21.7680289,65,0.429586,66,0.500633,65.9910904,44,44.22306151
136,0.025,21,0.434471,22,0.529733,21.68788184,66,0.476744,67,0.525626,66.47575795,45,44.78787611
137,0.025,21,0.465517,22,0.54112,21.45610624,68,0.458968,69,0.524845,68.62285775,47,47.16675151
138,0.025,21,0.438826,22,0.525492,21.70585928,68,0.477804,69,0.535757,68.38300002,47,46.67714074
139,0.025,21,0.447059,22,0.509101,21.85330905,68,0.465983,69,0.531361,68.52031264,47,46.66700359
140,0.025,22,0.478158,23,0.540586,22.34987506,64,0.429712,65,0.50451,64.93970427,42,42.58982921
141,0.025,21,0.483352,22,0.55257,21.24051547,64,0.427315,65,0.504046,64.94727033,43,43.70675486
142,0.025,22,0.482374,23,0.556452,22.23793839,67,0.455628,68,0.525851,67.63187275,45,45.39393436
143,0.025,20,0.475441,21,0.540428,20.37790635,67,0.492976,68,0.56682,67.09511944,47,46.71721309
144,0.025,21,0.438981,22,0.521971,21.73525726,67,0.494438,68,0.540163,67.12164024,46,45.38638298
145,0.025,20,0.426611,21,0.527284,20.72898394,66,0.447433,67,0.511034,66.82651216,46,46.09752822
146,0.025,21,0.495763,22,0.545643,21.08494387,68,0.467139,69,0.539834,68.45203934,47,47.36709548
147,0.025,20,0.482968,21,0.56342,20.21170387,62,0.473776,63,0.538245,62.40676914,42,42.19506527
148,0.025,21,0.495954,22,0.548077,21.07762408,63,0.427817,64,0.5,64,42,42.92237592
149,0.025,22,0.488663,23,0.564994,22.14852419,69,0.475595,70,0.508982,69.73097313,47,47.58244894
150,0.025,21,0.487212,22,0.524146,21.34623924,68,0.453704,69,0.510167,68.81993518,47,47.47369594
