Generation,Drive_Allele_Gene_Frequency,Num_Drive_Gene
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00980481,1954
2,0.0196909,3940
3,0.0375676,7506
4,0.0688658,13716
5,0.119803,23467
6,0.192112,36092
7,0.279651,47370
8,0.357481,47788
9,0.41753,37713
10,0.453119,23013
11,0.480347,11463
12,0.493559,3448
13,0.5,507
14,NAN,0
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.0100641,2017
2,0.0199282,3977
3,0.0385724,7708
4,0.0705199,13991
5,0.123408,24171
6,0.196524,36664
7,0.279011,46544
8,0.358856,48157
9,0.415977,37076
10,0.456677,23728
11,0.476523,10494
12,0.491847,4102
13,0.489567,610
14,0.5,218
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.0102946,2068
2,0.0205694,4114
3,0.0405374,8107
4,0.0744122,14743
5,0.128348,24878
6,0.204823,38415
7,0.290024,48025
8,0.365716,46530
9,0.423497,35877
10,0.458522,20495
11,0.476124,9951
12,0.490923,3732
13,0.493865,644
14,0.5,133
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
